SDMT_name,field_2,Latitude,Longitude,Location,Vsz,Vs30_measured,max_depth_Vs,matched_depth_Vs,matched_Vsz,max_depth_CPT,Vsz_Andrus 2007-P,Vsz_Andrus 2007-H,field_14,Vsz_Robertson 2009,Vsz_McGann 2015,Vsz_McGann 2018,Geology,Subset_Region,Subset_Geology,xcoord,ycoord,MAPSYMBOL,MAPNAME,PLOTSYMBOL,PLOTNAME,DESCR,TYPENAME,TYPE_URI,GEOLHIST,REPAGE_URI,YNGAGE_URI,OLDAGE_URI,STRATAGE,ABSMIN_MA,ABSMAX_MA,STRATRANK,MBREQUIV,FMNEQUIV,SBGRPEQUIV,GRPEQUIV,SPGRPEQUIV,TERREQUIV,MEGAEQUIV,STRATLEX,STRAT_URI,LITHO2014,LITHOLOGY,REPLITH_UR,MAINROCK,SUBROCKS,PROTOLITH,TZONE,ROCKGROUP,ROCKCLASS,SIMPLENAME,KEYGRPNAME,TEXTCODE,BASECOLOUR,CONFIDENCE,OBSMETHOD,POSACC_M,SOURCE,METADATA,RESSCALE,CAPTSCALE,CAPTDATE,MODDATE,FEATUREID,SPEC_URI,SYMBOL,SHAPE_Leng,SHAPE_Area
SCPT,57365,-43.56062968,172.6731269,,159.28,177.23,20,20,159.28,20,218.6,179.57,,195.97,146.39,308.88,Holocene,2,1,1573600.614,5176873.275,Q1.alvgvl,OIS1 (Holocene) river deposits,Q1.alvgvl,OIS1 (Holocene) river deposits,"Modern river floodplain/low-level degradation terrace. Unweathered, variably sorted gravel/sand/silt/clay. Surfaces <2 degree slope.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"gravel, sand, silt, clay",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,gravel,"sand, silt, clay",,,gravel,clastic sediment,Holocene river deposits,Holocene sediments,Q1a,0 0 10 0,,synthesis of multiple published descriptions,500,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2018, 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,f76a9192-7210-41c8-816c-51145b1d93ca,http://www.opengis.net/def/nil/OGC/0/missing,,386115.5218,566478872.1
SCPT,57354,-43.508116,172.6871821,,160.78,178.91,20,20,160.78,20,236.69,194.42,,230.68,154.87,305.9,Holocene,2,1,1574713.828,5182709.749,Q1.alvgvl,OIS1 (Holocene) river deposits,Q1.alvgvl,OIS1 (Holocene) river deposits,"Modern river floodplain/low-level degradation terrace. Unweathered, variably sorted gravel/sand/silt/clay. Surfaces <2 degree slope.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"gravel, sand, silt, clay",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,gravel,"sand, silt, clay",,,gravel,clastic sediment,Holocene river deposits,Holocene sediments,Q1a,0 0 10 0,,synthesis of multiple published descriptions,500,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2018, 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,f76a9192-7210-41c8-816c-51145b1d93ca,http://www.opengis.net/def/nil/OGC/0/missing,,386115.5218,566478872.1
SCPT,57347,-43.51079149,172.7099546,,167.36,186.3,20,20,167.36,20,261.71,214.97,,244.34,172.47,322.13,Holocene,2,1,1576555.646,5182419.28,Q1.est,OIS1 (Holocene) estuary deposits,Q1.est,OIS1 (Holocene) estuary deposits,"Sand, silt and peat of lagoons and estuaries (Avon/Heathcote).",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"sand, silt, peat",http://resource.geosciml.org/classifier/cgi/lithology/sedimentary_material,sand,silt,,,sand,clastic sediment,Holocene estuary deposits,Holocene sediments,Q1a,0 0 10 0,,synthesis of multiple published descriptions,350,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,c6c721fd-e975-4ba7-ae34-1a24b6d212cc,http://www.opengis.net/def/nil/OGC/0/missing,,5317.199748,1488255.095
SCPT,57366,-43.51040145,172.6619984,,167.5,186.46,20,20,167.5,20,238.52,195.93,,237.24,157.82,308.55,Holocene,2,1,1572679.171,5182447.971,Q1.alvgvl,OIS1 (Holocene) river deposits,Q1.alvgvl,OIS1 (Holocene) river deposits,"Modern river floodplain/low-level degradation terrace. Unweathered, variably sorted gravel/sand/silt/clay. Surfaces <2 degree slope.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"gravel, sand, silt, clay",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,gravel,"sand, silt, clay",,,gravel,clastic sediment,Holocene river deposits,Holocene sediments,Q1a,0 0 10 0,,synthesis of multiple published descriptions,500,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2018, 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,f76a9192-7210-41c8-816c-51145b1d93ca,http://www.opengis.net/def/nil/OGC/0/missing,,386115.5218,566478872.1
SCPT,57363,-43.50611714,172.6157121,,168.99,188.13,20,20,168.99,20,227.46,186.84,,213.87,158.4,309.31,Holocene,2,1,1568935.627,5182907.543,Q1.alvgvl,OIS1 (Holocene) river deposits,Q1.alvgvl,OIS1 (Holocene) river deposits,"Modern river floodplain/low-level degradation terrace. Unweathered, variably sorted gravel/sand/silt/clay. Surfaces <2 degree slope.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"gravel, sand, silt, clay",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,gravel,"sand, silt, clay",,,gravel,clastic sediment,Holocene river deposits,Holocene sediments,Q1a,0 0 10 0,,synthesis of multiple published descriptions,500,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2018, 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,f76a9192-7210-41c8-816c-51145b1d93ca,http://www.opengis.net/def/nil/OGC/0/missing,,386115.5218,566478872.1
SCPT,57349,-43.50927048,172.7064843,,169.4,188.59,20,20,169.4,20,248.39,204.03,,242.76,161.23,316.62,Holocene,2,1,1576274.546,5182587.218,Q1.dns,OIS1 (Holocene) stable dune deposits,Q1.dns,OIS1 (Holocene) stable dune deposits,"Dunes of unweathered, wind-deposited beach sand.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"sand, silt",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,sand,silt,,,sand,clastic sediment,Holocene windblown deposits,Holocene sediments,Q1d,0 0 10 0,,synthesis of multiple published descriptions,350,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2018, 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,2315844e-7af5-4f74-8027-b626cfaf3f71,http://www.opengis.net/def/nil/OGC/0/missing,,12470.09337,5805568.517
SCPT,57348,-43.51158915,172.7114306,,176.48,196.55,20,20,176.48,20,248.27,203.93,,235.85,163.8,315.57,Holocene,2,1,1576675.258,5182331.108,Q1.est,OIS1 (Holocene) estuary deposits,Q1.est,OIS1 (Holocene) estuary deposits,"Sand, silt and peat of lagoons and estuaries (Avon/Heathcote).",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"sand, silt, peat",http://resource.geosciml.org/classifier/cgi/lithology/sedimentary_material,sand,silt,,,sand,clastic sediment,Holocene estuary deposits,Holocene sediments,Q1a,0 0 10 0,,synthesis of multiple published descriptions,350,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,c6c721fd-e975-4ba7-ae34-1a24b6d212cc,http://www.opengis.net/def/nil/OGC/0/missing,,5317.199748,1488255.095
SCPT,57350,-43.4952059,172.7181249,,176.77,196.88,20,20,176.77,20,263.62,216.55,,254.06,170.99,324.99,Holocene,2,1,1577210.189,5184152.457,Q1.dns,OIS1 (Holocene) stable dune deposits,Q1.dns,OIS1 (Holocene) stable dune deposits,"Dunes of unweathered, wind-deposited beach sand.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"sand, silt",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,sand,silt,,,sand,clastic sediment,Holocene windblown deposits,Holocene sediments,Q1d,0 0 10 0,,synthesis of multiple published descriptions,350,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2018, 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,af37558b-b5a2-4349-8b1c-d93dbeff94c1,http://www.opengis.net/def/nil/OGC/0/missing,,65043.71831,28753946.84
SCPT,57343,-43.50669469,172.7213946,,178.41,198.73,20,20,178.41,20,277.28,227.77,,258.94,180.72,336.37,Holocene,2,1,1577478.818,5182877.423,Q1.dns,OIS1 (Holocene) stable dune deposits,Q1.dns,OIS1 (Holocene) stable dune deposits,"Dunes of unweathered, wind-deposited beach sand.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"sand, silt",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,sand,silt,,,sand,clastic sediment,Holocene windblown deposits,Holocene sediments,Q1d,0 0 10 0,,synthesis of multiple published descriptions,350,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2018, 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,af37558b-b5a2-4349-8b1c-d93dbeff94c1,http://www.opengis.net/def/nil/OGC/0/missing,,65043.71831,28753946.84
SCPT,184148,-36.85208434,174.6468466,,183.98,204.99,20,20,183.98,20,164.29,134.96,,154.78,115.68,269.02,Holocene,8,2,1746819.007,5920270.513,PlPtH.sed,Pliocene to Holocene undifferentiated Takaanini Formation,PlPtH.sed,Late Pliocene to Middle Pleistocene pumiceous river deposits,Late Pliocene to Middle Pleistocene pumiceous river deposits,lithostratigraphic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithostratigraphic_unit,Pliocene to Holocene,http://resource.geosciml.org/classifier/ics/ischart/Cenozoic,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Pliocene,"Pl, Pt, H",0,3.7,formation,,Takaanini Formation,,Tauranga Group,Pakihi Supergroup,,Zealandia Megasequence,Takaanini Formation,https://data.gns.cri.nz/stratlex/view.jsp?id=7536,Pakihi Supergroup,"mudstone, conglomerate, sandstone, ignimbrite, breccia, tephra, peat, lignite",http://resource.geosciml.org/classifier/cgi/lithology/clastic_mudstone,mudstone,"conglomerate, sandstone, ignimbrite, breccia, tephra, peat, lignite",,,mudstone,clastic sediment,Neogene sedimentary rocks,Late Pliocene to Middle Pleistocene sediments,^up,0 10 20 0,,synthesis of multiple published descriptions,350,"Edbrooke (compiler) 2001, Townsend and Bland unpublished, Heron (custodian) 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2001,,4a5b055f-4db9-405b-80dc-e76f9d689325,http://www.opengis.net/def/nil/OGC/0/missing,,99547.73523,42248200.25
SCPT,114319,-38.37377765,178.3003988,,197.75,220.48,20,20,197.75,20,203.84,167.44,,175.69,138.69,275.07,Holocene,4,1,2063141.375,5739392.068,Q1.bch,OIS1 (Holocene) ocean beach deposits,Q1.bch,OIS1 (Holocene) ocean beach deposits,Sand.,lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,sand,http://resource.geosciml.org/classifier/cgi/lithology/sand,sand,,,,sand,clastic sediment,Holocene shoreline deposits,Holocene sediments,Q1b,0 0 10 0,,synthesis of multiple published descriptions,250,"Mazengarb and Speden (compilers) 2000, modified for Heron (custodian) 2018, 2020, 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2000,,eb54840f-531e-48ff-91ca-d17453a81ca4,http://www.opengis.net/def/nil/OGC/0/missing,,5027.463982,986675.771
SCPT,114322,-38.37333699,178.3015789,,203.82,227.32,20,20,203.82,20,211.3,173.57,,180.1,143.32,277.12,Holocene,4,1,2063247.378,5739435.068,Q1.bch,OIS1 (Holocene) ocean beach deposits,Q1.bch,OIS1 (Holocene) ocean beach deposits,Sand.,lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0,0.014,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,sand,http://resource.geosciml.org/classifier/cgi/lithology/sand,sand,,,,sand,clastic sediment,Holocene shoreline deposits,Holocene sediments,Q1b,0 0 10 0,,synthesis of multiple published descriptions,250,"Mazengarb and Speden (compilers) 2000, modified for Heron (custodian) 2018, 2020, 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2000,,eb54840f-531e-48ff-91ca-d17453a81ca4,http://www.opengis.net/def/nil/OGC/0/missing,,5027.463982,986675.771
SCPT,156308,-38.65493425,175.9254147,,206.58,230.42,20,19,206.72,19,242.61,199.28,,231.69,161.09,304.87,Holocene,5,1,1854567.114,5717453.252,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,"Primary, non-welded ignimbrite and reworked deposits from the 181 AD Taupo eruption; very low density pumice.",lithostratigraphic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithostratigraphic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0.00178,0.014,formation,,Taupo Pumice Formation,,Taupo Group,"Pakihi Supergroup, Whakaari Supersuite",Taupo Volcanic Centre,"Zealandia Megasequence, Ruaumoko Volcanic Region",Taupo Pumice Formation,https://data.gns.cri.nz/stratlex/view.jsp?id=6304,Taupo Pumice Formation,"pyroclastic material, tephra, gravel, sand, silt",http://resource.geosciml.org/classifier/cgi/lithology/compound_material,ignimbrite,"pumice, ash, gravel, sand, silt",,,ignimbrite,felsic extrusive,Holocene igneous rocks,Lake Taupo Group,Q1v,0 2 2 0,,synthesis of multiple published descriptions,350,"Leonard et al. (compilers) 2010, modified for Heron (custodian) 2018, 2020, 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2010,,3f11b223-0760-4b80-a155-834f622f4965,http://www.opengis.net/def/nil/OGC/0/missing,,39688.25026,12273339.86
SCPT,156311,-38.65487519,175.9257406,,209.98,234.24,20,19,206.55,19,230.04,188.96,,209.15,152.87,296.13,Holocene,5,1,1854595.688,5717458.902,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,"Primary, non-welded ignimbrite and reworked deposits from the 181 AD Taupo eruption; very low density pumice.",lithostratigraphic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithostratigraphic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0.00178,0.014,formation,,Taupo Pumice Formation,,Taupo Group,"Pakihi Supergroup, Whakaari Supersuite",Taupo Volcanic Centre,"Zealandia Megasequence, Ruaumoko Volcanic Region",Taupo Pumice Formation,https://data.gns.cri.nz/stratlex/view.jsp?id=6304,Taupo Pumice Formation,"pyroclastic material, tephra, gravel, sand, silt",http://resource.geosciml.org/classifier/cgi/lithology/compound_material,ignimbrite,"pumice, ash, gravel, sand, silt",,,ignimbrite,felsic extrusive,Holocene igneous rocks,Lake Taupo Group,Q1v,0 2 2 0,,synthesis of multiple published descriptions,350,"Leonard et al. (compilers) 2010, modified for Heron (custodian) 2018, 2020, 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2010,,3f11b223-0760-4b80-a155-834f622f4965,http://www.opengis.net/def/nil/OGC/0/missing,,39688.25026,12273339.86
SCPT,156310,-38.6548002,175.9254576,,213.89,238.65,20,17,206.58,17,252.35,207.29,,251.49,159.4,311.5,Holocene,5,1,1854571.323,5717468.012,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,"Primary, non-welded ignimbrite and reworked deposits from the 181 AD Taupo eruption; very low density pumice.",lithostratigraphic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithostratigraphic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0.00178,0.014,formation,,Taupo Pumice Formation,,Taupo Group,"Pakihi Supergroup, Whakaari Supersuite",Taupo Volcanic Centre,"Zealandia Megasequence, Ruaumoko Volcanic Region",Taupo Pumice Formation,https://data.gns.cri.nz/stratlex/view.jsp?id=6304,Taupo Pumice Formation,"pyroclastic material, tephra, gravel, sand, silt",http://resource.geosciml.org/classifier/cgi/lithology/compound_material,ignimbrite,"pumice, ash, gravel, sand, silt",,,ignimbrite,felsic extrusive,Holocene igneous rocks,Lake Taupo Group,Q1v,0 2 2 0,,synthesis of multiple published descriptions,350,"Leonard et al. (compilers) 2010, modified for Heron (custodian) 2018, 2020, 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2010,,3f11b223-0760-4b80-a155-834f622f4965,http://www.opengis.net/def/nil/OGC/0/missing,,39688.25026,12273339.86
SCPT,156307,-38.65482717,175.9253986,,217.43,242.64,20,19,215.08,19,246.25,202.27,,233.3,163.71,306.34,Holocene,5,1,1854566.092,5717465.182,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,Q1.ign,Taupo Pumice Formation of Taupo Volcanic Centre,"Primary, non-welded ignimbrite and reworked deposits from the 181 AD Taupo eruption; very low density pumice.",lithostratigraphic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithostratigraphic_unit,Oxygen Isotope Stage 1,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,http://resource.geosciml.org/classifier/ics/ischart/Holocene,Q1,0.00178,0.014,formation,,Taupo Pumice Formation,,Taupo Group,"Pakihi Supergroup, Whakaari Supersuite",Taupo Volcanic Centre,"Zealandia Megasequence, Ruaumoko Volcanic Region",Taupo Pumice Formation,https://data.gns.cri.nz/stratlex/view.jsp?id=6304,Taupo Pumice Formation,"pyroclastic material, tephra, gravel, sand, silt",http://resource.geosciml.org/classifier/cgi/lithology/compound_material,ignimbrite,"pumice, ash, gravel, sand, silt",,,ignimbrite,felsic extrusive,Holocene igneous rocks,Lake Taupo Group,Q1v,0 2 2 0,,synthesis of multiple published descriptions,350,"Leonard et al. (compilers) 2010, modified for Heron (custodian) 2018, 2020, 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2010,,3f11b223-0760-4b80-a155-834f622f4965,http://www.opengis.net/def/nil/OGC/0/missing,,39688.25026,12273339.86
SCPT,14556,-43.56522604,172.6622645,,218.2,243.5,20,20,218.2,20,179.34,147.31,,170.47,122.2,278.82,Pleistocene,2,3,1572725.403,5176359.3,mQ.loszlt,Middle Pleistocene loess deposits,mQ.loszlt,Middle Pleistocene loess deposits,"Yellow-brown windblown silt deposits, locally with fine sand or clay; >3m thick and commonly in multiple layers; thicker downslope.",lithogenetic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithogenetic_unit,middle Quaternary to Oxygen Isotope Stage 2,http://resource.geosciml.org/classifier/ics/ischart/Quaternary,http://resource.geosciml.org/classifier/ics/ischart/Quaternary,http://resource.geosciml.org/classifier/ics/ischart/Quaternary,"mQ, Q5, Q4, Q3, Q2",0.012,0.523,supergroup,,,,,Pakihi Supergroup,,Zealandia Megasequence,Pakihi Supergroup,https://data.gns.cri.nz/stratlex/view.jsp?id=7302,Pakihi Supergroup,"silt, sand, clay",http://resource.geosciml.org/classifier/cgi/lithology/clastic_sediment,loess,"sand, silt, clay",,,silt,clastic sediment,Middle Pleistocene windblown deposits,Middle Pleistocene sediments,mQe,0 0 60 5,,synthesis of multiple published descriptions,350,"Forsyth et al. (compilers) 2008, modified for Heron (custodian) 2020.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2008,,d6964c06-db25-49cd-bdf1-9a0efbd0ea12,http://www.opengis.net/def/nil/OGC/0/missing,,5181.557877,1410309.25
SCPT,140251,-37.80127614,175.3096502,,267.18,298.74,20,20,267.18,20,194.37,159.66,,205.48,123.57,280.21,Pleistocene,7,2,1803340.925,5813720.627,Q3Q2.alvpum,OIS3-OIS2 (Late Pleistocene) river deposits (Hinuera Formation),Q3Q2.alvpum,OIS3-OIS2 (Late Pleistocene) river deposits (Hinuera Formation),"Cross-bedded pumice sand, silt and gravel with interbedded peat.",lithostratigraphic unit,http://resource.geosciml.org/classifier/cgi/geologicunittype/lithostratigraphic_unit,Oxygen Isotope Stage 3 to Oxygen Isotope Stage 2,http://resource.geosciml.org/classifier/ics/ischart/Quaternary,http://resource.geosciml.org/classifier/ics/ischart/Quaternary,http://resource.geosciml.org/classifier/ics/ischart/Quaternary,"Q3, Q2",0.012,0.027,formation,,Hinuera Formation,Piako Subgroup,Tauranga Group,Pakihi Supergroup,,Zealandia Megasequence,Hinuera Formation,https://data.gns.cri.nz/stratlex/view.jsp?id=1063,Hinuera Formation,"sand, silt, gravel, peat",http://resource.geosciml.org/classifier/cgi/lithology/sediment,sand,"silt, gravel, peat, pumice",,,sandstone,clastic sediment,Late Pleistocene river deposits,Late Pleistocene sediments,Q3a,0 0 40 0,,synthesis of multiple published descriptions,350,"Edbrooke (compiler) 2001, Edbrooke (compiler) 2005, Leonard et al. (compilers) 2010, modified for Heron (custodian) 2014, 2018, 2020, 2023.",https://data.gns.cri.nz/metadata/srv/eng/catalog.search#/metadata/33f450d9-30bb-47f8-81c2-28f05d1abb7e,250000,50000,1/01/2001,,9b8ca296-4459-4a08-9599-2070e909c1d3,http://www.opengis.net/def/nil/OGC/0/missing,,643808.7636,435414939.9
