Depth,Qc,Fc,u
2.539998,4.8176,0.0577,-0.0009
2.549998,4.8184,0.0567,-0.0011
2.559998,4.8193,0.0565,-0.0013
2.569998,4.8214,0.0559,-0.0015
2.579998,5.0329,0.0555,-0.0021
2.589998,5.1251,0.0543,-0.0079
2.599998,5.2059,0.0521,-0.0112
2.609998,5.3289,0.051,-0.0111
2.619998,5.3635,0.051,-0.011
2.629998,5.4327,0.051,-0.0109
2.639998,5.4634,0.051,-0.0098
2.649998,5.5019,0.0514,-0.0061
2.659998,5.5057,0.0528,-0.0065
2.669998,5.5134,0.0564,-0.0065
2.679998,5.5634,0.0566,-0.0065
2.689998,5.5749,0.0567,-0.0065
2.699998,5.6249,0.0579,-0.0062
2.709998,5.6825,0.0582,-0.0059
2.719998,5.7287,0.0578,-0.0057
2.729998,5.8978,0.0575,-0.0063
2.739998,6.0285,0.0566,-0.0063
2.749998,6.1631,0.0547,-0.0069
2.759998,6.2707,0.0526,-0.0071
2.769998,6.4668,0.0518,-0.0079
2.779998,6.5283,0.0488,-0.0123
2.789998,6.6052,0.0465,-0.0129
2.799998,6.6744,0.0463,-0.0139
2.809998,6.7474,0.0463,-0.0143
2.819998,6.855,0.0464,-0.015
2.829998,6.8512,0.0465,-0.0173
2.839998,6.8012,0.0474,-0.0173
2.849998,6.7551,0.0485,-0.0177
2.859998,6.7551,0.0522,-0.0178
2.869998,6.7359,0.0548,-0.0178
2.879998,6.6974,0.0557,-0.0177
2.889998,6.6244,0.0562,-0.0175
2.899998,6.5667,0.0566,-0.0176
2.909998,6.5321,0.0581,-0.0176
2.919998,6.4898,0.0589,-0.0175
2.929998,6.4975,0.0601,-0.0173
2.939998,6.4706,0.0601,-0.0164
2.949998,6.4591,0.0602,-0.016
2.959998,6.436,0.0603,-0.0158
2.969998,6.3822,0.0616,-0.0156
2.979998,6.3553,0.0625,-0.0148
2.989998,6.313,0.0638,-0.0144
2.999998,6.2092,0.0644,-0.0143
3.009998,6.0016,0.0649,-0.0142
3.019998,5.8978,0.0657,-0.0141
3.029998,5.7748,0.0669,-0.0141
3.039998,5.6749,0.0684,-0.0141
3.049998,5.3673,0.0692,-0.0141
3.059998,5.2328,0.0713,-0.0142
3.069998,5.0559,0.0734,-0.0143
3.079998,4.9291,0.0729,-0.0143
3.089998,4.7715,0.0723,-0.0144
3.099998,4.3409,0.0709,-0.0146
3.109998,4.0526,0.0572,-0.0148
3.119998,3.8104,0.0509,-0.015
3.129997,3.6451,0.0464,-0.0151
3.139997,3.6226,0.0462,-0.0151
3.149997,3.6456,0.0459,-0.015
3.159997,3.6686,0.0459,-0.0131
3.169997,3.8373,0.0458,-0.0108
3.179997,5.3712,0.0458,-0.0048
3.189997,6.5744,0.0459,-0.0059
3.199997,7.5009,0.0459,-0.0052
3.209997,8.0583,0.0461,-0.0044
3.219997,8.6734,0.0466,-0.003
3.229997,8.9002,0.0465,-0.0009
3.239997,9.027,0.0465,-0.0005
3.249997,9.3192,0.0456,-0.001
3.259997,9.423,0.0435,-0.001
3.269997,9.4845,0.0429,-0.0011
3.279997,9.5652,0.0428,-0.0007
3.289997,9.7382,0.0411,-0.0012
3.299997,9.8228,0.0399,-0.0013
3.309997,9.9112,0.0396,-0.0014
3.319997,9.8462,0.0399,-0.0013
3.329997,9.8441,0.0396,-0.0014
3.339997,9.8527,0.0395,-0.0014
3.349997,9.8612,0.0395,-0.0013
3.359997,10.0304,0.0401,-0.0013
3.369997,10.2649,0.0407,-0.0011
3.379997,10.4878,0.0418,-0.0009
3.389997,10.7262,0.0423,-0.0007
3.399997,10.7569,0.0437,-0.0009
3.409997,10.7761,0.0443,-0.0008
3.419997,10.83,0.0444,-0.0008
3.429997,10.8876,0.0444,-0.0007
3.439997,10.9222,0.0444,-0.0008
3.449997,10.8953,0.0441,-0.0008
3.459997,10.8761,0.0435,-0.0008
3.469997,10.7761,0.0436,-0.0007
3.479997,10.5032,0.0437,-0.0007
3.489997,10.3917,0.0439,-0.0009
3.499997,10.2572,0.0438,-0.001
3.509997,10.2485,0.0437,-0.001
3.519997,10.2529,0.0435,-0.0011
3.529997,10.2572,0.043,-0.0011
3.539997,10.3033,0.0425,-0.0011
3.549997,10.4109,0.0425,-0.0011
3.559997,10.6339,0.0425,-0.0015
3.569997,10.6685,0.0426,-0.0013
3.579997,11.003,0.0429,-0.0015
3.589997,11.2644,0.0428,-0.0017
3.599997,11.5681,0.0492,-0.0017
3.609997,11.8871,0.0505,-0.0017
3.619997,11.9679,0.0507,-0.0017
3.629997,11.9563,0.0506,-0.0016
3.639997,11.8929,0.0505,-0.0013
3.649997,11.8295,0.0505,-0.0009
3.659997,11.7987,0.0503,-0.0011
3.669997,11.3105,0.0501,-0.0011
3.679997,11.1183,0.0501,-0.0011
3.689997,10.9184,0.0501,-0.0011
3.699997,10.891,0.0501,-0.0012
3.709997,10.8996,0.0501,-0.0011
3.719997,10.9082,0.0555,-0.0011
3.729997,10.9338,0.0633,-0.0009
3.739997,10.9684,0.0644,-0.0005
3.749997,11.076,0.0648,-0.0009
3.759997,11.1606,0.0649,-0.0009
3.769997,11.1721,0.065,-0.0009
3.779997,11.199,0.065,-0.0009
3.789997,11.1529,0.0668,-0.0007
3.799997,11.151,0.0685,-0.0003
3.809997,11.149,0.0686,-0.0007
3.819997,11.1221,0.0681,-0.001
3.829997,9.6229,0.0675,-0.0007
3.839997,8.9002,0.0663,-0.0012
3.849997,8.7233,0.0664,-0.0014
3.859997,8.5772,0.0648,-0.0015
3.869997,8.4465,0.0627,-0.0017
3.879997,8.4062,0.0622,-0.0017
3.889997,8.3658,0.06,-0.0017
3.899997,8.3466,0.0586,-0.0017
3.909997,8.3158,0.0412,-0.0017
3.919997,8.1198,0.0393,-0.0017
3.929997,8.0467,0.0376,-0.0014
3.939997,7.7584,0.0369,-0.0011
3.949997,7.7008,0.037,-0.0011
3.959997,7.6508,0.0337,-0.0011
3.969997,7.6482,0.0329,-0.0013
3.979997,7.65,0.0316,-0.0012
3.989997,7.6518,0.0303,-0.0012
3.999997,7.7046,0.0302,-0.0011
4.009997,7.72,0.0302,-0.0007
4.019997,7.9506,0.0302,0.0001
4.029997,8.1159,0.0302,-0.0003
4.039998,8.3658,0.0307,-0.0003
4.049998,8.4773,0.0312,-0.0004
4.059998,8.2005,0.0332,-0.0006
4.069998,8.0737,0.0347,-0.0005
4.079998,7.6969,0.0362,-0.0007
4.089999,7.4893,0.0376,-0.0007
4.099999,6.9742,0.0405,-0.0009
4.109999,6.7243,0.0412,-0.0009
4.119999,6.4821,0.0431,-0.0009
4.13,6.3096,0.0443,-0.0009
4.14,6.2315,0.0449,-0.0007
4.15,6.3073,0.0454,-0.0007
4.16,6.383,0.0454,-0.0001
4.170001,6.5475,0.0456,0.0012
4.180001,6.6782,0.0455,0.0016
4.190001,6.9319,0.0454,0.0022
4.200001,7.0549,0.0451,0.0022
4.210001,7.3433,0.0438,0.0012
4.220002,7.497,0.0427,0.0008
4.230002,7.8661,0.0428,0.0003
4.240002,8.0237,0.0417,0.0001
4.250002,8.2274,0.0409,-0.0005
4.260003,8.3082,0.0376,-0.0011
4.270003,8.5081,0.0355,-0.0011
4.280003,8.6157,0.0355,-0.0013
4.290003,8.7772,0.0355,-0.0013
4.300004,8.8079,0.0355,-0.0013
4.310004,8.8809,0.0355,-0.0011
4.320004,8.7848,0.0368,-0.0015
4.330004,8.6887,0.0389,-0.0016
4.340004,8.6388,0.0427,-0.0017
4.350005,8.5772,0.0443,-0.0016
4.360005,8.4427,0.0459,-0.0016
4.370005,8.1774,0.048,-0.0015
4.380005,8.0045,0.0487,-0.0015
4.390006,7.8046,0.0506,-0.0015
4.400006,7.4124,0.0511,-0.0015
4.410006,7.2241,0.0511,-0.0013
4.420006,7.0818,0.0511,-0.0014
4.430007,6.7705,0.051,-0.0015
4.440007,6.6744,0.0509,-0.0013
4.450007,6.694,0.0509,-0.0017
4.460007,6.7136,0.0509,-0.0019
4.470007,6.7654,0.0508,-0.0021
4.480008,6.8704,0.0501,-0.0023
4.490008,6.9819,0.0498,-0.0023
4.500008,7.1933,0.05,-0.0023
4.510008,7.2433,0.0502,-0.0023
4.520009,7.2933,0.0506,-0.0023
4.530009,7.3163,0.0521,-0.0024
4.540009,7.3509,0.0546,-0.0023
4.550009,7.5124,0.0599,-0.0025
4.560009,7.597,0.0632,-0.0026
4.57001,7.7546,0.0664,-0.0026
4.58001,7.7777,0.067,-0.0026
4.59001,7.7469,0.0684,-0.0024
4.60001,7.6662,0.0687,-0.0023
4.610011,7.447,0.0688,-0.0021
4.620011,7.3125,0.0688,-0.0017
4.630011,7.0126,0.0692,-0.0017
4.640011,6.9281,0.0693,-0.002
4.650012,6.7781,0.0693,-0.0023
4.660012,6.7436,0.0692,-0.0023
4.670012,6.6436,0.0683,-0.0023
4.680012,6.5821,0.0651,-0.0024
4.690012,6.4591,0.0634,-0.0024
4.700013,6.3899,0.0625,-0.0024
4.710013,6.2899,0.0625,-0.0024
4.720013,6.2284,0.0625,-0.0024
4.730013,6.09,0.0624,-0.0026
4.740014,6.0208,0.0624,-0.0028
4.750014,5.894,0.0622,-0.0028
4.760014,5.8286,0.0622,-0.003
4.770014,5.5634,0.0622,-0.0032
4.780015,5.1751,0.0623,-0.0032
4.790015,4.9867,0.0624,-0.0033
4.800015,4.5447,0.0628,-0.0033
4.810015,4.2563,0.0638,-0.0033
4.820015,3.7105,0.0655,-0.0032
4.830016,3.4375,0.0651,-0.0032
4.840016,2.907,0.0647,-0.0032
4.850016,2.6956,0.0637,-0.0031
4.860016,2.3765,0.0619,-0.003
4.870017,2.2842,0.0564,-0.0027
4.880017,2.2606,0.0543,-0.0021
4.890017,2.2949,0.0545,-0.0013
4.900017,2.3292,0.0538,-0.0017
4.910017,2.561,0.0531,-0.0011
4.920018,2.8801,0.0503,0.001
4.930018,3.1915,0.0492,0.002
4.940018,3.7643,0.0471,0.0038
4.950018,4.3448,0.0466,0.0057
4.960019,4.5485,0.0433,0.0051
4.970019,4.7676,0.0422,0.003
4.980019,4.8676,0.041,0.0008
4.990019,5.0521,0.0398,-0.0001
5.00002,5.1905,0.0396,-0.0002
5.01002,5.6441,0.0368,-0.0002
5.02002,5.9209,0.035,-0.0001
5.03002,6.4898,0.0313,0.0001
5.04002,6.9242,0.0306,0.0005
5.050021,7.0895,0.0308,-0.0003
5.060021,7.3971,0.0309,-0.0005
5.070021,7.5086,0.0314,-0.0007
5.080021,7.5701,0.0324,-0.0023
5.090022,7.5816,0.0329,-0.0023
5.100022,7.5931,0.0334,-0.003
5.110022,7.6277,0.0336,-0.0032
5.120022,7.5864,0.0337,-0.0036
5.130023,7.5784,0.0341,-0.0037
5.140023,7.6219,0.0345,-0.0037
5.150023,7.6654,0.0345,-0.0037
5.160023,7.7546,0.0358,-0.0037
5.170023,7.8545,0.0361,-0.0037
5.180024,8.1659,0.0358,-0.0036
5.190024,8.362,0.037,-0.0036
5.200024,8.6734,0.0376,-0.0036
5.210024,8.7618,0.0384,-0.0036
5.220025,8.9386,0.0391,-0.0034
5.230025,9.1116,0.0402,-0.0034
5.240025,9.2192,0.0403,-0.0034
5.250025,9.5191,0.0403,-0.0034
5.260026,9.5614,0.0397,-0.0034
5.270026,9.7151,0.0391,-0.0034
5.280026,9.7766,0.0391,-0.0033
5.290026,9.8728,0.0391,-0.0032
5.300026,9.915,0.0392,-0.0032
5.310027,10.0611,0.0397,-0.0029
5.320027,10.1226,0.0404,-0.0026
5.330027,10.04,0.0409,-0.0021
5.340027,9.9573,0.042,-0.0026
5.350028,9.9842,0.0424,-0.0028
5.360028,9.8997,0.0424,-0.0028
5.370028,9.7075,0.043,-0.0028
5.380028,9.5498,0.0436,-0.0028
5.390028,9.4114,0.0437,-0.0028
5.400029,9.0655,0.0437,-0.003
5.410029,8.9117,0.0436,-0.0032
5.420029,8.7195,0.0435,-0.0033
5.430029,8.3158,0.0434,-0.0034
5.44003,8.1582,0.0434,-0.0034
5.45003,8.0467,0.0437,-0.0035
5.46003,7.7815,0.0441,-0.0036
5.47003,7.6739,0.0462,-0.0036
5.480031,7.5547,0.0484,-0.0036
5.490031,7.4346,0.0487,-0.0036
5.500031,7.4361,0.0502,-0.0036
5.510031,7.4376,0.0514,-0.0036
5.520031,7.4509,0.0512,-0.0034
5.530032,7.5201,0.0521,-0.003
5.540032,7.5931,0.0533,-0.0026
5.550032,7.547,0.0537,-0.0026
5.560032,7.5278,0.0537,-0.0024
5.570033,7.5259,0.0537,-0.003
5.580033,7.719,0.0537,-0.003
5.590033,7.9122,0.0534,-0.003
5.600033,8.1774,0.0519,-0.003
5.610034,8.4581,0.0467,-0.0024
5.620034,8.8425,0.0441,-0.0021
5.630034,9.0001,0.0405,-0.0028
5.640034,9.3038,0.0402,-0.0028
5.650034,9.4384,0.039,-0.0036
5.660035,9.5729,0.0383,-0.0044
5.670035,9.669,0.0385,-0.005
5.680035,9.8151,0.0361,-0.005
5.690035,9.8458,0.0358,-0.005
5.700036,9.7459,0.036,-0.0049
5.710036,9.6267,0.0361,-0.0046
5.720036,9.5306,0.0364,-0.0046
5.730036,9.1885,0.0373,-0.0045
5.740036,8.9655,0.0417,-0.0045
5.750037,8.3812,0.0444,-0.0044
5.760037,8.139,0.0482,-0.0043
5.770037,7.943,0.0506,-0.0042
5.780037,7.4855,0.0536,-0.0043
5.790038,7.4861,0.0596,-0.0043
5.800038,7.4867,0.0621,-0.0043
5.810038,7.4893,0.067,-0.0042
5.820038,7.6662,0.07,-0.0038
5.830039,7.7277,0.0734,-0.0032
5.840039,7.7277,0.0787,-0.0032
5.850039,7.6969,0.0806,-0.003
5.860039,7.6393,0.0804,-0.0024
5.870039,7.6414,0.081,-0.0026
5.88004,7.6436,0.0849,-0.0024
5.89004,7.659,0.0883,-0.0023
5.90004,7.7431,0.0902,-0.0017
5.91004,8.0391,0.0902,-0.0042
5.920041,8.2812,0.0903,-0.004
5.930041,8.7772,0.0903,-0.0053
5.940041,9.0347,0.0904,-0.0061
5.950041,9.5229,0.091,-0.0073
5.960042,9.7497,0.091,-0.0247
5.970042,10.1226,0.091,-0.0288
5.980042,10.2687,0.0909,-0.0287
5.990042,10.4917,0.0902,-0.0287
6.000042,10.5916,0.0886,-0.0284
6.010043,10.7723,0.0861,-0.0263
6.020043,10.8992,0.0799,-0.0245
6.030043,10.9491,0.0773,-0.0212
6.040043,11.076,0.0755,-0.0218
6.050044,11.126,0.0745,-0.0217
6.060044,11.0837,0.0736,-0.0216
6.070044,10.9414,0.0738,-0.0216
6.080044,10.9184,0.0731,-0.0216
6.090044,10.6262,0.0724,-0.0215
6.100045,10.3956,0.0667,-0.0214
6.110045,10.1149,0.0648,-0.0214
6.120045,9.6959,0.0613,-0.0212
6.130045,9.5537,0.0596,-0.0213
6.140046,9.5667,0.0595,-0.0213
6.150046,9.5797,0.0594,-0.0212
6.160046,9.6341,0.0591,-0.021
6.170046,9.7536,0.0582,-0.0195
6.180047,9.8535,0.0562,-0.0181
6.190047,10.0265,0.0555,-0.0168
6.200047,10.0919,0.0545,-0.0144
6.210047,10.1418,0.0534,-0.0104
6.220047,10.2456,0.0527,-0.0061
6.230048,10.2879,0.0525,-0.0057
6.240048,10.2995,0.0523,-0.0055
6.250048,10.3187,0.0523,-0.0055
6.260048,10.3321,0.0502,-0.0055
6.270049,10.3456,0.0482,-0.0057
6.280049,10.3725,0.0465,-0.0058
6.290049,10.5493,0.0459,-0.0058
6.300049,10.6454,0.0456,-0.0058
6.31005,10.78,0.0455,-0.0057
6.32005,11.0337,0.0455,-0.0043
6.33005,11.0395,0.0459,-0.0028
6.34005,11.0452,0.0464,-0.003
6.35005,11.372,0.0477,-0.003
6.360051,11.4796,0.0484,-0.003
6.370051,11.5719,0.0501,-0.0029
6.380051,11.6488,0.0507,-0.0028
6.390051,11.7295,0.0504,-0.0029
6.400052,11.7064,0.0509,-0.0029
6.410052,11.5527,0.0509,-0.0029
6.420052,11.4758,0.051,-0.0029
6.430052,11.3374,0.0508,-0.0028
6.440053,11.026,0.0507,-0.003
6.450053,10.8377,0.0492,-0.0028
6.460053,10.3264,0.0489,-0.0032
6.470053,10.0727,0.0484,-0.0034
6.480053,9.8574,0.0481,-0.0034
6.490054,9.5844,0.0466,-0.0036
6.500054,9.4076,0.0443,-0.004
6.510054,9.2423,0.0429,-0.0042
6.520054,8.781,0.0422,-0.0044
6.530055,8.5465,0.0389,-0.0046
6.540055,8.3005,0.0384,-0.0046
6.550055,8.2274,0.0372,-0.005
6.560055,8.1909,0.038,-0.005
6.570055,8.1746,0.0367,-0.005
6.580056,8.2279,0.0366,-0.005
6.590056,8.2812,0.0364,-0.005
6.600056,8.4004,0.0361,-0.005
6.610056,8.5965,0.0355,-0.005
6.620057,8.8425,0.0354,-0.005
6.630057,9.0193,0.0354,-0.005
6.640057,9.1577,0.0354,-0.005
6.650057,9.3269,0.0355,-0.0048
6.660058,9.3769,0.0368,-0.0046
6.670058,9.4268,0.0377,-0.0047
6.680058,9.423,0.038,-0.0047
6.690058,9.3653,0.0383,-0.0047
6.700058,9.25,0.0385,-0.0048
6.710059,9.1731,0.0389,-0.0048
6.720059,9.0539,0.0391,-0.0048
6.730059,8.6772,0.0401,-0.0048
6.740059,8.4119,0.0414,-0.005
6.75006,7.7431,0.0421,-0.0051
