Depth,Qc,Fc,u
1.279999,2.8024,0.0053,0.0077
1.289999,2.8024,0.005,0.0083
1.299999,2.8024,0.0043,0.0091
1.309999,2.7832,0.004,0.0093
1.319999,2.7486,0.0039,0.0093
1.329999,2.7486,0.004,0.0095
1.339999,2.7388,0.0042,0.0097
1.349999,2.7375,0.0044,0.0099
1.359999,2.7469,0.0047,0.0099
1.369999,2.7563,0.005,0.0103
1.379999,2.7741,0.0052,0.0103
1.389999,2.7919,0.0054,0.0099
1.399999,2.8601,0.0056,0.0097
1.409999,2.9139,0.0056,0.0097
1.419999,2.9255,0.0057,0.0098
1.429999,2.9101,0.0057,0.0099
1.439999,2.8986,0.0057,0.0103
1.449999,2.864,0.0057,0.0106
1.459999,2.8524,0.0057,0.0108
1.469999,2.8255,0.0058,0.0109
1.479999,2.8251,0.006,0.011
1.489999,2.8253,0.006,0.0112
1.499999,2.8255,0.006,0.0114
1.509999,2.8832,0.0061,0.0112
1.519999,3.0331,0.0061,0.011
1.529999,3.0792,0.0062,0.011
1.539999,3.1292,0.0062,0.0109
1.549999,3.1138,0.0062,0.011
1.559999,3.0677,0.0063,0.011
1.569999,3.0177,0.0064,0.0116
1.579999,2.9831,0.0067,0.0122
1.589999,2.9677,0.0067,0.012
1.599999,2.9639,0.0069,0.0122
1.609999,2.9601,0.0071,0.0126
1.619999,2.9562,0.0072,0.0124
1.629999,2.9447,0.0072,0.0124
1.639999,2.9024,0.0072,0.0124
1.649999,2.8678,0.0072,0.0125
1.659999,2.8024,0.0071,0.0126
1.669999,2.7794,0.0067,0.0128
1.679999,2.774,0.0065,0.0128
1.689999,2.7718,0.0063,0.0128
1.699999,2.7744,0.0061,0.0128
1.709999,2.777,0.0056,0.0129
1.719999,2.7948,0.0053,0.013
1.729999,2.7948,0.0053,0.013
1.739999,2.9178,0.0053,0.0132
1.749999,3.01,0.0053,0.0134
1.759999,3.1561,0.0054,0.0133
1.769999,3.2753,0.0056,0.0132
1.779999,3.456,0.0066,0.0132
1.789999,3.5867,0.0068,0.0132
1.799999,3.7443,0.0069,0.0134
1.809999,3.752,0.0072,0.0137
1.819999,3.7212,0.008,0.0137
1.829999,3.7221,0.0081,0.0143
1.839999,3.7229,0.0084,0.0139
1.849999,3.727,0.0083,0.0145
1.859999,3.7635,0.0091,0.0143
1.869999,3.8596,0.0089,0.0143
1.879999,3.9057,0.0093,0.0143
1.889999,3.9634,0.0098,0.0145
1.899999,3.9557,0.01,0.0139
1.909999,3.9672,0.01,0.0139
1.919999,3.9365,0.01,0.0139
1.929999,3.9,0.01,0.0139
1.939999,3.8635,0.0099,0.0143
1.949998,3.8827,0.0099,0.0145
1.959998,3.8596,0.0099,0.0147
1.969998,3.8365,0.01,0.0153
1.979998,3.8289,0.01,0.0151
1.989998,3.8019,0.01,0.0153
1.999998,3.6482,0.0099,0.0157
2.009999,3.5674,0.0098,0.0155
2.019999,3.4867,0.0093,0.0156
2.029999,3.406,0.0089,0.0157
2.039999,3.3329,0.0085,0.0159
2.049999,3.3466,0.0082,0.0161
2.059999,3.3602,0.0081,0.0161
2.069999,3.4038,0.0081,0.0161
2.079998,3.4944,0.0081,0.0161
2.089998,3.629,0.0081,0.0161
2.099998,3.7058,0.0082,0.0161
2.109998,3.7827,0.0084,0.0162
2.119998,3.7943,0.0086,0.0163
2.129998,3.7827,0.0088,0.0163
2.139998,3.7327,0.0088,0.0166
2.149998,3.6828,0.0093,0.0165
2.159998,3.6213,0.0093,0.0168
2.169998,3.5636,0.0094,0.0168
2.179998,3.5175,0.0097,0.017
2.189998,3.4367,0.0098,0.017
2.199998,3.3637,0.0102,0.0172
2.209998,3.2791,0.0103,0.0172
2.219998,3.2561,0.0109,0.0174
2.229998,3.2253,0.0109,0.0174
2.239998,3.1676,0.0107,0.0176
2.249998,3.0754,0.0106,0.0176
2.259998,2.9754,0.0102,0.0176
2.269998,2.7755,0.0096,0.0177
2.279998,2.7762,0.0087,0.0177
2.289998,2.7769,0.0084,0.0178
2.299998,2.7922,0.0082,0.0178
2.309998,2.8255,0.0077,0.018
2.319998,2.9408,0.0066,0.0182
2.329998,3.0523,0.0061,0.0182
2.339998,3.1446,0.0058,0.0182
2.349998,3.2253,0.0057,0.0182
2.359998,3.2138,0.0057,0.0182
2.369998,3.1407,0.0057,0.0182
2.379998,3.0331,0.0057,0.0182
2.389998,2.8536,0.0057,0.0184
2.399998,2.6741,0.0057,0.0194
2.409998,2.6794,0.0057,0.0186
2.419998,2.5333,0.0057,0.0192
2.429998,2.3796,0.0057,0.0192
2.439998,2.2566,0.0056,0.0192
2.449998,2.2566,0.0054,0.0192
2.459998,2.2596,0.0056,0.0193
2.469998,2.2626,0.0054,0.0194
2.479998,2.2897,0.0053,0.0194
2.489998,2.345,0.0053,0.0195
2.499998,2.345,0.0053,0.0196
2.509998,2.5833,0.0053,0.0196
2.519998,2.837,0.0053,0.0192
2.529998,2.9562,0.0053,0.0192
2.539998,3.0639,0.0055,0.0192
2.549998,3.0908,0.0057,0.0192
2.559998,3.0908,0.0061,0.0192
2.569998,3.1061,0.0065,0.0199
2.579998,3.0639,0.0069,0.0203
2.589998,2.9985,0.0069,0.0205
2.599998,2.9898,0.0071,0.0205
2.609998,2.9863,0.0071,0.0207
2.619998,2.9867,0.0072,0.0207
2.629998,2.987,0.0073,0.0209
2.639998,3.0408,0.0075,0.0209
2.649998,3.1407,0.0077,0.0209
2.659998,3.2714,0.0076,0.0209
2.669998,3.4214,0.0079,0.0209
2.679998,3.4214,0.008,0.021
2.689998,3.5598,0.008,0.021
2.699998,3.5982,0.008,0.0211
2.709998,3.602,0.008,0.0213
2.719998,3.602,0.0082,0.0213
2.729998,3.652,0.0085,0.0215
2.739998,3.652,0.009,0.0217
2.749998,3.7673,0.0091,0.0217
2.759998,3.9134,0.0092,0.0218
2.769998,4.0941,0.0092,0.0219
2.779998,4.0941,0.0095,0.0221
2.789998,4.2671,0.01,0.0223
2.799998,4.4747,0.0109,0.0223
2.809998,4.69,0.0115,0.0223
2.819998,4.8899,0.0117,0.0223
2.829998,5.0744,0.0117,0.0223
2.839998,5.0744,0.0123,0.0221
2.849998,5.1936,0.0125,0.0222
2.859998,5.3012,0.0126,0.0222
2.869998,5.3012,0.0126,0.0225
2.879998,5.2935,0.0126,0.0225
2.889998,5.2051,0.0128,0.0228
2.899998,5.2051,0.0129,0.023
2.909998,5.109,0.013,0.0232
2.919998,4.9475,0.013,0.0234
2.929998,4.7899,0.013,0.0238
2.939998,4.6361,0.0129,0.0238
2.949998,4.6361,0.0121,0.0238
2.959998,4.517,0.0115,0.0238
2.969998,4.4016,0.0112,0.0238
2.979998,4.3209,0.0112,0.0238
2.989998,4.2556,0.0112,0.0242
2.999998,4.1748,0.0112,0.0242
3.009998,4.1748,0.0113,0.0244
3.019998,4.0672,0.0115,0.0246
3.029998,3.9096,0.0121,0.025
3.039998,3.7597,0.0129,0.0252
3.049998,3.6251,0.0129,0.0254
3.059998,3.5136,0.0132,0.0254
3.069998,3.5136,0.0137,0.0254
3.079998,3.3906,0.0138,0.0253
3.089998,3.1484,0.0139,0.0253
3.099998,2.8832,0.0139,0.0253
3.109998,2.591,0.0145,0.0254
3.119998,2.1566,0.015,0.0256
3.129997,2.1566,0.0155,0.0263
3.139997,1.7914,0.0156,0.0283
3.149997,1.4608,0.0156,0.0304
3.159997,1.161,0.0156,0.0304
3.169997,1.161,0.0155,0.0333
3.179997,0.9534,0.015,0.0364
3.189997,0.8073,0.0148,0.0399
3.199997,0.7035,0.0144,0.0432
3.209997,0.6266,0.0137,0.0468
3.219997,0.5689,0.0137,0.0468
3.229997,0.5689,0.0126,0.0503
3.239997,0.5305,0.0116,0.0536
3.249997,0.5074,0.0108,0.0567
3.259997,0.4844,0.0097,0.0596
3.269997,0.469,0.0083,0.0625
3.279997,0.4613,0.0083,0.0625
3.289997,0.4613,0.0078,0.0652
3.299997,0.4536,0.0077,0.0672
3.309997,0.4459,0.0077,0.0683
3.319997,0.4459,0.0077,0.0691
3.329997,0.4459,0.0078,0.0697
3.339997,0.4459,0.0078,0.0697
3.349997,0.4459,0.0078,0.0705
3.359997,0.4459,0.0081,0.0716
3.369997,0.4459,0.0085,0.073
3.379997,0.4498,0.009,0.0739
3.389997,0.4613,0.0095,0.0749
3.399997,0.4844,0.0102,0.0919
3.409997,0.5074,0.0111,0.0925
3.419997,0.519,0.0123,0.0933
3.429997,0.5382,0.0132,0.0939
3.439997,0.5574,0.0148,0.0945
3.449997,0.5882,0.0148,0.0952
3.459997,0.6343,0.0148,0.0964
3.469997,0.6997,0.015,0.0972
3.479997,0.8034,0.0151,0.0974
3.489997,0.9303,0.0155,0.096
3.499997,1.0379,0.0157,0.0921
3.509997,1.1379,0.0155,0.0887
3.519997,1.2571,0.0154,0.0828
3.529997,1.603,0.0142,0.0813
3.539997,1.9183,0.0137,0.0805
3.549997,2.3988,0.0134,0.0724
3.559997,3.0254,0.0125,0.0705
3.569997,3.7673,0.0118,0.0569
3.579997,4.5285,0.0116,-0.0027
3.589997,5.1782,0.0116,-0.0283
3.599997,5.8625,0.0116,-0.0283
3.609997,6.4814,0.0116,-0.0306
3.619997,6.9196,0.0116,-0.0307
3.629997,7.2387,0.0116,-0.0306
3.639997,7.4386,0.0118,-0.0305
3.649997,7.5424,0.0121,-0.03
3.659997,7.4924,0.0126,-0.0298
3.669997,7.4915,0.013,-0.0296
3.679997,7.4924,0.0139,-0.029
3.689997,7.4934,0.0148,-0.0288
3.699997,7.5155,0.0149,-0.0285
3.709997,7.5193,0.0158,-0.0281
3.719997,7.5143,0.0159,-0.0277
3.729997,7.5144,0.0158,-0.0273
3.739997,7.5145,0.0159,-0.0269
3.749997,7.5308,0.0159,-0.0265
3.759997,7.6231,0.0158,-0.0259
3.769997,7.6808,0.0154,-0.0256
3.779997,7.8807,0.0154,-0.0252
3.789997,8.046,0.0155,-0.0248
3.799997,8.3266,0.0156,-0.0242
3.809997,8.5803,0.0158,-0.0236
3.819997,8.7841,0.0162,-0.0232
3.829997,9.0724,0.0168,-0.0221
3.839997,9.18,0.0187,-0.0217
3.849997,9.1608,0.0194,-0.0213
3.859997,9.0762,0.0196,-0.0207
3.869997,8.9571,0.0197,-0.0207
3.879997,8.7841,0.0202,-0.0201
3.889997,8.7764,0.0207,-0.0201
3.899997,8.7708,0.0216,-0.0197
3.909997,8.786,0.0219,-0.0194
3.919997,8.8011,0.0225,-0.019
3.929997,8.884,0.0225,-0.0186
3.939997,9.057,0.0225,-0.018
3.949997,9.2531,0.0223,-0.0174
3.959997,9.3607,0.0222,-0.0166
3.969997,9.6106,0.0223,-0.0165
3.979997,9.7451,0.0224,-0.0159
3.989997,9.9642,0.0226,-0.0153
3.999997,10.2641,0.0237,-0.0145
4.009997,10.6139,0.0247,-0.0137
4.019997,11.1713,0.0257,-0.0132
4.029997,11.4212,0.0277,-0.0124
4.039998,11.6057,0.0284,-0.0118
4.049998,11.7172,0.0285,-0.011
4.059998,11.8018,0.0286,-0.0105
4.069998,11.8364,0.0288,-0.0101
4.079998,11.7557,0.0288,-0.0099
4.089999,11.6711,0.0288,-0.0095
4.099999,11.6543,0.0288,-0.0095
4.109999,11.6502,0.0287,-0.0089
4.119999,11.6461,0.0289,-0.0083
4.13,11.6749,0.0291,-0.0081
4.14,11.6288,0.0297,-0.0074
4.15,11.5981,0.0296,-0.0072
4.16,11.5365,0.0295,-0.007
4.170001,11.4212,0.0293,-0.0066
4.180001,11.279,0.0293,-0.0062
4.190001,11.3597,0.0293,-0.0058
4.200001,10.7446,0.0292,-0.006
4.210001,10.414,0.0292,-0.0057
4.220002,9.945,0.0292,-0.0054
4.230002,9.945,0.0288,-0.0052
4.240002,9.3184,0.0292,-0.0046
4.250002,8.8994,0.0287,-0.0046
4.260003,8.711,0.028,-0.0037
4.270003,8.4419,0.0268,-0.0041
4.280003,8.4225,0.0202,-0.0035
4.290003,8.4615,0.0186,-0.0025
4.300004,8.5005,0.017,-0.0019
4.310004,8.588,0.0168,-0.0012
4.320004,8.8533,0.0165,-0.0004
4.330004,9.1493,0.0164,0.0002
4.340004,9.4107,0.0164,0.0012
4.350005,9.7259,0.0164,0.0015
4.360005,10.0642,0.0182,0.0021
4.370005,10.3717,0.0183,0.0029
4.380005,10.6101,0.0197,0.0033
4.390006,10.6216,0.0204,0.0035
4.400006,10.36,0.021,0.0041
4.410006,10.2319,0.0208,0.0149
4.420006,10.1788,0.0237,0.0155
4.430007,10.2753,0.0266,0.0157
4.440007,10.3717,0.0271,0.0163
4.450007,10.514,0.027,0.017
4.460007,10.7023,0.027,0.0172
4.470007,11.0137,0.0267,0.0176
4.480008,11.3405,0.0261,0.0178
4.490008,11.6788,0.0257,0.0184
4.500008,11.7903,0.0254,0.0186
4.510008,11.8095,0.0253,0.0196
4.520009,11.8479,0.0253,0.0201
4.530009,11.8633,0.0253,0.0201
4.540009,11.8787,0.0254,0.0215
4.550009,11.9517,0.0253,0.0219
4.560009,12.0978,0.0251,0.0232
4.57001,12.0978,0.0248,0.0226
4.58001,12.3284,0.0241,0.0236
4.59001,12.5207,0.0242,0.0236
4.60001,12.6667,0.0237,0.0248
4.610011,12.7129,0.0236,0.0252
4.620011,12.686,0.0236,0.0256
4.630011,12.6917,0.0236,0.0259
4.640011,12.6975,0.0236,0.0263
4.650012,12.7206,0.0236,0.0277
4.660012,12.7071,0.0282,0.0288
4.670012,12.7946,0.0283,0.0298
4.680012,12.882,0.0288,0.03
4.690012,13.055,0.0305,0.0312
4.700013,13.1473,0.0317,0.0306
4.710013,13.1627,0.0324,0.0317
4.720013,13.0243,0.0331,0.0319
4.730013,12.8013,0.0329,0.0333
4.740014,12.6052,0.0333,0.0335
4.750014,12.3861,0.0333,0.0335
4.760014,12.3169,0.0332,0.0335
4.770014,11.9978,0.033,0.0335
4.780015,11.8364,0.0328,0.0334
4.790015,11.6519,0.033,0.0335
4.800015,11.475,0.0331,0.0335
4.810015,11.3559,0.0333,0.0335
4.820015,11.1521,0.0329,0.0335
4.830016,10.9407,0.0325,0.0336
4.840016,10.6677,0.0316,0.0337
4.850016,10.3986,0.0313,0.0341
4.860016,10.1219,0.0309,0.0341
4.870017,9.9489,0.0305,0.0339
4.880017,9.7182,0.0301,0.0331
4.890017,9.5568,0.0301,0.0331
4.900017,9.4376,0.0299,0.0332
4.910017,9.2069,0.0293,0.0334
4.920018,8.8456,0.0292,0.0339
4.930018,8.5419,0.0291,0.0346
4.940018,8.0498,0.029,0.0343
4.950018,7.8192,0.0276,0.0345
4.960019,7.6,0.0263,0.0346
4.970019,7.3617,0.026,0.0346
4.980019,7.2079,0.0251,0.035
4.990019,7.0234,0.0249,0.0352
5.00002,6.7658,0.0243,0.0354
5.01002,6.5813,0.0236,0.0358
5.02002,6.2469,0.0222,0.036
5.03002,6.2359,0.0221,0.0366
5.04002,6.2417,0.0219,0.037
5.050021,6.2474,0.021,0.0368
5.060021,6.3122,0.021,0.037
5.070021,6.5352,0.021,0.0374
5.080021,6.8197,0.021,0.0376
5.090022,7.3117,0.0211,0.0379
5.100022,7.454,0.0211,0.0377
5.110022,7.5385,0.0215,0.0378
5.120022,7.6577,0.0221,0.0379
5.130023,7.8345,0.0228,0.0379
5.140023,8.0883,0.0236,0.0379
5.150023,8.4535,0.0243,0.0379
5.160023,8.7687,0.0244,0.038
5.170023,9.0955,0.0245,0.038
5.180024,9.6452,0.0245,0.0381
5.190024,9.8912,0.0253,0.0382
5.200024,10.0757,0.0252,0.0385
5.210024,10.2795,0.0252,0.0387
5.220025,10.464,0.0251,0.0387
5.230025,10.6562,0.0247,0.0389
5.240025,10.8715,0.0246,0.0391
5.250025,11.1214,0.0246,0.0391
5.260026,11.2828,0.0246,0.0392
5.270026,11.5596,0.0249,0.0394
5.280026,12.2708,0.0256,0.0397
5.290026,12.4515,0.0256,0.0393
5.300026,12.709,0.0247,0.0393
5.310027,12.7936,0.0239,0.0393
5.320027,12.9089,0.0221,0.0393
5.330027,12.7167,0.0214,0.0393
5.340027,12.5937,0.0212,0.0397
5.350028,12.4668,0.0215,0.0397
5.360028,12.2669,0.0218,0.0403
5.370028,12.1247,0.0224,0.0404
5.380028,11.9556,0.0238,0.0405
5.390028,11.6788,0.0273,0.0403
5.400029,11.302,0.0292,0.0402
5.410029,10.4414,0.0294,0.0402
5.420029,10.3028,0.0295,0.0402
5.430029,10.1641,0.029,0.0403
5.44003,9.7989,0.0285,0.0403
5.45003,9.6163,0.0273,0.0408
5.46003,9.5534,0.0265,0.0405
5.47003,9.6034,0.0259,0.0405
5.480031,9.6535,0.0258,0.0406
5.490031,9.7567,0.0257,0.0407
5.500031,10.4332,0.0257,0.041
5.510031,11.0522,0.0258,0.041
5.520031,11.402,0.0261,0.0407
5.530032,11.402,0.0272,0.0405
5.540032,11.352,0.0277,0.0405
5.550032,11.0637,0.028,0.0406
5.560032,10.6524,0.0292,0.0407
5.570033,10.3025,0.0294,0.0408
5.580033,10.3025,0.0294,0.0408
5.590033,10.0219,0.0297,0.0407
5.600033,9.7951,0.0295,0.0407
5.610034,9.7682,0.0308,0.0407
5.620034,9.7663,0.0309,0.0407
5.630034,9.7643,0.0309,0.0407
5.640034,9.7605,0.0308,0.0408
5.650034,9.7605,0.0304,0.041
5.660035,9.6913,0.0293,0.0414
5.670035,9.4799,0.0275,0.0407
5.680035,8.9647,0.0277,0.0406
5.690035,8.538,0.0244,0.0405
5.700036,8.2613,0.0232,0.0405
5.710036,8.1604,0.023,0.0405
5.720036,8.1283,0.023,0.0405
5.730036,8.1498,0.023,0.0405
5.740036,8.1714,0.023,0.0407
5.750037,8.3228,0.023,0.0414
5.760037,8.7533,0.023,0.0416
5.770037,9.2031,0.0231,0.042
5.780037,9.4914,0.0231,0.0412
5.790038,9.6298,0.0233,0.041
5.800038,9.749,0.0232,0.0409
5.810038,9.6682,0.0235,0.041
5.820038,9.7298,0.0243,0.041
5.830039,9.922,0.0241,0.041
5.840039,10.2948,0.0256,0.0418
5.850039,10.2948,0.0269,0.0426
5.860039,10.7985,0.0282,0.0423
5.870039,11.2982,0.0282,0.0425
5.88004,11.7518,0.0301,0.0428
5.89004,12.2093,0.0302,0.0436
5.90004,12.6552,0.031,0.0439
5.91004,13.0089,0.0323,0.0437
5.920041,13.3279,0.0332,0.0437
5.930041,13.3779,0.0342,0.0437
5.940041,13.3779,0.0355,0.0437
5.950041,13.5548,0.0365,0.0438
5.960042,13.6624,0.037,0.0439
5.970042,13.5855,0.037,0.0445
5.980042,13.5624,0.0371,0.0443
5.990042,13.5048,0.0371,0.0444
6.000042,13.2895,0.037,0.0444
6.010043,12.9858,0.0364,0.0445
6.020043,12.9858,0.0361,0.0444
6.030043,12.7244,0.0354,0.0445
6.040043,12.536,0.0347,0.0446
6.050044,12.3438,0.0347,0.0447
6.060044,12.3438,0.0337,0.0446
6.070044,12.0478,0.0333,0.0447
6.080044,11.6403,0.0329,0.0447
6.090044,11.3635,0.0329,0.0448
6.100045,10.9215,0.0295,0.0449
6.110045,10.4332,0.0285,0.0447
6.120045,9.8681,0.0287,0.0446
6.130045,9.3376,0.0271,0.0445
6.140046,8.884,0.025,0.0444
6.150046,8.4342,0.0239,0.0443
6.160046,8.119,0.0232,0.0443
6.170046,7.8922,0.0224,0.0447
6.180047,7.6769,0.0227,0.045
6.190047,7.6769,0.0216,0.0457
6.200047,7.6298,0.0211,0.0461
6.210047,7.6073,0.0212,0.0459
6.220047,7.5979,0.0207,0.0465
6.230048,7.6566,0.0207,0.0461
6.240048,7.7154,0.0206,0.0467
6.250048,7.7999,0.0203,0.0463
6.260048,7.7231,0.02,0.0465
6.270049,7.7601,0.0201,0.0467
6.280049,7.7971,0.0191,0.0468
6.290049,7.8768,0.0187,0.0468
6.300049,7.8768,0.0187,0.047
6.31005,8.0498,0.0187,0.0472
6.32005,8.3112,0.0181,0.0473
6.33005,8.5573,0.0179,0.0474
6.34005,8.8725,0.018,0.0472
6.35005,9.1877,0.018,0.0472
6.360051,9.4184,0.0181,0.0473
6.370051,9.7259,0.0184,0.0474
6.380051,10.0411,0.0188,0.0476
6.390051,10.1565,0.0188,0.0475
6.400052,10.2564,0.0189,0.0475
6.410052,10.218,0.0191,0.0475
6.420052,10.5678,0.0193,0.0476
6.430052,10.9176,0.0195,0.0478
6.440053,11.6749,0.0209,0.048
6.450053,12.536,0.0219,0.0485
6.460053,13.4087,0.0217,0.049
6.470053,13.7547,0.0259,0.0488
6.480053,14.4543,0.0284,0.0488
6.490054,14.858,0.0302,0.0488
6.500054,14.9771,0.0299,0.0487
6.510054,15.0809,0.0316,0.0488
6.520054,14.981,0.0316,0.0488
6.530055,14.9517,0.0324,0.0488
6.540055,14.9404,0.0333,0.0488
6.550055,14.9453,0.0357,0.049
6.560055,14.9502,0.0366,0.049
6.570055,15.0963,0.0367,0.0487
6.580056,15.2116,0.0368,0.0486
6.590056,15.1078,0.0368,0.0486
6.600056,15.1732,0.0369,0.0485
6.610056,15.0771,0.0371,0.0486
6.620057,14.9617,0.0372,0.0487
6.630057,14.9541,0.0372,0.049
6.640057,14.7311,0.0371,0.0499
6.650057,14.4697,0.037,0.0492
6.660058,14.3428,0.037,0.0491
6.670058,14.3339,0.0371,0.049
6.680058,14.3326,0.0372,0.049
6.690058,14.3313,0.0375,0.0488
6.700058,14.5889,0.0376,0.0487
6.710059,14.1737,0.0377,0.0488
6.720059,14.2544,0.0376,0.0488
6.730059,14.1276,0.0376,0.0496
6.740059,14.0968,0.0371,0.0505
6.75006,14.0545,0.037,0.0502
6.76006,13.7893,0.0368,0.0501
6.77006,13.7854,0.037,0.0502
6.78006,13.7676,0.0366,0.0502
6.790061,13.7631,0.0362,0.0503
6.800061,13.7585,0.0362,0.0503
6.810061,13.8469,0.0362,0.0504
6.820061,13.7354,0.0364,0.0504
6.830061,13.7431,0.0365,0.0505
6.840062,13.6201,0.0363,0.0506
6.850062,13.2549,0.0361,0.0507
6.860062,13.0166,0.0356,0.0503
6.870062,12.7206,0.0355,0.0502
6.880063,12.0171,0.0355,0.0501
6.890063,11.8095,0.0348,0.0502
6.900063,11.1906,0.0305,0.0503
6.910063,11.1387,0.0302,0.0503
6.920063,11.1331,0.0293,0.0503
6.930064,11.1311,0.0284,0.0504
6.940064,11.1378,0.0274,0.0506
6.950064,11.1444,0.0266,0.0511
6.960064,11.2059,0.0266,0.0512
6.970065,11.2069,0.0266,0.0513
6.980065,11.2079,0.0266,0.0512
6.990065,11.4251,0.0271,0.0514
7.000065,11.5481,0.0279,0.0515
