Depth,Qc,Fc,u
1.859999,5.5083,0.0251,-0.0023
1.869999,5.2315,0.0257,-0.0021
1.879999,4.9855,0.0268,-0.0019
1.889999,4.7856,0.0292,-0.0017
1.899999,4.528,0.031,-0.0012
1.909999,4.2666,0.0313,-0.001
1.919999,3.8322,0.0313,-0.0002
1.929999,3.517,0.0313,-0.0004
1.939999,3.221,0.0312,0.0008
1.949998,3.1138,0.0296,0.0019
1.959998,3.123,0.0277,0.0046
1.969998,3.1322,0.0265,0.0075
1.979998,3.1979,0.0248,0.0126
1.989998,4.2359,0.0238,0.0188
1.999998,5.5506,0.022,0.0207
2.009999,8.0839,0.0212,0.0203
2.019999,8.3684,0.0207,0.0103
2.029999,8.4415,0.0209,0.0053
2.039999,8.3607,0.021,0.0032
2.049999,8.2915,0.0214,0.001
2.059999,8.1839,0.0222,0.0008
2.069999,7.9917,0.0221,0.0006
2.079998,7.7418,0.0221,0.0006
2.089998,7.4573,0.022,0.0004
2.099998,7.1882,0.0219,0.0003
2.109998,6.9038,0.0217,0.0002
2.119998,6.5847,0.0218,0.0004
2.129998,6.3079,0.0219,-0.0035
2.139998,6.1003,0.0221,-0.0037
2.149998,5.9696,0.0244,-0.0048
2.159998,5.8197,0.0252,-0.0059
2.169998,5.7966,0.0253,-0.006
2.179998,5.7774,0.0252,-0.006
2.189998,5.7807,0.0252,-0.0039
2.199998,5.784,0.025,-0.0062
2.209998,5.7918,0.0217,-0.0066
2.219998,5.8312,0.0196,-0.012
2.229998,5.9465,0.0189,-0.0238
2.239998,6.0657,0.0184,-0.0383
2.249998,6.1618,0.0171,-0.0426
2.259998,6.1541,0.0165,-0.0447
2.269998,6.183,0.0159,-0.0458
2.279998,6.2118,0.016,-0.046
2.289998,6.3617,0.0159,-0.046
2.299998,6.5386,0.0158,-0.046
2.309998,6.6923,0.0153,-0.0459
2.319998,6.8576,0.0152,-0.0457
2.329998,6.8576,0.0139,-0.0455
2.339998,6.8692,0.012,-0.0449
2.349998,6.8192,0.0076,-0.0436
2.359998,6.6885,0.0069,-0.0437
2.369998,6.504,0.0061,-0.0437
2.379998,6.2925,0.0046,-0.0437
2.389998,5.9504,0.0043,-0.0437
2.399998,5.6352,0.0043,-0.0437
2.409998,5.2431,0.0044,-0.0434
2.419998,4.4396,0.0046,-0.0395
2.429998,4.2589,0.006,-0.0391
2.439998,3.9706,0.008,-0.0389
2.449998,3.2748,0.0108,-0.0389
2.459998,2.975,0.0139,-0.0389
2.469998,2.702,0.0173,-0.0388
2.479998,2.3714,0.0204,-0.0387
2.489998,2.0831,0.0213,-0.0387
2.499998,1.8025,0.0213,-0.0385
2.509998,1.5718,0.0212,-0.0383
2.519998,1.3681,0.0211,-0.0381
2.529998,1.1605,0.0211,-0.0376
2.539998,1.0067,0.0213,-0.0366
2.549998,0.753,0.0214,-0.0345
2.559998,0.6377,0.0217,-0.0292
2.569998,0.5531,0.0218,0.0374
2.579998,0.5185,0.0218,0.0542
2.589998,0.5161,0.0218,0.0606
2.599998,0.5154,0.0218,0.0652
2.609998,0.5146,0.0218,0.0672
2.619998,0.5146,0.0218,0.0674
2.629998,0.4954,0.0216,0.0674
2.639998,0.4762,0.0214,0.0675
2.649998,0.457,0.0205,0.0676
2.659998,0.4378,0.0204,0.0678
2.669998,0.4301,0.0202,0.0666
2.679998,0.4262,0.0201,0.0664
2.689998,0.4185,0.0193,0.0664
2.699998,0.4109,0.0184,0.0664
2.709998,0.4032,0.0178,0.0664
2.719998,0.3916,0.0168,0.0666
2.729998,0.3897,0.0159,0.0668
2.739998,0.3878,0.015,0.067
2.749998,0.3878,0.0134,0.0676
2.759998,0.3878,0.012,0.0679
2.769998,0.3878,0.0112,0.0678
2.779998,0.3878,0.0106,0.0679
2.789998,0.3955,0.0101,0.0679
2.799998,0.3916,0.0101,0.0678
2.809998,0.3912,0.0098,0.067
2.819998,0.3914,0.0098,0.0666
2.829998,0.3916,0.0098,0.0668
2.839998,0.4109,0.01,0.067
2.849998,0.4262,0.0103,0.0674
2.859998,0.4339,0.011,0.0689
2.869998,0.4262,0.0118,0.0685
2.879998,0.4147,0.0118,0.0676
2.889998,0.407,0.0117,0.066
2.899998,0.4032,0.0116,0.0583
2.909998,0.3993,0.0113,0.0546
2.919998,0.3839,0.0103,0.054
2.929998,0.357,0.0094,0.054
2.939998,0.357,0.0084,0.0541
2.949998,0.334,0.0075,0.0542
2.959998,0.3331,0.0063,0.0554
2.969998,0.3333,0.0051,0.0567
2.979998,0.3334,0.0025,0.0592
2.989998,0.334,0.0016,0.0598
2.999998,0.3378,0.0011,0.0602
3.009998,0.334,0.0007,0.0604
3.019998,0.3287,0.0006,0.0606
3.029998,0.3285,0.0006,0.0619
3.039998,0.3293,0.0005,0.0637
3.049998,0.3301,0.0005,0.0648
3.059998,0.3417,0.0006,0.0658
3.069998,0.3532,0.0006,0.0668
3.079998,0.3647,0.0006,0.0664
3.089998,0.357,0.0006,0.0666
3.099998,0.3569,0.0006,0.0674
3.109998,0.357,0.0006,0.0676
3.119998,0.357,0.0006,0.0674
3.129997,0.3647,0.0004,0.0677
3.139997,0.3647,0.0004,0.068
3.149997,0.3686,0.0004,0.0685
3.159997,0.3724,0.0004,0.0678
3.169997,0.3686,0.0003,0.0673
3.179997,0.3493,0.0003,0.0671
3.189997,0.3466,0.0003,0.0673
3.199997,0.3453,0.0002,0.0676
3.209997,0.3454,-0.0001,0.0689
3.219997,0.3455,-0.0003,0.0695
3.229997,0.3493,-0.0005,0.0682
3.239997,0.3417,-0.0006,0.0682
3.249997,0.3301,-0.0006,0.0682
3.259997,0.3186,-0.0007,0.0682
3.269997,0.3169,-0.0007,0.0683
3.279997,0.3163,-0.0007,0.0683
3.289997,0.3174,-0.0007,0.0689
3.299997,0.3186,-0.0007,0.0695
3.309997,0.3263,-0.0008,0.0699
3.319997,0.334,-0.0009,0.0705
3.329997,0.3493,-0.0013,0.072
3.339997,0.3647,-0.0018,0.0728
3.349997,0.3763,-0.0018,0.0738
3.359997,0.3801,-0.0017,0.0745
3.369997,0.3878,-0.0016,0.0751
3.379997,0.3839,-0.0012,0.0755
3.389997,0.3849,-0.0006,0.0759
3.399997,0.3859,-0.0002,0.0784
3.409997,0.3955,0.0001,0.115
3.419997,0.4185,0.0005,0.1129
3.429997,0.4339,0.0007,0.1105
3.439997,0.4531,0.0007,0.102
3.449997,0.4455,0.0007,0.0916
3.459997,0.4493,0.0007,0.0921
3.469997,0.4762,0.0006,0.0894
3.479997,0.48,0.0006,0.0875
3.489997,0.4877,0.0006,0.0856
3.499997,0.53,0.0006,0.0863
3.509997,0.5223,0.0006,0.078
3.519997,0.5031,0.0006,0.0781
3.529997,0.512,0.0009,0.0782
3.539997,0.521,0.0012,0.0784
3.549997,0.5441,0.0014,0.0809
3.559997,0.5915,0.0016,0.0825
3.569997,0.6261,0.0015,0.0819
3.579997,0.703,0.0015,0.0807
3.589997,0.7607,0.0007,0.0805
3.599997,0.8222,0.0002,0.0803
3.609997,1.0375,-0.0002,0.0799
3.619997,1.1566,-0.0001,0.0759
3.629997,1.2835,0,0.0567
3.639997,1.2912,0.0002,0.0519
3.649997,1.2693,0.0014,0.0519
3.659997,1.2654,0.0016,0.0519
3.669997,1.3004,0.0018,0.0523
3.679997,1.3354,0.0019,0.0546
3.689997,1.4911,0.0019,0.0583
3.699997,1.9485,0.002,0.0685
3.709997,3.2671,0.0034,0.071
3.719997,3.9245,0.0041,0.0592
3.729997,4.7587,0.0064,0.0269
3.739997,4.8971,0.0078,0.0089
3.749997,4.8625,0.0097,0.0005
3.759997,4.7471,0.0108,0.0002
3.769997,4.6395,0.0121,0.0004
3.779997,4.5011,0.0147,0.0005
3.789997,4.4358,0.0153,0.0045
3.799997,4.4362,0.0156,0.007
3.809997,4.4367,0.0158,0.0101
3.819997,4.4396,0.0159,0.0114
3.829997,4.5011,0.016,0.0153
3.839997,4.5434,0.0164,0.0165
3.849997,4.5549,0.0188,0.0064
3.859997,4.5242,0.0198,0.0033
3.869997,4.3935,0.0208,0.0018
3.879997,4.3358,0.0211,0.0012
3.889997,4.2846,0.0223,0.001
3.899997,4.2598,0.0232,0.0011
3.909997,4.3214,0.0238,0.0012
3.919997,4.3831,0.0237,0.0045
3.929997,4.5088,0.0246,0.0056
3.939997,4.5895,0.0266,0.0066
3.949997,4.6587,0.0284,0.0072
3.959997,4.8087,0.0311,0.007
3.969997,4.8971,0.0314,0.0066
3.979997,5.0316,0.0316,0.0065
3.989997,5.0701,0.0318,0.0065
3.999997,5.22,0.0325,0.0065
4.009997,5.2892,0.0327,0.0066
4.019997,5.3738,0.0329,0.007
4.029997,5.5852,0.0329,0.007
4.039998,5.7005,0.0332,0.0072
4.049998,5.8889,0.035,0.0072
4.059998,5.9696,0.0362,0.0077
4.069998,6.0619,0.0373,0.0077
4.079998,6.2195,0.0375,0.0077
4.089999,6.2349,0.0376,0.0077
4.099999,6.3002,0.0375,0.0077
4.109999,6.3194,0.0379,0.0081
4.119999,6.4578,0.0391,0.0085
4.13,6.5155,0.0397,0.0085
4.14,6.6769,0.04,0.0091
4.15,6.8077,0.0401,0.0108
4.16,6.9038,0.0403,0.0112
4.170001,7.0614,0.0423,0.0118
4.180001,7.1421,0.0425,0.0122
4.190001,7.1767,0.0425,0.0128
4.200001,7.1882,0.0426,0.013
4.210001,7.2536,0.0429,0.0132
4.220002,7.2766,0.0427,0.0131
4.230002,7.4074,0.043,0.0132
4.240002,7.5227,0.0432,0.0134
4.250002,7.7072,0.0431,0.0137
4.260003,8.0801,0.0436,0.0141
4.270003,8.3069,0.044,0.0143
4.280003,8.6375,0.0443,0.0147
4.290003,8.7874,0.0442,0.0159
4.300004,8.9143,0.0442,0.0166
4.310004,9.1219,0.044,0.0168
4.320004,9.1795,0.0436,0.0172
4.330004,9.2487,0.0413,0.0176
4.340004,9.5371,0.0391,0.0176
4.350005,9.7024,0.0373,0.0177
4.360005,9.9023,0.0375,0.0178
4.370005,10.1867,0.0371,0.0177
4.380005,10.2059,0.0369,0.0177
4.390006,10.1829,0.0366,0.0178
4.400006,10.0868,0.0368,0.0178
4.410006,9.86,0.0365,0.0211
4.420006,9.7869,0.0363,0.0209
4.430007,9.7139,0.0361,0.0211
4.440007,9.7331,0.0355,0.021
4.450007,9.564,0.0333,0.021
4.460007,9.4448,0.0318,0.021
4.470007,9.3953,0.0315,0.021
4.480008,9.4055,0.0315,0.0211
4.490008,9.4156,0.0315,0.0212
4.500008,9.4525,0.0317,0.0215
4.510008,9.6908,0.0321,0.0221
4.520009,10.0368,0.0329,0.0236
4.530009,10.3328,0.0342,0.0232
4.540009,10.5481,0.0353,0.0223
4.550009,10.7172,0.0371,0.0213
4.560009,10.8326,0.0392,0.012
4.57001,10.8249,0.0414,0.0072
4.58001,10.6673,0.042,0.0054
4.59001,10.5904,0.0423,0.0052
4.60001,10.5337,0.0422,0.0051
4.610011,10.5237,0.0421,0.0052
4.620011,10.5224,0.042,0.0053
4.630011,10.591,0.0421,0.0056
4.640011,10.6596,0.0422,0.006
4.650012,11.1709,0.0423,0.0064
4.660012,11.5284,0.0436,0.0075
4.670012,11.8628,0.046,0.0083
4.680012,12.2242,0.0475,0.0089
4.690012,12.5317,0.0482,0.0093
4.700013,12.8123,0.0489,0.0097
4.710013,13.2237,0.0505,0.0105
4.720013,13.2698,0.0526,0.0112
4.730013,13.266,0.0541,0.0116
4.740014,13.2314,0.0559,0.0116
4.750014,13.1083,0.056,0.0118
4.760014,12.9469,0.0561,0.012
4.770014,12.4856,0.056,0.012
4.780015,12.1627,0.056,0.0122
4.790015,11.9359,0.0558,0.0126
4.800015,11.6975,0.0541,0.0126
4.810015,11.6014,0.053,0.0126
4.820015,11.5015,0.0504,0.0126
4.830016,11.4822,0.0471,0.0127
4.840016,11.4169,0.046,0.0128
4.850016,11.4205,0.0446,0.0132
4.860016,11.424,0.0435,0.0141
4.870017,11.4528,0.0425,0.0143
4.880017,11.5207,0.0414,0.0142
4.890017,11.6629,0.041,0.0143
4.900017,11.7859,0.0407,0.0143
4.910017,11.7629,0.0406,0.0143
4.920018,11.7321,0.0406,0.0147
4.930018,11.6245,0.0405,0.0149
4.940018,11.5207,0.0405,0.0149
4.950018,11.4553,0.0402,0.0151
4.960019,11.2593,0.0399,0.015
4.970019,11.1132,0.0394,0.015
4.980019,10.9594,0.0394,0.015
4.990019,10.7941,0.0388,0.0151
5.00002,10.6557,0.0371,0.0153
5.01002,10.4674,0.0357,0.0155
5.02002,10.1483,0.0344,0.0155
5.03002,9.9715,0.0341,0.0155
5.04002,9.8484,0.0326,0.0155
5.050021,9.7792,0.0316,0.0155
5.060021,9.7783,0.031,0.0155
5.070021,9.7773,0.0309,0.0157
5.080021,9.7908,0.0309,0.0157
5.090022,9.7754,0.031,0.0159
5.100022,9.71,0.031,0.0161
5.110022,9.6293,0.0312,0.0163
5.120022,9.5178,0.0312,0.0163
5.130023,9.3564,0.0312,0.0165
5.140023,9.1834,0.0311,0.0165
5.150023,8.8451,0.0311,0.0166
5.160023,8.7105,0.0311,0.0172
5.170023,8.6068,0.0311,0.0174
5.180024,8.5955,0.0312,0.0176
5.190024,8.6037,0.0327,0.0178
5.200024,8.6119,0.0329,0.0182
5.210024,8.6298,0.0333,0.0186
5.220025,8.7105,0.0334,0.0197
5.230025,8.7567,0.0337,0.0199
5.240025,8.7759,0.0339,0.0199
5.250025,8.8028,0.0341,0.02
5.260026,8.872,0.0342,0.0201
5.270026,8.9527,0.0349,0.0207
5.280026,9.0565,0.0352,0.0207
5.290026,9.1565,0.0355,0.0209
5.300026,9.2757,0.0355,0.0213
5.310027,9.391,0.0355,0.0217
5.320027,9.3833,0.0352,0.0223
5.330027,9.3487,0.0342,0.0225
5.340027,9.3556,0.032,0.0226
5.350028,9.3625,0.0297,0.0228
5.360028,9.385,0.0296,0.0227
5.370028,9.4333,0.0297,0.0228
5.380028,9.4371,0.0297,0.0228
5.390028,9.3948,0.0297,0.0228
5.400029,9.3102,0.0297,0.0252
5.410029,9.0354,0.0297,0.0275
5.420029,8.7605,0.0298,0.0273
5.430029,8.6337,0.0298,0.0273
5.44003,8.5222,0.0299,0.0271
5.45003,8.4145,0.0303,0.027
5.46003,8.353,0.0309,0.027
5.47003,8.3453,0.0308,0.027
5.480031,8.3377,0.0314,0.0271
5.490031,8.3415,0.0326,0.0275
5.500031,8.3184,0.0334,0.0275
5.510031,8.2646,0.0338,0.0276
5.520031,8.1762,0.0339,0.0277
5.530032,8.0378,0.0342,0.0277
5.540032,7.9186,0.0345,0.0277
5.550032,7.7456,0.0345,0.0275
5.560032,7.3766,0.0344,0.0275
5.570033,7.1959,0.0343,0.0273
5.580033,7.0537,0.0339,0.0275
5.590033,6.8845,0.0325,0.0271
5.600033,6.8077,0.0311,0.027
5.610034,6.7423,0.0308,0.027
5.620034,6.744,0.0306,0.027
5.630034,6.7458,0.0292,0.027
5.640034,6.751,0.0289,0.027
5.650034,6.7807,0.0288,0.0271
5.660035,6.8692,0.0278,0.0272
5.670035,6.9191,0.0273,0.0273
5.680035,6.9883,0.0269,0.0273
5.690035,7.119,0.0265,0.0276
5.700036,7.2459,0.0265,0.0279
5.710036,7.5611,0.0266,0.0277
5.720036,7.6611,0.0267,0.0279
5.730036,7.7341,0.0268,0.0283
5.740036,7.7264,0.029,0.0286
5.750037,7.6957,0.0292,0.0288
5.760037,7.6073,0.0294,0.0287
5.770037,7.4189,0.0295,0.0288
5.780037,7.2574,0.0296,0.0288
5.790038,7.0806,0.0297,0.0289
5.800038,6.9038,0.0297,0.029
5.810038,6.6039,0.0297,0.0286
5.820038,6.4655,0.0295,0.0283
5.830039,6.3809,0.0293,0.0282
5.840039,6.2733,0.0291,0.0281
5.850039,6.181,0.0289,0.0281
5.860039,6.0926,0.0288,0.0279
5.870039,6.0004,0.0288,0.0279
5.88004,5.9043,0.0288,0.0279
5.89004,5.7582,0.0286,0.0279
5.90004,5.6621,0.0285,0.0277
5.91004,5.5698,0.0284,0.0277
5.920041,5.4814,0.0285,0.0277
5.930041,5.3661,0.0285,0.0279
5.940041,5.2507,0.0292,0.0275
5.950041,5.0086,0.0293,0.0271
5.960042,4.7817,0.03,0.0267
5.970042,4.3012,0.0312,0.0256
5.980042,3.9475,0.0334,0.0246
5.990042,3.59,0.0337,0.0246
6.000042,3.2825,0.0336,0.0242
6.010043,2.9788,0.0336,0.0236
6.020043,2.6751,0.0328,0.0231
6.030043,2.4214,0.0309,0.0231
6.040043,2.1984,0.0294,0.0231
6.050044,2.0062,0.0285,0.0231
6.060044,1.6564,0.0283,0.0232
6.070044,1.5257,0.025,0.0246
6.080044,1.4219,0.0237,0.03
6.090044,1.3928,0.0243,0.0337
6.100045,1.394,0.0236,0.0377
6.110045,1.3952,0.0221,0.0418
6.120045,1.4065,0.0201,0.0459
6.130045,1.5949,0.0178,0.0486
6.140046,2.1254,0.0155,0.0497
6.150046,2.2907,0.0135,0.0492
6.160046,2.3753,0.0119,0.0397
6.170046,2.3753,0.0111,0.0319
6.180047,2.3214,0.0108,0.0308
6.190047,2.2599,0.0115,0.0308
6.200047,2.2292,0.0123,0.0308
6.210047,2.0716,0.0123,0.0309
6.220047,1.9793,0.0123,0.0313
6.230048,1.9255,0.0121,0.0319
6.240048,1.8409,0.0111,0.0335
6.250048,1.8255,0.0095,0.0345
6.260048,1.8102,0.0091,0.0348
6.270049,1.814,0.0087,0.0352
6.280049,1.764,0.0084,0.0348
6.290049,1.5026,0.0071,0.0335
6.300049,1.3296,0.0062,0.0335
6.31005,1.1566,0.0053,0.0335
6.32005,0.9836,0.0043,0.0335
6.33005,0.8453,0.0036,0.0337
6.34005,0.7568,0.0032,0.0354
6.35005,0.703,0.0031,0.0372
6.360051,0.6999,0.0031,0.0389
6.370051,0.7112,0.0029,0.0412
6.380051,0.7224,0.0028,0.0439
6.390051,0.7453,0.0024,0.047
6.400052,0.8068,0.0014,0.0536
6.410052,0.8952,0.0008,0.1074
6.420052,0.9414,0.0011,0.1245
6.430052,0.926,0.0013,0.1268
6.440053,1.0202,0.0019,0.1345
6.450053,1.1143,0.0045,0.1467
6.460053,1.5449,0.005,0.157
6.470053,2.0985,0.006,0.1672
6.480053,2.975,0.0078,0.1651
6.490054,4.6203,0.0086,0.0439
6.500054,5.1969,0.0095,-0.0234
6.510054,5.6851,0.0113,-0.0377
6.520054,6.2502,0.0144,-0.0406
6.530055,6.7461,0.0174,-0.0417
6.540055,7.1998,0.0195,-0.0418
6.550055,7.5534,0.0229,-0.0418
6.560055,7.738,0.0256,-0.0418
6.570055,7.7995,0.0285,-0.0418
6.580056,7.7764,0.0305,-0.0412
6.590056,7.7187,0.0327,-0.0408
6.600056,7.6149,0.0348,-0.0407
6.610056,7.2267,0.0376,-0.0405
6.620057,6.923,0.041,-0.0403
6.630057,6.5962,0.0448,-0.0401
6.640057,6.2426,0.0495,-0.0401
6.650057,5.8812,0.0517,-0.04
6.660058,5.4968,0.0528,-0.0399
6.670058,5.0585,0.0527,-0.0397
6.680058,4.5895,0.0525,-0.0395
6.690058,4.232,0.0498,-0.0391
6.700058,4.2044,0.0446,-0.0387
6.710059,4.2107,0.0388,-0.0377
6.720059,4.2169,0.0354,-0.037
6.730059,4.3397,0.0324,-0.0362
6.740059,4.7933,0.0295,-0.0343
6.75006,5.862,0.0263,-0.0329
6.76006,6.2118,0.0245,-0.0321
6.77006,6.454,0.0245,-0.0317
6.78006,6.6769,0.0246,-0.0377
6.790061,6.7884,0.0249,-0.039
6.800061,6.8884,0.0255,-0.0392
6.810061,6.7846,0.0271,-0.0393
6.820061,6.6693,0.0278,-0.0393
6.830061,6.4732,0.0298,-0.0393
6.840062,6.3771,0.0299,-0.0387
6.850062,6.337,0.0308,-0.0381
6.860062,6.3172,0.0323,-0.0376
6.870062,6.3382,0.0348,-0.0372
6.880063,6.3592,0.0373,-0.0366
6.890063,6.404,0.0379,-0.0352
6.900063,6.5501,0.0386,-0.0348
6.910063,6.627,0.0392,-0.0341
6.920063,6.7807,0.0401,-0.0335
6.930064,6.9999,0.0403,-0.0325
6.940064,7.2574,0.0403,-0.0321
6.950064,7.6149,0.0403,-0.0316
6.960064,7.8917,0.0402,-0.0312
