Depth,Qc,Fc,u
0.7399996,3.549,0.2003,0.0032
0.7499996,3.5102,0.1943,0.0018
0.7599996,3.4598,0.191,-0.0024
0.7699996,3.4055,0.1875,-0.0044
0.7799996,3.4055,0.1844,-0.0051
0.7899995,3.3628,0.1821,-0.0045
0.7999995,3.3551,0.181,-0.004
0.8099995,3.3551,0.1773,-0.0044
0.8199995,3.3512,0.1642,-0.0043
0.8299995,3.3279,0.1713,-0.0042
0.8399995,3.3124,0.1591,-0.0009
0.8499995,3.2969,0.1538,0.0063
0.8599995,3.293,0.1527,0.0096
0.8699995,3.2814,0.1517,0.0104
0.8799995,3.1922,0.1519,0.0116
0.8899994,3.1456,0.1509,0.0176
0.8999994,3.0991,0.1498,0.0168
0.9099994,3.1185,0.1471,0.0099
0.9199994,3.0913,0.1447,0.0082
0.9299994,3.0409,0.1432,0.0082
0.9399994,2.9827,0.1403,0.0083
0.9499994,2.9775,0.1377,0.0084
0.9599994,2.9758,0.1372,0.0108
0.9699994,2.9909,0.1372,0.0234
0.9799994,3.006,0.135,0.0291
0.9899994,3.0758,0.1351,0.0386
0.9999993,3.1534,0.1351,0.0452
1.009999,3.2232,0.1353,0.0483
1.019999,3.293,0.1398,0.0495
1.029999,3.3163,0.1403,0.0504
1.039999,3.3124,0.1409,0.0516
1.049999,3.2891,0.1408,0.0526
1.059999,3.293,0.1409,0.0534
1.069999,3.2852,0.1409,0.0534
1.079999,3.2658,0.1411,0.0543
1.089999,3.2542,0.1417,0.0551
1.099999,3.2154,0.1418,0.0561
1.109999,3.1931,0.1418,0.0571
1.119999,3.1828,0.1418,0.0582
1.129999,3.1797,0.1412,0.0596
1.139999,3.1937,0.1387,0.0609
1.149999,3.2077,0.1374,0.0621
1.159999,3.2387,0.1369,0.0641
1.169999,3.2542,0.1363,0.0656
1.179999,3.2324,0.1363,0.0676
1.189999,3.2311,0.1363,0.0703
1.199999,3.233,0.1362,0.0728
1.209999,3.2348,0.1347,0.0742
1.219999,3.2426,0.1337,0.0755
1.229999,3.2387,0.1325,0.0769
1.239999,3.2658,0.132,0.0786
1.249999,3.2697,0.1318,0.0802
1.259999,3.2717,0.1317,0.0816
1.269999,3.2736,0.1308,0.0835
1.279999,3.2814,0.1296,0.0856
1.289999,3.2852,0.1286,0.0874
1.299999,3.2891,0.1273,0.0926
1.309999,3.2969,0.1255,0.095
1.319999,3.293,0.1243,0.0971
1.329999,3.2937,0.1236,0.0998
1.339999,3.2944,0.1236,0.102
1.349999,3.2969,0.1237,0.1049
1.359999,3.3163,0.1238,0.1074
1.369999,3.3201,0.1254,0.1099
1.379999,3.3318,0.1258,0.1125
1.389999,3.3667,0.1258,0.1156
1.399999,3.4094,0.1257,0.1183
1.409999,3.4443,0.1255,0.1206
1.419999,3.4753,0.1253,0.1226
1.429999,3.4869,0.1251,0.1245
1.439999,3.4559,0.1251,0.1261
1.449999,3.4016,0.1251,0.1282
1.459999,3.3667,0.1251,0.1307
1.469999,3.3512,0.1249,0.1335
1.479999,3.3434,0.1217,0.1368
1.489999,3.324,0.1193,0.1401
1.499999,3.3008,0.1172,0.1434
1.509999,3.2736,0.1143,0.1469
1.519999,3.2426,0.1123,0.1504
1.529999,3.2115,0.1105,0.1539
1.539999,3.2077,0.1095,0.1578
1.549999,3.1689,0.1089,0.162
1.559999,3.1572,0.106,0.1663
1.569999,3.1456,0.103,0.1758
1.579999,3.1223,0.1008,0.1805
1.589999,3.1146,0.0985,0.1848
1.599999,3.1029,0.0958,0.1887
1.609999,3.0797,0.0931,0.1928
1.619999,3.0564,0.093,0.197
1.629999,3.0409,0.0929,0.2021
1.639999,3.0389,0.0926,0.2068
1.649999,3.0383,0.0924,0.2118
1.659999,3.0396,0.0913,0.2182
1.669999,3.0409,0.0906,0.2243
1.679999,3.0603,0.0898,0.2303
1.689999,3.0603,0.0893,0.2357
1.699999,3.0486,0.0895,0.241
1.709999,3.0448,0.0889,0.2464
1.719999,3.0176,0.0878,0.2515
1.729999,2.9943,0.0878,0.2614
1.739999,2.9711,0.0872,0.2668
1.749999,2.9478,0.0856,0.2717
1.759999,2.9323,0.0827,0.2767
1.769999,2.9206,0.0801,0.2824
1.779999,2.909,0.0776,0.2859
1.789999,2.8819,0.0752,0.2898
1.799999,2.8469,0.0728,0.2946
1.809999,2.8082,0.0705,0.2989
1.819999,2.7539,0.0676,0.3061
1.829999,2.7228,0.0648,0.315
1.839999,2.6996,0.0601,0.3246
1.849999,2.6608,0.0569,0.3339
1.859999,2.6491,0.055,0.3432
1.869999,2.6453,0.055,0.3533
1.879999,2.6491,0.0469,0.3644
1.889999,2.6259,0.0465,0.3743
1.899999,2.5948,0.0463,0.38
1.909999,2.525,0.0464,0.3864
1.919999,2.5134,0.0466,0.393
1.929999,2.5112,0.0478,0.3994
1.939999,2.5581,0.0484,0.4086
1.949998,2.605,0.0488,0.6909
1.959998,2.6996,0.0487,0.7297
1.969998,2.7151,0.0486,0.7461
1.979998,2.719,0.0483,0.7634
1.989998,2.7073,0.0467,0.7758
1.999998,2.7073,0.0455,0.7824
2.009999,2.7034,0.0442,0.777
2.019999,2.6802,0.0434,0.7757
2.029999,2.6571,0.0429,0.7796
2.039999,2.6459,0.0428,0.7834
2.049999,2.6495,0.0427,0.7912
2.059999,2.6532,0.0427,0.8067
2.069999,2.6646,0.0427,0.8254
2.079998,2.6957,0.0428,0.8433
2.089998,2.7151,0.0429,0.8631
2.099998,2.75,0.0432,0.8759
2.109998,2.7539,0.0437,0.8775
2.119998,2.7577,0.0445,0.8781
2.129998,2.75,0.0449,0.8746
2.139998,2.7151,0.0453,0.8675
2.149998,2.6957,0.0453,0.864
2.159998,2.6685,0.0454,0.8638
2.169998,2.6491,0.0455,0.8674
2.179998,2.6259,0.045,0.8709
2.189998,2.5987,0.0446,0.8796
2.199998,2.591,0.0438,0.8851
2.209998,2.5716,0.0417,0.8746
2.219998,2.5289,0.0404,0.873
2.229998,2.5095,0.0389,0.8723
2.239998,2.4862,0.0378,0.8756
2.249998,2.4746,0.0366,0.8789
2.259998,2.4712,0.035,0.8874
2.269998,2.4678,0.0344,0.9055
2.279998,2.4707,0.0338,0.9193
2.289998,2.463,0.0331,0.9263
2.299998,2.4668,0.0322,0.952
2.309998,2.4513,0.0307,0.963
2.319998,2.4203,0.0301,0.9529
2.329998,2.3931,0.0299,0.9522
2.339998,2.3699,0.0296,0.9518
2.349998,2.3505,0.0296,0.9533
2.359998,2.35,0.0295,0.9547
2.369998,2.3495,0.0295,0.9545
2.379998,2.3544,0.0294,0.9545
2.389998,2.3466,0.0293,0.9537
2.399998,2.3388,0.0292,0.9308
2.409998,2.3117,0.0291,0.9234
2.419998,2.269,0.0291,0.9107
2.429998,2.2341,0.0291,0.8911
2.439998,2.1953,0.0293,0.891
2.449998,2.1837,0.0299,0.8911
2.459998,2.1813,0.0303,0.8913
2.469998,2.1815,0.0308,0.914
2.479998,2.1817,0.0313,0.9214
2.489998,2.1829,0.0316,0.9278
2.499998,2.1856,0.0322,0.9319
2.509998,2.1915,0.0328,0.91
2.519998,2.2225,0.0345,0.9012
2.529998,2.2496,0.0364,0.8796
2.539998,2.2496,0.0375,0.8643
2.549998,2.2729,0.0376,0.8542
2.559998,2.2962,0.0391,0.8376
2.569998,2.3078,0.04,0.8052
2.579998,2.3078,0.0406,0.7986
2.589998,2.3078,0.0408,0.7966
2.599998,2.2845,0.0409,0.796
2.609998,2.2729,0.0408,0.797
2.619998,2.2496,0.0407,0.798
2.629998,2.2419,0.0406,0.8005
2.639998,2.2399,0.0406,0.8077
2.649998,2.239,0.0398,0.8089
2.659998,2.238,0.039,0.8048
2.669998,2.2419,0.0384,0.7873
2.679998,2.2341,0.0382,0.7832
2.689998,2.1953,0.0369,0.7725
2.699998,2.1721,0.0356,0.7247
2.709998,2.1449,0.0341,0.7198
2.719998,2.0867,0.0332,0.7091
2.729998,2.0596,0.0317,0.7115
2.739998,2.0247,0.0301,0.7019
2.749998,1.9936,0.0287,0.7014
2.759998,1.9199,0.0263,0.7021
2.769998,1.8967,0.0252,0.7027
2.779998,1.8812,0.024,0.7068
2.789998,1.8307,0.0217,0.7122
2.799998,1.8113,0.0212,0.7196
2.809998,1.7958,0.0207,0.7212
2.819998,1.7648,0.0188,0.7196
2.829998,1.7376,0.0176,0.7168
2.839998,1.7066,0.017,0.7167
2.849998,1.6717,0.0165,0.7198
2.859998,1.6562,0.0156,0.7229
2.869998,1.6484,0.0147,0.7235
2.879998,1.6407,0.0146,0.7253
2.889998,1.6368,0.0146,0.7385
2.899998,1.6349,0.0146,0.7455
2.909998,1.6433,0.0141,0.7533
2.919998,1.6518,0.0135,0.7542
2.929998,1.6698,0.0131,0.753
2.939998,1.7066,0.0126,0.753
2.949998,1.8307,0.0115,0.7531
2.959998,1.7726,0.0112,0.7593
2.969998,1.7183,0.0112,0.7603
2.979998,1.6989,0.0111,0.7647
2.989998,1.6911,0.0111,0.7717
2.999998,1.6756,0.011,0.7708
3.009998,1.6766,0.0107,0.7731
3.019998,1.6775,0.0105,0.7758
3.029998,1.6833,0.0104,0.7951
3.039998,1.695,0.0103,0.8172
3.049998,1.7066,0.0103,0.8334
3.059998,1.7066,0.0103,0.8456
3.069998,1.726,0.0102,0.8446
3.079998,1.7376,0.0102,0.834
3.089998,1.7493,0.0103,0.8341
3.099998,1.7803,0.0105,0.8342
3.109998,1.8036,0.0108,0.8349
3.119998,1.8346,0.0117,0.86
3.129997,1.885,0.0123,0.8798
3.139997,1.9161,0.0123,0.901
3.149997,1.9355,0.0123,0.924
3.159997,1.982,0.0122,0.9385
3.169997,2.0518,0.0118,1.0015
3.179997,2.1061,0.011,1.0274
3.189997,2.1333,0.0095,1.0492
3.199997,2.1721,0.0095,1.0589
3.209997,2.2108,0.0095,1.0589
3.219997,2.2108,0.0095,1.0867
3.229997,2.238,0.0098,1.0991
3.239997,2.2768,0.0102,1.1304
3.249997,2.3272,0.0108,1.1672
3.259997,2.3776,0.0117,1.1971
3.269997,2.4397,0.0125,1.222
3.279997,2.4746,0.0144,1.2484
3.289997,2.5134,0.0153,1.2632
3.299997,2.5638,0.0163,1.2887
3.309997,2.5987,0.0178,1.3136
3.319997,2.622,0.0188,1.3243
3.329997,2.6685,0.0197,1.3593
3.339997,2.6918,0.0214,1.3511
3.349997,2.6918,0.0226,1.3666
3.359997,2.6918,0.023,1.3779
3.369997,2.6802,0.0239,1.3927
3.379997,2.6763,0.0246,1.3952
3.389997,2.6569,0.0253,1.3944
3.399997,2.6181,0.0262,1.3945
3.409997,2.5987,0.0278,1.3946
3.419997,2.5832,0.0284,1.3979
3.429997,2.5832,0.0297,1.3976
3.439997,2.5825,0.0306,1.3904
3.449997,2.583,0.0316,1.3849
3.459997,2.5834,0.0326,1.3793
3.469997,2.5871,0.0349,1.3738
3.479997,2.5832,0.0363,1.3388
3.489997,2.5754,0.0369,1.3291
3.499997,2.5716,0.0372,1.2959
3.509997,2.5405,0.0378,1.2253
3.519997,2.4785,0.039,1.1917
3.529997,2.4164,0.0391,1.1894
3.539997,2.3039,0.0392,1.187
3.549997,2.2613,0.0391,1.1818
3.559997,2.2225,0.039,1.1701
3.569997,2.1798,0.0375,1.1557
3.579997,2.1604,0.0364,1.1357
3.589997,2.1527,0.035,1.1203
3.599997,2.1255,0.0331,1.1186
3.609997,2.1061,0.0319,1.1065
3.619997,2.0518,0.0316,1.1075
3.629997,2.0363,0.0315,1.0851
3.639997,2.0053,0.0315,1.0658
3.649997,1.9781,0.0316,1.0466
3.659997,1.9762,0.0323,1.0447
3.669997,1.9742,0.033,1.0126
3.679997,1.9704,0.0327,1.0223
3.689997,1.9355,0.0331,1.0019
3.699997,1.917,0.0332,1.0194
3.709997,1.9138,0.0334,0.9494
3.719997,1.9161,0.0355,0.8965
3.729997,1.9184,0.0362,0.8878
3.739997,1.9238,0.0365,0.868
3.749997,1.9277,0.0366,0.8058
3.759997,1.9355,0.0367,0.7768
3.769997,1.9549,0.0366,0.7325
3.779997,1.9122,0.0366,0.7114
3.789997,1.8385,0.0352,0.7047
3.799997,1.8036,0.0345,0.7202
3.809997,1.7493,0.0333,0.7358
3.819997,1.7338,0.0314,0.7468
3.829997,1.7338,0.0292,0.7678
3.839997,1.695,0.0286,0.7511
3.849997,1.6601,0.0286,0.7573
3.859997,1.6446,0.0286,0.7671
3.869997,1.6252,0.0289,0.7629
3.879997,1.6096,0.0323,0.7587
3.889997,1.5786,0.0325,0.7424
3.899997,1.5398,0.0324,0.7155
3.909997,1.5204,0.0324,0.704
3.919997,1.5242,0.0321,0.6926
3.929997,1.528,0.0316,0.7056
3.939997,1.5379,0.0301,0.6475
3.949997,1.6135,0.0288,0.5964
3.959997,1.5282,0.0275,0.5715
3.969997,1.4855,0.0266,0.5597
3.979997,1.4157,0.0254,0.5551
3.989997,1.3847,0.0235,0.5505
3.999997,1.3265,0.0228,0.5516
4.009997,1.2761,0.0215,0.5526
4.019997,1.2528,0.0201,0.5557
4.029997,1.2523,0.0187,0.5709
4.039998,1.2518,0.0178,0.5831
4.049998,1.2528,0.0172,0.5981
4.059998,1.2489,0.0172,0.6026
4.069998,1.2295,0.0161,0.5773
4.079998,1.1908,0.0153,0.576
4.089999,1.1752,0.0152,0.5746
4.099999,1.1685,0.0148,0.5456
4.109999,1.1676,0.0146,0.5439
4.119999,1.1685,0.0141,0.5431
4.13,1.1695,0.0136,0.5498
4.14,1.1714,0.0137,0.5565
4.15,1.1908,0.0134,0.5639
4.16,1.1908,0.0134,0.5699
4.170001,1.1791,0.0134,0.5676
4.180001,1.1481,0.0134,0.5452
4.190001,1.1403,0.0134,0.5384
4.200001,1.1326,0.0134,0.5264
4.210001,1.1171,0.0134,0.5347
4.220002,1.1171,0.0134,0.5225
4.230002,1.1015,0.0136,0.5081
4.240002,1.1093,0.0142,0.51
4.250002,1.0977,0.015,0.4901
4.260003,1.0705,0.015,0.4836
4.270003,1.0589,0.0152,0.4835
4.280003,1.0434,0.0153,0.4837
4.290003,1.0298,0.0155,0.4839
4.300004,1.0249,0.0154,0.49
4.310004,1.0201,0.0154,0.4863
4.320004,1.0162,0.0149,0.4601
4.330004,1.0162,0.0132,0.4531
4.340004,1.0123,0.0126,0.4593
4.350005,1.0007,0.0124,0.4476
4.360005,0.9813,0.0124,0.4467
4.370005,0.9503,0.0124,0.4476
4.380005,0.9464,0.0124,0.4484
4.390006,0.9441,0.0125,0.4646
4.400006,0.9435,0.0126,0.4836
4.410006,0.945,0.0128,0.4962
4.420006,0.9464,0.013,0.4817
4.430007,0.9542,0.0135,0.4667
4.440007,0.9619,0.0139,0.4552
4.450007,0.9464,0.0143,0.4509
4.460007,0.9348,0.0145,0.435
4.470007,0.9309,0.0153,0.4202
4.480008,0.9076,0.0158,0.413
4.490008,0.8999,0.0163,0.4104
4.500008,0.896,0.0167,0.4078
4.510008,0.8921,0.0169,0.4072
4.520009,0.8999,0.0172,0.4056
4.530009,0.8843,0.0175,0.407
4.540009,0.8572,0.0175,0.4085
4.550009,0.8456,0.0176,0.4115
4.560009,0.8339,0.0172,0.4191
4.57001,0.8339,0.0169,0.4138
4.58001,0.8339,0.0157,0.4177
4.59001,0.8339,0.0153,0.4239
4.60001,0.8339,0.0153,0.4187
4.610011,0.8359,0.0151,0.42
4.620011,0.8378,0.015,0.4214
4.630011,0.8339,0.015,0.4249
4.640011,0.8262,0.0152,0.4216
4.650012,0.8145,0.0154,0.4272
4.660012,0.8068,0.0158,0.4177
4.670012,0.7912,0.0158,0.4185
4.680012,0.7796,0.0158,0.4163
4.690012,0.7719,0.0158,0.4152
4.700013,0.7525,0.0157,0.4146
4.710013,0.7486,0.0154,0.415
4.720013,0.7369,0.015,0.4153
4.730013,0.7253,0.0145,0.4161
4.740014,0.7254,0.0144,0.4294
4.750014,0.7256,0.0144,0.4323
4.760014,0.7277,0.0145,0.4255
4.770014,0.7331,0.0145,0.4299
4.780015,0.7525,0.0146,0.4041
4.790015,0.7525,0.0151,0.3995
4.800015,0.7534,0.0152,0.3948
4.810015,0.7544,0.0152,0.3924
4.820015,0.7563,0.0158,0.3865
4.830016,0.7602,0.0165,0.3806
4.840016,0.7757,0.0168,0.3806
4.850016,0.7874,0.0171,0.3819
4.860016,0.7874,0.0172,0.3833
4.870017,0.7874,0.0218,0.3862
4.880017,0.7874,0.0263,0.3838
4.890017,0.7835,0.0259,0.384
4.900017,0.7796,0.0269,0.3841
4.910017,0.7757,0.0272,0.3848
4.920018,0.7788,0.0271,0.3942
4.930018,0.7818,0.0271,0.3979
4.940018,0.7893,0.027,0.3239
4.950018,0.83,0.0265,0.3013
4.960019,0.8184,0.0259,0.2934
4.970019,0.8145,0.0256,0.2933
4.980019,0.8029,0.0248,0.2933
4.990019,0.7912,0.0242,0.2953
5.00002,0.7912,0.0236,0.2972
5.01002,0.7796,0.0232,0.2999
5.02002,0.7777,0.0226,0.3057
5.03002,0.7757,0.022,0.3106
5.04002,0.7757,0.0218,0.3141
5.050021,0.7641,0.0213,0.3191
5.060021,0.7525,0.021,0.3238
5.070021,0.7447,0.0209,0.3283
5.080021,0.7408,0.0205,0.3322
5.090022,0.7253,0.0199,0.3368
5.100022,0.7214,0.0196,0.3409
5.110022,0.7209,0.0193,0.3469
5.120022,0.721,0.0187,0.3514
5.130023,0.7211,0.0186,0.3563
5.140023,0.7236,0.0179,0.3605
5.150023,0.7292,0.0177,0.3623
5.160023,0.7369,0.0178,0.3625
5.170023,0.7447,0.0174,0.3668
5.180024,0.7369,0.0173,0.3677
5.190024,0.7368,0.0173,0.3683
5.200024,0.7369,0.0171,0.3689
5.210024,0.7369,0.0171,0.3718
5.220025,0.7408,0.0169,0.3751
5.230025,0.7292,0.0162,0.3765
5.240025,0.7331,0.0161,0.3773
5.250025,0.7214,0.0161,0.3792
5.260026,0.7176,0.0161,0.3796
5.270026,0.7098,0.0161,0.3775
5.280026,0.7059,0.0162,0.3738
5.290026,0.6943,0.0164,0.3732
5.300026,0.6749,0.0165,0.3726
5.310027,0.6671,0.0167,0.3701
5.320027,0.6671,0.017,0.3673
5.330027,0.6594,0.0174,0.3633
5.340027,0.6477,0.0181,0.3594
5.350028,0.6471,0.0189,0.3585
5.360028,0.6472,0.0195,0.3576
5.370028,0.6473,0.021,0.3584
5.380028,0.6497,0.0217,0.3559
5.390028,0.6555,0.0221,0.3473
5.400029,0.6439,0.0223,0.3465
5.410029,0.6411,0.0225,0.3465
5.420029,0.6398,0.0233,0.345
5.430029,0.6399,0.0241,0.3397
5.44003,0.64,0.0241,0.3263
5.45003,0.6555,0.0241,0.3325
5.46003,0.6594,0.0241,0.326
5.47003,0.6671,0.0241,0.3228
5.480031,0.671,0.0241,0.3213
5.490031,0.671,0.0242,0.3247
5.500031,0.6671,0.0243,0.3281
5.510031,0.6671,0.0247,0.3364
5.520031,0.6671,0.0248,0.3421
5.530032,0.6671,0.0248,0.3452
5.540032,0.6749,0.0247,0.3438
5.550032,0.671,0.0247,0.3294
5.560032,0.6584,0.0247,0.327
5.570033,0.6531,0.0247,0.3273
5.580033,0.6477,0.0247,0.3277
5.590033,0.6458,0.0247,0.3292
5.600033,0.6487,0.0246,0.3287
5.610034,0.6516,0.0243,0.3415
5.620034,0.646,0.0238,0.3442
5.630034,0.6449,0.0233,0.3477
5.640034,0.6444,0.0233,0.3497
5.650034,0.646,0.0233,0.3504
5.660035,0.6477,0.0234,0.3563
5.670035,0.6536,0.0234,0.3576
5.680035,0.6594,0.0235,0.357
5.690035,0.6633,0.0235,0.351
5.700036,0.6633,0.0236,0.3493
5.710036,0.6594,0.0238,0.3427
5.720036,0.656,0.024,0.3402
5.730036,0.6556,0.0242,0.3376
5.740036,0.6555,0.0243,0.3347
5.750037,0.6555,0.0248,0.3346
5.760037,0.6584,0.025,0.3345
5.770037,0.6613,0.0249,0.3345
5.780037,0.6671,0.0249,0.3349
5.790038,0.6671,0.0247,0.3337
5.800038,0.6635,0.0247,0.3338
5.810038,0.6619,0.0247,0.3338
5.820038,0.6603,0.0247,0.3341
5.830039,0.6633,0.0247,0.3351
5.840039,0.6594,0.0247,0.3362
5.850039,0.6594,0.0247,0.3388
5.860039,0.6555,0.0247,0.3411
5.870039,0.6536,0.0248,0.3419
5.88004,0.6526,0.0248,0.3434
5.89004,0.6516,0.0258,0.3417
5.90004,0.6555,0.026,0.3407
5.91004,0.6477,0.0261,0.3384
5.920041,0.64,0.0261,0.337
5.930041,0.6402,0.0261,0.337
5.940041,0.6405,0.0258,0.337
5.950041,0.6448,0.0249,0.3372
5.960042,0.6574,0.0237,0.2477
5.970042,0.6865,0.0232,0.2091
5.980042,0.6749,0.0226,0.2031
5.990042,0.6516,0.0217,0.2027
6.000042,0.6361,0.021,0.2031
6.010043,0.6283,0.0205,0.2036
6.020043,0.6167,0.0199,0.2141
6.030043,0.6167,0.0192,0.2256
6.040043,0.6128,0.0191,0.2365
6.050044,0.6128,0.019,0.2464
6.060044,0.6012,0.0188,0.2554
6.070044,0.5896,0.0187,0.2742
6.080044,0.5818,0.0187,0.2849
6.090044,0.574,0.0187,0.2948
6.100045,0.5663,0.0187,0.3018
6.110045,0.5585,0.0185,0.3075
6.120045,0.5508,0.0184,0.3127
6.130045,0.543,0.0182,0.3176
6.140046,0.5391,0.0178,0.3185
6.150046,0.5387,0.0173,0.3191
6.160046,0.5387,0.0163,0.3201
6.170046,0.5389,0.0161,0.3197
6.180047,0.5391,0.0158,0.3141
6.190047,0.5391,0.0153,0.3106
6.200047,0.5314,0.0149,0.3091
6.210047,0.5294,0.0148,0.31
6.220047,0.5294,0.0144,0.3108
6.230048,0.5294,0.0145,0.3127
6.240048,0.5294,0.0145,0.3133
6.250048,0.5314,0.0146,0.3133
6.260048,0.5353,0.0149,0.3067
6.270049,0.5391,0.0152,0.3043
6.280049,0.5469,0.0155,0.302
6.290049,0.5469,0.0158,0.3012
6.300049,0.5464,0.0158,0.3009
6.31005,0.5464,0.0161,0.3005
6.32005,0.5467,0.0163,0.3009
6.33005,0.5469,0.0163,0.2954
6.34005,0.5508,0.0163,0.2923
6.35005,0.5624,0.0163,0.2812
6.360051,0.5702,0.0158,0.2699
6.370051,0.5702,0.0155,0.2693
6.380051,0.574,0.0152,0.2697
6.390051,0.5713,0.0149,0.27
6.400052,0.57,0.0147,0.2709
6.410052,0.5701,0.0146,0.2738
6.420052,0.5702,0.0144,0.2748
6.430052,0.5702,0.0143,0.2703
6.440053,0.5818,0.0142,0.2699
6.450053,0.5896,0.0141,0.2684
6.460053,0.5973,0.0141,0.2649
6.470053,0.6167,0.0141,0.262
6.480053,0.6361,0.0141,0.2486
6.490054,0.6361,0.0141,0.2472
6.500054,0.6361,0.0141,0.2505
6.510054,0.6361,0.014,0.2538
6.520054,0.6439,0.014,0.261
6.530055,0.6594,0.014,0.267
6.540055,0.6826,0.0141,0.2711
6.550055,0.6982,0.0143,0.2717
6.560055,0.6982,0.0142,0.2723
6.570055,0.7137,0.0143,0.2742
6.580056,0.7525,0.0144,0.2758
6.590056,0.7719,0.0148,0.2781
6.600056,0.8068,0.0152,0.281
6.610056,0.83,0.015,0.2783
6.620057,0.8533,0.0153,0.2731
6.630057,0.8727,0.0155,0.2724
6.640057,0.8921,0.0158,0.2717
6.650057,0.9309,0.0167,0.2709
6.660058,0.9658,0.0172,0.2696
6.670058,0.9929,0.0169,0.2693
6.680058,1.024,0.0184,0.269
6.690058,1.0744,0.0185,0.2664
6.700058,1.1326,0.0188,0.2563
6.710059,1.1558,0.0197,0.2526
6.720059,1.2838,0.0201,0.2538
6.730059,1.3653,0.0212,0.2482
6.740059,1.4351,0.0213,0.2468
6.75006,1.4506,0.0215,0.239
6.76006,1.4933,0.0217,0.2379
6.77006,1.5398,0.0219,0.2359
6.78006,1.6446,0.0219,0.2394
6.790061,1.757,0.0219,0.2285
6.800061,1.8307,0.022,0.2233
6.810061,1.9006,0.0223,0.22
6.820061,2.0092,0.0245,0.2241
6.830061,2.1139,0.0245,0.2176
6.840062,2.2031,0.0245,0.2128
6.850062,2.2807,0.0263,0.2039
6.860062,2.366,0.0271,0.1999
6.870062,2.366,0.0286,0.1994
6.880063,2.3893,0.0347,0.1994
6.890063,2.6724,0.0349,0.1994
6.900063,2.8819,0.035,0.205
6.910063,3.1068,0.0352,0.1965
6.920063,3.2891,0.0354,0.1572
6.930064,3.4637,0.0361,0.1344
6.940064,3.6149,0.0368,0.135
6.950064,3.9388,0.0391,0.0676
6.960064,4.2627,0.0397,0.042
6.970065,4.3713,0.0401,0.0341
6.980065,4.4411,0.0424,0.0339
6.990065,4.6079,0.043,0.034
7.000065,4.7242,0.0438,0.0342
7.010066,4.9531,0.0436,0.0351
7.020066,5.1509,0.045,0.0372
