Depth,Qc,Fc,u
0,0.1537,0,-0.0015
0.01,0.1499,0,-0.0013
0.02,0.2928,0,-0.0013
0.03,0.3546,0.0009,-0.0012
0.04,0.428,0.0019,-0.0011
0.05,0.343,0.0037,0.0002
0.06,0.0649,0.0075,-0.0006
0.07,0.0555,0.0112,-0.0009
0.08,0.051,0.0114,-0.001
0.09,0.0502,0.0115,-0.001
0.09999999,0.0504,0.0102,-0.0011
0.11,0.0506,0.009,-0.0011
0.12,0.0514,0.009,-0.0012
0.13,0.0533,0.0047,-0.0012
0.14,0.0533,0.0025,-0.0012
0.15,0.0572,0.0014,-0.0011
0.16,0.061,0.0009,-0.0011
0.17,0.061,0.0006,-0.0011
0.18,0.0572,0.0005,-0.0009
0.19,0.0572,0.0005,-0.0009
0.2,0.0552,0.0005,-0.001
0.21,0.0574,0.0005,-0.001
0.22,0.0596,0.0004,-0.0011
0.23,0.0649,0.0004,-0.0009
0.2400001,0.0631,0.0004,-0.0013
0.2500001,0.064,0.0004,-0.0014
0.2600001,0.0649,0.0004,-0.0014
0.27,0.0726,0.0004,-0.0014
0.28,0.0688,0.0004,-0.0014
0.29,0.0726,0.0003,-0.0013
0.3,0.0842,0.0003,-0.0013
0.31,0.0842,0.0003,-0.0013
0.32,0.0857,0.0003,-0.0012
0.33,0.0871,0.0003,-0.0012
0.34,0.0919,0.0003,-0.0012
0.35,0.0881,0.0003,-0.0011
0.36,0.0888,0.0003,-0.0013
0.3699999,0.0895,0.0003,-0.0013
0.3799999,0.0919,0.0003,-0.0013
0.3899999,0.0919,0.0003,-0.0013
0.3999999,0.119,0.0003,-0.0013
0.4099999,0.119,0.0003,-0.0013
0.4199999,0.1201,0.0003,-0.0013
0.4299999,0.1211,0.0003,-0.0014
0.4399999,0.1252,0.0002,-0.0014
0.4499999,0.1344,0.0002,-0.0014
0.4599999,0.1537,0.0002,-0.0014
0.4699998,0.1653,0.0002,-0.0014
0.4799998,0.1769,0.0002,-0.0014
0.4899998,0.2001,0.0002,-0.0013
0.4999998,0.2078,0.0002,-0.0011
0.5099998,0.2117,0.0002,-0.0013
0.5199998,0.2039,0.0002,-0.0013
0.5299998,0.1981,0.0002,-0.0013
0.5399998,0.1954,0.0002,-0.0012
0.5499998,0.1941,0.0002,-0.0011
0.5599998,0.1995,0.0002,-0.0013
0.5699998,0.2049,0.0002,-0.0013
0.5799997,0.231,0.0002,-0.0013
0.5899997,0.2155,0.0002,-0.0013
0.5999997,0.2078,0.0002,-0.0011
0.6099997,0.207,0.0002,-0.0011
0.6199997,0.2067,0.0002,-0.0011
0.6299997,0.2072,0.0002,-0.0011
0.6399997,0.2078,0.0002,-0.0011
0.6499997,0.2078,0.0002,-0.0011
0.6599997,0.2078,0.0002,-0.0011
0.6699997,0.2078,0.0002,-0.0011
0.6799996,0.2078,0.0002,-0.0011
0.6899996,0.2083,0.0002,-0.0011
0.6999996,0.2088,0.0002,-0.0011
0.7099996,0.2097,0.0002,-0.0011
0.7199996,0.2117,0.0002,-0.0011
0.7299996,0.2155,0.0002,-0.001
0.7399996,0.2194,0.0002,-0.0009
0.7499996,0.2233,0.0002,-0.0009
0.7599996,0.2271,0.0002,-0.0009
0.7699996,0.2387,0.0002,-0.0011
0.7799996,0.258,0.0002,-0.0011
0.7899995,0.258,0.0002,-0.0011
0.7999995,0.2851,0.0002,-0.0011
0.8099995,0.3082,0.0002,-0.0009
0.8199995,0.3275,0.0003,-0.0008
0.8299995,0.3623,0.0006,-0.0007
0.8399995,0.4164,0.0008,-0.0007
0.8499995,0.4782,0.0011,-0.0008
0.8599995,0.4782,0.0011,-0.0008
0.8699995,0.6713,0.0016,-0.0008
0.8799995,0.7949,0.0017,-0.0009
0.8899994,0.8644,0.0017,-0.0009
0.8999994,0.8683,0.0017,-0.001
0.9099994,0.8258,0.0017,-0.001
0.9199994,0.7833,0.0017,-0.0011
0.9299994,0.7833,0.0017,-0.0011
0.9399994,0.6597,0.0017,-0.0011
0.9499994,0.6095,0.0017,-0.0012
0.9599994,0.6095,0.0016,-0.0012
0.9699994,0.5361,0.0016,-0.0011
0.9799994,0.5052,0.0012,-0.0013
0.9899994,0.5052,0.001,-0.0013
0.9999993,0.4473,0.0009,-0.0013
1.009999,0.4473,0.0006,-0.0013
1.019999,0.4164,0.0005,-0.0011
1.029999,0.4087,0.0004,-0.0009
1.039999,0.4087,0.0002,-0.0009
1.049999,0.3662,0.0002,-0.0009
1.059999,0.3507,0.0002,-0.0009
1.069999,0.3314,0.0002,-0.0009
1.079999,0.316,0.0001,-0.0009
1.089999,0.2966,0.0001,-0.0005
1.099999,0.2851,0.0001,-0.0008
1.109999,0.2851,0.0001,-0.0008
1.119999,0.2619,0.0001,-0.0008
1.129999,0.2657,0.0001,-0.0005
1.139999,0.2542,0.0001,-0.0009
1.149999,0.2542,0.0001,-0.0009
1.159999,0.2426,0.0001,-0.0009
1.169999,0.2271,0.0001,-0.0009
1.179999,0.2155,0.0001,-0.0009
1.189999,0.2155,0.0001,-0.0009
1.199999,0.2078,0.0001,-0.0008
1.209999,0.2078,0.0001,-0.0008
1.219999,0.2001,0.0001,-0.0007
1.229999,0.1981,0.0001,-0.0007
1.239999,0.1974,0.0001,-0.0008
1.249999,0.1981,0.0001,-0.0007
1.259999,0.1987,0.0001,-0.0009
1.269999,0.2001,0.0001,-0.0009
1.279999,0.2001,0.0001,-0.0009
1.289999,0.2001,0.0001,-0.0009
1.299999,0.2001,0.0001,-0.0007
1.309999,0.2001,0.0001,-0.0007
1.319999,0.2,0.0001,-0.0005
1.329999,0.2,0.0001,-0.0006
1.339999,0.2001,0.0001,-0.0006
1.349999,0.2039,0.0001,-0.0006
1.359999,0.2039,0.0001,-0.0006
1.369999,0.2039,0.0001,-0.0005
1.379999,0.2039,0.0001,-0.0005
1.389999,0.2039,0.0001,-0.0003
1.399999,0.2078,0.0001,-0.0004
1.409999,0.2097,0.0001,-0.0003
1.419999,0.2117,0.0001,-0.0003
1.429999,0.2194,0.0001,-0.0005
1.439999,0.2233,0.0001,-0.0005
1.449999,0.2348,0.0001,-0.0006
1.459999,0.2348,0.0001,-0.0006
1.469999,0.2542,0.0001,-0.0006
1.479999,0.2735,0.0001,-0.0006
1.489999,0.2735,0.0001,-0.0006
1.499999,0.343,0.0009,-0.0005
1.509999,0.343,0.0025,-0.0005
1.519999,0.3778,0.004,-0.0003
1.529999,0.4473,0.005,-0.0001
1.539999,0.4473,0.0045,-0.0001
1.549999,0.7061,0.0052,0.0004
1.559999,0.9301,0.006,0.0004
1.569999,1.2236,0.0059,0.0007
1.579999,1.6215,0.0069,0.001
1.589999,2.1777,0.0069,0.001
1.599999,2.9927,0.0094,0.001
1.609999,2.9927,0.0107,0.001
1.619999,4.2827,0.0128,0.001
1.629999,6.1097,0.015,0.001
1.639999,7.056,0.0176,0.001
1.649999,7.5156,0.0176,0.0016
1.659999,7.5156,0.0218,0.0016
1.669999,8.0873,0.0218,0.001
1.679999,8.1916,0.0231,0.0004
1.689999,8.1684,0.0249,0.0004
1.699999,7.9791,0.0249,0.0002
1.709999,7.701,0.0259,0.0001
1.719999,7.701,0.0261,0.0001
1.729999,7.1178,0.0261,0.0002
1.739999,7.1178,0.026,0.0002
1.749999,7.0249,0.026,0.0002
1.759999,7.0104,0.0255,0.0002
1.769999,7.0081,0.0248,0.0003
1.779999,7.0533,0.0235,0.0004
1.789999,7.0985,0.0228,0.0004
1.799999,7.1951,0.0228,-0.0001
1.809999,7.3109,0.0227,-0.0011
1.819999,7.4616,0.0227,-0.0013
1.829999,7.5852,0.0229,-0.0014
1.839999,7.7513,0.0232,-0.0014
1.849999,7.7899,0.0237,-0.0013
1.859999,7.8285,0.0239,-0.0013
1.869999,7.8285,0.0243,-0.0012
1.879999,7.7242,0.0247,-0.0009
1.889999,7.5968,0.0247,0.0012
1.899999,7.5968,0.0248,0.0012
1.909999,7.2453,0.0247,0.0028
1.919999,7.1371,0.0246,0.0028
1.929999,7.0058,0.0246,0.0026
1.939999,6.8938,0.0235,0.0026
1.949998,6.7779,0.0233,0.0026
1.959998,6.747,0.0229,0.0026
1.969998,6.7161,0.0228,0.0026
1.979998,6.7354,0.0219,0.0024
1.989998,6.6891,0.0219,0.0025
1.999998,6.6891,0.0207,0.0026
2.009999,6.5346,0.0204,0.0028
2.019999,6.4341,0.0201,0.0026
2.029999,6.2912,0.0201,0.0025
2.039999,6.1985,0.02,0.0025
2.049999,6.0981,0.0199,0.0025
2.059999,6.0479,0.0199,0.0026
2.069999,5.9397,0.0187,0.0028
2.079998,5.8818,0.0187,0.0028
2.089998,5.7737,0.0173,0.0028
2.099998,5.7737,0.0159,0.0029
2.109998,5.6269,0.0159,0.003
2.119998,5.6153,0.0158,0.003
2.129998,5.6153,0.0148,0.0031
2.139998,5.4492,0.0148,0.0032
2.149998,5.4492,0.0139,0.0034
2.159998,5.3901,0.0138,0.0038
2.169998,5.3612,0.0138,0.0036
2.179998,5.3608,0.0138,0.0036
2.189998,5.3604,0.0138,0.0037
2.199998,5.3411,0.0132,0.0038
2.209998,5.3411,0.0127,0.0038
2.219998,5.2638,0.0111,0.0039
2.229998,5.2329,0.0109,0.0041
2.239998,5.0398,0.0109,0.0044
2.249998,4.9355,0.0109,0.0042
2.259998,4.7694,0.0109,0.0043
2.269998,4.6419,0.0109,0.0044
2.279998,4.472,0.0109,0.0046
2.289998,4.2634,0.0104,0.0048
2.299998,4.0626,0.0097,0.0044
2.309998,3.6937,0.0095,0.0044
2.319998,3.6136,0.0095,0.0044
2.329998,3.574,0.0082,0.0044
2.339998,3.5648,0.0082,0.0046
2.349998,3.5556,0.0065,0.0049
2.359998,3.5566,0.0055,0.0052
2.369998,3.545,0.0051,0.0049
2.379998,3.5594,0.0049,0.0047
2.389998,3.5737,0.0048,0.0046
2.399998,3.6102,0.0049,0.0047
2.409998,3.6908,0.005,0.0047
2.419998,3.8656,0.0057,0.0048
2.429998,4.1746,0.0069,0.0051
2.439998,4.4643,0.0069,0.0054
2.449998,4.7308,0.0074,0.0056
2.459998,4.893,0.008,0.0054
2.469998,4.8969,0.0087,0.0053
2.479998,4.8969,0.0095,0.0053
2.489998,4.8544,0.011,0.0053
2.499998,4.8737,0.0118,0.0054
2.509998,4.8273,0.0118,0.0058
2.519998,4.8389,0.0122,0.0062
2.529998,4.7926,0.0124,0.0066
2.539998,4.8003,0.0124,0.0065
2.549998,4.7346,0.0125,0.0066
2.559998,4.7501,0.0122,0.0068
2.569998,4.7153,0.0118,0.0072
2.579998,4.7153,0.0115,0.0072
2.589998,4.7037,0.0115,0.0072
2.599998,4.7076,0.0115,0.0072
2.609998,4.6574,0.0115,0.0072
2.619998,4.6458,0.0115,0.0072
2.629998,4.6439,0.0115,0.0072
2.639998,4.6632,0.0115,0.0072
2.649998,4.6825,0.0115,0.0073
2.659998,4.7231,0.0115,0.0074
2.669998,4.7385,0.0114,0.0076
2.679998,4.7385,0.0114,0.0076
2.689998,4.7308,0.0113,0.0074
2.699998,4.6844,0.0113,0.0074
2.709998,4.6419,0.0113,0.0074
2.719998,4.6265,0.0113,0.0074
2.729998,4.5801,0.0113,0.0082
2.739998,4.5531,0.0115,0.0084
2.749998,4.5183,0.0114,0.0088
2.759998,4.5106,0.0116,0.0094
2.769998,4.4759,0.0121,0.009
2.779998,4.4759,0.0122,0.0094
2.789998,4.472,0.0122,0.0098
2.799998,4.4727,0.0122,0.0096
2.809998,4.4734,0.012,0.0098
2.819998,4.4788,0.0116,0.0098
2.829998,4.4932,0.0115,0.0099
2.839998,4.5261,0.0114,0.01
2.849998,4.6188,0.0114,0.0102
2.859998,4.7501,0.0114,0.0104
2.869998,4.8467,0.0114,0.0106
2.879998,4.8467,0.0115,0.0106
2.889998,5.0475,0.0117,0.0106
2.899998,5.1132,0.0117,0.0106
2.909998,5.1016,0.0117,0.0112
2.919998,5.1209,0.0135,0.011
2.929998,5.1054,0.0135,0.0111
2.939998,5.117,0.0137,0.0112
2.949998,5.0514,0.0158,0.0114
2.959998,4.9818,0.0158,0.0113
2.969998,4.9818,0.0159,0.0112
2.979998,4.8621,0.0159,0.0114
2.989998,4.7231,0.0159,0.0111
2.999998,4.7231,0.0158,0.0108
3.009998,4.6806,0.015,0.011
3.019998,4.611,0.015,0.0098
3.029998,4.6105,0.0138,0.0096
3.039998,4.6108,0.013,0.0095
3.049998,4.611,0.0122,0.01
3.059998,4.6574,0.0113,0.0104
3.069998,4.7926,0.0102,0.01
3.079998,4.8776,0.0093,0.0096
3.089998,4.8776,0.009,0.0095
3.099998,5.0823,0.0088,0.0096
3.109998,5.1595,0.0088,0.0098
3.119998,5.2175,0.0088,0.0118
3.129997,5.314,0.009,0.0114
3.139997,5.2986,0.0093,0.0106
3.149997,5.2599,0.0099,0.009
3.159997,5.1093,0.0109,0.0086
3.169997,4.8467,0.0122,0.0084
3.179997,4.4527,0.015,0.0085
3.189997,4.4527,0.015,0.0085
3.199997,3.572,0.0214,0.0092
3.209997,3.0969,0.0211,0.0102
3.219997,2.7107,0.0208,0.0096
3.229997,2.282,0.019,0.0108
3.239997,1.9305,0.0188,0.0106
3.249997,1.606,0.0185,0.0122
3.259997,1.606,0.0185,0.0122
3.269997,1.2468,0.0184,0.014
3.279997,1.1464,0.0184,0.0174
3.289997,1.1464,0.0179,0.0174
3.299997,1.0653,0.0179,0.0259
3.309997,0.9919,0.0135,0.0305
3.319997,0.9262,0.0121,0.0783
3.329997,0.8606,0.0121,0.0578
3.339997,0.8258,0.0086,0.0638
3.349997,0.7949,0.0066,0.071
3.359997,0.7914,0.0066,0.0775
3.369997,0.79,0.004,0.0775
3.379997,0.7905,0.0039,0.0861
3.389997,0.791,0.004,0.0867
3.399997,0.791,0.004,0.0867
3.409997,0.8142,0.0043,0.0807
3.419997,0.7795,0.0046,0.0808
3.429997,0.7795,0.0048,0.0809
3.439997,0.7138,0.005,0.0823
3.449997,0.6964,0.0053,0.0851
3.459997,0.6977,0.0053,0.0851
3.469997,0.6991,0.0052,0.0859
3.479997,0.7041,0.0052,0.0868
3.489997,0.737,0.005,0.0887
3.499997,0.8219,0.004,0.0897
3.509997,0.9031,0.004,0.0889
3.519997,1.0344,0.0032,0.0811
3.529997,1.1541,0.0031,0.067
3.539997,1.243,0.0032,0.0612
3.549997,1.3202,0.0033,0.0596
3.559997,1.3472,0.0038,0.0597
3.569997,1.3279,0.0051,0.0598
3.579997,1.3279,0.0051,0.0601
3.589997,1.1696,0.0055,0.062
3.599997,1.0769,0.0064,0.0662
3.609997,0.9649,0.007,0.066
3.619997,0.8606,0.0084,0.0712
3.629997,0.7524,0.0085,0.0746
3.639997,0.7388,0.0085,0.0742
3.649997,0.7402,0.0084,0.0768
3.659997,0.7416,0.008,0.0793
3.669997,0.7486,0.0071,0.0783
3.679997,0.8219,0.0071,0.072
3.689997,0.8953,0.0065,0.06
3.699997,0.8876,0.0047,0.0437
3.709997,0.8297,0.0027,0.0323
3.719997,0.7215,0.0026,0.0305
3.729997,0.6018,0.0026,0.0303
3.739997,0.4975,0.0026,0.0302
3.749997,0.4975,0.0027,0.0313
3.759997,0.4677,0.0027,0.0325
3.769997,0.4568,0.003,0.0393
3.779997,0.4733,0.0031,0.0578
3.789997,0.4898,0.0032,0.0478
3.799997,0.5593,0.0032,0.0482
3.809997,0.5593,0.0035,0.0486
3.819997,0.6288,0.0038,0.0544
3.829997,0.6288,0.0048,0.0544
3.839997,0.7486,0.0071,0.0748
3.849997,0.8683,0.0073,0.0861
3.859997,1.0305,0.0072,0.0891
3.869997,1.1194,0.0072,0.0865
3.879997,1.1425,0.007,0.0873
3.889997,1.2212,0.0061,0.0877
3.899997,1.2999,0.0061,0.0877
3.909997,1.6717,0.0053,-0.0043
3.919997,1.8918,0.0049,-0.0111
3.929997,1.9884,0.0042,-0.011
3.939997,2.0039,0.0034,-0.0108
3.949997,1.9459,0.0031,-0.0101
3.959997,1.83,0.0031,-0.0053
3.969997,1.83,0.0031,-0.0053
