Depth,Qc,Fc,u
0,0.1269,0,0.0004
0.01,0.2345,0,0.0004
0.02,0.246,0,0.0005
0.03,0.1884,0.0006,0.0005
0.04,0.1422,0.0012,0.0008
0.05,0.1321,0.0024,0.0007
0.06,0.1276,0.0048,0.0006
0.07,0.1464,0.005,0.0006
0.08,0.1653,0.005,0.0006
0.09,0.296,0.0046,0.0006
0.09999999,0.3037,0.0042,0.0006
0.11,0.3421,0.0043,0.0002
0.12,0.3921,0.0043,-0.0001
0.13,0.3883,0.0044,-0.0001
0.14,0.419,0.0053,0
0.15,0.5113,0.0058,0.0001
0.16,0.5267,0.0057,0.0004
0.17,0.5728,0.0061,0.0002
0.18,0.5574,0.0063,0.0002
0.19,0.6112,0.0083,0.0002
0.2,0.6189,0.0103,0.0002
0.21,0.6574,0.0103,0.0002
0.22,0.6689,0.0103,0.0003
0.23,0.6843,0.0103,0.0004
0.2400001,0.6151,0.0103,0.0004
0.2500001,0.6035,0.0102,0.0004
0.2600001,0.5459,0.0091,0.0004
0.27,0.5267,0.0096,0.0003
0.28,0.5305,0.0087,0.0003
0.29,0.4998,0.0086,0.0002
0.3,0.4536,0.0072,0.0004
0.31,0.4844,0.0084,0
0.32,0.4229,0.0066,-0.0004
0.33,0.419,0.0061,-0.0004
0.34,0.4113,0.0052,-0.0005
0.35,0.411,0.005,-0.0005
0.36,0.4112,0.0048,-0.0005
0.3699999,0.4113,0.0038,-0.0005
0.3799999,0.4652,0.0036,-0.0005
0.3899999,0.5267,0.0037,-0.0005
0.3999999,0.5151,0.0038,-0.0004
0.4099999,0.4921,0.004,-0.0004
0.4199999,0.419,0.0041,-0.0004
0.4299999,0.3844,0.0042,-0.0004
0.4399999,0.3921,0.0041,-0.0004
0.4499999,0.3729,0.0039,-0.0004
0.4599999,0.3652,0.0037,-0.0005
0.4699998,0.3383,0.0034,-0.0005
0.4799998,0.3191,0.0032,-0.0006
0.4899998,0.2816,0.0031,-0.0006
0.4999998,0.2657,0.0031,-0.0006
0.5099998,0.2499,0.003,-0.0006
0.5199998,0.2729,0.003,-0.0006
0.5299998,0.246,0.003,-0.0006
0.5399998,0.2403,0.003,-0.0006
0.5499998,0.2345,0.003,-0.0006
0.5599998,0.2383,0.003,-0.0006
0.5699998,0.2268,0.0032,-0.0006
0.5799997,0.2268,0.0033,-0.0006
0.5899997,0.2191,0.0035,-0.0006
0.5999997,0.2037,0.0038,-0.0006
0.6099997,0.1999,0.0041,-0.0006
0.6199997,0.1999,0.0044,-0.0006
0.6299997,0.1999,0.0048,-0.0006
0.6399997,0.1999,0.0054,-0.0006
0.6499997,0.2114,0.0061,-0.0006
0.6599997,0.223,0.0064,-0.0006
0.6699997,0.2307,0.0069,-0.0006
0.6799996,0.246,0.0075,-0.0006
0.6899996,0.2537,0.0077,-0.0006
0.6999996,0.2691,0.008,-0.0006
0.7099996,0.2883,0.008,-0.0006
0.7199996,0.2922,0.0087,-0.0006
0.7299996,0.2999,0.0088,-0.0005
0.7399996,0.3152,0.0088,-0.0005
0.7499996,0.3152,0.0088,-0.0004
0.7599996,0.3152,0.0088,-0.0002
0.7699996,0.3075,0.0087,-0.0003
0.7799996,0.3075,0.0085,-0.0002
0.7899995,0.2845,0.0085,-0.0002
0.7999995,0.2826,0.0084,-0.0002
0.8099995,0.2806,0.0084,-0.0002
0.8199995,0.2768,0.0084,-0.0002
0.8299995,0.2749,0.008,-0.0001
0.8399995,0.2729,0.0069,-0.0001
0.8499995,0.2729,0.006,0
0.8599995,0.2614,0.0058,0
0.8699995,0.2576,0.0048,-0.0002
0.8799995,0.246,0.0039,-0.0002
0.8899994,0.2459,0.0027,-0.0004
0.8999994,0.246,0.0022,-0.0005
0.9099994,0.246,0.0023,-0.0006
0.9199994,0.2576,0.0021,-0.0006
0.9299994,0.2845,0.002,-0.0008
0.9399994,0.3383,0.0019,-0.0008
0.9499994,0.3729,0.0018,-0.0012
0.9599994,0.3883,0.0018,-0.0013
0.9699994,0.4344,0.0021,-0.0013
0.9799994,0.4921,0.0024,-0.0012
0.9899994,0.765,0.003,-0.0012
0.9999993,0.8073,0.0045,0.0004
1.009999,0.8726,0.0077,0.0006
1.019999,0.8957,0.0082,0.0008
1.029999,0.8419,0.0083,0.0006
1.039999,0.8063,0.0083,0.0005
1.049999,0.801,0.0083,0.0005
1.059999,0.7958,0.0083,0.0005
1.069999,0.8611,0.0083,0.0006
1.079999,0.6958,0.0084,0.0004
1.089999,0.5843,0.0084,0
1.099999,0.5478,0.0085,-0.0003
1.109999,0.5476,0.0087,-0.0006
1.119999,0.5496,0.0092,-0.0006
1.129999,0.5516,0.0095,-0.0008
1.139999,0.5651,0.0099,-0.0006
1.149999,0.5343,0.0097,-0.0008
1.159999,0.5361,0.0109,-0.0008
1.169999,0.5378,0.0121,-0.0007
1.179999,0.543,0.0137,-0.0007
1.189999,0.5728,0.0164,-0.0004
1.199999,0.5805,0.0206,-0.0002
1.209999,0.5959,0.0253,-0.0002
1.219999,0.7035,0.0301,0.0001
1.229999,0.815,0.0326,0.0004
1.239999,0.9418,0.0345,0.001
1.249999,1.0764,0.0362,0.0015
1.259999,1.2071,0.0369,0.0019
1.269999,1.3263,0.0371,0.0025
1.279999,1.4377,0.0366,0.0027
1.289999,1.5338,0.0361,0.0029
1.299999,1.5608,0.0357,0.0037
1.309999,1.5415,0.0357,0.0046
1.319999,1.5146,0.0357,0.0056
1.329999,1.4608,0.0357,0.005
1.339999,1.3916,0.0357,0.0031
1.349999,1.3714,0.0355,-0.0006
1.359999,1.3512,0.034,-0.001
1.369999,1.3878,0.0338,-0.0075
1.379999,1.3416,0.0327,-0.0248
1.389999,1.2686,0.0327,-0.0281
1.399999,1.184,0.0327,-0.0297
1.409999,1.1843,0.0327,-0.0296
1.419999,1.1845,0.0326,-0.0296
1.429999,1.1859,0.0325,-0.0288
1.439999,1.1994,0.0302,-0.0281
1.449999,1.3263,0.0241,-0.0269
1.459999,1.4339,0.022,-0.0263
1.469999,1.7799,0.0203,-0.0256
1.479999,2.0336,0.0195,-0.0248
1.489999,2.8909,0.0195,-0.0242
1.499999,3.5636,0.0198,-0.0229
1.509999,4.4247,0.0201,-0.0216
1.519999,6.3814,0.0206,-0.0083
1.529999,7.4501,0.023,-0.0004
1.539999,8.4535,0.0241,-0.0002
1.549999,10.2718,0.0273,0
1.559999,11.0368,0.0283,0
1.569999,12.2093,0.0303,0.0002
1.579999,12.586,0.0333,0.0004
1.589999,12.9935,0.0363,0.0004
1.599999,13.7508,0.0378,0.001
1.609999,14.1122,0.0409,0.0008
1.619999,14.7888,0.0415,0.001
1.629999,15.127,0.043,0.0015
1.639999,15.3769,0.0458,0.0017
1.649999,15.3885,0.0554,0.0019
1.659999,15.3462,0.0581,0.0015
1.669999,15.2693,0.0593,0.0015
1.679999,14.9041,0.0586,0.0011
1.689999,14.7772,0.0619,0.0008
1.699999,14.4812,0.063,0.0007
1.709999,14.434,0.0647,0.0006
1.719999,14.4237,0.0674,0.0007
1.729999,14.4467,0.0679,0.0007
1.739999,14.4697,0.0683,0.001
1.749999,14.5273,0.0684,0.0008
1.759999,14.4928,0.0684,0.0008
1.769999,14.5773,0.0683,0.0008
1.779999,14.5581,0.068,0.0008
1.789999,14.5389,0.0672,0.0014
1.799999,14.5312,0.0666,0.001
1.809999,14.462,0.0654,0.0011
1.819999,14.1698,0.0653,0.0012
1.829999,14.0314,0.0649,0.0011
1.839999,13.8815,0.0642,0.0012
1.849999,13.7662,0.0635,0.0012
1.859999,13.574,0.0629,0.0014
1.869999,13.4471,0.0623,0.0014
1.879999,13.2472,0.0623,0.0015
1.889999,13.0319,0.0622,0.0015
1.899999,12.6975,0.0621,0.0014
1.909999,12.0132,0.0596,0.0015
1.919999,11.7095,0.0583,0.0008
1.929999,11.4212,0.0573,0.0007
1.939999,11.1329,0.0547,0.0007
1.949998,10.833,0.0542,0.0007
1.959998,10.5294,0.0535,0.0008
1.969998,10.3602,0.051,0.0008
1.979998,10.1911,0.0499,0.0008
1.989998,10.0181,0.0485,0.0008
1.999998,9.8451,0.0475,0.0007
2.009999,9.7528,0.0451,0.0007
2.019999,9.6183,0.0433,0.0007
2.029999,9.403,0.0415,0.0008
2.039999,9.28,0.0406,0.0006
2.049999,9.1416,0.0386,0.0006
2.059999,9.0647,0.038,0.0006
2.069999,9.0147,0.0366,0.0006
2.079998,8.7956,0.0353,0.0006
2.089998,8.6495,0.035,0.0008
2.099998,8.5111,0.0347,0.0007
2.109998,8.5168,0.0345,0.0006
2.119998,8.5224,0.0342,0.0006
2.129998,8.5361,0.0338,0.0006
2.139998,8.6303,0.0337,0.0005
2.149998,8.6418,0.0336,0.0005
2.159998,8.7302,0.034,0.0005
2.169998,8.8417,0.0345,0.0006
2.179998,9.0109,0.0353,0.0008
2.189998,9.057,0.035,0.0014
2.199998,9.1916,0.0396,0.0014
2.209998,9.353,0.0404,0.0015
2.219998,9.4107,0.0408,0.0017
2.229998,9.5491,0.0409,0.0017
2.239998,9.6067,0.0409,0.0019
2.249998,9.649,0.0408,0.0021
2.259998,9.6759,0.0407,0.0021
2.269998,9.5183,0.0404,0.0025
2.279998,9.4568,0.0407,0.0023
2.289998,9.3991,0.04,0.0024
2.299998,9.1262,0.0292,0.0025
2.309998,8.8917,0.0265,0.0027
2.319998,8.6341,0.0256,0.0025
2.329998,8.4073,0.0259,0.0023
2.339998,8.1344,0.0244,0.0023
2.349998,7.6462,0.0244,0.0022
2.359998,7.4501,0.0239,0.0023
2.369998,7.0811,0.0235,0.0023
2.379998,6.712,0.0226,0.0074
2.389998,6.6082,0.0219,0.0074
2.399998,6.416,0.0213,0.0074
2.409998,6.2392,0.0206,0.0074
2.419998,6.2392,0.0194,0.007
2.429998,5.9124,0.0189,0.0072
2.439998,5.5664,0.0187,0.0066
2.449998,5.2128,0.0187,0.0064
2.459998,4.8245,0.0187,0.006
2.469998,4.4478,0.0188,0.0058
2.479998,4.0595,0.0204,0.0054
2.489998,3.7404,0.0221,0.005
2.499998,3.3406,0.0245,0.0046
2.509998,2.8793,0.0262,0.0045
2.519998,2.4988,0.0282,0.0039
2.529998,2.1182,0.0286,0.0037
2.539998,1.7876,0.0286,0.0033
2.549998,1.5185,0.0281,0.0033
2.559998,1.3032,0.0275,0.0033
2.569998,1.0533,0.025,0.0033
2.579998,0.9072,0.0224,0.0039
2.589998,0.7342,0.021,0.0058
2.599998,0.6614,0.0188,0.006
2.609998,0.6251,0.017,0.0139
2.619998,0.6086,0.0157,0.0149
2.629998,0.6253,0.0118,0.0155
2.639998,0.642,0.0118,0.0157
2.649998,0.7035,0.0094,0.0159
2.659998,0.7727,0.0095,0.0159
2.669998,0.838,0.0095,0.0161
2.679998,0.9034,0.0095,0.0161
2.689998,0.9611,0.0095,0.0163
2.699998,1.0187,0.0093,0.0163
2.709998,1.0918,0.0087,0.0164
2.719998,1.1879,0.0071,0.0165
2.729998,1.3339,0.0062,0.0165
2.739998,1.5338,0.0054,0.0166
2.749998,2.0259,0.0053,0.017
2.759998,2.1989,0.0053,0.0161
2.769998,2.2527,0.0052,0.0068
2.779998,2.2835,0.0053,-0.0062
2.789998,2.2527,0.0053,-0.0068
2.799998,2.2066,0.0053,-0.0074
2.809998,2.1297,0.0069,-0.0075
2.819998,2.0144,0.0098,-0.0075
2.829998,1.8914,0.0111,-0.0076
2.839998,1.753,0.0118,-0.0076
2.849998,1.6146,0.0122,-0.0075
2.859998,1.48,0.0124,-0.0074
2.869998,1.3685,0.0124,-0.0072
2.879998,1.2609,0.012,-0.0068
2.889998,1.0956,0.0116,-0.0066
2.899998,1.0226,0.0098,-0.0066
2.909998,0.9572,0.0085,-0.0065
2.919998,0.8842,0.008,-0.0064
2.929998,0.8227,0.008,-0.006
2.939998,0.7688,0.0079,-0.0046
2.949998,0.7266,0.0078,-0.0041
2.959998,0.6997,0.0076,-0.0039
2.969998,0.692,0.0074,-0.0039
2.979998,0.6836,0.0071,-0.0037
2.989998,0.6805,0.007,-0.0035
2.999998,0.6775,0.007,-0.0033
