Depth,Qc,Fc,u
0.01,,,
0.02,,,
0.03,,,
0.04,,,
0.05,,,
0.06,,,
0.07,,,
0.08,,,
0.09,,,
0.1,,,
0.11,,,
0.12,,,
0.13,,,
0.14,,,
0.15,,,
0.16,,,
0.17,,,
0.18,,,
0.19,,,
0.2,,,
0.21,,,
0.22,,,
0.23,,,
0.24,,,
0.25,,,
0.26,,,
0.27,,,
0.28,,,
0.29,,,
0.3,,,
0.31,,,
0.32,,,
0.33,,,
0.34,,,
0.35,,,
0.36,,,
0.37,,,
0.38,,,
0.39,,,
0.4,,,
0.41,,,
0.42,,,
0.43,,,
0.44,,,
0.45,,,
0.46,,,
0.47,,,
0.48,,,
0.49,,,
0.5,,,
0.51,,,
0.52,,,
0.53,,,
0.54,,,
0.55,,,
0.56,,,
0.57,,,
0.58,,,
0.59,,,
0.6,,,
0.61,,,
0.62,,,
0.63,,,
0.64,,,
0.65,,,
0.66,,,
0.67,,,
0.68,,,
0.69,,,
0.7,,,
0.71,,,
0.72,,,
0.73,,,
0.74,,,
0.75,,,
0.76,,,
0.77,,,
0.78,,,
0.79,,,
0.8,,,
0.81,,,
0.82,,,
0.83,,,
0.84,,,
0.85,,,
0.86,,,
0.87,,,
0.88,,,
0.89,,,
0.9,,,
0.91,,,
0.92,,,
0.93,,,
0.94,,,
0.95,,,
0.96,,,
0.97,,,
0.98,,,
0.99,,,
1,18.218,0.107,-0.0007
1.01,17.039,0.143,-0.0003
1.02,16.786,0.138,-0.0001
1.03,16.097,0.159,-0.0001
1.04,16.138,0.167,-0.0001
1.05,14.597,0.194,0.0001
1.06,12.691,0.203,-0.0001
1.07,11.416,0.207,-0.0004
1.08,10.095,0.217,-0.0001
1.09,8.91,0.178,-0.0003
1.1,5.931,0.173,-0.0002
1.11,5.181,0.157,0.0003
1.12,4.795,0.149,-0.0001
1.13,4.166,0.143,0
1.14,3.478,0.151,0.0002
1.15,3.031,0.088,0.0022
1.16,2.765,0.078,0.0007
1.17,2.695,0.079,0.0012
1.18,2.32,0.08,0.0015
1.19,1.863,0.076,0.0104
1.2,1.721,0.068,0.0244
1.21,1.675,0.066,0.0348
1.22,1.681,0.069,0.0385
1.23,1.71,0.059,0.0389
1.24,1.724,0.06,0.0396
1.25,1.715,0.058,0.0404
1.26,1.782,0.062,0.0415
1.27,1.906,0.069,0.0428
1.28,1.996,0.074,0.0437
1.29,2.068,0.078,0.0446
1.3,2.108,0.081,0.0444
1.31,2.185,0.083,0.0426
1.32,2.271,0.085,0.0399
1.33,2.322,0.087,0.0367
1.34,2.341,0.091,0.0326
1.35,2.359,0.092,0.0258
1.36,2.347,0.095,0.0205
1.37,2.258,0.097,0.0093
1.38,2.155,0.099,0.0036
1.39,2.038,0.098,-0.0102
1.4,1.961,0.101,-0.0177
1.41,1.927,0.102,-0.0258
1.42,1.923,0.103,-0.034
1.43,1.947,0.103,-0.0365
1.44,1.981,0.099,-0.0392
1.45,2.004,0.098,-0.0399
1.46,2.047,0.099,-0.0389
1.47,2.166,0.097,-0.0379
1.48,2.213,0.106,-0.0378
1.49,2.323,0.11,-0.0377
