Depth,Qc,Fc,u
0.7699996,1.4093,0.064,0.0165
0.7799996,1.3977,0.0639,0.0159
0.7899995,1.3899,0.0638,0.0136
0.7999995,1.355,0.0638,0.0136
0.8099995,1.3279,0.0638,0.0096
0.8199995,1.3279,0.0638,0.0096
0.8299995,1.3182,0.0638,0.0048
0.8399995,1.3176,0.0638,0.0006
0.8499995,1.319,0.0635,0.0006
0.8599995,1.3205,0.0629,-0.0022
0.8699995,1.328,0.0629,-0.0022
0.8799995,1.3434,0.0626,-0.0024
0.8899994,1.355,0.0616,-0.0034
0.8999994,1.355,0.0617,-0.0034
0.9099994,1.3783,0.0616,-0.0049
0.9199994,1.3705,0.0607,-0.0051
0.9299994,1.4054,0.0607,-0.007
0.9399994,1.4248,0.0602,-0.0101
0.9499994,1.4248,0.0597,-0.0101
0.9599994,1.4287,0.0597,-0.0104
0.9699994,1.4267,0.0581,-0.0127
0.9799994,1.4306,0.057,-0.0145
0.9899994,1.4345,0.0551,-0.0151
0.9999993,1.4442,0.0541,-0.0158
1.009999,1.4442,0.0541,-0.0158
1.019999,1.4449,0.0537,-0.0166
1.029999,1.4456,0.0533,-0.0175
1.039999,1.4471,0.0533,-0.0175
1.049999,1.4519,0.0517,-0.0176
1.059999,1.4403,0.0517,-0.0176
1.069999,1.4364,0.0511,-0.0168
1.079999,1.4326,0.0514,-0.016
1.089999,1.4326,0.051,-0.016
1.099999,1.3744,0.0507,-0.0137
1.109999,1.324,0.0506,-0.0114
1.119999,1.324,0.0506,-0.0114
1.129999,1.231,0.0484,-0.0099
1.139999,1.231,0.0459,-0.0099
1.149999,1.1729,0.0459,-0.0078
1.159999,1.1457,0.0433,-0.0053
1.169999,1.1341,0.0426,-0.003
1.179999,1.107,0.0412,-0.0005
1.189999,1.0798,0.0346,0.002
1.199999,1.0798,0.0313,0.002
1.209999,1.0178,0.0297,0.0056
1.219999,1.014,0.0281,0.0067
1.229999,1.014,0.0281,0.0067
1.239999,1.0101,0.0281,0.0083
1.249999,0.9868,0.0282,0.0096
1.259999,0.9674,0.0282,0.0109
1.269999,0.9774,0.0291,0.0457
1.279999,0.9873,0.0293,0.0463
1.289999,1.0178,0.0293,0.0413
1.299999,0.9558,0.0288,0.0388
1.309999,0.9558,0.0283,0.0382
1.319999,0.9054,0.0265,0.0392
1.329999,0.8977,0.0253,0.0403
1.339999,0.8977,0.0253,0.0403
1.349999,0.886,0.0225,0.0474
1.359999,0.8841,0.0225,0.0474
1.369999,0.8834,0.0208,0.0503
1.379999,0.8834,0.02,0.0499
1.389999,0.885,0.0198,0.05
1.399999,0.8865,0.0203,0.0501
1.409999,0.8938,0.0207,0.0501
1.419999,0.8938,0.0221,0.0505
1.429999,0.8783,0.0251,0.0508
1.439999,0.8797,0.0312,0.0508
1.449999,0.8811,0.0312,0.0509
1.459999,0.8864,0.0341,0.051
1.469999,0.8977,0.0385,0.0518
1.479999,0.9209,0.0428,0.0526
1.489999,0.9481,0.0474,0.0537
1.499999,0.9481,0.0506,0.0537
1.509999,1.043,0.0506,0.0295
1.519999,1.138,0.0531,0.0209
1.529999,1.138,0.0531,0.0209
1.539999,1.4674,0.0573,0.0012
1.549999,1.4597,0.058,-0.0081
1.559999,1.4597,0.0584,-0.0118
1.569999,1.4597,0.0585,-0.0122
1.579999,1.4597,0.0572,-0.0121
1.589999,1.4597,0.0559,-0.012
1.599999,1.4519,0.0537,-0.0116
1.609999,1.45,0.0537,-0.0116
1.619999,1.4481,0.051,-0.0089
1.629999,1.4481,0.0505,-0.0083
1.639999,1.4403,0.0505,-0.007
1.649999,1.4326,0.0473,-0.0068
1.659999,1.3744,0.0435,-0.008
1.669999,1.2853,0.0382,-0.0099
1.679999,1.1961,0.0368,-0.0095
1.689999,1.1961,0.0354,-0.0092
1.699999,1.1147,0.0354,-0.0083
1.709999,1.0527,0.0353,-0.0066
1.719999,1.0527,0.0352,-0.0066
1.729999,0.9849,0.0352,-0.0007
1.739999,0.9626,0.0352,0.0006
1.749999,0.9403,0.0357,0.0002
1.759999,0.9395,0.0361,0.0005
1.769999,0.9433,0.0377,0.0008
1.779999,0.9471,0.0396,0.0008
1.789999,1.0023,0.0403,0.002
1.799999,1.0023,0.0406,0.002
1.809999,1.2465,0.0406,0.002
1.819999,1.2504,0.0404,-0.0005
1.829999,1.1845,0.0402,-0.0005
1.839999,1.0682,0.0393,-0.0005
1.849999,0.9558,0.0369,0.0002
1.859999,0.8667,0.0347,0.0009
1.869999,0.8085,0.0329,0.0023
1.879999,0.8085,0.0292,0.0023
1.889999,0.7426,0.0292,0.0088
1.899999,0.6767,0.026,0.0088
1.909999,0.6767,0.026,0.0089
1.919999,0.576,0.0196,0.009
1.929999,0.545,0.0172,0.0092
1.939999,0.4791,0.015,0.0094
1.949998,0.4442,0.0134,0.0096
1.959998,0.4209,0.0116,0.0098
1.969998,0.4209,0.0116,0.0098
1.979998,0.4016,0.0101,0.0104
1.989998,0.4016,0.0101,0.0104
1.999998,0.355,0.0078,0.0094
2.009999,0.324,0.0073,0.0088
2.019999,0.293,0.0072,0.0088
2.029999,0.2698,0.0071,0.0088
2.039999,0.2581,0.007,0.0088
2.049999,0.2581,0.0069,0.0088
2.059999,0.2543,0.0069,0.0096
2.069999,0.2526,0.0064,0.0096
2.079998,0.2528,0.0064,0.0102
2.089998,0.2531,0.0063,0.0111
2.099998,0.2543,0.0063,0.0115
2.109998,0.2562,0.006,0.0119
2.119998,0.2581,0.0056,0.0121
2.129998,0.262,0.0052,0.0123
2.139998,0.2736,0.0049,0.0127
2.149998,0.2775,0.0046,0.013
2.159998,0.2775,0.0046,0.013
2.169998,0.2862,0.004,0.0134
2.179998,0.295,0.004,0.0134
2.189998,0.3124,0.0037,0.0146
2.199998,0.3124,0.0036,0.0153
2.209998,0.3163,0.0036,0.0157
2.219998,0.3112,0.0036,0.017
2.229998,0.311,0.0036,0.0174
2.239998,0.3117,0.0037,0.0174
2.249998,0.3124,0.0038,0.0182
2.259998,0.3124,0.0041,0.0182
2.269998,0.3202,0.0041,0.0201
2.279998,0.3434,0.0041,0.0211
2.289998,0.3395,0.0042,0.023
2.299998,0.3357,0.0044,0.023
2.309998,0.3395,0.0046,0.0239
2.319998,0.324,0.0048,0.0251
2.329998,0.324,0.0048,0.0251
2.339998,0.3221,0.0051,0.0268
2.349998,0.3219,0.0054,0.0268
2.359998,0.3221,0.0054,0.0277
2.369998,0.3223,0.0052,0.0283
2.379998,0.324,0.005,0.0291
2.389998,0.3279,0.0044,0.0298
2.399998,0.3357,0.0042,0.03
2.409998,0.3357,0.0044,0.03
2.419998,0.3473,0.0045,0.0314
2.429998,0.3512,0.0051,0.0321
2.439998,0.3512,0.0072,0.0321
2.449998,0.3279,0.0089,0.0318
2.459998,0.3318,0.009,0.0318
2.469998,0.3085,0.0089,0.0318
2.479998,0.3047,0.0089,0.0319
2.489998,0.2911,0.0086,0.0422
2.499998,0.2853,0.0078,0.043
2.509998,0.3042,0.007,0.039
2.519998,0.3231,0.0061,0.039
2.529998,0.3628,0.0061,0.0351
2.539998,0.3357,0.0053,0.0347
2.549998,0.3357,0.0048,0.0346
2.559998,0.2891,0.0044,0.0348
2.569998,0.2891,0.0038,0.035
2.579998,0.2775,0.0038,0.0359
2.589998,0.262,0.0031,0.0371
2.599998,0.2562,0.0025,0.0377
2.609998,0.2533,0.0021,0.0377
2.619998,0.2504,0.0021,0.0384
2.629998,0.2504,0.002,0.0396
2.639998,0.2501,0.002,0.0403
2.649998,0.2503,0.0019,0.0407
2.659998,0.2504,0.0018,0.0407
2.669998,0.2581,0.0018,0.0428
2.679998,0.262,0.0018,0.044
2.689998,0.2659,0.0018,0.0451
2.699998,0.2698,0.0018,0.0464
2.709998,0.2698,0.0018,0.0464
2.719998,0.2698,0.0018,0.0474
2.729998,0.2659,0.0019,0.0478
2.739998,0.2659,0.0019,0.0478
2.749998,0.2625,0.002,0.0491
2.759998,0.263,0.002,0.0499
2.769998,0.2636,0.002,0.0506
2.779998,0.2659,0.002,0.0518
2.789998,0.2659,0.0021,0.0522
2.799998,0.2659,0.0021,0.0522
2.809998,0.262,0.0021,0.0535
2.819998,0.262,0.002,0.0535
2.829998,0.2426,0.002,0.0547
2.839998,0.2368,0.002,0.0554
2.849998,0.2339,0.002,0.056
2.859998,0.2325,0.002,0.0569
2.869998,0.2317,0.002,0.0571
2.879998,0.2314,0.002,0.0587
2.889998,0.2315,0.0019,0.0587
2.899998,0.2316,0.0019,0.0596
2.909998,0.232,0.0018,0.0598
2.919998,0.2329,0.0017,0.0598
2.929998,0.2349,0.0017,0.0613
2.939998,0.2349,0.0017,0.0613
2.949998,0.2388,0.0018,0.0619
2.959998,0.2426,0.0018,0.0627
2.969998,0.2426,0.0018,0.0636
2.979998,0.2426,0.0019,0.0638
2.989998,0.2388,0.0019,0.0638
2.999998,0.2385,0.0019,0.0647
3.009998,0.2386,0.0019,0.0655
3.019998,0.2388,0.0019,0.0659
3.029998,0.2388,0.002,0.0661
3.039998,0.2388,0.002,0.0673
3.049998,0.2368,0.002,0.0678
3.059998,0.2349,0.0019,0.0682
3.069998,0.2349,0.0019,0.0682
3.079998,0.2329,0.0019,0.0694
3.089998,0.232,0.0018,0.0694
3.099998,0.2315,0.0018,0.0701
3.109998,0.2312,0.0018,0.0703
3.119998,0.2311,0.0017,0.0709
3.129997,0.2311,0.0017,0.0713
3.139997,0.231,0.0017,0.0718
3.149997,0.231,0.0018,0.0718
3.159997,0.2305,0.0018,0.0728
3.169997,0.23,0.0018,0.0728
3.179997,0.231,0.0018,0.0732
3.189997,0.2271,0.0018,0.0737
3.199997,0.2271,0.0018,0.0741
3.209997,0.2233,0.0018,0.0741
3.219997,0.2233,0.0018,0.0746
3.229997,0.2213,0.0017,0.0751
3.239997,0.2194,0.0016,0.0758
3.249997,0.2194,0.0016,0.0758
3.259997,0.2116,0.0016,0.076
3.269997,0.2078,0.0016,0.0768
3.279997,0.2078,0.0016,0.0768
3.289997,0.2078,0.0016,0.0779
3.299997,0.2078,0.0016,0.0779
3.309997,0.2085,0.0015,0.0783
3.319997,0.2092,0.0015,0.0787
3.329997,0.2107,0.0015,0.0787
3.339997,0.2136,0.0015,0.0799
3.349997,0.2194,0.0015,0.0804
3.359997,0.2155,0.0015,0.0804
3.369997,0.2233,0.0015,0.0812
3.379997,0.2271,0.0015,0.0816
3.389997,0.2213,0.0014,0.0818
3.399997,0.2187,0.0014,0.0818
3.409997,0.2186,0.0014,0.0821
3.419997,0.219,0.0015,0.0829
3.429997,0.2194,0.0016,0.0835
3.439997,0.2233,0.0018,0.0841
3.449997,0.2271,0.0019,0.0839
3.459997,0.2194,0.0021,0.0842
3.469997,0.2194,0.0021,0.0842
3.479997,0.2155,0.0021,0.0848
3.489997,0.2155,0.0021,0.0854
3.499997,0.2058,0.0021,0.0863
3.509997,0.2055,0.0021,0.0867
3.519997,0.2061,0.002,0.0904
3.529997,0.2068,0.002,0.0886
3.539997,0.2271,0.002,0.0857
3.549997,0.2233,0.002,0.0854
3.559997,0.2194,0.002,0.0855
3.569997,0.2194,0.002,0.0855
3.579997,0.2193,0.002,0.0858
3.589997,0.2193,0.002,0.0865
3.599997,0.2194,0.002,0.0881
3.609997,0.2194,0.0019,0.0884
3.619997,0.2194,0.0019,0.0894
3.629997,0.2193,0.0019,0.0894
3.639997,0.2194,0.0019,0.0899
3.649997,0.2194,0.0019,0.0904
3.659997,0.2271,0.002,0.0905
3.669997,0.231,0.0019,0.0904
3.679997,0.231,0.0019,0.0903
3.689997,0.2291,0.0019,0.0903
3.699997,0.2271,0.0018,0.0903
3.709997,0.2271,0.0018,0.0905
3.719997,0.2233,0.0018,0.0907
3.729997,0.2116,0.0018,0.0909
3.739997,0.2116,0.0018,0.0909
3.749997,0.2058,0.0018,0.0917
3.759997,0.2048,0.0018,0.0913
3.769997,0.2039,0.0018,0.0913
3.779997,0.201,0.0018,0.0914
3.789997,0.2005,0.0018,0.0915
3.799997,0.2,0.0018,0.0923
3.809997,0.2,0.0018,0.0923
3.819997,0.1942,0.0018,0.093
3.829997,0.193,0.0018,0.0934
3.839997,0.1918,0.0018,0.0934
3.849997,0.1922,0.0018,0.0936
3.859997,0.1914,0.0018,0.094
3.869997,0.1915,0.0018,0.0946
3.879997,0.1917,0.0018,0.0946
3.889997,0.1922,0.0018,0.0951
3.899997,0.2,0.0018,0.0951
3.909997,0.2,0.0018,0.0951
3.919997,0.2,0.0018,0.093
3.929997,0.2,0.0018,0.092
3.939997,0.1981,0.0018,0.0918
3.949997,0.1971,0.0019,0.0918
3.959997,0.1977,0.0019,0.0919
3.969997,0.1983,0.0019,0.0921
3.979997,0.2,0.002,0.0925
3.989997,0.2,0.002,0.0932
3.999997,0.2039,0.002,0.0934
4.009997,0.2078,0.0019,0.0938
4.019997,0.2116,0.0019,0.094
4.029997,0.2116,0.0019,0.094
4.039998,0.2116,0.0019,0.0941
4.049998,0.2116,0.0019,0.0942
4.059998,0.2097,0.002,0.0944
4.069998,0.2087,0.002,0.0946
4.079998,0.2078,0.002,0.0951
4.089999,0.2078,0.002,0.0953
4.099999,0.2039,0.002,0.0953
4.109999,0.1981,0.0019,0.0961
4.119999,0.1954,0.0019,0.0961
4.13,0.1953,0.0019,0.0972
4.14,0.1957,0.0019,0.0976
4.15,0.1961,0.0019,0.0988
4.16,0.1961,0.0019,0.0988
4.170001,0.2,0.0019,0.0989
4.180001,0.2019,0.0019,0.0991
4.190001,0.2039,0.002,0.0997
4.200001,0.2039,0.002,0.0997
4.210001,0.2003,0.002,0.1001
4.220002,0.1988,0.002,0.1005
4.230002,0.1997,0.002,0.101
4.240002,0.2005,0.002,0.101
4.250002,0.2078,0.002,0.1022
4.260003,0.2019,0.002,0.1024
4.270003,0.2022,0.002,0.1024
4.280003,0.2024,0.002,0.1028
4.290003,0.2039,0.002,0.1033
4.300004,0.2116,0.002,0.1041
4.310004,0.2116,0.0021,0.1041
4.320004,0.2136,0.0021,0.1047
4.330004,0.2155,0.0021,0.1047
4.340004,0.216,0.0021,0.1051
4.350005,0.2165,0.0021,0.1051
4.360005,0.2194,0.0021,0.1064
4.370005,0.2194,0.0021,0.1074
4.380005,0.2194,0.0022,0.1077
4.390006,0.2193,0.0022,0.1085
4.400006,0.2194,0.0023,0.1093
4.410006,0.2194,0.0023,0.11
4.420006,0.2194,0.0023,0.11
4.430007,0.2177,0.0025,0.1104
4.440007,0.2171,0.0026,0.1108
4.450007,0.2182,0.0026,0.1117
4.460007,0.2194,0.0026,0.1125
4.470007,0.2194,0.0026,0.1123
4.480008,0.2194,0.0026,0.1135
4.490008,0.2201,0.0026,0.114
4.500008,0.2208,0.0026,0.1142
4.510008,0.2223,0.0026,0.1114
4.520009,0.2252,0.0026,0.1064
4.530009,0.2426,0.0026,0.1056
4.540009,0.2271,0.0026,0.1054
4.550009,0.231,0.0025,0.1053
4.560009,0.231,0.0025,0.1056
4.57001,0.2271,0.0024,0.1058
4.58001,0.2194,0.0024,0.107
4.59001,0.2155,0.0023,0.1074
4.60001,0.2155,0.0023,0.1074
4.610011,0.2116,0.0023,0.1087
4.620011,0.2078,0.0023,0.1098
4.630011,0.2116,0.0023,0.11
4.640011,0.2039,0.0023,0.1106
4.650012,0.2019,0.0023,0.111
4.660012,0.202,0.0023,0.1121
4.670012,0.202,0.0023,0.1121
4.680012,0.2022,0.0023,0.1131
4.690012,0.2039,0.0023,0.1129
4.700013,0.2078,0.0023,0.1135
4.710013,0.2078,0.0024,0.1137
4.720013,0.2116,0.0024,0.1138
4.730013,0.2155,0.0024,0.114
4.740014,0.2155,0.0023,0.114
4.750014,0.2174,0.0023,0.1138
4.760014,0.2194,0.0023,0.1137
4.770014,0.2194,0.0023,0.1119
4.780015,0.2233,0.0023,0.1117
4.790015,0.2194,0.0022,0.1117
4.800015,0.2155,0.0021,0.1118
4.810015,0.2155,0.0021,0.1118
4.820015,0.2078,0.002,0.112
4.830016,0.2,0.002,0.1125
4.840016,0.1942,0.002,0.1137
4.850016,0.1932,0.002,0.115
4.860016,0.1927,0.002,0.1159
4.870017,0.1925,0.002,0.118
4.880017,0.1931,0.002,0.1186
4.890017,0.1938,0.002,0.1196
4.900017,0.1952,0.0021,0.1196
4.910017,0.1981,0.0021,0.1209
4.920018,0.2039,0.0021,0.1217
4.930018,0.2078,0.0021,0.1221
4.940018,0.2078,0.0021,0.1221
4.950018,0.2116,0.002,0.1221
4.960019,0.2194,0.002,0.1221
4.970019,0.2194,0.002,0.1221
4.980019,0.2271,0.0021,0.1222
4.990019,0.231,0.0021,0.1221
5.00002,0.231,0.0021,0.1219
5.01002,0.231,0.0021,0.1217
5.02002,0.2233,0.0021,0.1215
5.03002,0.2155,0.0022,0.1215
5.04002,0.2154,0.0022,0.1215
5.050021,0.2155,0.0022,0.1215
5.060021,0.2155,0.0022,0.1221
5.070021,0.2155,0.0022,0.1221
5.080021,0.2154,0.0022,0.1249
5.090022,0.2155,0.0022,0.1264
5.100022,0.2155,0.0021,0.1276
5.110022,0.2155,0.0021,0.1278
5.120022,0.2233,0.0021,0.1278
5.130023,0.2233,0.0021,0.128
5.140023,0.2252,0.0021,0.1282
5.150023,0.2271,0.0021,0.1284
5.160023,0.2271,0.0021,0.1274
5.170023,0.231,0.0021,0.1274
5.180024,0.2252,0.0021,0.127
5.190024,0.2223,0.0021,0.1272
5.200024,0.2211,0.0022,0.1273
5.210024,0.2215,0.0022,0.1276
5.220025,0.222,0.0022,0.1282
5.230025,0.2233,0.0023,0.1289
5.240025,0.231,0.0023,0.1297
5.250025,0.2271,0.0023,0.1293
5.260026,0.231,0.0023,0.1272
5.270026,0.2349,0.0023,0.1247
5.280026,0.2426,0.0023,0.123
5.290026,0.2465,0.0023,0.1222
5.300026,0.2465,0.0025,0.1222
5.310027,0.2581,0.0024,0.1198
5.320027,0.2659,0.0027,0.1186
5.330027,0.262,0.0031,0.1173
5.340027,0.2775,0.0035,0.1166
5.350028,0.2853,0.0035,0.1163
5.360028,0.3124,0.0035,0.1159
5.370028,0.3124,0.0035,0.1159
5.380028,0.3434,0.0034,0.1133
5.390028,0.3589,0.0034,0.1051
5.400029,0.3667,0.0031,0.0951
5.410029,0.3395,0.0026,0.0922
5.420029,0.3357,0.0024,0.092
5.430029,0.3163,0.0024,0.092
5.44003,0.3163,0.0025,0.0934
5.45003,0.3027,0.0025,0.0947
5.46003,0.2959,0.0025,0.0967
5.47003,0.2891,0.0025,0.0967
5.480031,0.2891,0.0025,0.0993
5.490031,0.2625,0.0025,0.1035
5.500031,0.2735,0.0024,0.1035
5.510031,0.2844,0.0024,0.1077
5.520031,0.3163,0.0023,0.0948
5.530032,0.3163,0.0023,0.0948
5.540032,0.3047,0.0023,0.0949
5.550032,0.2814,0.0023,0.0949
5.560032,0.2814,0.0023,0.0949
5.570033,0.2736,0.0022,0.0974
5.580033,0.2698,0.0022,0.1007
5.590033,0.2678,0.0022,0.1024
5.600033,0.2659,0.0022,0.1024
5.610034,0.2659,0.0022,0.1043
5.620034,0.264,0.0022,0.1068
5.630034,0.262,0.0023,0.1068
5.640034,0.2698,0.0023,0.1083
5.650034,0.2581,0.0023,0.1106
5.660035,0.2543,0.0025,0.1112
5.670035,0.2504,0.0025,0.1116
5.680035,0.2504,0.0025,0.1116
5.690035,0.2504,0.0026,0.1114
5.700036,0.2504,0.0026,0.1114
5.710036,0.2523,0.0026,0.1115
5.720036,0.2543,0.0026,0.1121
5.730036,0.2581,0.0026,0.1137
5.740036,0.2736,0.0026,0.1152
5.750037,0.2814,0.0024,0.1167
5.760037,0.2814,0.0024,0.1177
5.770037,0.2814,0.0024,0.1182
5.780037,0.2814,0.0024,0.1182
5.790038,0.2814,0.0024,0.1184
5.800038,0.2814,0.0024,0.1187
5.810038,0.2775,0.0024,0.1192
5.820038,0.2775,0.0024,0.1205
5.830039,0.2736,0.0024,0.1211
5.840039,0.2717,0.0024,0.1219
5.850039,0.2707,0.0024,0.1219
5.860039,0.2698,0.0023,0.123
5.870039,0.2736,0.0023,0.1236
5.88004,0.262,0.0023,0.1245
5.89004,0.2581,0.0023,0.1247
5.90004,0.2576,0.0023,0.1255
5.91004,0.2574,0.0022,0.1268
5.920041,0.2597,0.0022,0.1268
5.930041,0.262,0.0022,0.1291
5.940041,0.264,0.0022,0.1299
5.950041,0.2659,0.0022,0.1306
5.960042,0.2659,0.0023,0.1312
5.970042,0.2659,0.0023,0.132
5.980042,0.2659,0.0023,0.1327
5.990042,0.262,0.0023,0.1341
6.000042,0.2581,0.0023,0.1343
6.010043,0.2543,0.0023,0.1352
6.020043,0.2543,0.0023,0.1352
6.030043,0.2534,0.0023,0.1371
6.040043,0.2531,0.0024,0.1379
6.050044,0.2537,0.0024,0.1379
6.060044,0.2543,0.0024,0.1404
6.070044,0.254,0.0024,0.1411
6.080044,0.2541,0.0024,0.1411
6.090044,0.2543,0.0024,0.1423
6.100045,0.2543,0.0024,0.1436
6.110045,0.2543,0.0024,0.1436
6.120045,0.2547,0.0024,0.1444
6.130045,0.2552,0.0023,0.1461
6.140046,0.2562,0.0023,0.1461
6.150046,0.2581,0.0023,0.1463
6.160046,0.262,0.0023,0.1482
6.170046,0.262,0.0023,0.1482
6.180047,0.2562,0.0024,0.1486
6.190047,0.2548,0.0025,0.149
6.200047,0.2542,0.0025,0.149
6.210047,0.2542,0.0025,0.1513
6.220047,0.2543,0.0025,0.1518
6.230048,0.2543,0.0025,0.1522
6.240048,0.262,0.0025,0.1528
6.250048,0.262,0.0025,0.1537
6.260048,0.263,0.0025,0.1547
6.270049,0.264,0.0025,0.1547
6.280049,0.2659,0.0025,0.1566
6.290049,0.2698,0.0025,0.1574
6.300049,0.2678,0.0025,0.1585
6.31005,0.2681,0.0025,0.1593
6.32005,0.2683,0.0025,0.1604
6.33005,0.2698,0.0025,0.161
6.34005,0.2698,0.0025,0.161
6.35005,0.2698,0.0025,0.1616
6.360051,0.2698,0.0025,0.1621
6.370051,0.2698,0.0026,0.1621
6.380051,0.2678,0.0026,0.1625
6.390051,0.2659,0.0025,0.1633
6.400052,0.2659,0.0024,0.1629
6.410052,0.263,0.0022,0.163
6.420052,0.2646,0.002,0.1631
6.430052,0.2662,0.002,0.1633
6.440053,0.2699,0.002,0.1633
6.450053,0.2775,0.002,0.1637
6.460053,0.2775,0.0021,0.1637
6.470053,0.2814,0.0021,0.1642
6.480053,0.2799,0.0021,0.1644
6.490054,0.2797,0.0021,0.1656
6.500054,0.2815,0.0021,0.1662
6.510054,0.2833,0.0021,0.1469
6.520054,0.293,0.0021,0.1449
6.530055,0.2969,0.0021,0.1446
6.540055,0.3008,0.0021,0.1445
6.550055,0.2969,0.0022,0.1453
6.560055,0.295,0.0022,0.1461
6.570055,0.2942,0.0021,0.1461
6.580056,0.2949,0.0021,0.1484
6.590056,0.2955,0.0021,0.1494
6.600056,0.2969,0.0021,0.1501
6.610056,0.2969,0.0021,0.1503
6.620057,0.293,0.0022,0.1502
6.630057,0.2853,0.0022,0.1513
6.640057,0.2839,0.0022,0.1524
6.650057,0.2832,0.0022,0.1547
6.660058,0.2833,0.0022,0.1558
6.670058,0.2833,0.0022,0.1576
6.680058,0.2853,0.0022,0.1583
6.690058,0.2849,0.0023,0.1599
6.700058,0.2853,0.0023,0.1608
6.710059,0.2858,0.0023,0.1621
6.720059,0.2891,0.0023,0.1627
6.730059,0.293,0.0023,0.1642
6.740059,0.293,0.0023,0.1642
6.75006,0.2911,0.0023,0.166
6.76006,0.2891,0.0023,0.1667
6.77006,0.2891,0.0023,0.1681
6.78006,0.2814,0.0023,0.1692
6.790061,0.2814,0.0024,0.1696
6.800061,0.2814,0.0024,0.17
6.810061,0.2825,0.0024,0.17
6.820061,0.2837,0.0024,0.1713
6.830061,0.2891,0.0024,0.1721
6.840062,0.2891,0.0024,0.1726
6.850062,0.2911,0.0024,0.1734
6.860062,0.293,0.0024,0.1742
6.870062,0.293,0.0024,0.1746
6.880063,0.295,0.0024,0.1757
6.890063,0.2969,0.0024,0.1765
6.900063,0.2969,0.0025,0.1767
6.910063,0.2969,0.0025,0.1767
6.920063,0.2969,0.0025,0.177
6.930064,0.2969,0.0025,0.177
6.940064,0.2969,0.0025,0.1776
6.950064,0.293,0.0025,0.1782
6.960064,0.293,0.0025,0.1782
6.970065,0.2891,0.0025,0.1786
6.980065,0.2853,0.0025,0.1793
6.990065,0.2853,0.0026,0.1793
7.000065,0.2799,0.0026,0.1803
7.010066,0.2798,0.0026,0.1803
7.020066,0.2806,0.0026,0.1809
7.030066,0.2814,0.0027,0.1816
7.040066,0.2853,0.0027,0.1818
