Depth,Qc,Fc,u
2.069999,3.0149,0.0115,0.0009
2.079998,3.0149,0.0115,0.0009
2.089998,3.2621,0.013,0.0008
2.099998,3.3818,0.013,0.0008
2.109998,3.5131,0.0133,0.0008
2.119998,3.602,0.0141,0.0008
2.129998,3.7526,0.014,0.0011
2.139998,3.8878,0.014,0.0009
2.149998,3.8878,0.0131,0.0009
2.159998,4.2007,0.0127,0.0009
2.169998,4.2007,0.0126,0.001
2.179998,4.3397,0.0129,0.0011
2.189998,4.6603,0.0133,0.0013
2.199998,4.6603,0.014,0.0013
2.209998,4.8109,0.0147,0.0013
2.219998,5.0156,0.0147,0.0014
2.229998,4.4675,0.0156,0.0015
2.239998,4.1938,0.0156,0.0014
2.249998,4.2064,0.0167,0.0014
2.259998,4.219,0.0181,0.0014
2.269998,4.9654,0.0181,0.0014
2.279998,5.1161,0.019,0.0015
2.289998,5.1161,0.0192,0.0015
2.299998,5.2937,0.0192,0.0015
2.309998,5.2937,0.0205,0.0016
2.319998,5.3536,0.0208,0.0017
2.329998,5.4135,0.0208,0.0019
2.339998,5.4135,0.0212,0.0019
2.349998,5.4173,0.0217,0.0017
2.359998,5.4058,0.0221,0.0017
2.369998,5.3942,0.0223,0.0017
2.379998,5.3942,0.0225,0.0017
2.389998,5.3903,0.023,0.0017
2.399998,5.3903,0.0231,0.0017
2.409998,5.3246,0.0231,0.0017
2.419998,5.286,0.0231,0.0017
2.429998,5.2242,0.0231,0.0017
2.439998,5.1586,0.023,0.0017
2.449998,5.0736,0.023,0.0017
2.459998,5.0118,0.0228,0.0019
2.469998,4.9732,0.0225,0.0021
2.479998,4.9229,0.022,0.0021
2.489998,4.9075,0.0219,0.002
2.499998,4.9075,0.0213,0.0019
2.509998,4.8959,0.0209,0.002
2.519998,4.892,0.0206,0.002
2.529998,4.8882,0.0206,0.0023
2.539998,4.8805,0.0202,0.0022
2.549998,4.8727,0.0195,0.0021
2.559998,4.871,0.0191,0.0021
2.569998,4.8704,0.0189,0.0022
2.579998,4.8716,0.0186,0.0023
2.589998,4.8727,0.0182,0.0021
2.599998,4.8727,0.018,0.002
2.609998,4.8959,0.0178,0.002
2.619998,4.921,0.0177,0.0021
2.629998,4.9461,0.0177,0.0021
2.639998,4.9925,0.0166,0.0023
2.649998,4.9963,0.0163,0.0021
2.659998,4.95,0.0164,0.0021
2.669998,4.8109,0.016,0.0021
2.679998,4.6912,0.0155,0.0021
2.689998,4.4247,0.0144,0.0021
2.699998,4.4247,0.0135,0.0022
2.709998,3.7526,0.0124,0.0023
2.719998,3.4436,0.0112,0.0025
2.729998,3.0883,0.0112,0.0025
2.739998,2.8333,0.0087,0.0027
2.749998,2.6325,0.0076,0.0029
2.759998,2.4278,0.0076,0.0029
2.769998,2.2578,0.0052,0.0031
2.779998,2.0879,0.004,0.0031
2.789998,1.945,0.004,0.003
2.799998,1.945,0.0032,0.003
2.809998,1.8514,0.0019,0.003
2.819998,1.8056,0.0019,0.003
2.829998,1.7864,0.0019,0.003
2.839998,1.856,0.0019,0.0031
2.849998,1.9256,0.0019,0.003
2.859998,1.9256,0.0019,0.0029
2.869998,2.308,0.0019,0.0029
2.879998,3.6522,0.002,0.0028
2.889998,3.6522,0.0021,0.0028
2.899998,4.2547,0.0033,0.0028
2.909998,4.8534,0.0033,0.0029
2.919998,4.8534,0.0061,0.0029
2.929998,5.0736,0.0077,0.0035
2.939998,5.2319,0.0077,0.0037
2.949998,5.3633,0.0098,0.0043
2.959998,5.3787,0.0105,0.0043
2.969998,5.3691,0.0114,0.0045
2.979998,5.3857,0.0121,0.0045
2.989998,5.4024,0.0139,0.0039
2.999998,5.4453,0.0167,0.0035
3.009998,5.5467,0.0167,0.0032
3.019998,5.7572,0.0243,0.0032
3.029998,5.9388,0.0262,0.0031
3.039998,6.1242,0.0269,0.0032
3.049998,6.1976,0.0275,0.0033
3.059998,6.3096,0.0281,0.0035
3.069998,6.213,0.0287,0.0037
3.079998,6.213,0.0324,0.0037
3.089998,6.1358,0.0325,0.0049
3.099998,6.1364,0.0326,0.0057
3.109998,6.1371,0.0325,0.0057
3.119998,6.1396,0.0325,0.0071
3.129997,6.2014,0.0248,0.0065
3.139997,6.2941,0.0214,0.0067
3.149997,6.3868,0.0206,0.0085
3.159997,6.5838,0.0207,0.0066
3.169997,6.7615,0.0208,0.0064
3.179997,6.7499,0.0209,0.0065
3.189997,6.7576,0.0208,0.0066
3.199997,6.7036,0.0208,0.0077
3.209997,6.3221,0.0191,0.0101
3.219997,6.2193,0.0164,0.0101
3.229997,6.1165,0.0144,0.0075
3.239997,6.1126,0.0131,0.0062
3.249997,6.1126,0.013,0.0058
3.259997,5.968,0.013,0.0055
3.269997,5.9075,0.013,0.0055
3.279997,5.9477,0.013,0.0055
3.289997,5.9879,0.0132,0.0056
3.299997,6.074,0.0139,0.0056
3.309997,6.2014,0.0144,0.0057
3.319997,6.3559,0.0156,0.0059
3.329997,6.3907,0.0152,0.006
3.339997,6.4061,0.0163,0.0061
3.349997,6.4061,0.0164,0.0061
3.359997,6.2671,0.0163,0.0063
3.369997,6.2053,0.0163,0.0063
3.379997,6.128,0.0163,0.0067
3.389997,6.0122,0.0162,0.0073
3.399997,5.8306,0.0162,0.0069
3.409997,5.7688,0.0162,0.0071
3.419997,5.7418,0.0162,0.0071
3.429997,5.7379,0.0163,0.0072
3.439997,5.736,0.0166,0.0073
3.449997,5.7341,0.0167,0.0073
3.459997,5.765,0.0167,0.0075
3.469997,5.653,0.0167,0.0069
3.479997,5.5912,0.0167,0.0069
3.489997,5.4135,0.0167,0.0069
3.499997,5.2706,0.0167,0.0069
3.509997,5.1083,0.0166,0.0071
3.519997,4.9114,0.0163,0.0071
3.529997,4.7684,0.0162,0.0073
3.539997,4.5521,0.0142,0.0075
3.549997,4.5521,0.0136,0.0075
3.559997,4.3629,0.0133,0.0079
3.569997,4.2895,0.013,0.0081
3.579997,4.2045,0.013,0.0081
3.589997,4.1157,0.0118,0.0082
3.599997,4.0655,0.0115,0.0083
3.609997,3.9959,0.0115,0.0085
3.619997,3.9535,0.0113,0.0085
3.629997,3.8453,0.0114,0.0087
3.639997,3.8105,0.0114,0.0086
3.649997,3.8105,0.0115,0.0087
3.659997,3.7883,0.0115,0.0087
3.669997,3.7996,0.0121,0.0091
3.679997,3.8108,0.0132,0.0091
3.689997,3.8337,0.0132,0.0093
3.699997,3.9148,0.0132,0.0092
3.709997,3.9148,0.0132,0.0094
3.719997,4.0191,0.0132,0.0095
3.729997,4.0191,0.0122,0.0095
3.739997,3.9882,0.0108,0.0093
3.749997,3.8221,0.0097,0.0087
3.759997,3.8221,0.0097,0.0087
3.769997,2.9917,0.0079,0.0083
3.779997,2.5243,0.0072,0.0082
3.789997,2.3273,0.0072,0.0082
3.799997,2.2153,0.006,0.0083
3.809997,2.0454,0.0048,0.0083
3.819997,1.8909,0.0038,0.0085
3.829997,1.8909,0.0035,0.0085
3.839997,1.6939,0.003,0.0097
3.849997,1.6012,0.0024,0.0107
3.859997,1.6012,0.0024,0.0107
3.869997,1.493,0.0019,0.0127
3.879997,1.4621,0.0014,0.0133
3.889997,1.4506,0.0013,0.0139
3.899997,1.439,0.0013,0.0137
3.909997,1.4467,0.0012,0.0138
3.919997,1.4312,0.0012,0.0139
3.929997,1.4312,0.0012,0.0139
3.939997,1.354,0.0014,0.0155
3.949997,1.269,0.0021,0.0157
3.959997,1.2072,0.0021,0.0166
3.969997,1.184,0.0029,0.0166
3.979997,1.1763,0.003,0.0167
3.989997,1.1725,0.0041,0.0168
3.999997,1.1609,0.0052,0.0176
4.009997,1.0682,0.0054,0.0176
4.019997,0.9214,0.0053,0.0178
4.029997,0.9214,0.0051,0.018
4.039998,0.6201,0.0048,0.0186
4.049998,0.5274,0.0042,0.02
4.059998,0.4656,0.0041,0.0232
4.069998,0.3884,0.0036,0.0258
4.079998,0.3266,0.0031,0.0288
4.089999,0.3266,0.003,0.0288
4.099999,0.2879,0.0026,0.0314
4.109999,0.2879,0.0021,0.0314
4.119999,0.2841,0.002,0.0352
4.13,0.2879,0.0018,0.037
4.14,0.2764,0.0018,0.0378
4.15,0.2648,0.0007,0.0394
4.16,0.257,0.0004,0.041
4.170001,0.2532,0.0002,0.0419
4.180001,0.257,0.0002,0.0429
4.190001,0.2513,0.0002,0.0435
4.200001,0.2529,0.0002,0.0453
4.210001,0.2546,0.0003,0.0453
4.220002,0.2609,0.0003,0.0461
4.230002,0.266,0.0003,0.0547
4.240002,0.2711,0.0005,0.0547
4.250002,0.2879,0.0006,0.0579
4.260003,0.2879,0.0006,0.0579
4.270003,0.2995,0.0008,0.0597
4.280003,0.3343,0.0009,0.0609
4.290003,0.3497,0.0009,0.0619
4.300004,0.3652,0.001,0.0629
4.310004,0.3768,0.001,0.0637
4.320004,0.3691,0.001,0.0649
4.330004,0.3691,0.0009,0.0649
4.340004,0.3613,0.0009,0.067
4.350005,0.3497,0.0009,0.0682
4.360005,0.3497,0.0009,0.0682
4.370005,0.3491,0.0009,0.0708
4.380005,0.3492,0.0009,0.0714
4.390006,0.3493,0.0009,0.072
4.400006,0.3517,0.0008,0.073
4.410006,0.3575,0.0008,0.0744
4.420006,0.3497,0.0008,0.0752
4.430007,0.3497,0.0009,0.0752
4.440007,0.3372,0.0009,0.0766
4.450007,0.3246,0.0009,0.0776
4.460007,0.3266,0.0008,0.0792
4.470007,0.3188,0.0006,0.0804
4.480008,0.315,0.0003,0.0816
4.490008,0.3169,0.0003,0.083
4.500008,0.3188,0.0002,0.0838
4.510008,0.3382,0.0001,0.0661
4.520009,0.3884,0.0001,0.0661
4.530009,0.3884,0,0.0661
4.540009,0.3862,0.0001,0.0661
4.550009,0.3854,0.0001,0.0736
4.560009,0.3927,0.0001,0.0736
4.57001,0.4,0.0001,0.076
4.58001,0.4927,0.0012,0.0814
4.59001,0.5467,0.0012,0.0826
4.60001,0.5467,0.0012,0.0826
4.610011,0.6008,0.0013,0.083
4.620011,0.6626,0.0013,0.0834
4.630011,0.6626,0.0014,0.0834
4.640011,0.6858,0.0014,0.084
4.650012,0.7592,0.0021,0.0865
4.660012,0.8403,0.0028,0.089
4.670012,0.8403,0.0028,0.089
4.680012,1.0334,0.0034,0.0999
4.690012,1.0566,0.0036,0.0967
4.700013,1.0489,0.0037,0.0955
4.710013,1.0489,0.0038,0.0955
4.720013,0.9755,0.0037,0.0893
4.730013,0.9523,0.0039,0.0914
4.740014,0.9523,0.004,0.0935
4.750014,0.9265,0.0052,0.0987
4.760014,0.9162,0.0066,0.1053
4.770014,1.2513,0.0083,0.121
4.780015,1.5864,0.0132,0.121
4.790015,2.2617,0.0171,0.1621
4.800015,3.2312,0.0213,0.1521
4.810015,3.2312,0.0213,0.1521
4.820015,5.0659,0.0319,0.0248
4.830016,5.4753,0.0373,-0.0033
4.840016,5.9311,0.0373,-0.012
4.850016,6.5182,0.0477,-0.0188
4.860016,7.0937,0.0544,-0.0322
4.870017,7.6074,0.0635,-0.0499
4.880017,7.6074,0.0764,-0.0499
4.890017,8.0245,0.0887,-0.079
4.900017,7.7928,0.0953,-0.0836
4.910017,7.7928,0.1008,-0.0836
4.920018,6.8465,0.1043,-0.0889
4.930018,6.2207,0.1089,-0.0889
4.940018,5.6221,0.1089,-0.0889
4.950018,5.0002,0.1132,-0.0889
4.960019,4.5019,0.1153,-0.0863
4.970019,4.0462,0.1163,-0.0863
4.980019,3.7526,0.1158,-0.0861
4.990019,3.5479,0.1154,-0.0859
5.00002,3.3895,0.1105,-0.0857
5.01002,3.3895,0.1045,-0.0857
5.02002,3.3026,0.0959,-0.0845
5.03002,3.2592,0.0851,-0.0832
5.04002,3.2521,0.0851,-0.0832
5.050021,3.2493,0.0675,-0.0826
5.060021,3.2466,0.0617,-0.0816
5.070021,3.2543,0.0617,-0.082
5.080021,3.2273,0.0515,-0.083
5.090022,3.1925,0.0476,-0.0832
5.100022,3.1539,0.0473,-0.0836
5.110022,3.1539,0.0471,-0.0841
5.120022,3.0689,0.047,-0.0841
5.130023,3.0458,0.0437,-0.0843
5.140023,3.0458,0.0437,-0.0845
5.150023,3.0405,0.0321,-0.0843
5.160023,3.0437,0.0272,-0.0847
5.170023,3.0469,0.0272,-0.0847
5.180024,3.0535,0.0224,-0.0847
5.190024,3.1192,0.023,-0.0846
5.200024,3.181,0.0217,-0.0845
5.210024,3.181,0.0211,-0.0845
5.220025,3.2968,0.021,-0.0839
5.230025,3.3239,0.0226,-0.0841
5.240025,3.3239,0.0243,-0.0836
5.250025,3.2737,0.0243,-0.0832
5.260026,3.2157,0.0296,-0.0631
5.270026,3.1327,0.0296,-0.0429
5.280026,3.0912,0.0295,-0.0774
5.290026,3.0878,0.0293,-0.0774
5.300026,3.0931,0.0293,-0.0832
5.310027,3.0984,0.0233,-0.0841
5.320027,3.1271,0.0202,-0.0841
5.330027,3.1848,0.0202,-0.0865
5.340027,3.2814,0.0174,-0.0875
5.350028,3.517,0.0116,-0.0874
5.360028,3.6445,0.0089,-0.0874
5.370028,3.6445,0.0089,-0.0873
5.380028,3.8762,0.0068,-0.0869
5.390028,3.9496,0.0053,-0.0871
5.400029,3.9496,0.0044,-0.0868
5.410029,4.023,0.0044,-0.0865
5.420029,4.0346,0.0038,-0.0853
5.430029,4.0346,0.0038,-0.0845
5.44003,4.0346,0.0038,-0.0845
5.45003,3.9496,0.0038,-0.0824
5.46003,3.9187,0.0041,-0.081
5.47003,3.8917,0.0047,-0.0806
5.480031,3.8917,0.0058,-0.0806
5.490031,3.8624,0.0066,-0.0792
5.500031,3.8617,0.0079,-0.079
5.510031,3.8651,0.0079,-0.079
5.520031,3.8685,0.0096,-0.0782
5.530032,3.9187,0.0101,-0.0784
5.540032,3.9612,0.0101,-0.0778
5.550032,4.0307,0.0101,-0.0774
5.560032,4.0848,0.01,-0.0774
5.570033,4.1311,0.0098,-0.0778
5.580033,4.1311,0.0091,-0.0778
5.590033,4.1543,0.0085,-0.0783
5.600033,4.1698,0.0079,-0.0784
5.610034,4.1234,0.0079,-0.0785
5.620034,4.0925,0.0064,-0.0784
5.630034,4.0539,0.0061,-0.0783
5.640034,4.0538,0.0059,-0.0778
5.650034,4.0538,0.0058,-0.0772
5.660035,4.0539,0.0055,-0.0768
5.670035,4.0732,0.0055,-0.0762
5.680035,4.0732,0.0055,-0.0762
5.690035,4.108,0.0055,-0.076
5.700036,4.1118,0.0059,-0.0754
5.710036,4.05,0.0059,-0.0752
5.720036,3.9882,0.0076,-0.0752
5.730036,3.9303,0.0086,-0.0746
5.740036,3.8839,0.0105,-0.074
5.750037,3.8839,0.0122,-0.074
5.760037,3.8337,0.0138,-0.0736
5.770037,3.8105,0.0154,-0.073
5.780037,3.8105,0.0154,-0.073
5.790038,3.7835,0.0187,-0.073
5.800038,3.7603,0.0185,-0.074
5.810038,3.7574,0.0183,-0.0752
5.820038,3.759,0.0176,-0.0752
5.830039,3.7606,0.016,-0.0768
5.840039,3.7642,0.0139,-0.077
5.850039,3.7642,0.0126,-0.077
5.860039,3.7652,0.0114,-0.0802
5.870039,3.7661,0.009,-0.081
5.88004,3.7681,0.009,-0.081
5.89004,3.7912,0.0065,-0.081
5.90004,3.7951,0.0061,-0.0809
5.91004,3.8183,0.0052,-0.0806
5.920041,3.8105,0.0046,-0.0794
5.930041,3.7912,0.0041,-0.0786
5.940041,3.7681,0.004,-0.078
5.950041,3.7681,0.004,-0.078
5.960042,3.6715,0.0038,-0.0764
5.970042,3.6367,0.0038,-0.076
5.980042,3.6058,0.0038,-0.0756
5.990042,3.5711,0.0038,-0.0752
6.000042,3.5131,0.0041,-0.0752
6.010043,3.4784,0.0046,-0.0746
6.020043,3.4784,0.0053,-0.0746
6.030043,3.3779,0.0066,-0.0744
6.040043,3.3586,0.0077,-0.074
6.050044,3.3586,0.0077,-0.074
6.060044,3.32,0.01,-0.0738
6.070044,3.3046,0.0117,-0.0734
6.080044,3.3161,0.0132,-0.0732
6.090044,3.293,0.0144,-0.0732
6.100045,3.2659,0.0167,-0.0734
6.110045,3.266,0.018,-0.0738
6.120045,3.266,0.018,-0.0738
6.130045,3.2664,0.0189,-0.0746
6.140046,3.2698,0.019,-0.0756
6.150046,3.2775,0.019,-0.0764
6.160046,3.2852,0.0185,-0.0768
6.170046,3.2852,0.018,-0.078
6.180047,3.2862,0.0161,-0.0786
6.190047,3.2872,0.014,-0.0786
6.200047,3.2891,0.0139,-0.0798
6.210047,3.3007,0.014,-0.08
6.220047,3.3007,0.0141,-0.08
6.230048,3.3046,0.0148,-0.0795
6.240048,3.3084,0.0156,-0.0789
6.250048,3.3316,0.0156,-0.0775
6.260048,3.3664,0.0167,-0.074
6.270049,3.3332,0.0171,-0.0658
6.280049,3.3324,0.0174,-0.0678
6.290049,3.3938,0.0173,-0.069
6.300049,3.4552,0.0172,-0.073
6.31005,3.5363,0.016,-0.075
6.32005,3.5363,0.016,-0.075
6.33005,3.6599,0.0157,-0.0794
6.34005,3.7063,0.0159,-0.0804
6.35005,3.7603,0.0147,-0.0806
6.360051,3.8221,0.0147,-0.0814
6.370051,3.8646,0.0145,-0.0824
6.380051,3.9689,0.0141,-0.0826
6.390051,3.9689,0.014,-0.0826
6.400052,3.9689,0.015,-0.0825
6.410052,3.938,0.016,-0.0824
6.420052,3.8221,0.018,-0.0818
6.430052,3.8221,0.022,-0.0818
6.440053,3.6483,0.0218,-0.0814
6.450053,3.011,0.0288,-0.0806
6.460053,3.011,0.0312,-0.0806
6.470053,2.6943,0.0321,-0.08
6.480053,2.393,0.0329,-0.0798
6.490054,2.3675,0.0328,-0.0762
6.500054,2.3687,0.0414,-0.0762
6.510054,2.3698,0.0414,-0.0722
6.520054,2.9299,0.0828,-0.0666
6.530055,4.2663,0.117,-0.0628
6.540055,4.2663,0.117,-0.0628
6.550055,6.522,0.156,-0.0557
6.560055,6.8928,0.1682,-0.0583
6.570055,6.8774,0.1868,-0.06
6.580056,6.8774,0.2035,-0.06
6.590056,6.3521,0.2191,-0.0603
6.600056,6.0392,0.2288,-0.0606
6.610056,6.0392,0.234,-0.0606
6.620057,5.2242,0.2334,-0.0626
6.630057,4.7221,0.2327,-0.063
6.640057,3.9612,0.2276,-0.0643
6.650057,3.8231,0.2157,-0.0642
6.660058,3.829,0.1947,-0.0641
6.670058,3.835,0.18,-0.0638
6.680058,3.853,0.1696,-0.062
6.690058,4.2084,0.17,-0.0583
6.700058,5.0195,0.1703,-0.0519
6.710059,5.8963,0.1714,-0.0461
6.720059,6.8581,0.1799,-0.0419
6.730059,7.7657,0.1799,-0.0298
6.740059,7.9357,0.233,-0.0256
6.75006,8.1481,0.2578,-0.0256
6.76006,7.7155,0.2578,-0.0294
6.77006,7.7155,0.2846,-0.0294
6.78006,6.8542,0.2891,-0.0431
6.790061,6.1049,0.2891,-0.0467
6.800061,6.1049,0.2884,-0.0467
6.810061,4.9886,0.2877,-0.0484
6.820061,4.6642,0.273,-0.0484
6.830061,4.6042,0.2528,-0.0484
6.840062,4.5916,0.2352,-0.0479
6.850062,4.6344,0.2272,-0.0433
6.860062,4.6772,0.2178,-0.0433
6.870062,4.8882,0.2079,-0.0353
