Depth,Qc,Fc,u
0.68,2.206,0.089,0.0184
0.69,2.328,0.095,0.0372
0.7,2.651,0.092,0.0762
0.71,2.803,0.082,0.0908
0.72,2.937,0.075,0.0955
0.73,3.071,0.074,0.0971
0.74,3.226,0.073,0.0885
0.75,3.35,0.073,0.0821
0.76,3.384,0.073,0.0525
0.77,3.309,0.075,0.0403
0.78,3.238,0.083,0.046
0.79,3.233,0.093,0.0386
0.8,3.163,0.1,0.0351
0.81,3.08,0.104,0.0336
0.82,2.886,0.106,0.0373
0.83,2.744,0.108,0.043
0.84,2.64,0.107,0.0408
0.85,2.709,0.104,0.0341
0.86,2.619,0.105,0.0325
0.87,2.637,0.109,0.0313
0.88,2.702,0.117,0.0363
0.89,2.725,0.119,0.0331
0.9,2.686,0.119,0.034
0.91,2.784,0.117,0.0285
0.92,2.648,0.113,0.017
0.93,2.487,0.113,0.0135
0.94,2.359,0.115,0.0183
0.95,2.279,0.114,0.024
0.96,2.293,0.115,0.0387
0.97,2.16,0.111,0.0379
0.98,2.041,0.109,0.0372
0.99,1.877,0.106,0.032
1,1.943,0.105,0.0303
1.01,2.19,0.105,0.0235
1.02,2.002,0.103,0.0109
1.03,1.583,0.101,0.0229
1.04,1.649,0.101,0.0276
1.05,1.692,0.101,0.0269
1.06,1.504,0.101,0.0369
1.07,1.591,0.097,0.0432
1.08,1.547,0.091,0.0463
1.09,1.463,0.065,0.2316
1.1,2.066,0.084,0.059
1.11,2.11,0.084,0.0317
1.12,2.104,0.084,0.0225
1.13,2.176,0.083,0.0151
1.14,2.111,0.08,0.0093
1.15,2.202,0.078,0.006
1.16,2.167,0.075,0.0021
1.17,2.113,0.069,0.0013
1.18,2.076,0.077,0.0005
1.19,1.998,0.083,-0.0003
1.2,1.96,0.083,-0.0104
1.21,1.968,0.087,-0.0157
1.22,2.19,0.091,-0.013
1.23,2.486,0.091,-0.0094
1.24,2.669,0.091,-0.0037
1.25,3.168,0.083,0.0024
1.26,3.616,0.075,0.0063
1.27,3.622,0.064,0.0065
1.28,4.008,0.061,0.0094
1.29,4.217,0.057,0.0103
1.3,4.163,0.051,0.0118
1.31,4.109,0.067,0.0125
1.32,3.747,0.06,0.0065
1.33,3.733,0.079,0.009
1.34,3.865,0.055,0.0066
1.35,3.404,0.07,0.0029
1.36,2.901,0.048,0.0038
1.37,2.956,0.044,0.0052
1.38,2.979,0.039,0.006
1.39,2.839,0.04,0.0025
1.4,2.605,0.046,0.0021
1.41,2.378,0.043,-0.0038
1.42,2.198,0.041,-0.0135
1.43,2.09,0.039,-0.0175
1.44,1.783,0.037,-0.0146
1.45,1.518,0.031,-0.0154
1.46,1.467,0.026,-0.0159
1.47,1.136,0.022,-0.0235
1.48,0.655,0.026,-0.0376
1.49,0.486,0.038,-0.0408
1.5,0.422,0.037,-0.041
1.51,0.392,0.034,-0.0315
1.52,0.33,0.033,-0.0315
1.53,0.339,0.034,-0.0322
1.54,0.338,0.034,-0.0315
1.55,0.317,0.035,-0.0319
1.56,0.328,0.035,-0.0316
1.57,0.31,0.035,-0.0327
1.58,0.265,0.034,-0.0333
1.59,0.242,0.034,-0.0327
1.6,0.225,0.034,-0.033
1.61,0.224,0.033,-0.0339
1.62,0.212,0.033,-0.0338
1.63,0.216,0.028,-0.0344
1.64,0.188,0.022,-0.0334
1.65,0.197,0.019,-0.0322
1.66,0.188,0.016,-0.0326
1.67,0.204,0.015,-0.0319
1.68,0.213,0.013,-0.0315
1.69,0.196,0.012,-0.0309
1.7,0.22,0.012,-0.0306
1.71,0.219,0.011,-0.0307
1.72,0.226,0.01,-0.0297
1.73,0.215,0.01,-0.0293
1.74,0.234,0.009,-0.0275
1.75,0.195,0.008,-0.0274
1.76,0.192,0.008,-0.0289
1.77,0.196,0.007,-0.0287
1.78,0.191,0.006,-0.0276
1.79,0.173,0.006,-0.0277
1.8,0.211,0.006,-0.0261
1.81,0.253,0.005,-0.0253
1.82,0.201,0.005,-0.0243
1.83,0.231,0.006,-0.0237
1.84,0.24,0.005,-0.0238
1.85,0.239,0.006,-0.0238
1.86,0.234,0.006,-0.0217
1.87,0.257,0.006,-0.0201
1.88,0.246,0.006,-0.0187
1.89,0.231,0.006,-0.0183
1.9,0.271,0.006,-0.0176
1.91,0.233,0.006,-0.0176
1.92,0.207,0.006,-0.0184
1.93,0.234,0.007,-0.0176
1.94,0.2,0.007,-0.0194
1.95,0.191,0.007,-0.0209
1.96,0.185,0.007,-0.0212
1.97,0.16,0.007,-0.0215
1.98,0.162,0.006,-0.0197
1.99,0.169,0.005,-0.0192
2,0.156,0.005,-0.0182
2.01,0.14,0.004,-0.0176
2.02,0.162,0.004,-0.0168
2.03,0.143,0.003,-0.0156
2.04,0.135,0.003,-0.0157
2.05,0.139,0.003,-0.016
2.06,0.14,0.004,-0.0149
2.07,0.166,0.004,-0.0134
2.08,0.122,0.004,-0.0121
2.09,0.158,0.003,0.0138
2.1,0.134,0.004,0.0206
2.11,0.122,0.004,0.0214
2.12,0.271,0.005,0.0221
2.13,0.22,0.005,0.0232
2.14,0.175,0.005,0.024
2.15,0.171,0.005,0.0255
2.16,0.204,0.005,0.0245
2.17,0.279,0.005,0.0258
2.18,0.178,0.006,0.0268
2.19,0.189,0.006,0.0268
2.2,0.265,0.006,0.0286
2.21,0.188,0.006,0.0311
2.22,0.256,0.005,0.0308
2.23,0.242,0.006,0.0337
2.24,0.249,0.005,0.0355
2.25,0.316,0.005,0.0358
2.26,0.241,0.005,0.0364
2.27,0.298,0.004,0.0378
2.28,0.299,0.005,0.0401
2.29,0.319,0.004,0.0418
2.3,0.298,0.005,0.0433
2.31,0.321,0.004,0.0442
2.32,0.283,0.004,0.0433
2.33,0.348,0.005,0.0437
2.34,0.293,0.005,0.0456
2.35,0.327,0.005,0.047
2.36,0.222,0.004,0.0486
2.37,0.168,0.004,0.0497
2.38,0.065,0.004,0.0507
2.39,0.091,0.003,0.0528
2.4,0.091,0.003,0.0536
2.41,0.12,0.003,0.0561
2.42,0.127,0.003,0.0615
2.43,0.117,0.003,0.0668
2.44,0.144,0.003,0.0718
2.45,0.146,0.003,0.0725
2.46,0.201,0.003,0.0783
2.47,0.181,0.003,0.0909
2.48,0.256,0.004,0.1084
2.49,0.368,0.004,0.1375
2.5,0.434,0.004,0.14
2.51,0.612,0.006,0.1011
2.52,0.703,0.006,0.0631
2.53,0.626,0.007,0.0429
2.54,0.54,0.007,0.0341
2.55,0.524,0.008,0.0347
2.56,0.504,0.008,0.0386
2.57,0.53,0.008,0.0396
2.58,0.432,0.008,0.0351
2.59,0.458,0.009,0.0295
2.6,0.337,0.009,0.0243
2.61,0.374,0.009,0.0217
2.62,0.294,0.009,0.0212
2.63,0.3,0.008,0.018
2.64,0.275,0.007,0.0147
2.65,0.23,0.007,0.0164
2.66,0.242,0.006,0.0207
2.67,0.418,0.006,0.0222
2.68,0.271,0.005,0.0235
2.69,0.245,0.005,0.0212
2.7,0.212,0.005,0.018
2.71,0.2,0.005,0.0151
2.72,0.178,0.005,0.0175
2.73,0.204,0.006,0.0195
2.74,0.144,0.005,0.0241
2.75,0.244,0.007,0.0207
2.76,0.186,0.006,0.0164
2.77,0.233,0.006,0.0161
2.78,0.23,0.006,0.0175
2.79,0.21,0.006,0.0203
2.8,0.301,0.007,0.0222
2.81,0.198,0.006,0.0238
2.82,0.334,0.006,0.0258
2.83,0.223,0.005,0.0285
2.84,0.229,0.006,0.0481
2.85,0.188,0.005,0.0528
2.86,0.264,0.005,0.0539
2.87,0.23,0.005,0.0545
2.88,0.18,0.005,0.0564
2.89,0.262,0.006,0.0572
2.9,0.244,0.006,0.0588
2.91,0.212,0.005,0.0602
2.92,0.265,0.005,0.0617
2.93,0.185,0.004,0.0641
2.94,0.2,0.004,0.0651
2.95,0.224,0.005,0.0661
2.96,0.268,0.005,0.0666
2.97,0.246,0.005,0.0671
2.98,0.191,0.005,0.0685
2.99,0.21,0.005,0.0679
3,0.303,0.007,0.0699
3.01,0.176,0.005,0.0714
3.02,0.205,0.006,0.0712
3.03,0.267,0.006,0.0749
3.04,0.219,0.006,0.0782
3.05,0.222,0.005,0.0805
3.06,0.313,0.003,0.0881
3.07,0.388,0.005,0.1113
3.08,0.479,0.006,0.1063
3.09,0.613,0.005,0.096
3.1,0.39,0.005,0.09
3.11,0.415,0.005,0.0891
3.12,0.596,0.007,0.0914
3.13,0.583,0.006,0.0937
3.14,0.678,0.007,0.0961
3.15,0.66,0.008,0.099
3.16,0.4,0.005,0.1002
3.17,0.718,0.007,0.1038
3.18,0.515,0.007,0.1068
3.19,0.698,0.007,0.1138
3.2,0.652,0.007,0.1142
3.21,0.618,0.006,0.1181
3.22,0.445,0.005,0.0972
3.23,0.311,0.004,0.0858
3.24,0.18,0.004,0.0866
3.25,0.099,0.003,0.0862
3.26,0.184,0.004,0.0881
3.27,0.064,0.003,0.0921
3.28,0.045,0.002,0.0937
3.29,0.046,0.002,0.0936
3.3,0.141,0.003,0.0941
3.31,0.097,0.002,0.0957
3.32,0.087,0.002,0.0962
3.33,0.528,0.005,0.0932
3.34,0.445,0.005,0.0967
3.35,0.528,0.006,0.0989
3.36,0.492,0.006,0.0985
3.37,0.422,0.005,0.0974
3.38,0.443,0.005,0.097
3.39,0.313,0.005,0.0979
3.4,0.517,0.006,0.0993
3.41,0.449,0.005,0.1001
3.42,0.518,0.004,0.1002
3.43,0.453,0.004,0.1021
3.44,0.531,0.005,0.0987
3.45,0.47,0.005,0.0982
3.46,0.475,0.004,0.1008
3.47,0.429,0.004,0.1017
3.48,0.702,0.005,0.1018
3.49,0.382,0.003,0.1018
3.5,0.443,0.004,0.101
3.51,0.341,0.003,0.1036
3.52,0.384,0.004,0.1112
3.53,0.307,0.004,0.1068
3.54,0.376,0.004,0.1068
3.55,0.344,0.004,0.1099
3.56,0.699,0.006,0.1133
3.57,0.442,0.004,0.1161
3.58,0.549,0.005,0.1162
3.59,0.533,0.004,0.1135
3.6,0.489,0.004,0.1128
3.61,0.53,0.005,0.1111
3.62,0.483,0.005,0.1086
3.63,0.479,0.005,0.1031
3.64,0.387,0.004,0.0957
3.65,0.389,0.005,0.0914
3.66,0.428,0.005,0.094
3.67,0.095,0.003,0.0967
3.68,0.086,0.003,0.0977
3.69,0.096,0.003,0.1007
3.7,0.072,0.003,0.1053
3.71,0.103,0.003,0.1121
3.72,0.105,0.004,0.1143
3.73,0.157,0.004,0.1093
3.74,0.119,0.004,0.1121
3.75,0.221,0.004,0.1113
3.76,0.314,0.005,0.1127
3.77,0.393,0.005,0.1155
3.78,0.465,0.004,0.1094
3.79,0.361,0.004,0.107
3.8,0.33,0.004,0.1048
3.81,0.377,0.005,0.1048
3.82,0.393,0.005,0.1055
3.83,0.335,0.005,0.1069
3.84,0.504,0.006,0.1114
3.85,0.519,0.005,0.113
3.86,0.457,0.005,0.1153
3.87,0.434,0.005,0.12
3.88,0.536,0.005,0.1215
3.89,0.448,0.006,0.1253
3.9,0.445,0.005,0.1334
3.91,0.443,0.005,0.1415
3.92,0.499,0.005,0.1498
3.93,0.575,0.006,0.1707
3.94,0.531,0.008,0.1993
3.95,0.806,0.008,0.229
3.96,1.069,0.007,0.242
3.97,1.42,0.005,0.1027
3.98,1.593,0.008,0.0462
3.99,1.577,0.01,0.007
4,1.639,0.015,-0.0094
4.01,1.57,0.02,-0.0227
4.02,1.464,0.026,-0.022
4.03,1.477,0.03,-0.0144
4.04,1.494,0.034,-0.0008
4.05,1.602,0.039,0.006
4.06,1.719,0.044,0.0192
4.07,1.784,0.047,0.0203
4.08,1.684,0.042,0.1797
4.09,1.853,0.055,0.1772
4.1,2.151,0.063,0.1764
4.11,2.079,0.07,0.1399
4.12,2.032,0.074,0.112
4.13,2.281,0.08,0.0811
4.14,2.259,0.08,0.0649
4.15,2.204,0.08,0.0614
4.16,2.329,0.083,0.0754
4.17,2.252,0.084,0.0805
4.18,2.581,0.088,0.0733
4.19,2.469,0.089,0.0451
4.2,2.542,0.091,0.0204
4.21,2.619,0.094,0.0013
4.22,2.594,0.093,0.0131
4.23,2.526,0.093,0.0228
4.24,2.601,0.092,0.0184
4.25,2.569,0.089,0.0062
4.26,2.715,0.089,-0.0048
4.27,2.526,0.089,-0.0132
4.28,2.498,0.089,-0.0175
4.29,2.239,0.089,-0.0207
4.3,2,0.091,-0.0266
4.31,1.762,0.096,-0.0362
4.32,1.621,0.098,-0.0395
4.33,1.539,0.102,-0.0413
4.34,1.42,0.105,-0.0417
4.35,1.504,0.106,-0.0416
4.36,1.386,0.105,-0.0408
4.37,1.61,0.106,-0.0392
4.38,1.573,0.108,-0.0365
4.39,1.758,0.11,-0.0336
4.4,1.73,0.108,-0.0315
4.41,1.628,0.104,-0.0293
4.42,1.831,0.101,-0.0284
4.43,1.651,0.096,-0.0284
4.44,1.544,0.09,-0.0294
4.45,1.726,0.086,-0.0291
4.46,1.457,0.081,-0.0295
4.47,1.563,0.079,-0.0298
4.48,1.404,0.076,-0.0298
4.49,1.563,0.075,-0.0304
4.5,1.498,0.071,-0.0279
4.51,1.306,0.068,-0.0278
4.52,1.276,0.066,-0.0273
4.53,1.395,0.066,-0.0268
4.54,1.172,0.063,-0.026
4.55,1.382,0.062,-0.0244
4.56,1.268,0.06,-0.023
4.57,1.366,0.06,-0.0219
4.58,1.432,0.057,-0.0189
4.59,1.22,0.051,-0.0173
4.6,1.273,0.046,-0.0135
4.61,1.563,0.045,-0.0109
4.62,1.266,0.041,-0.01
4.63,1.473,0.04,-0.0081
4.64,1.287,0.038,-0.0071
4.65,1.417,0.039,-0.0058
4.66,1.414,0.041,-0.0043
4.67,1.183,0.042,-0.0032
4.68,1.228,0.043,-0.0026
4.69,1.413,0.047,-0.0046
4.7,1.109,0.047,-0.0064
4.71,1.262,0.048,-0.0063
4.72,0.887,0.04,-0.007
4.73,0.815,0.037,-0.0069
4.74,0.667,0.036,-0.0054
4.75,0.745,0.036,-0.0029
4.76,0.927,0.036,0.0003
4.77,0.966,0.035,0.0042
4.78,0.929,0.033,0.0071
4.79,1.225,0.027,0.0321
4.8,1.049,0.025,0.0187
4.81,0.966,0.022,0.0095
4.82,0.926,0.019,-0.0018
4.83,0.779,0.018,-0.0113
4.84,0.818,0.022,-0.0154
4.85,0.751,0.022,-0.0181
4.86,0.854,0.023,-0.0188
4.87,0.84,0.025,-0.0197
4.88,0.689,0.029,-0.0196
4.89,0.904,0.031,-0.0175
4.9,0.893,0.029,-0.0157
4.91,0.689,0.026,-0.0138
4.92,0.901,0.027,-0.0121
4.93,0.751,0.03,-0.0138
4.94,0.818,0.033,-0.0145
4.95,0.91,0.037,-0.0148
4.96,0.797,0.038,-0.0176
4.97,0.899,0.038,-0.0193
4.98,0.743,0.029,-0.0207
4.99,0.842,0.023,-0.0216
5,0.905,0.015,-0.0209
5.01,0.789,0.013,-0.0178
5.02,0.969,0.012,-0.0148
5.03,1.04,0.014,-0.0124
5.04,0.876,0.014,-0.0119
5.05,1.073,0.017,-0.0119
5.06,0.904,0.019,-0.0082
5.07,1.127,0.026,0.0465
5.08,0.992,0.029,0.0335
5.09,1.146,0.034,0.03
5.1,1.098,0.037,0.0335
5.11,1.105,0.04,0.0321
5.12,1.064,0.041,0.0347
5.13,1.006,0.044,0.0373
5.14,0.974,0.048,0.0373
5.15,1.117,0.052,0.0439
5.16,0.889,0.053,0.0482
5.17,1.084,0.057,0.053
5.18,1.08,0.059,0.0586
5.19,1.068,0.06,0.0618
5.2,1.203,0.063,0.0637
5.21,0.97,0.064,0.0654
5.22,1.173,0.066,0.0689
5.23,1.027,0.066,0.0743
5.24,0.931,0.067,0.08
5.25,1.048,0.068,0.0881
5.26,1.012,0.067,0.0924
5.27,0.905,0.067,0.0926
5.28,0.965,0.067,0.0957
5.29,0.969,0.067,0.0938
5.3,1.049,0.068,0.0983
5.31,0.91,0.066,0.102
5.32,1.034,0.068,0.1077
5.33,1.05,0.069,0.1125
5.34,0.877,0.069,0.1289
5.35,0.975,0.069,0.1595
5.36,1.136,0.069,0.2092
5.37,1.409,0.07,0.2826
5.38,1.889,0.071,0.2714
5.39,2.192,0.069,0.1497
5.4,2.389,0.068,0.0738
5.41,2.696,0.068,0.0457
5.42,2.773,0.067,0.0217
5.43,3.173,0.067,0.0038
5.44,3.17,0.061,-0.0016
5.45,2.988,0.055,-0.0002
5.46,3.063,0.051,-0.0005
5.47,3.075,0.047,-0.0027
5.48,2.828,0.044,-0.0068
5.49,2.652,0.041,-0.0111
5.5,2.217,0.035,-0.0164
5.51,2.04,0.035,-0.0224
5.52,1.801,0.035,-0.0265
5.53,1.358,0.044,-0.0325
5.54,1.229,0.063,-0.0374
5.55,1.237,0.063,-0.0346
5.56,1.116,0.058,-0.0245
5.57,1.636,0.058,0.0245
5.58,2.752,0.055,0.2663
5.59,5.038,0.056,0.4
5.6,6.629,0.047,0.2211
5.61,7.893,0.044,0.0767
5.62,8.515,0.044,-0.0139
5.63,8.58,0.044,-0.0229
5.64,8.122,0.049,-0.0228
5.65,8.122,0.061,-0.0191
5.66,7.908,0.068,-0.015
5.67,8.28,0.074,-0.0112
5.68,8.238,0.066,-0.0071
5.69,8.312,0.067,-0.0066
5.7,8.577,0.073,-0.0101
5.71,9.162,0.074,-0.01
5.72,9.886,0.079,-0.0056
5.73,10.899,0.087,-0.0072
5.74,11.653,0.088,-0.0124
5.75,12.658,0.077,-0.018
5.76,13.025,0.071,-0.0233
5.77,13.191,0.07,-0.0267
5.78,13.162,0.062,-0.0263
5.79,13.038,0.062,-0.0243
5.8,12.893,0.062,-0.0232
5.81,12.805,0.063,-0.0216
5.82,12.436,0.067,-0.0212
5.83,12.231,0.068,-0.0205
5.84,11.616,0.061,-0.0205
5.85,11.07,0.054,-0.0198
5.86,10.715,0.051,-0.0205
5.87,10.041,0.043,-0.0207
5.88,9.274,0.034,-0.0216
5.89,8.673,0.027,-0.0239
5.9,7.855,0.021,-0.0259
5.91,7.283,0.022,-0.0269
5.92,6.724,0.023,-0.0286
5.93,6.048,0.025,-0.0307
5.94,5.612,0.023,-0.031
5.95,4.901,0.02,-0.0317
5.96,4.738,0.024,-0.0324
5.97,4.18,0.028,-0.0344
5.98,3.557,0.03,-0.0352
5.99,3.303,0.034,-0.037
6,3.141,0.034,-0.0362
6.01,2.739,0.032,-0.0385
6.02,2.757,0.027,-0.0377
6.03,2.52,0.019,-0.0378
6.04,2.701,0.024,-0.0382
6.05,2.519,0.029,-0.0386
6.06,2.229,0.034,-0.0387
6.07,2.324,0.035,-0.0402
6.08,2.347,0.033,-0.0012
6.09,2.279,0.03,-0.0243
6.1,2.618,0.035,-0.0324
6.11,2.517,0.038,-0.0351
6.12,2.523,0.035,-0.0378
6.13,2.669,0.035,-0.0401
6.14,2.781,0.035,-0.0438
6.15,2.782,0.036,-0.0461
6.16,3.016,0.039,-0.0468
6.17,2.892,0.038,-0.0472
6.18,3.226,0.036,-0.0479
6.19,3.163,0.035,-0.0479
6.2,3.096,0.035,-0.0483
6.21,3.174,0.036,-0.0482
6.22,2.885,0.03,-0.0493
6.23,2.814,0.031,-0.0498
6.24,2.744,0.033,-0.049
6.25,2.623,0.035,-0.0489
6.26,2.732,0.041,-0.0483
6.27,2.777,0.044,-0.0481
6.28,2.753,0.047,-0.0482
6.29,2.857,0.053,-0.0474
6.3,2.688,0.055,-0.048
6.31,2.898,0.06,-0.0481
6.32,2.857,0.066,-0.0476
6.33,2.745,0.069,-0.0481
6.34,2.808,0.072,-0.0479
6.35,2.692,0.074,-0.0485
6.36,2.604,0.075,-0.0503
6.37,2.557,0.082,-0.0494
6.38,2.253,0.083,-0.0489
6.39,2.452,0.081,-0.0464
6.4,2.441,0.074,-0.044
6.41,2.699,0.073,-0.0417
6.42,3.329,0.078,-0.0363
6.43,3.636,0.081,-0.0318
6.44,3.828,0.084,-0.0295
6.45,4.069,0.088,-0.0283
6.46,3.913,0.091,-0.0302
6.47,4.021,0.092,-0.0321
6.48,3.759,0.09,-0.0341
6.49,3.456,0.088,-0.0378
6.5,3.168,0.097,-0.0411
6.51,2.821,0.097,-0.0439
6.52,2.647,0.102,-0.0445
6.53,2.593,0.102,-0.0426
6.54,2.391,0.099,-0.0408
6.55,2.655,0.095,-0.0381
6.56,2.819,0.092,-0.0361
6.57,2.775,0.087,-0.0378
6.58,2.849,0.089,-0.0392
6.59,2.597,0.085,-0.0407
6.6,2.653,0.088,-0.0428
6.61,2.761,0.093,-0.0406
6.62,2.736,0.093,-0.0398
6.63,3.013,0.095,-0.0386
6.64,3.172,0.095,-0.0372
6.65,3.265,0.098,-0.0379
6.66,3.212,0.091,-0.0385
6.67,2.852,0.084,-0.0402
6.68,2.73,0.079,-0.0416
6.69,2.329,0.074,-0.0432
6.7,1.979,0.07,-0.045
6.71,1.906,0.073,-0.0455
6.72,1.796,0.075,-0.0439
6.73,1.823,0.071,-0.041
6.74,2.022,0.07,-0.0383
6.75,1.86,0.063,-0.0359
6.76,2.084,0.061,-0.0347
6.77,2.113,0.053,-0.0309
6.78,2.537,0.047,-0.0253
6.79,3.267,0.036,-0.0221
6.8,3.166,0.034,-0.0228
6.81,3.835,0.072,-0.0077
6.82,4.285,0.1,-0.0096
6.83,4.384,0.101,-0.0168
6.84,4.343,0.09,-0.0209
6.85,3.845,0.082,-0.0251
6.86,3.876,0.095,-0.0245
6.87,3.582,0.093,-0.0278
6.88,4.06,0.072,-0.0368
6.89,4.573,0.053,-0.0493
6.9,4.098,0.048,-0.0521
6.91,2.763,0.056,-0.0455
6.92,2.335,0.077,-0.0452
6.93,2.148,0.077,-0.046
6.94,1.97,0.079,-0.0463
6.95,2.046,0.08,-0.046
6.96,1.808,0.082,-0.0472
6.97,1.966,0.091,-0.0468
6.98,1.777,0.09,-0.0463
6.99,1.586,0.088,-0.0478
7,1.689,0.065,-0.0484
7.01,1.633,0.061,-0.0489
7.02,1.515,0.065,-0.0503
7.03,1.553,0.067,-0.0508
7.04,1.345,0.061,-0.0518
7.05,1.365,0.061,-0.0515
7.06,1.259,0.053,-0.0527
7.07,1.251,0.048,-0.0543
7.08,1.191,0.044,-0.0438
7.09,1.295,0.048,-0.0466
7.1,1.189,0.045,-0.0479
7.11,1.075,0.041,-0.0486
7.12,1.027,0.035,-0.0487
7.13,1.043,0.033,-0.0491
7.14,0.862,0.028,-0.05
7.15,0.903,0.029,-0.0502
7.16,0.761,0.027,-0.0506
7.17,0.862,0.027,-0.0502
7.18,0.781,0.024,-0.0502
7.19,0.7,0.019,-0.0514
7.2,0.745,0.015,-0.0507
7.21,0.597,0.013,-0.0491
7.22,0.617,0.01,-0.0481
7.23,0.765,0.009,-0.046
7.24,0.579,0.008,-0.0452
7.25,0.729,0.01,-0.0429
7.26,0.771,0.012,-0.0413
7.27,0.705,0.015,-0.0411
7.28,0.703,0.019,-0.04
7.29,0.65,0.018,-0.04
7.3,0.675,0.021,-0.0393
7.31,0.702,0.026,-0.0389
7.32,0.605,0.026,-0.0386
7.33,0.732,0.027,-0.0387
7.34,0.73,0.029,-0.038
7.35,0.609,0.029,-0.0376
7.36,0.715,0.03,-0.0372
7.37,0.711,0.03,-0.0374
7.38,0.584,0.031,-0.0366
7.39,0.562,0.031,-0.0359
7.4,0.594,0.032,-0.0364
7.41,0.511,0.032,-0.0355
7.42,0.516,0.034,-0.0342
7.43,0.612,0.039,-0.0331
7.44,0.877,0.044,-0.031
7.45,0.855,0.044,-0.0304
7.46,0.862,0.042,-0.0288
7.47,0.997,0.042,-0.0285
7.48,0.917,0.039,-0.0271
7.49,0.955,0.038,-0.026
7.5,0.805,0.037,-0.0258
7.51,0.688,0.035,-0.024
7.52,0.854,0.036,-0.0231
7.53,0.715,0.035,-0.0225
7.54,0.838,0.038,-0.0222
7.55,0.802,0.039,-0.0213
7.56,0.715,0.038,-0.0205
7.57,0.794,0.04,-0.0192
7.58,0.68,0.038,-0.0183
7.59,0.86,0.037,-0.0165
7.6,0.81,0.036,-0.0142
7.61,0.888,0.035,-0.0122
7.62,0.81,0.038,-0.0124
7.63,0.825,0.037,-0.0137
7.64,0.755,0.037,-0.0158
7.65,0.825,0.039,-0.0151
7.66,0.661,0.036,-0.0154
7.67,0.869,0.037,-0.0153
7.68,0.884,0.033,-0.0141
7.69,0.783,0.031,-0.0142
7.7,0.857,0.031,-0.0119
7.71,0.706,0.028,-0.0105
7.72,0.78,0.026,-0.0096
7.73,0.856,0.024,-0.0086
7.74,0.78,0.024,-0.0074
7.75,0.718,0.025,-0.0066
7.76,0.727,0.023,-0.0052
7.77,0.689,0.02,-0.0049
7.78,0.761,0.019,-0.0034
7.79,0.604,0.017,-0.0026
7.8,0.663,0.017,-0.0013
7.81,0.737,0.016,-0.0003
7.82,0.615,0.015,0.0013
7.83,0.8,0.014,0.003
7.84,0.746,0.015,0.0041
7.85,0.682,0.014,0.0049
7.86,0.765,0.014,0.0073
7.87,0.709,0.013,0.008
7.88,0.835,0.014,0.0089
7.89,0.85,0.013,0.0107
7.9,0.776,0.013,0.0113
7.91,0.813,0.013,0.013
7.92,0.693,0.012,0.0143
7.93,0.684,0.011,0.0146
7.94,0.746,0.012,0.0159
7.95,0.644,0.012,0.0169
7.96,0.747,0.014,0.0177
7.97,0.741,0.013,0.0187
7.98,0.688,0.013,0.0201
7.99,0.738,0.013,0.0226
8,0.627,0.012,0.0239
8.01,0.814,0.012,0.0273
8.02,0.748,0.013,0.0284
8.03,0.68,0.012,0.0321
8.04,0.736,0.012,0.0343
