Depth,Qc,Fc,u
0,0.7144,0,-0.001
0.01,1.168,0,-0.0024
0.02,1.241,0,-0.0037
0.03,1.3794,0.0017,-0.0043
0.04,1.414,0.0034,-0.0044
0.05,1.464,0.0068,-0.004
0.06,1.4832,0.0137,-0.0035
0.07,1.4563,0.0273,-0.0024
0.08,1.4102,0.0284,-0.0028
0.09,1.3756,0.0284,-0.0022
0.09999999,1.3487,0.0283,-0.0018
0.11,1.3179,0.0282,-0.0018
0.12,1.2795,0.0261,-0.0016
0.13,1.2179,0.0253,-0.0016
0.14,1.0911,0.0243,-0.0015
0.15,1.0219,0.0228,-0.0014
0.16,0.9604,0.02,-0.0014
0.17,0.9104,0.0196,-0.0014
0.18,0.8412,0.0191,-0.0013
0.19,0.8028,0.0173,-0.0012
0.2,0.7528,0.0162,-0.0012
0.21,0.7105,0.0145,-0.0012
0.22,0.6452,0.0139,-0.0012
0.23,0.6221,0.0122,-0.0012
0.2400001,0.5952,0.0121,-0.0012
0.2500001,0.5683,0.0121,-0.0014
0.2600001,0.5298,0.0121,-0.0014
0.27,0.5221,0.0122,-0.0014
0.28,0.5135,0.0123,-0.0014
0.29,0.5048,0.0124,-0.0016
0.3,0.5106,0.0124,-0.0016
0.31,0.5029,0.0124,-0.0016
0.32,0.4878,0.0129,-0.0016
0.33,0.4806,0.0134,-0.0016
0.34,0.4805,0.014,-0.0016
0.35,0.4879,0.0144,-0.0016
0.36,0.4952,0.0142,-0.0015
0.3699999,0.5721,0.0147,-0.0014
0.3799999,0.6913,0.0182,-0.0012
0.3899999,0.8028,0.0208,0.0067
0.3999999,0.9181,0.0228,0.0147
0.4099999,1.0219,0.0235,0.0141
0.4199999,1.1295,0.0255,0.0143
0.4299999,1.1834,0.0272,0.0133
0.4399999,1.2449,0.0288,0.01
0.4499999,1.3756,0.0331,0.0114
0.4599999,1.4832,0.0372,0.0075
0.4699998,1.5678,0.042,0.0044
0.4799998,1.6639,0.0511,-0.0012
0.4899998,1.6716,0.0556,0.0017
0.4999998,1.6869,0.0572,-0.0151
0.5099998,1.6869,0.058,-0.0258
0.5199998,1.6101,0.0579,-0.0262
0.5299998,1.537,0.0578,-0.0264
0.5399998,1.464,0.0573,-0.0263
0.5499998,1.3487,0.0549,-0.0262
0.5599998,1.2833,0.0523,-0.0246
0.5699998,1.2372,0.0468,-0.0239
0.5799997,1.2218,0.044,-0.0233
0.5899997,1.191,0.0409,-0.0227
0.5999997,1.1718,0.0334,-0.0182
0.6099997,1.1103,0.0298,-0.0211
0.6199997,1.0757,0.0295,-0.0242
0.6299997,0.995,0.0298,-0.0247
0.6399997,0.9527,0.0302,-0.0242
0.6499997,0.9507,0.0309,-0.0237
0.6599997,0.9507,0.0326,-0.0227
0.6699997,0.9508,0.033,-0.0198
0.6799996,0.9796,0.033,-0.0188
0.6899996,1.0642,0.0329,-0.0179
0.6999996,1.3256,0.0329,-0.0175
0.7099996,1.5293,0.0307,-0.0213
0.7199996,1.7292,0.0271,-0.032
