Depth,Qc,Fc,u
1.95,2.11,0.102,60.47
1.96,2.06,0.029,61.13
1.97,2.03,0.084,61.72
1.98,2.01,0.094,62.12
1.99,2.01,0.099,63.04
2,1.99,0.1,63.6
2.01,1.97,0.1,65.38
2.02,1.94,0.101,66.42
2.03,1.94,0.103,67.55
2.04,1.95,0.104,69.28
2.05,1.99,0.103,70.31
2.06,1.06,0.103,89.51
2.07,1.97,0.105,96.99
2.08,2.07,0.109,99.71
2.09,2.07,0.112,101.09
2.1,2.06,0.113,102.03
2.11,2.07,0.115,103.5
2.12,2.08,0.114,105.06
2.13,2.08,0.114,106.02
2.14,2.11,0.114,106.34
2.15,2.12,0.115,107.31
2.16,2.12,0.114,107.91
2.17,2.12,0.115,109.44
2.18,2.12,0.118,110.39
2.19,2.12,0.121,111.3
2.2,2.15,0.122,113.49
2.21,2.16,0.123,115.17
2.22,2.17,0.124,115.94
2.23,2.19,0.122,117.25
2.24,2.21,0.121,118.38
2.25,2.21,0.122,118.71
2.26,2.21,0.125,118.74
2.27,2.17,0.126,119.46
2.28,2.11,0.128,120.58
2.29,2.09,0.128,121.25
2.3,2.08,0.128,122.41
2.31,2.06,0.125,123.89
2.32,2.05,0.122,124.23
2.33,2.08,0.118,124.86
2.34,2.09,0.115,126.17
2.35,2.09,0.115,127.52
2.36,2.08,0.114,128.94
2.37,2.05,0.113,130.23
2.38,2.04,0.112,131.27
2.39,2.02,0.108,132.48
2.4,2,0.107,133.18
2.41,1.97,0.108,134.03
2.42,1.96,0.107,134.92
2.43,1.95,0.103,136.2
2.44,1.95,0.103,138.76
2.45,1.93,0.104,140.89
2.46,1.94,0.106,143.51
2.47,1.98,0.106,146.13
2.48,2.02,0.106,147.33
2.49,2.09,0.106,150.15
2.5,2.14,0.107,153.93
2.51,2.17,0.108,157.37
2.52,2.2,0.111,158.92
2.53,2.25,0.112,160.3
2.54,2.26,0.112,162.25
2.55,2.22,0.114,164.56
2.56,2.19,0.118,165.51
2.57,2.16,0.12,166.76
2.58,2.11,0.119,167.87
2.59,2.06,0.116,168.53
2.6,2,0.115,169.61
2.61,1.95,0.116,169.93
2.62,1.87,0.114,169.8
2.63,1.81,0.11,168.96
2.64,1.78,0.106,169.01
2.65,1.69,0.101,169.49
2.66,1.6,0.097,167.78
2.67,1.53,0.092,165.63
2.68,1.47,0.088,163.42
2.69,1.4,0.084,161.62
2.7,1.33,0.081,161
2.71,1.24,0.078,159.32
2.72,1.15,0.074,155.89
2.73,1.07,0.07,148.71
2.74,1,0.065,141.46
2.75,0.95,0.061,136.46
2.76,0.91,0.057,134.74
2.77,0.86,0.053,132.69
2.78,0.81,0.05,130.16
2.79,0.77,0.047,128.66
2.8,0.75,0.044,128.5
2.81,0.72,0.04,128.33
2.82,0.69,0.036,128.07
2.83,0.67,0.031,128.02
2.84,0.65,0.029,128.3
2.85,0.64,0.024,128.34
2.86,0.63,0.019,128.4
2.87,0.62,0.016,128.49
2.88,0.61,0.014,128.59
2.89,0.59,0.013,128.74
2.9,0.58,0.012,128.86
2.91,0.57,0.011,128.97
2.92,0.56,0.01,129.02
2.93,0.55,0.009,129.16
2.94,0.55,0.008,129.31
2.95,0.54,0.007,129.49
2.96,0.54,0.002,129.51
2.97,0.52,0.007,129.34
2.98,0.51,0.008,129.07
2.99,0.51,0.008,128.86
3,0.5,0.008,128.61
3.01,0.49,0.008,128.41
3.02,0.49,0.009,128.37
3.03,0.48,0.009,128.33
3.04,0.48,0.01,128.22
3.05,0.48,0.01,128.08
3.06,0.27,0.01,110.12
3.07,0.44,0.01,133.69
3.08,0.47,0.01,137.82
3.09,0.47,0.01,138.22
3.1,0.47,0.01,137.79
3.11,0.46,0.01,137.09
3.12,0.45,0.01,136.39
3.13,0.45,0.009,135.65
3.14,0.43,0.008,134.93
3.15,0.43,0.007,134.49
3.16,0.41,0.006,133.54
3.17,0.41,0.006,132.8
3.18,0.4,0.006,132.01
3.19,0.39,0.005,131.28
3.2,0.38,0.005,130.49
3.21,0.38,0.005,129.57
3.22,0.37,0.005,128.65
3.23,0.36,0.005,127.71
3.24,0.35,0.004,126.59
3.25,0.35,0.004,125.42
3.26,0.34,0.004,124.37
3.27,0.33,0.005,123.55
3.28,0.33,0.004,123.24
3.29,0.33,0.004,122.77
3.3,0.33,0.004,122.61
3.31,0.32,0.004,122.43
3.32,0.32,0.004,122.16
3.33,0.33,0.003,122.21
3.34,0.33,0.004,122.43
3.35,0.33,0.003,122.61
3.36,0.33,0.004,122.77
3.37,0.33,0.004,122.86
3.38,0.33,0.003,122.99
3.39,0.33,0.004,123.14
3.4,0.34,0.004,123.28
3.41,0.34,0.004,123.49
3.42,0.34,0.004,123.57
3.43,0.34,0.004,123.6
3.44,0.34,0.003,123.54
3.45,0.34,0.003,123.46
3.46,0.34,0.004,123.49
3.47,0.34,0.004,123.95
3.48,0.34,0.004,124.91
3.49,0.35,0.004,125.56
3.5,0.35,0.004,125.63
3.51,0.35,0.004,125.69
3.52,0.35,0.004,125.69
3.53,0.35,0.004,125.32
3.54,0.35,0.004,124.48
3.55,0.34,0.004,124.04
3.56,0.34,0.004,123.43
3.57,0.33,0.004,123.01
3.58,0.33,0.003,122.61
3.59,0.32,0.004,121.71
3.6,0.32,0.004,121.03
3.61,0.32,0.003,120.76
3.62,0.31,0.004,120.51
3.63,0.31,0.003,119.84
3.64,0.3,0.003,118.96
3.65,0.3,0.003,118.07
3.66,0.29,0.003,117.06
3.67,0.29,0.003,116.58
3.68,0.29,0.003,116.71
3.69,0.29,0.003,116.88
3.7,0.29,0.003,116.6
3.71,0.29,0.003,116.65
3.72,0.29,0.002,116.62
3.73,0.28,0.002,116.21
3.74,0.28,0.002,114.77
3.75,0.27,0.003,113.15
3.76,0.26,0.003,111.97
3.77,0.26,0.003,110.88
3.78,0.25,0.003,110.53
3.79,0.25,0.004,110.67
3.8,0.26,0.003,110.9
3.81,0.26,0.003,111.5
3.82,0.26,0.003,111.77
3.83,0.27,0.003,112.4
3.84,0.28,0.003,114.17
3.85,0.28,0.002,116.18
3.86,0.29,0.002,117.92
3.87,0.3,0.003,119.27
3.88,0.31,0.002,120.48
3.89,0.31,0.002,121.02
3.9,0.31,0.002,120.8
3.91,0.31,0.002,120.62
3.92,0.31,0.002,120.18
3.93,0.3,0.002,119.68
3.94,0.3,0.003,119.17
3.95,0.29,0.002,118.48
3.96,0.29,0,118.2
3.97,0.29,0.002,117.71
3.98,0.28,0.002,116.86
3.99,0.28,0.002,116.27
4,0.28,0.002,115.7
4.01,0.27,0.002,115.09
4.02,0.27,0.001,114.49
4.03,0.26,0.001,114.48
4.04,0.27,0.001,114.79
4.05,0.26,0.002,114.76
4.06,0.14,0.002,88.85
4.07,0.23,0.003,114.99
4.08,0.26,0.003,123.01
4.09,0.27,0.003,126.21
4.1,0.29,0.003,130.4
4.11,0.32,0.003,136.41
4.12,0.35,0.003,143.46
4.13,0.39,0.003,149.59
4.14,0.4,0.003,151.9
4.15,0.41,0.003,153.79
4.16,0.4,0.003,153.26
4.17,0.39,0.003,152.3
4.18,0.39,0.002,151.84
4.19,0.38,0.003,151.85
4.2,0.38,0.003,151.84
4.21,0.38,0.003,151.43
4.22,0.37,0.004,150.73
4.23,0.36,0.004,150.6
4.24,0.36,0.004,150.86
4.25,0.36,0.003,150.91
4.26,0.36,0.002,150.68
4.27,0.36,0.001,150.77
4.28,0.35,0,150.65
4.29,0.35,0,150.1
4.3,0.35,0,150.46
4.31,0.37,0.001,153.03
4.32,0.38,0.001,155.42
4.33,0.39,0.001,158.2
4.34,0.39,0,157.93
4.35,0.38,0,158.28
4.36,0.39,0.001,159.17
4.37,0.4,0,160.7
4.38,0.42,0.001,161.8
4.39,0.43,0.001,162.03
4.4,0.43,0.001,158.4
4.41,0.42,0.001,151.78
4.42,0.41,0.001,149.95
4.43,0.41,0.001,149.3
4.44,0.4,0.001,145.19
4.45,0.4,0.001,141.37
4.46,0.41,0.001,136.2
4.47,0.43,0.001,118.44
4.48,0.45,0.001,111.48
4.49,0.48,0,112.94
4.5,0.53,0.005,117.85
4.51,0.59,0.013,121.98
4.52,0.64,0.018,121.46
4.53,0.65,0.021,113.06
4.54,0.62,0.027,99.93
4.55,0.59,0.034,81.12
4.56,0.59,0.041,75.32
4.57,0.61,0.045,63.25
4.58,0.67,0.046,53.36
4.59,0.72,0.046,58.04
4.6,0.74,0.046,80.69
4.61,0.76,0.045,93.19
4.62,0.78,0.044,97.26
4.63,0.78,0.043,98.61
4.64,0.75,0.039,99.05
4.65,0.74,0.034,99.04
4.66,0.71,0.028,98.59
4.67,0.68,0.022,97.28
4.68,0.64,0.018,94.77
4.69,0.61,0.015,92.63
4.7,0.6,0.014,92.64
4.71,0.59,0.015,93.09
4.72,0.57,0.018,93.53
4.73,0.56,0.019,93.9
4.74,0.55,0.019,94.23
4.75,0.54,0.019,94.66
4.76,0.53,0.018,95.08
4.77,0.52,0.018,95.43
4.78,0.5,0.018,95.78
4.79,0.49,0.02,96.07
4.8,0.49,0.02,96.39
4.81,0.49,0.021,97.08
4.82,0.51,0.022,98.35
4.83,0.51,0.022,99.5
4.84,0.52,0.023,100.09
4.85,0.51,0.024,100.22
4.86,0.51,0.025,100.21
4.87,0.5,0.024,99.9
4.88,0.49,0.023,99.8
4.89,0.48,0.022,99.81
4.9,0.47,0.02,99.91
4.91,0.45,0.017,100.28
4.92,0.45,0.015,100.64
4.93,0.44,0.015,100.79
4.94,0.42,0.013,100.65
4.95,0.41,0.012,100.48
4.96,0.4,0.007,100.71
4.97,0.4,0.011,101.12
4.98,0.39,0.011,101.34
4.99,0.39,0.011,101.32
5,0.39,0.01,101.41
5.01,0.39,0.009,100.85
5.02,0.37,0.008,99.37
5.03,0.35,0.007,98.6
5.04,0.34,0.005,98.19
5.05,0.33,0.005,98.09
5.06,0.18,0.004,84.8
5.07,0.31,0.004,108.3
5.08,0.31,0.005,111.63
5.09,0.3,0.006,110.83
5.1,0.29,0.006,109.79
5.11,0.29,0.006,109.48
5.12,0.29,0.006,109.75
5.13,0.28,0.005,109.32
5.14,0.28,0.005,108.43
5.15,0.28,0.005,107.97
5.16,0.28,0.004,108.61
5.17,0.31,0.004,115.3
5.18,0.33,0.004,118.89
5.19,0.32,0.003,115.94
5.2,0.31,0.004,111.92
5.21,0.3,0.003,109.56
5.22,0.3,0.003,110.21
5.23,0.29,0.002,111.95
5.24,0.29,0.002,113.23
5.25,0.28,0.002,113.07
5.26,0.28,0.002,113.56
5.27,0.29,0.002,115.01
5.28,0.29,0.002,116.14
5.29,0.29,0.002,116.58
5.3,0.29,0.002,116.88
5.31,0.29,0.002,117.59
5.32,0.3,0.003,118.51
5.33,0.29,0.003,118.13
5.34,0.3,0.002,118.56
5.35,0.31,0.002,120.62
5.36,0.31,0.002,121.29
5.37,0.31,0.002,121.68
5.38,0.32,0.001,123.74
5.39,0.33,0.001,125.71
5.4,0.33,0.001,126.98
5.41,0.34,0.001,128.3
5.42,0.35,0.001,129.21
5.43,0.36,0.001,130.8
5.44,0.36,0.001,131.94
5.45,0.36,0.001,132.46
5.46,0.35,0.001,132.45
5.47,0.34,0.001,132.2
5.48,0.34,0.001,132.05
5.49,0.35,0.001,132.8
5.5,0.35,0.002,133.77
5.51,0.35,0.002,134.7
5.52,0.36,0.002,135.75
5.53,0.36,0.002,137.31
5.54,0.37,0.002,139.27
5.55,0.39,0.002,142.04
5.56,0.41,0.004,145.16
5.57,0.43,0.006,146.75
5.58,0.46,0.008,150.28
5.59,0.5,0.011,154.28
5.6,0.56,0.015,159.09
5.61,0.64,0.018,164.58
5.62,0.73,0.021,170.06
5.63,0.85,0.026,176.12
5.64,1.01,0.031,183.27
5.65,1.2,0.036,191.13
5.66,1.45,0.041,198.81
5.67,1.72,0.045,204.98
5.68,1.98,0.051,210.12
5.69,2.25,0.061,216.67
5.7,2.56,0.071,223.35
5.71,2.93,0.075,227.06
5.72,3.13,0.075,224.2
5.73,3.51,0.077,210.64
5.74,3.89,0.082,197.34
5.75,4.27,0.091,178.68
5.76,4.69,0.1,171.07
5.77,5.09,0.109,158.03
5.78,5.57,0.122,146.64
5.79,6.17,0.138,132.96
5.8,6.79,0.155,115.02
5.81,7.39,0.166,105.3
5.82,8.09,0.176,103.09
5.83,8.87,0.184,103.33
5.84,9.65,0.192,101.6
5.85,10.48,0.203,91.68
5.86,11.24,0.216,76.42
5.87,11.73,0.222,51.88
5.88,12.22,0.234,32.04
5.89,12.77,0.243,28.17
5.9,13.57,0.248,30.39
5.91,14.64,0.257,31.59
5.92,15.73,0.264,28.89
5.93,16.65,0.267,22.78
5.94,17.51,0.265,17.9
5.95,18.13,0.258,10.66
5.96,18.47,0.082,2.09
5.97,18.5,0.189,-1.64
5.98,18.31,0.199,-7.8
5.99,17.89,0.192,-12.91
6,17.3,0.182,-17.23
6.01,16.39,0.174,-21.85
6.02,15.03,0.166,-25.85
6.03,13.49,0.157,-28.72
6.04,11.82,0.148,-31.38
6.05,10.53,0.139,-32.79
6.06,4.78,0.133,-14.86
6.07,6.94,0.131,-17.02
6.08,6.65,0.123,-19.44
6.09,5.9,0.113,-22.27
6.1,5.02,0.105,-24.94
6.11,4.08,0.095,-27.84
6.12,3.31,0.085,-30.79
6.13,2.7,0.077,-33.82
6.14,2.21,0.07,-36.55
6.15,1.84,0.061,-38.89
6.16,1.52,0.052,-41.15
6.17,1.4,0.046,-42.35
6.18,1.19,0.042,-44.17
6.19,0.97,0.039,-44.45
6.2,0.77,0.036,-44.27
6.21,0.67,0.032,-43.97
6.22,0.62,0.028,-43.67
6.23,0.6,0.023,-43.46
6.24,0.6,0.019,-43.24
6.25,0.6,0.015,-43.04
6.26,0.61,0.013,-42.82
6.27,0.61,0.011,-42.63
6.28,0.62,0.014,-42.45
6.29,0.62,0.017,-42.31
6.3,0.61,0.018,-42.14
6.31,0.61,0.019,-41.97
6.32,0.61,0.018,-41.83
6.33,0.61,0.018,-41.65
6.34,0.62,0.017,-41.41
6.35,0.67,0.016,-41.14
6.36,0.7,0.016,-40.96
6.37,0.77,0.014,-40.58
6.38,0.83,0.013,-40.22
6.39,0.87,0.013,-39.94
6.4,0.88,0.013,-39.74
6.41,0.87,0.013,-39.56
6.42,0.85,0.012,-39.43
6.43,0.82,0.01,-39.28
6.44,0.79,0.01,-39.19
6.45,0.77,0.009,-39.1
6.46,0.74,0.01,-39.01
6.47,0.72,0.011,-38.88
6.48,0.7,0.011,-38.74
6.49,0.68,0.012,-38.58
6.5,0.67,0.012,-38.43
6.51,0.66,0.012,-38.31
6.52,0.65,0.012,-38.22
6.53,0.64,0.012,-38.28
6.54,0.63,0.012,-38.37
6.55,0.61,0.012,-38.55
6.56,0.59,0.012,-38.54
6.57,0.57,0.012,-38.42
6.58,0.55,0.012,-38.25
6.59,0.54,0.011,-37.96
6.6,0.54,0.011,-37.72
6.61,0.54,0.011,-37.62
6.62,0.54,0.011,-37.53
6.63,0.54,0.012,-37.43
6.64,0.54,0.012,-37.33
6.65,0.54,0.012,-37.21
6.66,0.53,0.012,-37.15
6.67,0.53,0.013,-37.03
6.68,0.53,0.014,-36.85
6.69,0.54,0.014,-36.72
6.7,0.54,0.014,-36.58
6.71,0.55,0.015,-36.4
6.72,0.55,0.015,-36.24
6.73,0.55,0.016,-36.08
6.74,0.56,0.015,-35.89
6.75,0.57,0.014,-35.72
6.76,0.58,0.014,-35.54
6.77,0.59,0.013,-35.38
6.78,0.6,0.014,-35.21
6.79,0.6,0.014,-35.06
6.8,0.6,0.015,-34.96
6.81,0.59,0.016,-34.78
6.82,0.58,0.017,-34.58
6.83,0.58,0.017,-34.4
6.84,0.58,0.017,-34.21
6.85,0.57,0.018,-34.04
6.86,0.57,0.018,-33.85
6.87,0.57,0.02,-33.66
6.88,0.57,0.021,-33.47
6.89,0.56,0.021,-33.27
6.9,0.55,0.022,-33.1
6.91,0.55,0.021,-32.9
6.92,0.55,0.02,-32.68
6.93,0.55,0.019,-32.45
6.94,0.55,0.018,-32.31
6.95,0.56,0.015,-32.07
6.96,0.56,0.01,-31.83
6.97,0.56,0.021,-31.59
6.98,0.57,0.02,-31.36
6.99,0.58,0.018,-31.13
7,0.57,0.016,-30.9
7.01,0.56,0.017,-30.68
7.02,0.55,0.019,-30.46
7.03,0.54,0.021,-30.24
7.04,0.52,0.021,-30.04
7.05,0.51,0.019,-29.84
7.06,0.35,0.016,-21.64
7.07,0.5,0.014,-20.54
7.08,0.53,0.014,-20.09
7.09,0.54,0.014,-19.74
7.1,0.55,0.015,-19.39
7.11,0.55,0.017,-19.08
7.12,0.54,0.019,-18.92
7.13,0.53,0.019,-18.6
7.14,0.53,0.019,-18.25
7.15,0.54,0.019,-17.87
7.16,0.54,0.019,-17.55
7.17,0.54,0.02,-17.29
7.18,0.54,0.021,-17.04
7.19,0.53,0.021,-16.82
7.2,0.51,0.02,-16.59
7.21,0.51,0.018,-16.31
7.22,0.51,0.015,-16.05
7.23,0.51,0.014,-15.78
7.24,0.52,0.013,-15.46
7.25,0.53,0.012,-15.27
7.26,0.56,0.012,-14.78
7.27,0.64,0.01,-14.16
7.28,0.71,0.008,-13.52
7.29,0.76,0.008,-13.06
7.3,0.73,0.006,-13
7.31,0.68,0.005,-13.13
7.32,0.65,0.003,-13.16
7.33,0.63,0.001,-13.12
7.34,0.59,0.001,-13.04
7.35,0.56,0.002,-12.9
7.36,0.54,0.003,-12.61
7.37,0.56,0.006,-12.09
7.38,0.62,0.007,-11.41
7.39,0.65,0.011,-11.05
7.4,0.71,0.015,-10.4
7.41,0.77,0.019,-9.88
7.42,0.81,0.021,-9.4
7.43,0.89,0.021,-8.79
7.44,1.04,0.023,-7.88
7.45,1.23,0.021,-6.93
7.46,1.46,0.016,-6.06
7.47,1.7,0.011,-5.52
7.48,1.86,0.011,-7.65
7.49,1.91,0.013,-13.27
7.5,1.88,0.013,-14.23
7.51,1.76,0.013,-13.96
7.52,1.58,0.019,-13.67
7.53,1.51,0.029,-13.51
7.54,1.43,0.039,-13.02
7.55,1.39,0.052,-12.17
7.56,1.41,0.064,-10.3
7.57,1.51,0.074,-8.87
7.58,1.7,0.085,-7.41
7.59,1.95,0.097,-5.75
7.6,2.29,0.11,-4.14
7.61,2.79,0.126,-2.76
7.62,3.41,0.145,-2.38
7.63,4.13,0.159,-2.3
7.64,5.12,0.169,-0.35
7.65,6.54,0.185,2.57
7.66,8.38,0.202,5.9
7.67,10.59,0.217,4.06
7.68,13,0.229,-0.42
7.69,15.69,0.238,-6.34
7.7,18.31,0.253,-13.9
7.71,20.91,0.267,-23.8
7.72,23.43,0.282,-32.92
7.73,25.77,0.296,-40.45
7.74,27.64,0.304,-46.78
7.75,28.99,0.31,-49.68
7.76,29.77,0.323,-50.84
7.77,30.58,0.321,-51.15
7.78,31.49,0.322,-50.8
7.79,32.56,0.334,-49.96
7.8,33.49,0.335,-48.73
7.81,34.55,0.339,-47.36
7.82,35.78,0.349,-46.04
7.83,36.74,0.363,-44.67
7.84,37.02,0.374,-43.44
7.85,36.87,0.378,-42.89
7.86,36.39,0.388,-41.84
7.87,35.71,0.393,-40.88
7.88,34.63,0.4,-40.02
7.89,33.09,0.397,-39.34
7.9,31.44,0.391,-38.6
7.91,29.79,0.379,-37.82
7.92,27.79,0.366,-37.28
7.93,25.3,0.345,-36.9
7.94,22.6,0.333,-36.76
7.95,19.85,0.323,-36.79
7.96,17.13,0.247,-36.79
7.97,14.6,0.262,-36.76
7.98,12.57,0.245,-36.42
7.99,11.69,0.227,-36.28
8,10,0.203,-36.04
8.01,8.66,0.182,-35.69
8.02,7.51,0.16,-35.42
8.03,6.41,0.131,-35.67
8.04,5.3,0.107,-36.14
8.05,4.16,0.09,-37.11
8.06,2.52,0.078,-40.78
8.07,2.47,0.069,-41.19
8.08,2.16,0.061,-41.81
8.09,1.87,0.054,-42.35
8.1,1.55,0.048,-41.53
8.11,1.19,0.045,-32.11
8.12,1,0.041,-27.96
8.13,0.91,0.039,-20.63
8.14,0.85,0.036,-14.26
8.15,0.82,0.034,-10.46
8.16,0.8,0.03,-8.14
8.17,0.8,0.023,-6.26
8.18,0.8,0.022,-4.55
8.19,0.8,0.023,-3.11
8.2,0.81,0.025,-1.61
8.21,0.81,0.027,0.21
8.22,0.81,0.029,1.86
8.23,0.81,0.032,3.56
8.24,0.81,0.034,5.54
8.25,0.82,0.037,7.32
8.26,0.83,0.038,8.3
8.27,0.84,0.04,11.53
8.28,0.86,0.042,15.25
8.29,0.87,0.045,17.61
8.3,0.88,0.047,19.15
8.31,0.89,0.052,20.48
8.32,0.91,0.057,21.59
8.33,0.92,0.058,22.72
8.34,0.93,0.06,23.68
8.35,0.95,0.061,24.6
8.36,0.96,0.061,25.55
8.37,0.97,0.061,26.41
8.38,0.97,0.06,27.24
8.39,0.96,0.06,27.94
8.4,0.95,0.059,28.58
8.41,0.86,0.059,34.3
8.42,0.95,0.059,35.84
8.43,0.96,0.059,37.3
8.44,0.95,0.058,38.76
8.45,0.95,0.058,40.29
8.46,0.94,0.057,41.73
8.47,0.95,0.057,42.98
8.48,0.96,0.058,44.13
8.49,0.96,0.059,45.37
8.5,0.96,0.06,46.45
8.51,0.96,0.063,47.05
8.52,0.97,0.066,48.43
8.53,0.98,0.069,49.62
8.54,1,0.07,51.03
8.55,1.02,0.071,52.34
8.56,1.03,0.072,54.44
8.57,1.04,0.074,58.16
8.58,1.05,0.076,59.89
8.59,1.06,0.078,61.04
8.6,1.07,0.08,62.26
