File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_57346,11,176.5,11,21.7985,0.0443,0.0979,165.8384017,205.4526307,250.1162461,224.6651605,206.8759143,334.9414885,1.248686579,2,1
SCPT_57346,11.5,203.5,11.5,18.626,0.1721,0.1041,302.9091596,255.3981462,310.9194824,272.4634292,229.1705764,403.6144509,1.686862659,2,1
SCPT_57346,12,222,12,21.5409,0.1907,0.1094,312.8758884,263.4454819,320.7162388,282.7269738,238.8302375,413.9085077,1.629190228,2,1
SCPT_57346,12.5,223.5,12.5,20.7634,0.2184,0.108,332.7089476,270.4800469,329.2800571,288.2641736,243.0008289,425.5286835,1.694452997,2,1
SCPT_57346,13,213.5,13,26.5583,0.2321,0.1174,336.3130217,278.2889422,338.7865383,301.5295439,255.8173235,433.9745623,1.562920644,2,1
SCPT_57346,13.5,213.5,13.5,22.5839,0.1981,0.1214,306.4678638,269.738716,328.3775674,285.6588745,249.2522399,428.6938891,1.612039937,2,1
SCPT_57346,14,206.5,14,23.6136,0.2222,0.1007,321.5148086,277.1963793,337.4564617,293.3629857,255.8329806,439.3071541,1.621015359,2,1
SCPT_57346,14.5,211,14.5,22.9526,0.2111,0.1105,309.1622923,275.4606051,335.3433454,288.9586796,256.194878,440.1893047,1.622127074,2,1
SCPT_57346,15,223.5,15,24.6123,0.2499,0.1259,334.0285782,286.1748131,348.386729,300.8375362,264.9181473,454.0618179,1.633552759,2,1
SCPT_57346,15.5,257.5,15.5,27.3222,0.253,0.138,332.6470878,289.4013316,352.3146645,306.3032897,271.6735103,458.933287,1.573569493,2,1
SCPT_57346,16,264.5,16,18.9984,0.1595,0.0994,258.2465437,263.061929,320.2493048,265.5963835,250.3384548,434.5337429,1.651663107,2,1
SCPT_57346,16.5,228,16.5,16.6433,0.1842,0.138,272.4630942,267.8214548,326.0435102,265.1476932,250.7008913,445.7671046,1.776858408,2,1
SCPT_57346,17,219,17,17.2119,0.1684,0.1265,257.8591196,265.6885841,323.446972,262.1995539,252.1322304,444.0510865,1.728733901,2,1
SCPT_57346,17.5,215,17.5,17.1308,0.1766,0.152,260.4787873,268.5610371,326.9438712,263.3278511,255.0037749,450.0773183,1.74615582,2,1
SCPT_57346,18,217,18,18.7311,0.2111,0.1584,282.1193244,279.2947112,340.0109527,275.0131614,264.2197124,464.2416892,1.746896612,2,1
SCPT_57346,18.5,233.5,18.5,19.963,0.1416,0.1446,231.4548935,263.1535983,320.3609022,260.6799158,259.933545,444.0318232,1.585895488,2,1
SCPT_57346,19,230.5,19,20.3107,0.1781,0.1728,255.2064654,274.6997752,334.4171177,270.5047945,267.5646986,460.6254083,1.644174751,2,1
SCPT_57346,19.5,227,19.5,14.7034,0.125,0.1331,209.3562134,255.0515758,310.4975705,239.9511058,249.8038545,441.7491325,1.737254406,2,1
SCPT_57346,20,227,20,16.9001,0.1328,0.166,215.1865452,260.6517587,317.3151845,248.3812353,257.956014,448.5619951,1.669356995,2,1
SCPT_36413,0.51,45,0.51,2.2663,0.0733,0.0017,1228.425479,117.2812777,142.7772077,303.0888697,66.29666274,161.6843092,2.732040282,2,1
SCPT_36413,1.01,45,1.01,1.1901,0.0568,0.0029,861.0349681,109.6084402,133.436362,255.2195935,71.5342609,185.0451318,3.055902266,2,1
SCPT_36413,1.51,45,1.51,2.0516,0.0242,-0.0089,365.5505273,119.6726023,145.6883854,196.4023491,80.60675484,184.0968708,2.514977421,2,1
SCPT_36413,2.01,129,2.01,2.8192,0.0222,-0.0248,285.9611827,130.0230102,158.288882,186.8068191,90.71346405,196.1666503,2.30778126,2,1
SCPT_36413,2.51,129,2.51,3.8563,0.0264,-0.0198,261.3663696,142.3190624,173.257989,188.8946027,102.4068106,212.7273752,2.159340517,2,1
SCPT_36413,3.01,134,3.01,3.9787,0.0327,-0.007,271.1208234,149.0880093,181.4984461,194.1224038,110.1360519,229.0690272,2.187613752,2,1
SCPT_36413,3.51,134,3.51,3.9318,0.0367,-0.0035,273.252056,153.3477759,186.684249,196.0438179,115.8514967,241.7291477,2.221133722,2,1
SCPT_36413,4.01,135,4.01,6.9103,0.0512,0.0063,264.2846193,173.868436,211.6659221,209.0117428,134.0444754,262.1637579,1.961159268,2,1
SCPT_36413,4.51,135,4.51,10.728,0.0691,0.0131,265.5371637,191.0921568,232.63393,223.0423206,151.2691205,281.724363,1.769424605,2,1
SCPT_36413,5.01,168,5.01,9.3923,0.0593,0.0198,246.4137886,187.6899903,228.4921621,215.0744174,150.87435,283.3441971,1.811813644,2,1
SCPT_36413,5.51,168,5.51,8.8774,0.0607,0.0242,245.6650918,189.4414232,230.6243413,214.8287568,153.9627935,291.0066776,1.851603163,2,1
SCPT_36413,6.01,181,6.01,9.6296,0.0451,0.0285,204.9462764,186.1331249,226.5968477,204.3835866,155.6973306,286.3760195,1.73276436,2,1
SCPT_36413,6.51,181,6.51,7.0859,0.0599,0.0269,241.4497887,188.4668457,229.4378991,209.6785295,155.9468644,302.5200445,1.984641593,2,1
SCPT_36413,7.01,172,7.01,14.007,0.1105,0.0429,286.703776,219.8936882,267.6966639,246.1617853,184.7567013,335.4644194,1.731990049,2,1
SCPT_36413,7.51,172,7.51,13.692,0.1321,0.0355,310.9124771,227.3094539,276.7245526,254.2789234,190.5161917,349.3203453,1.796935296,2,1
SCPT_36413,8.01,236,8.01,16.244,0.1448,0.0453,312.1592895,235.4166436,286.5941749,262.1550365,200.3139719,359.7806674,1.718991284,2,1
SCPT_36413,8.51,236,8.51,11.238,0.0984,0.0485,261.9096872,217.5720438,264.8703142,234.8329158,187.0923603,346.4945402,1.834502395,2,1
SCPT_36413,9.01,223,9.01,11.855,0.1076,0.0127,267.388533,222.9738503,271.4464264,239.4445686,192.980558,355.7849674,1.826626537,2,1
SCPT_36413,9.51,223,9.51,14.439,0.1206,0.029,272.583835,231.8906952,282.3017159,249.0595514,203.4591276,366.6022709,1.738114922,2,1
SCPT_36413,10.01,305,10.01,20.123,0.2021,0.0315,343.0858501,259.2284472,315.5824574,284.9248558,225.9603576,398.1443196,1.689155918,2,1
SCPT_36413,10.51,305,10.51,20.8801,0.1905,0.0461,325.5486421,258.7325238,314.9787246,282.425882,229.1374903,400.1083464,1.647998318,2,1
SCPT_36413,11.01,254,11.01,20.56,0.1994,0.0487,329.2972914,262.037974,319.0027509,284.1031326,232.4808653,407.2045182,1.671743206,2,1
SCPT_36413,11.51,254,11.51,13.6005,0.128,0.0546,263.2781027,238.396862,290.2222667,247.6958913,213.7603207,387.5586321,1.791897893,2,1
SCPT_36413,12.01,241,12.01,15.399,0.1431,0.0804,272.6039968,246.0913383,299.5894554,256.2931418,222.2530817,397.8365988,1.748290309,2,1
SCPT_36413,12.51,241,12.51,15.938,0.1417,0.0906,266.8947394,247.5717823,301.3917349,256.5360669,225.7197305,401.5521408,1.724278241,2,1
SCPT_36413,13.01,281,13.01,17.138,0.18,0.1012,296.8622222,259.7281947,316.1908457,269.9769104,235.2148784,418.5898007,1.751756527,2,1
SCPT_36413,13.51,281,13.51,31.678,0.36,0.0662,423.1969817,306.6714526,373.3391597,336.9348459,275.0567038,464.5585861,1.602012775,2,1
SCPT_36413,14.01,320,14.01,26.954,0.2817,0.0404,364.2836856,291.5561261,354.9378926,312.9735821,265.9926751,453.5942135,1.617352951,2,1
SCPT_36413,14.51,320,14.51,23.62,0.2363,0.0492,327.1405012,281.5775058,342.7900071,296.2313109,259.7234465,446.8627623,1.640622921,2,1
SCPT_36413,15.01,282,15.01,20.368,0.2128,0.0684,305.4152651,275.159119,334.9763188,283.2865131,254.4262213,444.1264104,1.698004544,2,1
SCPT_36413,15.51,282,15.51,19.405,0.1973,0.0895,289.8055077,271.879707,330.9839912,276.7184542,253.374565,443.2835573,1.703931034,2,1
SCPT_36413,16.01,188,16.01,24.3482,0.2566,0.0648,329.6973915,289.7717442,352.7656017,300.6779295,269.9343437,463.1631319,1.648808822,2,1
SCPT_36413,16.51,188,16.51,24.3735,0.2524,0.0746,322.9655476,290.0179721,353.0653574,299.3006027,271.9199694,465.7840073,1.642776722,2,1
