CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing,NZTM_X,NZTM_Y, Vs30
CPT_36260_measurement_num_0,-43.524556588159,172.629889701464,2480090.99732335,5742476.99649906,1570090.8,5180864.88,35.07
CPT_57844_measurement_num_0,-43.5305058253972,172.630682122918,2480157.97172973,5741816.31016574,1570157.77,5180204.45,58.56
CPT_57843_measurement_num_0,-43.5308974799655,172.631202856057,2480200.25672903,5741772.98209712,1570200.04,5180161.14,61.74
CPT_5432_measurement_num_0,-43.5223230259792,172.660452778898,2482560.80966689,5742735.61346921,1572559.64,5181123.47,78.48
CPT_10162_measurement_num_0,-43.5245723616635,172.629533220659,2480062.18608345,5742475.11667436,1570062,5180863,80.34
CPT_27260_measurement_num_0,-43.5288350301811,172.635377245727,2480536.69529364,5742003.60019202,1570536.34,5180391.68,81.13
CPT_75906_measurement_num_0,-43.4918844997759,172.63868031135,2480785.99763605,5746110.00035703,1570785.43,5184496.51,81.83
CPT_56699_measurement_num_0,-43.532954325926,172.624345928532,2479647.00393091,5741542.00154519,1569647.01,5179930.23,82.55
CPT_55789_measurement_num_0,-43.5336092448733,172.623673790415,2479593.00045123,5741468.9953142,1569593.03,5179857.25,82.95
CPT_32752_measurement_num_0,-43.5412823212374,172.636853435513,2480662.01724194,5740621.20149879,1570661.66,5179009.82,85.25
CPT_9343_measurement_num_0,-43.5365275475887,172.638216696025,2480769.91780385,5741149.94264557,1570769.5,5179538.36,88.76
CPT_156936_measurement_num_0,-43.5145294222671,172.63413533572,2480429.36282826,5743592.53496619,1570429,5181980,90.35
CPT_56698_measurement_num_0,-43.5329187564977,172.62448216335,2479657.99833549,5741546.00271283,1569658,5179934.23,90.37
CPT_23661_measurement_num_0,-43.5317630333315,172.633969294614,2480424.3007664,5741677.79809326,1570424,5180066,92.12
CPT_32646_measurement_num_0,-43.5319527410451,172.633853174564,2480415.00644002,5741656.68024691,1570414.71,5180044.89,92.77
CPT_13848_measurement_num_0,-43.6096000060704,172.707000035902,2486357.83738661,5733052.98055139,1576355.5,5171444.84,96.46
CPT_2059_measurement_num_0,-43.5412534959752,172.616069310749,2478982.21300514,5740616.91957501,1568982.51,5179005.48,97.4
CPT_38327_measurement_num_0,-43.5366416353596,172.625466666845,2479739.42556458,5741132.74098465,1569739.41,5179521.13,98.8
CPT_38326_measurement_num_0,-43.5369638521509,172.625480515065,2479740.7047995,5741096.94716145,1569740.69,5179485.35,98.8
CPT_34376_measurement_num_0,-43.5332464235127,172.625581243451,2479747.00164701,5741509.99587543,1569746.97,5179898.24,98.82
CPT_32633_measurement_num_0,-43.5343020375133,172.632226186225,2480284.63681592,5741395.09360382,1570284.4,5179783.4,99.01
CPT_182810_measurement_num_0,-43.6104266516601,172.710347824957,2486628.42481626,5732962.07090763,1576625.98,5171353.98,99.26
CPT_55588_measurement_num_0,-43.5352687006265,172.634913469422,2480502.31804558,5741288.64523463,1570502,5179677,99.41
CPT_56700_measurement_num_0,-43.5331780357835,172.623948624778,2479615.00064945,5741517.00301763,1569615.02,5179905.24,100.76
CPT_60003_measurement_num_0,-43.5333880373034,172.638130266219,2480761.42626749,5741498.71791101,1570761,5179887,101.52
CPT_194503_measurement_num_0,-43.6090104274469,172.713685526403,2486897.3430184,5733120.34336903,1576894.78,5171512.2,102.18
CPT_27560_measurement_num_0,-43.5299852238774,172.632730113964,2480323.26797747,5741874.87737858,1570323,5180263,102.51
CPT_12271_measurement_num_0,-43.548421761582,172.654517236024,2482092.89176829,5739834.02504187,1572092,5178223,102.58
CPT_27281_measurement_num_0,-43.5286357240174,172.634968948029,2480503.5931197,5742025.59972907,1570503.25,5180413.67,102.87
CPT_182822_measurement_num_0,-43.6100100128167,172.710802998574,2486665.0120295,5733008.48821023,1576662.55,5171400.38,103.46
CPT_27632_measurement_num_0,-43.529044863238,172.635133919425,2480517.12690916,5741980.20178659,1570516.78,5180368.29,105.25
CPT_33259_measurement_num_0,-43.5062049850293,172.628304954297,2479953.83540682,5744515.3114632,1569953.63,5182902.41,105.26
CPT_802_measurement_num_0,-43.5541008115807,172.649665809055,2481703.47496224,5739201.4413742,1571702.76,5177590.65,106.71
CPT_47993_measurement_num_0,-43.519253685255,172.637924347152,2480737.99705671,5743068.99475867,1570737.53,5181456.67,106.87
CPT_706_measurement_num_0,-43.5735134162425,172.616992531008,2479073.19197023,5737033.1135219,1569073.6,5175423.06,108.54
CPT_5710_measurement_num_0,-43.5412502609599,172.633690463669,2480406.36740049,5740623.65134826,1570406.11,5179012.26,108.95
CPT_34377_measurement_num_0,-43.5331458382761,172.625111693525,2479708.99727003,5741521.00138603,1569708.98,5179909.24,109.49
CPT_55820_measurement_num_0,-43.532573255667,172.637366706349,2480699.31503314,5741588.97483752,1570698.91,5179977.22,109.99
CPT_27272_measurement_num_0,-43.5283372630984,172.637497150616,2480707.82378705,5742059.64641863,1570707.4,5180447.71,110.03
CPT_168866_measurement_num_0,-43.4526684964767,172.63656019154,2480595.57899939,5750466.1489169,1570595,5188851,110.61
CPT_55580_measurement_num_0,-43.5484440596341,172.614589774479,2478866.30767041,5739817.48688783,1568866.68,5178206.35,111.24
CPT_106025_measurement_num_0,-43.5274719803322,172.638415116236,2480781.61565295,5742156.10135706,1570781.16,5180544.13,111.26
CPT_59384_measurement_num_0,-43.5091848669399,172.721288781258,2487474.34863776,5744213.44574118,1577471.19,5182600.84,111.28
CPT_13305_measurement_num_0,-43.5658303146325,172.661686523805,2482680.0527075,5737902.24376115,1572679,5176292,111.58
CPT_487_measurement_num_0,-43.5398135598005,172.619631182611,2479269.36029975,5740778.21114819,1569269.54,5179166.72,111.63
CPT_12270_measurement_num_0,-43.5482505722143,172.654481075882,2482089.89125801,5739853.03258889,1572089,5178242,112.96
CPT_76214_measurement_num_0,-43.5380705518201,172.627959505622,2479941.61864153,5740974.88318214,1569941.53,5179363.34,112.98
CPT_168861_measurement_num_0,-43.4513681153414,172.635381464298,2480499.54459181,5750610.20453566,1570499,5188995,113.26
CPT_55576_measurement_num_0,-43.5482003235372,172.61582281917,2478965.82737932,5739845.02366614,1568966.16,5178233.88,113.4
CPT_168870_measurement_num_0,-43.4531833449772,172.63706386397,2480636.59376416,5750409.12684207,1570636,5188794,113.48
CPT_76212_measurement_num_0,-43.5382065489886,172.627997410224,2479944.74932629,5740959.78725324,1569944.66,5179348.25,113.6
CPT_56694_measurement_num_0,-43.5339459931984,172.62361600271,2479588.49740445,5741431.56108188,1569588.53,5179819.83,114.51
CPT_35427_measurement_num_0,-43.565439979681,172.661442042476,2482660.12645735,5737945.53162538,1572659.08,5176335.27,114.7
CPT_12267_measurement_num_0,-43.5481247398054,172.654556070316,2482095.8941256,5739867.03786293,1572095,5178256,114.78
CPT_56178_measurement_num_0,-43.6925907771124,172.558527106357,2474419.99728273,5723779.99659629,1564423.05,5162174.82,114.86
CPT_76213_measurement_num_0,-43.5381066020189,172.627997405821,2479944.69969977,5740970.89153641,1569944.61,5179359.35,115.3
CPT_19664_measurement_num_0,-43.5242496531363,172.60919479091,2478417.80184865,5742503.50010007,1568418.25,5180891.32,115.42
CPT_9279_measurement_num_0,-43.508604863577,172.645651592302,2481357.74199076,5744254.76448127,1571357,5182642,115.59
CPT_5362_measurement_num_0,-43.5398389628337,172.635585969966,2480558.88255696,5740781.1170033,1570558.56,5179169.67,116.81
CPT_168874_measurement_num_0,-43.4552133780816,172.635506685248,2480511.54261256,5750183.0431124,1570511,5188568,117.24
CPT_59405_measurement_num_0,-43.558136227307,172.666034314896,2483027.90365199,5738758.48883909,1573026.68,5177147.92,118.23
CPT_12032_measurement_num_0,-43.5521147069708,172.599677097609,2477663.1454546,5739404.0257707,1567664,5177793,118.44
CPT_76211_measurement_num_0,-43.5380756235667,172.628522390334,2479987.1163418,5740974.52146774,1569987.01,5179362.98,119.16
CPT_168862_measurement_num_0,-43.4517125975393,172.636108610745,2480558.56649456,5750572.18943257,1570558,5188957,119.27
CPT_48335_measurement_num_0,-43.4885175395674,172.703691579579,2486043.23101308,5746504.74112393,1576040.6,5184891.2,119.35
CPT_489_measurement_num_0,-43.5397707736953,172.623899607236,2479614.32451662,5740784.52130053,1569614.37,5179173.04,119.46
CPT_168876_measurement_num_0,-43.4554738690107,172.635307354932,2480495.53605481,5750154.03237425,1570495,5188539,119.6
CPT_59403_measurement_num_0,-43.5581136493395,172.665857139064,2483013.57803939,5738760.94032757,1573012.36,5177150.37,119.9
CPT_220_measurement_num_0,-43.5650368420643,172.646326090121,2481438.73327566,5737985.28511697,1571438.17,5176374.96,119.98
CPT_5364_measurement_num_0,-43.5398011640892,172.637376118314,2480703.54927898,5740785.94390252,1570703.17,5179174.5,120.07
CPT_598_measurement_num_0,-43.4742571083178,172.627622346116,2479882.84421812,5748064.48243537,1569882.58,5186450.23,120.31
CPT_102934_measurement_num_0,-43.4536049718487,172.636566943437,2480596.57779805,5750362.10960755,1570596,5188747,120.49
CPT_31859_measurement_num_0,-43.5708224267042,172.641079224089,2481017.59027439,5737340.68962825,1571017.22,5175730.6,120.53
CPT_50101_measurement_num_0,-43.5551410443159,172.69889998706,2485682.22921756,5739101.31354174,1575679.93,5177490.7,120.8
CPT_31860_measurement_num_0,-43.5710710101463,172.641186974535,2481026.41260463,5737313.10845261,1571026.04,5175703.03,121.28
CPT_94307_measurement_num_0,-43.5305627851726,172.635270802116,2480528.92597066,5741811.60634902,1570528.58,5180199.76,121.48
CPT_28856_measurement_num_0,-43.5385855371918,172.626092809511,2479790.99797431,5740916.99611041,1569790.97,5179305.47,121.49
CPT_5368_measurement_num_0,-43.540029178469,172.63775400201,2480734.20038543,5740760.74308632,1570733.81,5179149.31,121.62
CPT_116419_measurement_num_0,-43.5351114743349,172.64370057551,2481212.49631956,5741309.16976541,1571211.9,5179697.54,121.7
CPT_90641_measurement_num_0,-43.5697673707988,172.638866081284,2480838.30432121,5737457.14269552,1570838,5175847,121.83
CPT_93872_measurement_num_0,-43.5713298011315,172.640645742235,2480982.81414982,5737284.16893593,1570982.46,5175674.1,121.87
CPT_1249_measurement_num_0,-43.5640253865182,172.601434563882,2477811.44675148,5738081.40328076,1567812.3,5176470.89,121.91
CPT_497_measurement_num_0,-43.54012876555,172.639863298165,2480904.72675902,5740750.41324502,1570904.27,5179138.99,122.34
CPT_168867_measurement_num_0,-43.4524453034587,172.634336774631,2480415.5107986,5750490.16033629,1570415,5188875,122.55
CPT_33470_measurement_num_0,-43.2961885810934,172.675516881238,2483680.93443188,5767863.64626398,1573679.3,5206242,122.61
CPT_225_measurement_num_0,-43.5671108086134,172.643928710897,2481246.02770331,5737754.04221151,1571245.55,5176143.8,122.73
CPT_56447_measurement_num_0,-43.53709800673,172.643937656902,2481232.59678723,5741088.54346469,1571232,5179477,122.75
CPT_485_measurement_num_0,-43.5384976959499,172.650291479706,2481746.8034393,5740935.19687256,1571746.01,5179323.73,122.76
CPT_76446_measurement_num_0,-43.5299289950577,172.632380722035,2480294.99717928,5741881.00065045,1570294.74,5180269.12,123.09
CPT_1034_measurement_num_0,-43.5448459888344,172.633235316679,2480371.32929682,5740223.99787363,1570371.1,5178612.76,123.26
CPT_18635_measurement_num_0,-43.5664640265085,172.661199048282,2482640.95437829,5737831.67740494,1572639.92,5176221.46,123.27
CPT_27489_measurement_num_0,-43.5578369884084,172.663597972643,2482830.91647205,5738790.94881905,1572829.77,5177180.36,123.34
CPT_429_measurement_num_0,-43.530377132896,172.627455835231,2479897.1108026,5741829.45374381,1569897.01,5180217.58,123.43
CPT_36633_measurement_num_0,-43.5440910062687,172.655891962756,2482202.01168999,5740315.63980679,1572201.06,5178704.43,123.5
CPT_23665_measurement_num_0,-43.531898054704,172.633956102074,2480423.29987525,5741662.79233506,1570423,5180051,123.73
CPT_59402_measurement_num_0,-43.5557055413369,172.667269107745,2483126.60279714,5739028.94205364,1573125.33,5177418.27,123.84
CPT_43992_measurement_num_0,-43.5649569629536,172.661492049568,2482663.95006487,5737999.21267391,1572662.9,5176388.93,123.86
CPT_9432_measurement_num_0,-43.5463232537253,172.644650853107,2481294.58542203,5740063.84282227,1571294,5178452.7,123.88
CPT_1071_measurement_num_0,-43.565450669707,172.633544595697,2480406.32394694,5737934.87711692,1570406.17,5176324.53,124.29
CPT_9253_measurement_num_0,-43.5632349547182,172.65793680715,2482375.94287749,5738189.36872333,1572375,5176579,124.29
CPT_40256_measurement_num_0,-43.4613679951533,172.632652019487,2480283.50435319,5749498.25771267,1570283.06,5187883.47,124.4
CPT_9251_measurement_num_0,-43.5630731042504,172.658012016923,2482381.94595901,5738207.37558746,1572381,5176597,124.48
CPT_35539_measurement_num_0,-43.4744799974992,172.629072785501,2480000.30860205,5748040.24103358,1570000,5186426,124.66
CPT_76445_measurement_num_0,-43.530198987247,172.632366706577,2480293.99579586,5741850.99911966,1570293.74,5180239.13,124.89
CPT_481_measurement_num_0,-43.5387634584994,172.639978983659,2480913.42542537,5740902.1417997,1570912.96,5179290.66,124.89
CPT_168878_measurement_num_0,-43.454900637667,172.633444403309,2480344.47951595,5750217.05825421,1570344,5188602,124.96
CPT_168859_measurement_num_0,-43.4511876372931,172.635258953662,2480489.54108246,5750630.21221225,1570489,5189015,125.13
CPT_126476_measurement_num_0,-43.4504833799303,172.637487867364,2480669.61080265,5750709.23977064,1570669,5189094,125.25
CPT_216_measurement_num_0,-43.5673576251017,172.641225115919,2481027.73027413,5737725.68998468,1571027.34,5176115.45,125.27
CPT_55821_measurement_num_0,-43.5327262331509,172.637564055253,2480715.34072362,5741572.04777212,1570714.93,5179960.3,125.36
CPT_1217_measurement_num_0,-43.5599270380151,172.670678578432,2483403.93627448,5738561.00709695,1573402.57,5176950.53,125.65
CPT_88358_measurement_num_0,-43.6600666354037,172.570139962391,2475337.75786255,5727398.44037906,1565340.18,5165791.92,125.78
CPT_34120_measurement_num_0,-43.5386661647666,172.656169619267,2482221.97991295,5740918.44483318,1572221,5179307,125.79
CPT_35540_measurement_num_0,-43.4745723629984,172.629789347045,2480058.33057808,5748030.2361476,1570058,5186416,125.88
CPT_94308_measurement_num_0,-43.530856851785,172.635238833234,2480526.48393943,5741778.92381193,1570526.14,5180167.09,125.91
CPT_24762_measurement_num_0,-43.529208999836,172.643638051516,2481204.65467356,5741964.92424057,1571204.04,5180353.04,125.94
CPT_24410_measurement_num_0,-43.564342036171,172.679027022648,2484080.33886977,5738073.098733,1574078.72,5176462.84,126.02
CPT_5363_measurement_num_0,-43.5400241078179,172.636978574618,2480671.52588416,5740761.03535134,1570671.16,5179149.6,126.03
CPT_476_measurement_num_0,-43.5383407654744,172.625256504473,2479723.28259648,5740943.88883412,1569723.28,5179332.35,126.1
CPT_1028_measurement_num_0,-43.5423697961912,172.636836015421,2480661.13260778,5740500.37469826,1570660.78,5178889.04,126.37
CPT_44690_measurement_num_0,-43.5053969984279,172.612749011039,2478695.45408245,5744599.37782666,1568695.73,5182986.41,126.5
CPT_1480_measurement_num_0,-43.5608053279857,172.665167575492,2482959.05521486,5738461.66415318,1572957.87,5176851.21,126.56
CPT_56449_measurement_num_0,-43.5391146862393,172.643851525165,2481226.58680627,5740864.45662479,1571226,5179253,126.7
CPT_14099_measurement_num_0,-43.5063308534261,172.654186967937,2482046.90716652,5744510.29564579,1572045.89,5182897.45,126.71
CPT_113641_measurement_num_0,-43.5592606293625,172.646930544419,2481484.86681838,5738627.24482384,1571484.26,5177016.67,126.78
CPT_56709_measurement_num_0,-43.5377880443851,172.64415403375,2481250.41117568,5741011.95312911,1571249.81,5179400.44,126.78
CPT_102938_measurement_num_0,-43.4537231257263,172.636912315927,2480624.5882739,5750349.104323,1570624,5188734,127.37
CPT_56379_measurement_num_0,-43.5621076795192,172.688909308827,2484877.81840594,5738324.35018874,1574875.87,5176714.02,127.38
CPT_55897_measurement_num_0,-43.5621076795192,172.688909308827,2484877.81840594,5738324.35018874,1574875.87,5176714.02,127.38
CPT_500_measurement_num_0,-43.5402572538838,172.647606991364,2481530.65183983,5740738.7975533,1571529.95,5179127.4,127.43
CPT_168869_measurement_num_0,-43.4531878291158,172.63564244949,2480521.54991856,5750408.12797974,1570521,5188793,127.47
CPT_409_measurement_num_0,-43.5264854372757,172.640001153628,2480909.35896803,5742266.25995418,1570908.85,5180654.25,127.53
CPT_168877_measurement_num_0,-43.4551456905322,172.634048577413,2480393.4977528,5750190.04738294,1570393,5188575,127.67
CPT_54417_measurement_num_0,-43.5685172671424,172.662574610422,2482753.00007419,5737604.00305379,1572751.93,5175993.88,127.82
CPT_1058_measurement_num_0,-43.5419583596727,172.651700395101,2481862.27584378,5740551.183292,1571861.45,5178939.87,127.92
CPT_475_measurement_num_0,-43.5375582560734,172.621607750832,2479427.98093288,5741029.50210262,1569428.09,5179417.92,128.02
CPT_36130_measurement_num_0,-43.5656320175838,172.645773056672,2481394.33304557,5737918.97088874,1571393.79,5176308.67,128.07
CPT_14951_measurement_num_0,-43.5050506583948,172.647942858645,2481541.36392025,5744650.42226328,1571540.54,5183037.51,128.13
CPT_27628_measurement_num_0,-43.572521031307,172.639152051329,2480862.72105588,5737151.30194075,1570862.42,5175541.28,128.2
CPT_28852_measurement_num_0,-43.5395460990294,172.625319838792,2479729.00002904,5740809.99706253,1569729,5179198.51,128.22
CPT_28855_measurement_num_0,-43.5389313336649,172.624482230413,2479660.99602354,5740877.99564372,1569661.02,5179266.48,128.35
CPT_57842_measurement_num_0,-43.5392099561675,172.625755131066,2479764.01499511,5740847.50027989,1569764,5179236,128.37
CPT_75757_measurement_num_0,-43.5717065689359,172.620997483261,2479395.79730232,5737235.32775984,1569396.07,5175625.21,128.52
CPT_40508_measurement_num_0,-43.5653309579881,172.658481554122,2482420.90169428,5737956.67527528,1572419.95,5176346.4,128.53
CPT_443_measurement_num_0,-43.531923595779,172.630754162851,2480164.48898415,5741658.81927854,1570164.29,5180047.02,128.74
CPT_972_measurement_num_0,-43.5548806408253,172.688546717031,2484845.54341265,5739127.1915704,1574843.58,5177516.54,128.75
CPT_59406_measurement_num_0,-43.5624411334521,172.662507856805,2482744.8930452,5738279.0600639,1572743.8,5176668.67,128.84
CPT_945_measurement_num_0,-43.5524771449763,172.668095913546,2483191.99162819,5739387.89139632,1573190.68,5177777.08,129.05
CPT_105004_measurement_num_0,-43.4632682573757,172.636677307113,2480610.17541382,5749288.56330674,1570609.61,5187673.86,129.13
CPT_168880_measurement_num_0,-43.4564694641547,172.634090036682,2480397.49692344,5750042.99180604,1570397,5188428,129.29
CPT_55583_measurement_num_0,-43.548959545897,172.615444014012,2478935.60235823,5739760.53233365,1568935.95,5178149.42,129.76
CPT_40490_measurement_num_0,-43.5351150218239,172.64149405189,2481034.14647324,5741308.01514569,1571033.62,5179696.38,129.96
CPT_5472_measurement_num_0,-43.5418837318716,172.633416911733,2480384.56636809,5740553.17484001,1570384.32,5178941.81,129.99
CPT_19662_measurement_num_0,-43.5244774459753,172.609216831826,2478419.70172683,5742478.20040854,1568420.15,5180866.03,130
CPT_1492_measurement_num_0,-43.5058691752974,172.612879719168,2478706.26670144,5744546.96765286,1568706.54,5182934.02,130.09
CPT_76287_measurement_num_0,-43.5575066140563,172.617997389251,2479146.2665075,5738811.87855002,1569146.57,5177201.14,130.1
CPT_74613_measurement_num_0,-43.5125682775106,172.652814064829,2481938.75648435,5743816.85018663,1571937.8,5182204.27,130.11
CPT_28967_measurement_num_0,-43.4570580055072,172.634602051806,2480439.22176804,5749977.78658589,1570438.71,5188362.82,130.18
CPT_36979_measurement_num_0,-43.5661799946029,172.74337704313,2489279.88820258,5737886.77251491,1579276.16,5176276.77,130.25
CPT_49103_measurement_num_0,-43.5649099926619,172.691711956277,2485105.39895226,5738013.83795748,1575103.37,5176403.64,130.25
CPT_40241_measurement_num_0,-43.4620809809669,172.629004955653,2479988.71060268,5749417.74192685,1569988.38,5187802.98,130.28
CPT_44905_measurement_num_0,-43.5086839959966,172.650502995103,2481750.08453651,5744247.62161854,1571749.19,5182634.87,130.3
CPT_117086_measurement_num_0,-43.5410026239081,172.654004581792,2482048.06266378,5740658.13885004,1572047.16,5179046.79,130.37
CPT_11680_measurement_num_0,-43.5443831961677,172.658596119475,2482420.68697231,5740284.0700823,1572419.65,5178672.88,130.48
CPT_56550_measurement_num_0,-43.5529020457978,172.595204967961,2477302.19298383,5739314.81526629,1567303.19,5177703.81,130.83
CPT_461_measurement_num_0,-43.5365180465608,172.623942473977,2479616.16813838,5741145.92031328,1569616.2,5179534.3,130.94
CPT_742_measurement_num_0,-43.50331335574,172.6314780644,2480209.02273469,5744837.70793664,1570208.71,5183224.69,131
CPT_692_measurement_num_0,-43.5496154712209,172.61623857417,2479000.14460084,5739687.95193382,1569000.47,5178076.87,131.05
CPT_502_measurement_num_0,-43.5408959236642,172.651277868141,2481827.63623472,5740669.08045222,1571826.82,5179057.72,131.07
CPT_14481_measurement_num_0,-43.5651748866741,172.662321713019,2482731.07586857,5737975.27063961,1572730,5176365,131.09
CPT_1017_measurement_num_0,-43.54141084097,172.640538431853,2480959.9033979,5740608.20616734,1570959.43,5178996.84,131.14
CPT_104897_measurement_num_1,-43.4744467357888,172.629728540111,2480053.34895926,5748044.1715203,1570053.02,5186429.93,131.26
CPT_125414_measurement_num_0,-43.5680858223724,172.66015470898,2482557.31395205,5737651.14937316,1572556.32,5176041,131.34
CPT_187468_measurement_num_0,-43.5010366970644,172.621332101027,2479387.36318972,5745086.98428986,1569387.36,5183473.85,131.37
CPT_56693_measurement_num_0,-43.5338460430299,172.623204986831,2479555.2248748,5741442.51642214,1569555.27,5179830.78,131.55
CPT_5711_measurement_num_0,-43.5416174346626,172.633656553089,2480403.8049442,5740582.84564723,1570403.55,5178971.47,131.67
CPT_28501_measurement_num_0,-43.5710512452991,172.64226424963,2481113.42712611,5737315.67583009,1571113.02,5175705.6,131.75
CPT_75804_measurement_num_0,-43.5367065748829,172.649997482004,2481722.21041441,5741134.0951427,1571721.42,5179522.55,131.95
CPT_786_measurement_num_0,-43.5148918813371,172.64908516418,2481638.32199145,5743557.4378749,1571637.49,5181944.95,132.01
CPT_496_measurement_num_0,-43.5397430428917,172.636341702613,2480619.91679402,5740792.03913315,1570619.57,5179180.59,132.01
CPT_390_measurement_num_0,-43.5228786810652,172.642464879615,2481106.81847949,5742667.82914253,1571106.22,5181055.67,132.11
CPT_389_measurement_num_0,-43.5228786810652,172.642464879615,2481106.81847949,5742667.82914253,1571106.22,5181055.67,132.11
CPT_75805_measurement_num_0,-43.5367065748829,172.649997482004,2481722.21041441,5741134.0951427,1571721.42,5179522.55,132.39
CPT_734_measurement_num_0,-43.5058034557343,172.618077532064,2479126.56817832,5744556.19950397,1569126.68,5182943.26,132.44
CPT_1012_measurement_num_0,-43.5415217236142,172.621685328889,2479436.23818906,5740589.18247102,1569436.36,5178977.77,132.47
CPT_14452_measurement_num_0,-43.5663018535567,172.6628107377,2482771.08694935,5737850.21968873,1572770,5176240,132.8
CPT_86860_measurement_num_0,-43.5419827027703,172.640826041438,2480983.42038417,5740544.77072697,1570982.94,5178933.43,132.84
CPT_14088_measurement_num_0,-43.4987435018096,172.657755366438,2482332.02933086,5745354.44510922,1572330.88,5183741.28,132.87
CPT_1964_measurement_num_0,-43.5016158563686,172.622313238449,2479467.00203029,5745022.99787621,1569466.97,5183409.89,132.87
CPT_56710_measurement_num_0,-43.5378039806982,172.644500995712,2481278.46211597,5741010.30155646,1571277.85,5179398.79,132.89
CPT_33874_measurement_num_0,-43.5639804405218,172.688802221604,2484869.93776347,5738116.24732854,1574868,5176506,132.97
CPT_56087_measurement_num_0,-43.5375665934596,172.64448951816,2481277.42260186,5741036.67183523,1571276.81,5179425.15,132.99
CPT_31539_measurement_num_0,-43.5707759815559,172.641830955809,2481078.29450501,5737346.10922308,1571077.9,5175736.02,133.17
CPT_128181_measurement_num_0,-43.5658110432467,172.680013322017,2484160.64503006,5737910.19092096,1574159,5176300,133.22
CPT_86867_measurement_num_0,-43.5417347371565,172.641317062142,2481022.98686565,5740572.49012802,1571022.49,5178961.14,133.24
CPT_33451_measurement_num_0,-43.5689807547412,172.690567139884,2485014.57574668,5737561.22001657,1575012.6,5175951.2,133.24
CPT_55400_measurement_num_0,-43.5520360915187,172.603550723864,2477976.11674404,5739414.24717618,1567976.85,5177803.23,133.34
CPT_56859_measurement_num_0,-43.538184806912,172.666940556021,2483092.32554651,5740975.43941257,1573091,5179364,133.38
CPT_473_measurement_num_0,-43.5364721243437,172.648389842092,2481592.16019206,5741159.59929296,1571591.42,5179548.04,133.42
CPT_51947_measurement_num_0,-43.5759173304318,172.616771704631,2479056.57344603,5736765.95065128,1569057,5175156,133.58
CPT_14465_measurement_num_0,-43.5665675825993,172.661323289057,2482651.03794553,5737820.21248494,1572650,5176210,133.64
CPT_468_measurement_num_0,-43.5368638178872,172.636784774086,2480654.34134836,5741112.08186092,1570653.97,5179500.51,133.64
CPT_19653_measurement_num_0,-43.5251280503524,172.60917798322,2478416.8982053,5742405.90298041,1568417.35,5180793.76,133.67
CPT_33245_measurement_num_0,-43.5028503331046,172.650366067324,2481736.30605765,5744895.70200928,1571735.4,5183282.7,133.73
CPT_59198_measurement_num_0,-43.5420882143678,172.633696778035,2480407.28443353,5740530.55528757,1570407.03,5178919.2,133.79
CPT_11509_measurement_num_0,-43.5514289297654,172.65443815913,2482087.87779986,5739499.89433051,1572087,5177889,133.85
CPT_25655_measurement_num_0,-43.5489285365697,172.689919546017,2484954.02896734,5739788.90150566,1574952,5178177.99,133.85
CPT_126368_measurement_num_0,-43.4820922762556,172.635802665989,2480548.50085484,5747196.91009177,1570548,5185583,133.96
CPT_31541_measurement_num_0,-43.5709460198943,172.641901032024,2481084.03598522,5737327.24158849,1571083.64,5175717.16,134.07
CPT_9433_measurement_num_0,-43.5463234076073,172.644700367832,2481298.58699491,5740063.84268108,1571298,5178452.7,134.1
CPT_13734_measurement_num_0,-43.545999965852,172.644899957636,2481314.56456511,5740099.846143,1571313.97,5178488.69,134.11
CPT_48756_measurement_num_0,-43.4996120090372,172.631687972913,2480224.18952988,5745249.00467801,1570223.86,5183635.83,134.14
CPT_50115_measurement_num_0,-43.519204979259,172.697440019528,2485549.85239951,5743093.4960139,1575547.49,5181481.29,134.17
CPT_12070_measurement_num_0,-43.4995872845377,172.641387428348,2481008.63277788,5745255.1577978,1571008,5183642,134.38
CPT_9438_measurement_num_0,-43.5462889613716,172.64462629675,2481292.58477204,5740067.64437363,1571292,5178456.5,134.53
CPT_1475_measurement_num_0,-43.557504817543,172.663137259072,2482793.54296934,5738827.70467331,1572792.41,5177217.1,134.57
CPT_24411_measurement_num_0,-43.5640079601724,172.67914804013,2484089.97411006,5738110.25316344,1574088.35,5176499.98,134.66
CPT_16450_measurement_num_0,-43.4733698245694,172.62442959714,2479624.07747113,5748161.9041808,1569623.91,5186547.61,134.67
CPT_38273_measurement_num_0,-43.5047180395993,172.649496040084,2481666.81369194,5744687.90359831,1571665.94,5183074.98,134.83
CPT_23259_measurement_num_0,-43.5623352718455,172.663066760536,2482790.00145578,5738291.00307852,1572788.89,5176680.61,134.88
CPT_499_measurement_num_0,-43.5403370855675,172.645062912676,2481325.07078568,5740729.06067994,1571324.45,5179117.66,134.93
CPT_12201_measurement_num_0,-43.5384177980552,172.628582052322,2479992.10694205,5740936.52664113,1569992,5179325,134.96
CPT_34132_measurement_num_0,-43.5384448906176,172.628606640609,2479994.10761494,5740933.52541416,1569994,5179322,134.96
CPT_47175_measurement_num_0,-43.5670729983561,172.661904942349,2482698.2545623,5737764.24853895,1572697.2,5176154.06,134.99
CPT_77615_measurement_num_0,-43.566066693063,172.680697117496,2484215.99620012,5737881.99764246,1574214.33,5176271.82,135
