d,vs
0.0,78.0
0.01,78.0
0.02,78.0
0.03,78.0
0.04,78.0
0.05,78.0
0.06,78.0
0.07,78.0
0.08,78.0
0.09,78.0
0.1,78.0
0.11,78.0
0.12,78.0
0.13,78.0
0.14,78.0
0.15,78.0
0.16,78.0
0.17,78.0
0.18,78.0
0.19,78.0
0.2,78.0
0.21,78.0
0.22,78.0
0.23,78.0
0.24,78.0
0.25,78.0
0.26,78.0
0.27,78.0
0.28,78.0
0.29,78.0
0.3,78.0
0.31,78.0
0.32,78.0
0.33,78.0
0.34,78.0
0.35,78.0
0.36,78.0
0.37,78.0
0.38,78.0
0.39,78.0
0.4,78.0
0.41,78.0
0.42,78.0
0.43,78.0
0.44,78.0
0.45,78.0
0.46,78.0
0.47,78.0
0.48,78.0
0.49,78.0
0.5,78.0
0.51,78.0
0.52,78.0
0.53,78.0
0.54,78.0
0.55,78.0
0.56,78.0
0.57,78.0
0.58,78.0
0.59,78.0
0.6,78.0
0.61,78.0
0.62,78.0
0.63,78.0
0.64,78.0
0.65,78.0
0.66,78.0
0.67,78.0
0.68,78.0
0.69,78.0
0.7,78.0
0.71,78.0
0.72,78.0
0.73,78.0
0.74,78.0
0.75,78.0
0.76,78.0
0.77,78.0
0.78,78.0
0.79,78.0
0.8,78.0
0.81,78.0
0.82,78.0
0.83,78.0
0.84,78.0
0.85,78.0
0.86,78.0
0.87,78.0
0.88,78.0
0.89,78.0
0.9,78.0
0.91,78.0
0.92,78.0
0.93,78.0
0.94,78.0
0.95,78.0
0.96,78.0
0.97,78.0
0.98,78.0
0.99,78.0
1.0,78.0
1.01,78.0
1.02,78.0
1.03,78.0
1.04,78.0
1.05,78.0
1.06,78.0
1.07,78.0
1.08,78.0
1.09,78.0
1.1,78.0
1.11,78.0
1.12,78.0
1.13,78.0
1.14,78.0
1.15,78.0
1.16,78.0
1.17,78.0
1.18,78.0
1.19,78.0
1.2,78.0
1.21,78.0
1.22,78.0
1.23,78.0
1.24,78.0
1.25,78.0
1.26,78.0
1.27,78.0
1.28,78.0
1.29,78.0
1.3,78.0
1.31,78.0
1.32,78.0
1.33,78.0
1.34,78.0
1.35,78.0
1.36,78.0
1.37,78.0
1.38,78.0
1.39,78.0
1.4,78.0
1.41,78.0
1.42,78.0
1.43,78.0
1.44,78.0
1.45,78.0
1.46,78.0
1.47,78.0
1.48,78.0
1.49,78.0
1.5,78.0
1.51,78.0
1.52,78.0
1.53,78.0
1.54,78.0
1.55,78.0
1.56,78.0
1.57,78.0
1.58,78.0
1.59,78.0
1.6,78.0
1.61,78.0
1.62,78.0
1.63,78.0
1.64,78.0
1.65,78.0
1.66,78.0
1.67,78.0
1.68,78.0
1.69,78.0
1.7,78.0
1.71,78.0
1.72,78.0
1.73,78.0
1.74,78.0
1.75,78.0
1.76,78.0
1.77,78.0
1.78,78.0
1.79,78.0
1.8,78.0
1.81,78.0
1.82,78.0
1.83,78.0
1.84,78.0
1.85,78.0
1.86,78.0
1.87,78.0
1.88,78.0
1.89,78.0
1.9,78.0
1.91,78.0
1.92,78.0
1.93,78.0
1.94,78.0
1.95,78.0
1.96,78.0
1.97,78.0
1.98,78.0
1.99,78.0
2.0,78.0
2.01,78.0
2.02,78.0
2.03,78.0
2.04,78.0
2.05,78.0
2.06,78.0
2.07,78.0
2.08,78.0
2.09,78.0
2.1,78.0
2.11,78.0
2.12,78.0
2.13,78.0
2.14,78.0
2.15,78.0
2.16,78.0
2.17,78.0
2.18,78.0
2.19,78.0
2.2,78.0
2.21,78.0
2.22,78.0
2.23,78.0
2.24,78.0
2.25,78.0
2.26,78.0
2.27,78.0
2.28,78.0
2.29,78.0
2.3,78.0
2.31,78.0
2.32,78.0
2.33,78.0
2.34,78.0
2.35,78.0
2.36,78.0
2.37,78.0
2.38,78.0
2.39,78.0
2.4,78.0
2.41,78.0
2.42,78.0
2.43,78.0
2.44,78.0
2.45,78.0
2.46,78.0
2.47,78.0
2.48,78.0
2.49,78.0
2.5,27.0
2.51,27.0
2.52,27.0
2.53,27.0
2.54,27.0
2.55,27.0
2.56,27.0
2.57,27.0
2.58,27.0
2.59,27.0
2.6,27.0
2.61,27.0
2.62,27.0
2.63,27.0
2.64,27.0
2.65,27.0
2.66,27.0
2.67,27.0
2.68,27.0
2.69,27.0
2.7,27.0
2.71,27.0
2.72,27.0
2.73,27.0
2.74,27.0
2.75,27.0
2.76,27.0
2.77,27.0
2.78,27.0
2.79,27.0
2.8,27.0
2.81,27.0
2.82,27.0
2.83,27.0
2.84,27.0
2.85,27.0
2.86,27.0
