d,vs
0.0,82.0
0.01,82.0
0.02,82.0
0.03,82.0
0.04,82.0
0.05,82.0
0.06,82.0
0.07,82.0
0.08,82.0
0.09,82.0
0.1,82.0
0.11,82.0
0.12,82.0
0.13,82.0
0.14,82.0
0.15,82.0
0.16,82.0
0.17,82.0
0.18,82.0
0.19,82.0
0.2,82.0
0.21,82.0
0.22,82.0
0.23,82.0
0.24,82.0
0.25,82.0
0.26,82.0
0.27,82.0
0.28,82.0
0.29,82.0
0.3,82.0
0.31,82.0
0.32,82.0
0.33,82.0
0.34,82.0
0.35,82.0
0.36,82.0
0.37,82.0
0.38,82.0
0.39,82.0
0.4,82.0
0.41,82.0
0.42,82.0
0.43,82.0
0.44,82.0
0.45,82.0
0.46,82.0
0.47,82.0
0.48,82.0
0.49,82.0
0.5,82.0
0.51,82.0
0.52,82.0
0.53,82.0
0.54,82.0
0.55,82.0
0.56,82.0
0.57,82.0
0.58,82.0
0.59,82.0
0.6,82.0
0.61,82.0
0.62,82.0
0.63,82.0
0.64,82.0
0.65,82.0
0.66,82.0
0.67,82.0
0.68,82.0
0.69,82.0
0.7,82.0
0.71,82.0
0.72,82.0
0.73,82.0
0.74,82.0
0.75,82.0
0.76,82.0
0.77,82.0
0.78,82.0
0.79,82.0
0.8,82.0
0.81,82.0
0.82,82.0
0.83,82.0
0.84,82.0
0.85,82.0
0.86,82.0
0.87,82.0
0.88,82.0
0.89,82.0
0.9,82.0
0.91,82.0
0.92,82.0
0.93,82.0
0.94,82.0
0.95,82.0
0.96,82.0
0.97,82.0
0.98,82.0
0.99,82.0
1.0,82.0
1.01,82.0
1.02,82.0
1.03,82.0
1.04,82.0
1.05,82.0
1.06,82.0
1.07,82.0
1.08,82.0
1.09,82.0
1.1,82.0
1.11,82.0
1.12,82.0
1.13,82.0
1.14,82.0
1.15,82.0
1.16,82.0
1.17,82.0
1.18,82.0
1.19,82.0
1.2,82.0
1.21,82.0
1.22,82.0
1.23,82.0
1.24,82.0
1.25,82.0
1.26,82.0
1.27,82.0
1.28,82.0
1.29,82.0
1.3,82.0
1.31,82.0
1.32,82.0
1.33,82.0
1.34,82.0
1.35,82.0
1.36,82.0
1.37,82.0
1.38,82.0
1.39,82.0
1.4,82.0
1.41,82.0
1.42,82.0
1.43,82.0
1.44,82.0
1.45,82.0
1.46,82.0
1.47,82.0
1.48,82.0
1.49,82.0
1.5,82.0
1.51,82.0
1.52,82.0
1.53,82.0
1.54,82.0
1.55,82.0
1.56,82.0
1.57,82.0
1.58,82.0
1.59,82.0
1.6,82.0
1.61,82.0
1.62,82.0
1.63,82.0
1.64,82.0
1.65,82.0
1.66,82.0
1.67,82.0
1.68,82.0
1.69,82.0
1.7,82.0
1.71,82.0
1.72,82.0
1.73,82.0
1.74,82.0
1.75,82.0
1.76,82.0
1.77,82.0
1.78,82.0
1.79,82.0
1.8,82.0
1.81,82.0
1.82,82.0
1.83,82.0
1.84,82.0
1.85,82.0
1.86,82.0
1.87,82.0
1.88,82.0
1.89,82.0
1.9,82.0
1.91,82.0
1.92,82.0
1.93,82.0
1.94,82.0
1.95,82.0
1.96,82.0
1.97,82.0
1.98,82.0
1.99,82.0
2.0,212.0
2.01,212.0
2.02,212.0
2.03,212.0
2.04,212.0
2.05,212.0
2.06,212.0
2.07,212.0
2.08,212.0
2.09,212.0
2.1,212.0
2.11,212.0
2.12,212.0
2.13,212.0
2.14,212.0
2.15,212.0
2.16,212.0
2.17,212.0
2.18,212.0
2.19,212.0
2.2,212.0
2.21,212.0
2.22,212.0
2.23,212.0
2.24,212.0
2.25,212.0
2.26,212.0
2.27,212.0
2.28,212.0
2.29,212.0
2.3,212.0
2.31,212.0
2.32,212.0
2.33,212.0
2.34,212.0
2.35,212.0
2.36,212.0
2.37,212.0
2.38,212.0
2.39,212.0
2.4,212.0
2.41,212.0
2.42,212.0
2.43,212.0
2.44,212.0
2.45,212.0
2.46,212.0
2.47,212.0
2.48,212.0
2.49,212.0
2.5,85.0
2.51,85.0
2.52,85.0
2.53,85.0
2.54,85.0
2.55,85.0
2.56,85.0
2.57,85.0
2.58,85.0
2.59,85.0
2.6,85.0
2.61,85.0
2.62,85.0
2.63,85.0
2.64,85.0
2.65,85.0
2.66,85.0
2.67,85.0
2.68,85.0
2.69,85.0
2.7,85.0
2.71,85.0
2.72,85.0
2.73,85.0
2.74,85.0
2.75,85.0
2.76,85.0
2.77,85.0
2.78,85.0
2.79,85.0
2.8,85.0
2.81,85.0
2.82,85.0
2.83,85.0
2.84,85.0
2.85,85.0
2.86,85.0
2.87,85.0
2.88,85.0
2.89,85.0
2.9,85.0
2.91,85.0
2.92,85.0
2.93,85.0
2.94,85.0
2.95,85.0
2.96,85.0
2.97,85.0
2.98,85.0
2.99,85.0
3.0,78.0
3.01,78.0
3.02,78.0
3.03,78.0
3.04,78.0
3.05,78.0
3.06,78.0
3.07,78.0
3.08,78.0
3.09,78.0
3.1,78.0
3.11,78.0
3.12,78.0
3.13,78.0
3.14,78.0
3.15,78.0
3.16,78.0
3.17,78.0
3.18,78.0
3.19,78.0
3.2,78.0
3.21,78.0
3.22,78.0
3.23,78.0
3.24,78.0
3.25,78.0
3.26,78.0
3.27,78.0
3.28,78.0
3.29,78.0
3.3,78.0
3.31,78.0
3.32,78.0
3.33,78.0
3.34,78.0
3.35,78.0
3.36,78.0
3.37,78.0
3.38,78.0
3.39,78.0
3.4,78.0
3.41,78.0
3.42,78.0
3.43,78.0
3.44,78.0
3.45,78.0
3.46,78.0
3.47,78.0
3.48,78.0
3.49,78.0
3.5,66.0
3.51,66.0
3.52,66.0
3.53,66.0
3.54,66.0
3.55,66.0
3.56,66.0
3.57,66.0
3.58,66.0
3.59,66.0
3.6,66.0
3.61,66.0
3.62,66.0
3.63,66.0
3.64,66.0
3.65,66.0
3.66,66.0
3.67,66.0
3.68,66.0
3.69,66.0
3.7,66.0
3.71,66.0
3.72,66.0
3.73,66.0
3.74,66.0
3.75,66.0
3.76,66.0
3.77,66.0
3.78,66.0
3.79,66.0
3.8,66.0
3.81,66.0
3.82,66.0
3.83,66.0
3.84,66.0
3.85,66.0
3.86,66.0
3.87,66.0
3.88,66.0
3.89,66.0
3.9,66.0
3.91,66.0
3.92,66.0
3.93,66.0
3.94,66.0
3.95,66.0
3.96,66.0
3.97,66.0
3.98,66.0
3.99,66.0
4.0,57.0
4.01,57.0
4.02,57.0
4.03,57.0
4.04,57.0
4.05,57.0
4.06,57.0
4.07,57.0
4.08,57.0
4.09,57.0
4.1,57.0
4.11,57.0
4.12,57.0
4.13,57.0
4.14,57.0
4.15,57.0
4.16,57.0
4.17,57.0
4.18,57.0
4.19,57.0
4.2,57.0
4.21,57.0
4.22,57.0
4.23,57.0
4.24,57.0
4.25,57.0
4.26,57.0
4.27,57.0
4.28,57.0
4.29,57.0
4.3,57.0
4.31,57.0
4.32,57.0
4.33,57.0
4.34,57.0
4.35,57.0
4.36,57.0
4.37,57.0
4.38,57.0
4.39,57.0
4.4,57.0
4.41,57.0
4.42,57.0
4.43,57.0
4.44,57.0
4.45,57.0
4.46,57.0
4.47,57.0
4.48,57.0
4.49,57.0
4.5,57.0
4.51,57.0
4.52,57.0
4.53,57.0
4.54,57.0
4.55,57.0
4.56,57.0
4.57,57.0
4.58,57.0
4.59,57.0
4.6,57.0
4.61,57.0
4.62,57.0
4.63,57.0
4.64,57.0
4.65,57.0
4.66,57.0
4.67,57.0
4.68,57.0
4.69,57.0
4.7,57.0
4.71,57.0
4.72,57.0
4.73,57.0
4.74,57.0
4.75,57.0
4.76,57.0
4.77,57.0
4.78,57.0
4.79,57.0
4.8,57.0
4.81,57.0
4.82,57.0
4.83,57.0
4.84,57.0
4.85,57.0
4.86,57.0
4.87,57.0
4.88,57.0
4.89,57.0
4.9,57.0
4.91,57.0
4.92,57.0
4.93,57.0
4.94,57.0
4.95,57.0
4.96,57.0
4.97,57.0
4.98,57.0
4.99,57.0
5.0,54.0
5.01,54.0
5.02,54.0
5.03,54.0
5.04,54.0
5.05,54.0
5.06,54.0
5.07,54.0
5.08,54.0
5.09,54.0
5.1,54.0
5.11,54.0
5.12,54.0
5.13,54.0
5.14,54.0
5.15,54.0
5.16,54.0
5.17,54.0
5.18,54.0
5.19,54.0
5.2,54.0
5.21,54.0
5.22,54.0
5.23,54.0
5.24,54.0
5.25,54.0
5.26,54.0
5.27,54.0
5.28,54.0
5.29,54.0
5.3,54.0
5.31,54.0
5.32,54.0
5.33,54.0
5.34,54.0
5.35,54.0
5.36,54.0
5.37,54.0
5.38,54.0
5.39,54.0
5.4,54.0
5.41,54.0
5.42,54.0
5.43,54.0
5.44,54.0
5.45,54.0
5.46,54.0
5.47,54.0
5.48,54.0
5.49,54.0
5.5,62.0
5.51,62.0
5.52,62.0
5.53,62.0
5.54,62.0
5.55,62.0
5.56,62.0
5.57,62.0
5.58,62.0
5.59,62.0
5.6,62.0
5.61,62.0
5.62,62.0
5.63,62.0
5.64,62.0
5.65,62.0
5.66,62.0
5.67,62.0
5.68,62.0
5.69,62.0
5.7,62.0
5.71,62.0
5.72,62.0
5.73,62.0
5.74,62.0
5.75,62.0
5.76,62.0
5.77,62.0
5.78,62.0
5.79,62.0
5.8,62.0
5.81,62.0
5.82,62.0
5.83,62.0
5.84,62.0
5.85,62.0
5.86,62.0
5.87,62.0
5.88,62.0
5.89,62.0
5.9,62.0
5.91,62.0
5.92,62.0
5.93,62.0
5.94,62.0
5.95,62.0
5.96,62.0
5.97,62.0
5.98,62.0
5.99,62.0
6.0,54.0
6.01,54.0
6.02,54.0
6.03,54.0
6.04,54.0
6.05,54.0
6.06,54.0
6.07,54.0
6.08,54.0
6.09,54.0
6.1,54.0
6.11,54.0
6.12,54.0
6.13,54.0
6.14,54.0
6.15,54.0
6.16,54.0
6.17,54.0
6.18,54.0
6.19,54.0
6.2,54.0
6.21,54.0
6.22,54.0
6.23,54.0
6.24,54.0
6.25,54.0
6.26,54.0
6.27,54.0
6.28,54.0
6.29,54.0
6.3,54.0
6.31,54.0
6.32,54.0
6.33,54.0
6.34,54.0
6.35,54.0
6.36,54.0
6.37,54.0
6.38,54.0
6.39,54.0
6.4,54.0
6.41,54.0
6.42,54.0
6.43,54.0
6.44,54.0
6.45,54.0
6.46,54.0
6.47,54.0
6.48,54.0
6.49,54.0
6.5,97.0
6.51,97.0
6.52,97.0
6.53,97.0
6.54,97.0
6.55,97.0
6.56,97.0
6.57,97.0
6.58,97.0
6.59,97.0
6.6,97.0
6.61,97.0
6.62,97.0
6.63,97.0
6.64,97.0
6.65,97.0
6.66,97.0
6.67,97.0
6.68,97.0
6.69,97.0
6.7,97.0
6.71,97.0
6.72,97.0
6.73,97.0
6.74,97.0
6.75,97.0
6.76,97.0
6.77,97.0
6.78,97.0
6.79,97.0
6.8,97.0
6.81,97.0
6.82,97.0
6.83,97.0
6.84,97.0
6.85,97.0
6.86,97.0
6.87,97.0
6.88,97.0
6.89,97.0
6.9,97.0
6.91,97.0
6.92,97.0
6.93,97.0
6.94,97.0
6.95,97.0
6.96,97.0
6.97,97.0
6.98,97.0
6.99,97.0
7.0,97.0
7.01,97.0
7.02,97.0
7.03,97.0
7.04,97.0
7.05,97.0
7.06,97.0
7.07,97.0
7.08,97.0
7.09,97.0
7.1,97.0
7.11,97.0
7.12,97.0
7.13,97.0
7.14,97.0
7.15,97.0
7.16,97.0
7.17,97.0
7.18,97.0
7.19,97.0
7.2,97.0
7.21,97.0
7.22,97.0
7.23,97.0
7.24,97.0
7.25,97.0
7.26,97.0
7.27,97.0
7.28,97.0
7.29,97.0
7.3,97.0
7.31,97.0
7.32,97.0
7.33,97.0
7.34,97.0
7.35,97.0
7.36,97.0
7.37,97.0
7.38,97.0
7.39,97.0
7.4,97.0
7.41,97.0
7.42,97.0
7.43,97.0
7.44,97.0
7.45,97.0
7.46,97.0
7.47,97.0
7.48,97.0
7.49,97.0
7.5,97.0
7.51,97.0
7.52,97.0
7.53,97.0
7.54,97.0
7.55,97.0
7.56,97.0
7.57,97.0
7.58,97.0
7.59,97.0
7.6,97.0
7.61,97.0
7.62,97.0
7.63,97.0
7.64,97.0
7.65,97.0
7.66,97.0
7.67,97.0
7.68,97.0
7.69,97.0
7.7,97.0
7.71,97.0
7.72,97.0
7.73,97.0
7.74,97.0
7.75,97.0
7.76,97.0
7.77,97.0
7.78,97.0
7.79,97.0
7.8,97.0
7.81,97.0
7.82,97.0
7.83,97.0
7.84,97.0
7.85,97.0
7.86,97.0
7.87,97.0
7.88,97.0
7.89,97.0
7.9,97.0
7.91,97.0
7.92,97.0
7.93,97.0
7.94,97.0
7.95,97.0
7.96,97.0
7.97,97.0
7.98,97.0
7.99,97.0
8.0,138.0
8.01,138.0
8.02,138.0
8.03,138.0
8.04,138.0
8.05,138.0
8.06,138.0
8.07,138.0
8.08,138.0
8.09,138.0
8.1,138.0
8.11,138.0
8.12,138.0
8.13,138.0
8.14,138.0
8.15,138.0
8.16,138.0
8.17,138.0
8.18,138.0
8.19,138.0
8.2,138.0
8.21,138.0
8.22,138.0
8.23,138.0
8.24,138.0
8.25,138.0
8.26,138.0
8.27,138.0
8.28,138.0
8.29,138.0
8.3,138.0
8.31,138.0
8.32,138.0
8.33,138.0
8.34,138.0
8.35,138.0
8.36,138.0
8.37,138.0
8.38,138.0
8.39,138.0
8.4,138.0
8.41,138.0
8.42,138.0
8.43,138.0
8.44,138.0
8.45,138.0
8.46,138.0
8.47,138.0
8.48,138.0
8.49,138.0
8.5,138.0
8.51,138.0
8.52,138.0
8.53,138.0
8.54,138.0
8.55,138.0
8.56,138.0
8.57,138.0
8.58,138.0
8.59,138.0
8.6,138.0
8.61,138.0
8.62,138.0
8.63,138.0
8.64,138.0
8.65,138.0
8.66,138.0
8.67,138.0
8.68,138.0
8.69,138.0
8.7,138.0
8.71,138.0
8.72,138.0
8.73,138.0
8.74,138.0
8.75,138.0
8.76,138.0
8.77,138.0
8.78,138.0
8.79,138.0
8.8,138.0
8.81,138.0
8.82,138.0
8.83,138.0
8.84,138.0
8.85,138.0
8.86,138.0
8.87,138.0
8.88,138.0
8.89,138.0
8.9,138.0
8.91,138.0
8.92,138.0
8.93,138.0
8.94,138.0
8.95,138.0
8.96,138.0
8.97,138.0
8.98,138.0
8.99,138.0
9.0,148.0
9.01,148.0
9.02,148.0
9.03,148.0
9.04,148.0
9.05,148.0
9.06,148.0
9.07,148.0
9.08,148.0
9.09,148.0
9.1,148.0
9.11,148.0
9.12,148.0
9.13,148.0
9.14,148.0
9.15,148.0
9.16,148.0
9.17,148.0
9.18,148.0
9.19,148.0
9.2,148.0
9.21,148.0
9.22,148.0
9.23,148.0
9.24,148.0
9.25,148.0
9.26,148.0
9.27,148.0
9.28,148.0
9.29,148.0
9.3,148.0
9.31,148.0
9.32,148.0
9.33,148.0
9.34,148.0
9.35,148.0
9.36,148.0
9.37,148.0
9.38,148.0
9.39,148.0
9.4,148.0
9.41,148.0
9.42,148.0
9.43,148.0
9.44,148.0
9.45,148.0
9.46,148.0
9.47,148.0
9.48,148.0
9.49,148.0
9.5,152.0
9.51,152.0
9.52,152.0
9.53,152.0
9.54,152.0
9.55,152.0
9.56,152.0
9.57,152.0
9.58,152.0
9.59,152.0
9.6,152.0
9.61,152.0
9.62,152.0
9.63,152.0
9.64,152.0
9.65,152.0
9.66,152.0
9.67,152.0
9.68,152.0
9.69,152.0
9.7,152.0
9.71,152.0
9.72,152.0
9.73,152.0
9.74,152.0
9.75,152.0
9.76,152.0
9.77,152.0
9.78,152.0
9.79,152.0
9.8,152.0
9.81,152.0
9.82,152.0
9.83,152.0
9.84,152.0
9.85,152.0
9.86,152.0
9.87,152.0
9.88,152.0
9.89,152.0
9.9,152.0
9.91,152.0
9.92,152.0
9.93,152.0
9.94,152.0
9.95,152.0
9.96,152.0
9.97,152.0
9.98,152.0
9.99,152.0
10.0,155.0
10.01,155.0
10.02,155.0
10.03,155.0
10.04,155.0
10.05,155.0
10.06,155.0
10.07,155.0
10.08,155.0
10.09,155.0
10.1,155.0
10.11,155.0
10.12,155.0
10.13,155.0
10.14,155.0
10.15,155.0
10.16,155.0
10.17,155.0
10.18,155.0
10.19,155.0
10.2,155.0
10.21,155.0
10.22,155.0
10.23,155.0
10.24,155.0
10.25,155.0
10.26,155.0
10.27,155.0
10.28,155.0
10.29,155.0
10.3,155.0
10.31,155.0
10.32,155.0
10.33,155.0
10.34,155.0
10.35,155.0
10.36,155.0
10.37,155.0
10.38,155.0
10.39,155.0
