d,vs
0.01,28.255868328493456
0.03,49.983796990668814
0.05,59.05163866039944
0.07,64.36408175030961
0.09,73.10154289212903
0.11,79.22369123232131
0.13,82.96290239447356
0.15,84.34946809552085
0.17,85.57059907008893
0.19,86.32731496308386
0.21,86.9608799487883
0.23,86.37670418622925
0.25,86.65926911207274
0.27,84.93957453394758
0.29,84.11835389808925
0.31,84.16096926233391
0.33,83.81850113843151
0.35,83.98327749220047
0.37,83.90007395283672
0.39,83.3664359408762
0.41,83.67601149341243
0.43,82.88922390941872
0.45,84.10046026072816
0.47,84.48386562671665
0.49,85.09384748031741
0.51,84.96846067907323
0.53,86.0688300027263
0.55,86.15829940203405
0.57,86.27210327141489
0.59,86.50814841167654
0.61,86.2690700281959
0.63,86.65775770888762
0.65,87.68886893502489
0.67,88.74219259739141
0.69,88.1259879537525
0.71,88.07934075763684
0.73,87.06505873021972
0.75,87.45467421963632
0.77,87.38791351807157
0.79,86.66417322705544
0.81,85.87290152361167
0.83,85.43058745072658
0.85,85.93737685183413
0.87,86.49265481232842
0.89,86.32500203650571
0.91,86.22723325798852
0.93,85.19441560519309
0.95,84.71896357252847
0.97,85.22704350706731
0.99,84.83566388210066
1.01,84.94112664378416
1.03,84.82659228258284
1.05,84.67679862464952
1.07,85.04242381077407
1.09,85.40578329601449
1.11,85.49482056935166
1.13,86.54825949663383
1.15,87.42352406850924
1.17,87.31353504053965
1.19,87.56794636493393
1.21,87.50661377083179
1.23,86.60734472147524
1.25,86.50872382047078
1.27,85.65364049810684
1.29,85.86905529267223
1.31,85.606907841169
1.33,84.87802589495223
1.35,85.14225923948989
1.37,85.15298559373679
1.39,85.31647518968528
1.41,84.28764477153706
1.43,83.39681050007233
1.45,82.45592048358496
1.47,81.62906736627679
1.49,80.36106873863618
1.51,80.99453977265419
1.53,81.08630843817994
1.55,81.51999991104283
1.57,80.98334315954412
1.59,81.95493130500209
1.61,83.54440742006264
1.63,84.96562596065114
1.65,87.42524876089853
1.67,88.01777580990955
1.69,89.20436132258416
1.71,89.88245510265511
1.73,91.78631104924375
1.75,92.01297952893171
1.77,91.80803260412705
1.79,91.6102598814745
1.81,89.9707768853441
1.83,89.35437686424714
1.85,88.244239651265
1.87,87.64679982803068
1.89,85.73477211652752
1.91,84.56743652479783
1.93,83.71313708911103
1.95,83.81512715510274
1.97,83.783455033385
1.99,83.52721844732474
2.01,82.78048004046485
2.03,81.70824202663847
2.05,79.74208423093133
2.07,77.6790842858527
2.09,75.66762448319699
2.11,75.06098176820338
2.13,74.70453079243389
2.15,74.98319858851526
2.17,77.14426508919111
2.19,79.67214320044748
2.21,81.63531242265552
2.23,82.3028787494902
2.25,82.79519443953089
2.27,82.65792824047195
2.29,82.57925690722303
2.31,81.4492942846779
2.33,80.9511176908488
2.35,78.69159403035923
2.37,76.15813710824172
2.39,75.08798526959454
2.41,73.67762002011918
2.43,72.31983312542073
2.45,72.45474181393296
2.47,71.64840661859232
2.49,72.47094672389476
2.51,72.64133112601442
2.53,73.28072499993068
2.55,73.03215824531496
2.57,72.2676730808847
2.59,72.58727807878022
2.61,73.79104873799477
2.63,74.09617982981028
2.65,73.48736452062295
2.67,72.0413574523025
2.69,70.44739927563047
2.71,69.70849253840407
2.73,69.15513269695413
2.75,68.93637931186827
2.77,68.95570027560252
2.79,68.10058043285068
2.81,67.80476337360955
2.83,66.2161112758948
2.85,64.84504036450325
2.87,63.813175271957654
2.89,63.872984786810306
2.91,63.83217497707624
2.93,63.64000392487711
2.95,63.004153231605954
2.97,62.39706139609
2.99,61.25515691588816
3.01,60.82315188339732
3.03,60.423361592247794
3.05,61.80009179234229
3.07,70.51575976929969
3.09,79.25486521718906
3.11,74.15179217086339
3.13,71.34616541850106
3.15,69.42147012852114
3.17,68.59269428610128
3.19,68.02483906715612
3.21,68.93037080066298
3.23,70.64220770210953
3.25,74.56560760634021
3.27,77.0422580565281
3.29,80.358486619795
3.31,82.41322307902611
3.33,82.13960343889865
3.35,81.82349091944131
3.37,81.47348311455134
3.39,81.29118316783556
3.41,80.95158372740896
3.43,80.44190892257716
3.45,80.73307448708901
3.47,81.04324519749292
3.49,81.61319904211366
3.51,82.28740622155053
3.53,81.95221886502704
3.55,81.4032303514666
3.57,81.3776653341605
3.59,81.11380687868144
3.61,80.44161119605216
3.63,80.8887242795637
3.65,80.98742969675129
3.67,80.83977430713207
3.69,80.6755734373248
3.71,79.52791165517255
3.73,79.38352978752496
3.75,78.57925902630159
3.77,78.15218259344742
3.79,78.56065139719912
3.81,78.84671482815801
3.83,77.67293688257648
3.85,77.28931078679297
3.87,76.75356646518102
3.89,76.66622526867172
3.91,77.42089767211655
3.93,77.91909054754682
3.95,77.89990041551252
3.97,78.00967747068205
3.99,77.05350273951571
4.01,76.58322060584624
4.03,76.59884136374939
4.05,76.67828250525262
4.07,77.55695170549113
4.09,78.34003046159711
4.11,78.5187199726835
4.13,78.37323866351721
4.15,77.59493053189199
4.17,77.14687260201592
4.19,76.90408664814024
4.21,76.66652622538977
4.23,76.4322737260304
4.25,76.39773029736374
4.27,76.6872145847373
4.29,77.0775985687375
4.31,77.3356330991419
4.33,78.10732919503809
4.35,78.3192907222517
4.37,77.88504847577806
4.39,77.57923545787199
4.41,77.27191421673477
4.43,77.04537395354674
4.45,77.01832941381855
4.47,76.92058293587817
4.49,76.47997294945617
4.51,75.94964061940378
4.53,75.81036842463169
4.55,76.5567768050443
4.57,78.02909125916128
4.59,77.68835439664743
4.61,78.02514678132475
4.63,78.30480882748597
4.65,78.46840672896512
4.67,77.88654108542725
4.69,77.74581389436717
4.71,76.87671848021897
4.73,76.42592435395746
4.75,76.45752105021845
4.77,76.2192496617958
4.79,76.50632880828782
4.81,75.69437200804752
4.83,74.04394300072549
4.85,73.31102732815091
4.87,73.00072110471929
4.89,72.56306176744933
4.91,72.55123312384137
4.93,72.97786436931715
4.95,74.0972792666208
4.97,74.77675046151003
4.99,74.29814090416839
5.01,73.08403384192286
5.03,72.47679194080874
5.05,73.15999833930489
5.07,73.57546606069802
5.09,74.39401469913395
5.11,74.53370936844539
5.13,74.55068941922005
5.15,74.92454620343952
5.17,74.89085343215636
5.19,75.39820500146318
5.21,75.35055164950528
5.23,75.18415400465058
5.25,74.89291821381704
5.27,75.21141471242818
5.29,75.26655261315928
5.31,75.76591949633395
5.33,76.67329419286938
5.35,76.76279079883913
5.37,77.83560919302225
5.39,78.29128741691663
5.41,78.72940605934363
5.43,78.26024305457688
5.45,77.6464808828012
5.47,77.32995334138923
5.49,77.65254891511675
5.51,78.38004602637344
5.53,77.9601260013385
5.55,77.40696932892051
5.57,77.4205797838031
5.59,76.4657094380701
5.61,76.81531710534449
5.63,76.44372450031004
5.65,76.58624805297565
5.67,76.11583354849526
5.69,75.71819657318248
5.71,76.57765275692022
5.73,76.14291319090356
5.75,76.75394087182295
5.77,75.97355278542517
5.79,76.39133270514475
5.81,76.70568279473926
5.83,78.18238016807298
5.85,79.888891151673
5.87,81.02860886993497
5.89,82.30875221826336
5.91,82.43592884243685
5.93,82.23626665673257
5.95,82.13220688492183
5.97,82.05431056750079
5.99,83.02259464438191
6.01,84.50995886848746
6.03,84.18532451260424
6.05,83.0180276540998
6.07,83.20580264556916
6.09,86.75394927132437
6.11,89.13701850886056
6.13,93.22894282210967
6.15,97.93860497810101
6.17,102.98942361743062
6.19,105.98584742855451
6.21,108.20432249460616
6.23,108.28239137939431
6.25,107.68326262522147
6.27,106.9725792251929
6.29,106.42105341190037
6.31,106.90540567525682
6.33,106.65718875288681
6.35,107.12596137539492
6.37,114.35757104650854
6.39,125.56307867290508
6.41,142.53010423238305
6.43,149.28263072422297
6.45,154.56685005325733
6.47,160.2178921647952
6.49,164.73512213716563
6.51,167.5139182096296
6.53,175.07118816735237
6.55,181.88124479824998
6.57,185.2879364801563
6.59,187.566175998642
6.61,190.52978879285266
6.63,193.52366638962525
6.65,197.4634066638083
6.67,199.48332690539428
6.69,201.40255388850224
6.71,200.1711542002097
6.73,201.58641078820983
6.75,204.1404539870035
6.77,206.3559788271867
6.79,208.21042345537606
6.81,210.14363861760654
6.83,211.9663916807838
6.85,214.03687409012014
6.87,214.94302277247454
6.89,216.71937130885618
6.91,215.82512028098895
6.93,215.37600052014562
6.95,214.47707610936112
6.97,213.41880459229085
