d,vs
1,314
1.5,308
2,452
2.5,61
3,56
3.5,73
4,122
4.5,108
5,93
5.5,80
6,224
7,228
7.5,140
8,152
8.5,282
9,374
9.5,244
10,254
10.5,258
11,276
11.5,268
12,218
12.5,199
13,196
13.5,325
14,344
14.5,227
15.5,254
16.5,288
17.5,167
18.5,226
19.5,291
