d,vs
1.00,120
1.50,172
2.00,207
2.50,198
3.00,205
3.50,216
4.00,234
4.50,223
5.00,223
5.50,232
6.00,299
6.50,232
7.00,242
7.50,216
8.00,206
8.50,209
9.00,272
9.50,349
10.00,322
10.50,288
11.00,239
11.50,240
12.00,210
12.50,217
13.00,221
13.50,220
14.00,217
14.50,229
