Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.25,0.02,0.006,11572.176458734852,40.022643096051,48.72321768214904,480.84952244144966,14.5246833736939,49.686500630955656
0.02,0.453,0.026,0.008,,,,,,
0.03,1.022,0.032,0.003,12291.224808559706,65.61051425923014,79.87366953297582,599.7726462931632,25.104172417164893,70.47107016076158
0.04,1.693,0.035,0.002,,,,,,
0.05,1.999,0.039,0.002,3829.5299127817307,81.19382104047492,98.84465170144773,401.2194889677786,32.397156135936434,82.69201601953479
0.06,2.355,0.043,0.003,,,,,,
0.07,2.44,0.05,0.003,2959.745251061911,89.75220827392269,109.2635578986885,377.2439830173729,37.3726353555917,93.13273240059934
0.08,2.457,0.055,-0.001,,,,,,
0.09,2.406,0.059,-0.001,2930.682043910072,93.77389298108451,114.15952189001594,384.3363139443803,40.54940885803363,101.39474782100496
0.1,2.355,0.064,-0.003,,,,,,
0.11,2.262,0.067,-0.006,3046.2863397578676,96.16322245807194,117.06827081852238,395.8034995101463,42.947326372221056,108.4039417951832
0.12,2.185,0.071,-0.009,,,,,,
0.13,2.084,0.073,-0.011,3169.266228023557,97.41834641207106,118.59624780599955,405.454560733703,44.778665161367556,114.28237005191374
0.14,2.041,0.077,-0.015,,,,,,
0.15,1.939,0.079,-0.016,3282.1453145462137,98.48362681114226,119.89311090052101,413.69384490278685,46.4178954614653,119.65488717586523
0.16,1.837,0.082,-0.022,,,,,,
0.17,1.761,0.085,-0.024,3487.6073045130483,98.78087850581268,120.25498252881545,424.93616298665887,47.688508669263854,124.59666330774868
0.18,1.727,0.086,-0.024,,,,,,
0.19,1.676,0.088,-0.023,3448.1513388599483,99.44207485279624,121.05991721209978,424.489065331184,48.97775155938178,128.68466358803917
0.2,1.659,0.09,-0.018,,,,,,
0.21,1.642,0.09,-0.013,3305.4039597494752,100.40742992149973,122.2351320783475,419.16930858645543,50.304941608633,132.35078591388356
0.22,1.642,0.091,-0.011,,,,,,
0.23,1.651,0.091,-0.011,3091.4459801765825,101.74970247698387,123.86920301545862,410.35348514281844,51.68138878582191,135.63245017239092
0.24,1.659,0.088,-0.009,,,,,,
0.25,1.676,0.086,-0.008,2726.460009341444,102.60582140997433,124.91143475996874,392.2131033943801,52.75990136176839,137.5254276062115
0.26,1.693,0.084,-0.004,,,,,,
0.27,1.718,0.085,-0.003,2493.8069172524015,103.98751004351978,126.5934904877632,380.751611393333,54.040835552540294,140.0420370766505
0.28,1.744,0.085,-0.003,,,,,,
0.29,1.786,0.086,0.003,2312.215632484103,105.82951955491468,128.83593684946135,372.06027321069934,55.48796114311571,142.85490947142043
0.3,1.812,0.086,0.006,,,,,,
0.31,1.88,0.086,0.007,2113.882910735738,107.80702710012683,131.24333733928486,361.81111884917055,56.945377413264126,145.34089515802285
0.32,1.914,0.087,0.005,,,,,,
0.33,2.024,0.088,-0.002,1947.5309019306349,110.53475370625115,134.5640479902188,353.6794780988832,58.674726413264956,148.18098841429037
0.34,2.151,0.09,-0.003,,,,,,
