Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.739,0.0067,0.0003,5086.949533412759,48.16815850508972,58.63949731054401,399.7698344448216,15.504823641943819,43.44876621590608
0.02,1.362,0.0094,0.0003,,,,,,
0.03,3.22,0.0172,0.0003,1524.0563710193953,77.15157304074371,93.92365413655756,260.8536667378809,28.127921311010894,65.56140686382446
0.04,4.053,0.0313,0.0001,,,,,,
0.05,4.705,0.0419,-0.0001,1435.2895007429306,94.10066025770189,114.55732553111534,279.73964852955663,36.86581458729839,83.99703006941859
0.06,6.028,0.0412,-0.0001,,,,,,
0.07,6.623,0.0407,0.0001,806.0351768470522,102.14663618320299,124.35242665781234,233.37436024835205,42.421234115275574,91.34665274085941
0.08,7.711,0.0352,-0.0001,,,,,,
0.09,8.095,0.0424,-0.0003,612.2912877825172,108.11120566085546,131.61364167408493,217.21364101180944,46.984199681265586,98.00798860605563
0.1,8.438,0.0684,-0.0003,,,,,,
0.11,9.178,0.0667,-0.0003,722.458817104565,118.37155386349491,144.10450035555903,240.91218619662956,52.524648334910225,109.46941538297989
0.12,9.687,0.0653,-0.0004,,,,,,
0.13,11.084,0.0748,-0.0003,624.2275630264282,124.7352445897299,151.8516021092364,234.49946192545448,57.077403181116736,116.07144349952854
0.14,11.084,0.0844,-0.0008,,,,,,
0.15,11.924,0.0939,0.0015,675.3536630582603,131.73914681283017,160.3780917721411,247.92383937819938,61.165594396068535,124.02890042873777
0.16,11.779,0.0971,-0.0014,,,,,,
0.17,11.795,0.0955,-0.0001,665.6239399513759,133.99209941526286,163.12081667945046,249.75428050313624,63.32094783858146,128.29045210351467
0.18,11.899,0.0997,-0.0012,,,,,,
0.19,11.651,0.0987,-0.0006,668.3467077881992,136.32966653905427,165.9665505692835,253.05881515573674,65.372628719662,132.5063630774265
0.2,11.51,0.0991,-0.0004,,,,,,
0.21,11.746,0.103,-0.0004,666.538575190957,138.94992416208603,169.15642941471344,255.75998248893893,67.53430519022822,136.66813316541027
0.22,12.126,0.1061,-0.0003,,,,,,
0.23,12.411,0.1058,-0.0003,632.4888422694888,141.7278652455464,172.53827073370869,253.97786579163406,69.97109131881815,140.39582876418595
0.24,12.688,0.11,0.0001,,,,,,
0.25,12.862,0.1117,0.0001,626.6049604512974,144.7429989744731,176.20886831674989,256.11663017109476,72.30594118043713,144.44229262651032
0.26,13.259,0.0934,0.0009,,,,,,
0.27,14.014,0.0947,0.0001,500.42603172492795,143.59035526700023,174.80564989026115,237.21534143758527,73.76985706819411,144.24635399928198
0.28,14.467,0.1035,0.0013,,,,,,
0.29,15.486,0.1065,0.0011,499.13663016082575,148.34252063313042,180.59089468381094,241.0001293014291,77.08781508998828,149.24763170544725
0.3,15.874,0.1148,0.0013,,,,,,
0.31,16.241,0.1144,0.0013,501.5591057908294,151.64478945785947,184.61104803565502,244.341576442153,79.54153582303572,153.25977428164472
0.32,16.856,0.1145,0.0016,,,,,,
0.33,17.219,0.117,0.002,481.547386729031,153.8472974890497,187.29236216058226,243.28913732496392,81.77287482448037,156.22639196184255
0.34,17.77,0.1195,0.0024,,,,,,
0.35,18.075,0.1172,0.0035,459.1553431155491,155.37332829449105,189.15013879329345,241.2658524337061,83.71610367825495,158.6616402085761
0.36,18.234,0.1241,0.0026,,,,,,
0.37,18.226,0.1251,0.0018,475.04645478968143,158.1681868012417,192.55257523629425,246.37573474234637,85.58345514786778,162.28835493278564
0.38,18.124,0.1252,0.0011,,,,,,
0.39,18.251,0.123,0.0013,462.85898626929475,158.77783246496725,193.2947525660471,245.26517031411674,86.74035351091796,164.1044231238042
0.4,18.043,0.1241,0.0005,,,,,,
0.41,17.916,0.1389,0.0009,511.0880057271131,162.79443694757435,198.18453193617748,256.3410790659178,88.60999933897446,168.81823169911848
0.42,18.153,0.1363,0.0024,,,,,,
0.43,18.112,0.1272,0.0018,467.6925595681012,161.53038682737926,196.64568831159215,248.83976932466652,89.27742321369185,168.93496671357138
0.44,17.668,0.1504,0.0009,,,,,,
0.45,17.806,0.1515,0.0003,538.4849107325774,166.959763241199,203.2553639458075,264.3687202425885,91.50961064235585,174.79554306138954
0.46,17.843,0.141,-0.0001,,,,,,
0.47,17.961,0.1452,-0.0001,511.8784783781432,166.79522259287575,203.055053591327,260.45584737962287,92.41188958255063,175.76735581229596
0.48,17.655,0.1631,-0.0006,,,,,,
0.49,17.415,0.1635,-0.0006,569.0134900996077,170.5798100765337,207.6623774844758,272.25740067267304,93.99554883279494,180.35139496564688
0.5,16.767,0.1635,-0.0012,,,,,,
0.51,16.534,0.1655,-0.002,588.0293167624077,171.12760638223264,208.32925994358757,275.684358068684,94.43413099675728,182.40416318426406
0.52,16.118,0.1598,-0.001,,,,,,
0.53,15.71,0.161,-0.0006,587.8335380209389,170.53314063928048,207.60556251738493,275.3883021735794,94.53278073860334,183.45967426280302
0.54,15.666,0.1578,-0.0004,,,,,,
0.55,15.604,0.156,0.0001,569.6615874706258,170.39064948471665,207.43209502487244,272.800669580427,95.1686629748708,184.41984794361346
0.56,15.14,0.1533,-0.0008,,,,,,
0.57,14.875,0.1541,-0.001,575.303011541276,170.17196008699415,207.165864453732,273.6019374917713,95.36136440575238,185.7319500527923
0.58,14.251,0.144,-0.0012,,,,,,
0.59,13.908,0.142,-0.001,556.7536496788233,167.85895252457618,204.35002916035364,269.1774407403401,94.70757771564084,185.28615018100894
0.6,13.676,0.1152,-0.001,,,,,,
0.61,13.362,0.1058,-0.0003,453.24026309281436,160.8970809854568,195.87470728664306,247.72351685330042,92.74645501703718,179.78886441455964
0.62,13.184,0.104,-0.001,,,,,,
0.63,13.123,0.1132,-0.0004,477.0163628195468,162.9002345464992,198.31332901312948,253.21023218911003,93.8643159983504,182.83797179933157
0.64,13.18,0.1023,0.0003,,,,,,
0.65,13.16,0.0981,0.0003,426.06094026709576,160.22840454088913,195.06066639760417,242.85807245344245,93.60285853015306,180.89489012169315
0.66,13.309,0.0964,0.0005,,,,,,
0.67,13.37,0.093,0.0005,403.62656631628215,159.78777129062462,194.52424331032563,238.77831567852246,94.1919147789389,181.04762672765779
0.68,13.602,0.0878,0.0005,,,,,,
0.69,13.855,0.0906,0.0016,385.76424146516644,160.153449205861,194.96941642452646,236.0597676475993,95.24690030257159,181.82899126133574
0.7,13.949,0.0904,0.0007,,,,,,
0.71,14.027,0.0977,0.0011,400.7707938192907,162.6271912839525,197.98092851959436,240.67903283997904,96.7813829220671,184.9702784836155
0.72,14.051,0.1018,0.0011,,,,,,
0.73,14.01,0.0988,0.0007,401.42134104456443,163.44275609123102,198.97379002410733,241.48694465138428,97.60532143260129,186.54451503732508
0.74,14.092,0.0983,0.0005,,,,,,
0.75,14.185,0.0976,0.0007,392.76960752456705,163.83350045671264,199.44947881686755,240.3704780151379,98.41756462647186,187.54360872022292
0.76,14.332,0.0954,0.0013,,,,,,
0.77,14.414,0.095,0.0011,379.89227752853594,163.88603466215267,199.51343350175108,238.2410411472245,99.14670243811099,188.15726124571927
0.78,14.324,0.1008,0.002,,,,,,
0.79,14.275,0.0939,0.0009,376.5831862170525,164.0277119382445,199.68591018568895,237.79987682589805,99.62041793449211,189.0818312454239
0.8,14.267,0.0984,0.0009,,,,,,
0.81,14.271,0.0926,0.0015,370.9412965903888,164.19828573492353,199.89356524251562,236.97796944466393,100.19517419062824,189.9366859391223
0.82,14.557,0.0893,0.0015,,,,,,
0.83,14.557,0.0948,0.0011,370.84597980349434,165.46754503867595,201.43875048186638,238.03745047957875,101.36288796783995,191.7248155212426
0.84,14.536,0.097,0.0016,,,,,,
0.85,14.973,0.1308,0.0028,454.4226002447381,174.49298030880348,212.42623689767382,259.3520263333359,105.22506382620794,201.16806365657436
0.86,15.339,0.113,0.0026,,,,,,
0.87,15.939,0.1096,0.0026,386.34713695934784,171.0240564511707,208.20319915794698,245.43093866056523,105.30835902660984,197.84802088415103
0.88,16.404,0.1095,0.003,,,,,,
0.89,16.587,0.1164,0.0054,392.62264184610876,173.50024889180312,211.2176943030647,248.62385098238855,107.11959249309479,200.61139439005478
0.9,16.82,0.1144,0.0028,,,,,,
0.91,16.828,0.1098,0.003,372.63637687506446,172.5302435037575,210.03681817848738,244.49404013339083,107.48553062523894,200.23877162474025
0.92,17.227,0.1086,0.0028,,,,,,
