Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.248,0.0,0.0,,,,,,
0.02,3.093,0.0003,0.0002,1392.7949829364777,70.80885371666872,86.20208278550976,242.36038654308794,17.853358853953345,34.94418523462056
0.03,6.105,0.0025,-0.0002,,,,,,
0.04,11.539,0.0002,-0.0002,4319.392548299321,127.28450330005862,154.95504749572356,431.85449383084375,25.30044775648324,39.89099574344929
0.05,19.16,0.0002,-0.0002,,,,,,
0.06,24.176,0.0001,-0.0004,24875.568453765893,205.21601094285927,249.82818723478522,1033.5706268138683,29.74070306711293,40.61337364381125
0.07,27.078,0.0001,-0.0004,,,,,,
0.08,26.671,0.0006,-0.0006,1999.7384778813246,166.05259778446435,202.15098860717399,367.5129403309597,37.91517390395333,55.17646531353186
0.09,26.565,0.004,-0.0002,,,,,,
0.1,29.976,0.0136,-0.0002,137.11908832787037,106.35267809027242,129.4728255012012,123.2129450231543,53.15657154271591,87.66938070773878
0.11,4.314,0.0174,0.0006,,,,,,
0.12,9.902,0.0221,0.0006,326.7339498373254,106.5195263270434,129.67594509379197,169.3874037720072,49.63623921229858,96.99111587008485
0.13,16.858,0.0235,-0.0002,,,,,,
0.14,12.387,0.0438,-0.0002,386.586143988725,118.3983189518817,144.1370839414212,189.69476356100716,56.633172646222256,110.41033617681614
0.15,26.105,0.0632,0.0,,,,,,
0.16,27.774,0.1012,0.0,329.10872063492764,137.88276953387947,167.85728464994023,193.24995088708636,70.77454643215977,128.10276449203675
0.17,32.035,0.116,0.0018,,,,,,
0.18,35.018,0.1236,0.0029,309.753619244277,143.8197898610217,175.08496156993945,195.81673614442607,76.87746694677605,135.68563026466597
0.19,41.546,0.1345,0.0008,,,,,,
0.2,38.551,0.185,0.0004,407.56537466822795,158.18509187760466,192.57315532925787,225.23112871540417,82.99817606001896,146.95668028360706
0.21,37.131,0.185,-0.0002,,,,,,
0.22,37.924,0.2454,-0.0002,540.3326495224205,170.5256796888553,207.59647962121517,256.77239431361886,87.04314061693641,156.15660228081418
0.23,34.099,0.438,-0.0002,,,,,,
0.24,35.438,0.4315,-0.0006,1013.7557564090265,193.9962974654091,236.16940561006328,335.8043884172717,92.54298846847432,171.69860856411282
0.25,33.289,0.4057,-0.0002,,,,,,
0.26,29.707,0.4068,-0.0006,1076.0263637738692,191.712755540829,233.38944152796577,342.75828674432967,91.80169474876391,173.64676235165277
0.27,25.006,0.3867,-0.0006,,,,,,
0.28,22.011,0.4012,-0.0018,1316.3562660725324,188.32145367605096,229.26090012736643,366.31197031557235,89.64928699900432,176.22324406246142
0.29,16.212,0.4101,-0.0004,,,,,,
0.3,16.171,0.3953,0.0002,1606.139435647512,183.15543895680258,222.97183873002055,390.01318596299586,87.30931234914415,178.57331942102996
0.31,15.396,0.3856,0.0,,,,,,
0.32,15.055,0.3268,-0.0002,1368.2628687314602,177.831126987441,216.4900676368847,365.4508605906106,86.60061104655027,176.98408046083446
0.33,15.01,0.3039,-0.0006,,,,,,
0.34,14.417,0.2798,-0.0016,1188.6718806157937,174.15899961946977,212.01965171065888,345.91445562666627,86.40429027792221,176.07179752569763
0.35,13.098,0.2717,-0.0008,,,,,,
0.36,11.076,0.238,-0.0018,1216.0494186153092,165.91646191676182,201.9852579856231,342.8953675968809,83.39057146985641,174.57728146378636
0.37,10.357,0.225,-0.0006,,,,,,
0.38,8.636,0.2385,-0.0012,1424.1970082570945,161.41222176941534,196.50183519754913,359.3415870830735,81.68799148922199,176.70433691729144
0.39,7.9,0.1588,-0.0002,,,,,,
0.4,7.179,0.1575,-0.0006,1104.9738945467657,150.06759451938748,182.6909846322978,320.0389454325209,77.95392666748232,169.38005869508774
0.41,6.26,0.1526,0.0002,,,,,,
0.42,5.84,0.1486,0.0002,1187.7513495015555,145.31686990864378,176.90749380182723,324.6695528549392,76.3347235137622,169.9322180781453
0.43,5.397,0.1481,0.0002,,,,,,
0.44,5.254,0.0209,0.0012,326.16852848736755,117.03111538844973,142.47266221202577,190.9473903666312,64.71729827463824,133.13858172374185
0.45,5.202,0.1166,0.0014,,,,,,
0.46,4.973,0.1156,0.001,1033.7435611159563,139.2387669502627,169.50806411336328,304.4369454869457,74.92091255970445,168.10358751300163
0.47,5.01,0.1097,0.001,,,,,,
0.48,4.896,0.108,0.001,968.2019534092464,138.58075845019903,168.7070102871988,297.0637488209892,75.21669065121397,168.40838190551352
0.49,4.843,0.1048,0.001,,,,,,
0.5,4.766,0.0982,0.0006,896.556042905337,137.25086989086302,167.0880155193115,288.18669589180394,75.1849506803672,168.0320012353371
0.51,4.493,0.0949,0.0012,,,,,,
0.52,4.526,0.0924,0.0024,867.4013119597474,135.8872992303026,165.42801645428142,283.84234859437987,75.06550684143441,168.30547554658767
0.53,4.469,0.0906,0.0002,,,,,,
0.54,4.432,0.0893,0.0,840.3704408680851,135.57557139764705,165.04852170148337,280.51466194009964,75.41440754379546,169.1417830345929
0.55,4.461,0.0857,0.0002,,,,,,
0.56,4.493,0.0831,0.0004,775.525568433185,135.43824652450402,164.8813435950484,272.73857688917315,75.87631376541674,169.13295193782915
0.57,4.526,0.0813,0.0006,,,,,,
0.58,4.591,0.079,0.0008,724.8518977886757,135.7513977032936,165.2625711170531,266.7362233813005,76.5364834023622,169.54956255395984
0.59,4.664,0.076,0.0008,,,,,,
0.6,4.725,0.0724,0.0008,658.5070895331085,135.65247180857082,165.14213959304277,258.0822621047684,77.02222010425601,169.11752288825087
0.61,4.795,0.0705,0.0008,,,,,,
0.62,4.835,0.0702,0.0008,625.9178113549145,136.22486175899203,165.83896214138164,254.13482994111723,77.78606208092783,169.87255204550075
0.63,4.86,0.0701,0.001,,,,,,
0.64,4.864,0.0689,0.001,606.7033671683689,136.60886580564642,166.30644532861305,251.77929898947954,78.42149634635119,170.83448393275904
0.65,4.811,0.0675,0.001,,,,,,
0.66,4.733,0.0664,0.001,592.4941773203783,136.03780564497248,165.6112416547491,249.34181971490963,78.54357129799871,171.30980926778884
0.67,4.648,0.0652,0.0008,,,,,,
0.68,4.542,0.065,0.0008,589.6682065882475,135.39573366958942,164.82958881515233,248.42864883594038,78.59061658311612,172.07860451509168
0.69,4.428,0.0646,0.0008,,,,,,
0.7,4.322,0.0639,0.0008,591.3345457204716,134.61763142602098,163.88233390993858,248.02815804884835,78.5507353752512,172.89750982115018
0.71,4.229,0.0633,0.0008,,,,,,
0.72,4.135,0.0628,0.0006,591.0198446961128,133.92515122161885,163.03931453066645,247.4025394774549,78.55238606062032,173.68469466133305
0.73,4.066,0.0622,0.0004,,,,,,
0.74,3.993,0.0619,0.0004,588.8054716492392,133.44816314953007,162.45863339942792,246.66834011375903,78.66139891358112,174.51982939765264
0.75,3.952,0.0617,0.0004,,,,,,
0.76,3.924,0.0609,0.0004,580.3506237228034,133.30010147970256,162.27838441007268,245.30760332670195,78.94128886036833,175.30707229190622
0.77,3.96,0.06,0.0004,,,,,,
0.78,4.025,0.059,0.0004,553.5745829002261,133.8356254156926,162.93032659301707,241.8471131909464,79.59524555937621,175.77039105541328
0.79,4.123,0.058,0.0006,,,,,,
0.8,4.237,0.0565,0.0008,517.4906601730913,134.72809406438867,164.01681016534275,237.16737482589937,80.46245502370618,175.97381646003365
0.81,4.347,0.0551,0.0008,,,,,,
0.82,4.432,0.0546,0.001,488.9275135207679,135.5830689458553,165.05764915147603,233.414824695442,81.31214682307943,176.3496255201432
0.83,4.497,0.055,0.001,,,,,,
0.84,4.55,0.0558,0.001,483.77269443649476,136.8265781186158,166.5714864052714,233.5135436232068,82.31741884271047,177.96481398074795
0.85,4.591,0.0572,0.001,,,,,,
0.86,4.615,0.0581,0.001,487.6050074738434,138.0935350280708,168.1138687298253,235.02620740945082,83.30589546248837,179.98886212841575
0.87,4.611,0.0591,0.001,,,,,,
0.88,4.615,0.0601,0.001,493.1140171559822,138.9792050335957,169.19207569307304,236.49941789585532,84.07585889068424,181.83706941321674
0.89,4.652,0.0611,0.001,,,,,,
0.9,4.689,0.0621,0.001,494.47789100668643,140.17777903059263,170.65120925463452,237.5717906625374,85.02749744196565,183.67540750199086
0.91,4.733,0.0629,0.001,,,,,,
0.92,4.79,0.0631,0.001,489.3804919955638,141.24156747521596,171.94625605678465,237.5434241389548,85.92540538520043,185.11276814496338
0.93,4.847,0.0632,0.001,,,,,,
0.94,4.912,0.0629,0.001,477.7130972439355,142.09217154368642,172.98177405318347,236.32015251143872,86.7314432796649,186.08055732400044
0.95,4.982,0.0628,0.0012,,,,,,
0.96,5.063,0.0631,0.0012,467.26155698054765,143.13553150013573,174.2519513914696,235.41588665835775,87.64485041639568,187.1935208022585
0.97,5.149,0.0632,0.0014,,,,,,
0.98,5.263,0.0634,0.0014,455.84733499313256,144.36722794635915,175.7514079346981,234.48521377025696,88.67673323292465,188.3426527445204
0.99,5.38,0.0639,0.0016,,,,,,
1.0,5.495,0.0643,0.0016,448.65601955234183,145.8259689393479,177.5272665348583,234.277620085635,89.83688443899315,189.71555595444258
1.01,5.609,0.0649,0.0018,,,,,,
1.02,5.722,0.0656,0.0018,443.88018580718153,147.32117587958754,179.34751846210656,234.4859062778673,91.0119836917522,191.22248253592898
1.03,5.95,0.066,0.002,,,,,,
1.04,6.064,0.0664,0.002,433.41075491874733,149.02844542294332,181.42593355836578,233.9251824372906,92.3656233811907,192.54997146354137
1.05,6.182,0.0668,0.0022,,,,,,
1.06,6.296,0.0672,0.0024,427.37792641022133,150.31723810600568,182.994898563833,233.76052283398704,93.45226305846228,193.83545754812155
1.07,6.423,0.0675,0.0025,,,,,,
1.08,6.536,0.0682,0.0025,422.272890343133,151.6448441877679,184.61111466336962,233.77896690710534,94.56243882247445,195.1826649396157
1.09,6.667,0.0693,0.0027,,,,,,
1.1,6.793,0.0714,0.0027,425.3487610771514,153.54165725960445,186.92027840299673,235.60610170349636,95.93980105574605,197.31955539696062
1.11,6.923,0.0724,0.0029,,,,,,
1.12,7.053,0.0735,0.0031,424.1779346746375,155.12839835527762,188.85196321512058,236.49147853049433,97.17803692811117,199.02481823795344
1.13,7.184,0.0748,0.0031,,,,,,
1.14,7.31,0.0762,0.0033,425.36139098872536,156.8183558760691,190.90930280564933,237.85387180169846,98.45635116290114,200.91104735951404
1.15,7.542,0.0776,0.0035,,,,,,
1.16,7.644,0.0791,0.0035,425.2202213055946,158.7107585700118,193.2130973895796,239.16310760985363,99.88125022619217,202.8463243604855
1.17,7.737,0.0806,0.0039,,,,,,
1.18,7.814,0.082,0.0039,429.3134192910473,160.16028766937146,194.97774151053918,240.8262125915619,100.97673903406428,204.7146707763346
1.19,7.884,0.0836,0.0039,,,,,,
1.2,7.957,0.0848,0.0041,433.61724635431653,161.49982858817447,196.60848697690807,242.43696055806666,101.99877893858232,206.5140561176672
1.21,8.006,0.0871,0.0041,,,,,,
1.22,8.067,0.0881,0.0043,440.24441178009334,162.85725483685053,198.2610058883398,244.4381806341834,102.9971938466493,208.43244829763518
1.23,8.128,0.0889,0.0043,,,,,,
1.24,8.189,0.0898,0.0043,441.23769570267797,163.86148268721385,199.483544140956,245.2454496446429,103.85232717495025,209.8356497287755
1.25,8.25,0.0906,0.0045,,,,,,
1.26,8.307,0.0912,0.0045,441.3560529737204,164.7782551221635,200.59961493132948,245.84474331479615,104.66473361313194,211.13329208226207
1.27,8.372,0.0922,0.0047,,,,,,
1.28,8.498,0.0931,0.0047,441.2977403564757,165.96339082419453,202.0423888294542,246.63315617351563,105.64930069339512,212.5809189186629
1.29,8.559,0.0942,0.0047,,,,,,
1.3,8.616,0.0952,0.0049,443.5828704883409,167.01573712287654,203.3235060626323,247.6956982159938,106.51357489383045,214.058012597512
1.31,8.673,0.0962,0.0049,,,,,,
