Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.4914,0.0,-0.0005,,,,,,
0.01,1.2775,0.0,-0.0004,,,,,,
0.02,1.4144,0.0,-0.0005,,,,,,
0.03,1.4301,0.0,-0.0009,,,,,,
0.04,1.7429,0.0,-0.0005,,,,,,
0.05,2.2044,0.0,-0.0005,,,,,,
0.06,2.6073,0.0054,-0.0005,1008.2562195955159,75.52575388325114,91.94439603178401,213.92918725313794,30.051354893235654,67.1000778386763
0.07,2.8654,0.0077,-0.0007,,,,,,
0.08,3.3895,0.0082,-0.0007,912.5290914716932,83.41349205740241,101.54685989596815,208.39047194354563,34.99958711309437,76.34143631322672
0.09,3.6515,0.0087,-0.0005,,,,,,
0.1,3.8979,0.01,0.0,671.0057570301257,88.58611070831589,107.8439608622976,197.63253076589453,38.62757485703266,82.97206569496029
0.11,4.0973,0.0113,0.001,,,,,,
0.12,4.2733,0.0119,0.0008,579.48961398554,92.83646334733092,113.01830320544634,194.70933653907684,41.77635397686369,88.93677244787129
0.13,4.4259,0.0129,-0.0002,,,,,,
0.14,4.5706,0.0132,-0.0019,519.6668087312604,96.1858331673197,117.09579689934573,192.3756176843987,44.41045229339322,93.77532139680092
0.15,4.8443,0.0141,-0.0015,,,,,,
0.16,4.9538,0.0154,-0.0011,486.13657924676886,99.94954769630814,121.67771023898383,192.52475834209773,47.22788940044512,99.01986944698658
0.17,5.0516,0.0167,-0.0013,,,,,,
0.18,5.1533,0.0172,-0.0027,469.32227979887335,102.8154646521552,125.16665262001504,193.86701252079047,49.53050338800501,103.52180350431196
0.19,5.2511,0.0189,-0.0021,,,,,,
0.2,5.3449,0.0194,-0.0021,462.2168050955164,105.6792278898442,128.6529730832886,196.26624560090656,51.78631462279607,108.0242655184547
0.21,5.4153,0.0198,-0.0025,,,,,,
0.22,5.4936,0.02,-0.0031,439.7015848155909,107.56865064474893,130.95313991534653,195.27578469498945,53.522480285645564,111.12238017255962
0.23,5.564,0.0202,-0.0029,,,,,,
0.24,5.6344,0.0201,-0.0023,415.70818503787353,109.10639169048828,132.82517249276836,193.4561406860912,55.055902506720294,113.69070506746274
0.25,5.7165,0.0203,-0.0017,,,,,,
0.26,5.8768,0.0206,-0.0013,394.2398958605165,110.96725941316043,135.09057667689098,191.9488319612745,56.75285111325459,116.42396716002021
0.27,5.959,0.0208,-0.0004,,,,,,
0.28,6.0294,0.0213,-0.0004,382.1653951861961,112.64572801309745,137.13392975507517,191.75161124261538,58.30995855262626,119.16648081694056
0.29,6.0802,0.0218,-0.0004,,,,,,
0.3,6.1154,0.0223,-0.0005,377.413898672657,114.26016398423654,139.09933006776623,192.69261278725153,59.78772339045273,122.0030278572556
0.31,6.1506,0.0233,-0.0002,,,,,,
0.32,6.1858,0.0237,-0.0002,377.5232551505654,115.96461946857852,141.1743193530521,194.4831144337589,61.27941851499219,125.00757037110692
0.33,6.2171,0.0242,-0.0009,,,,,,
0.34,6.2406,0.0247,-0.0009,375.0703354563376,117.40331696004361,142.92577716874877,195.57446781069822,62.61457007960458,127.63188997108689
0.35,6.2484,0.0253,-0.0011,,,,,,
0.36,6.2288,0.0257,-0.0023,375.77316482367206,118.656613527335,144.45152951153827,197.06008868603783,63.80997861828605,130.15899499490305
0.37,6.1858,0.026,-0.0019,,,,,,
0.38,6.1389,0.0263,-0.0021,376.7003414523344,119.52106197637987,145.50390153646245,198.28119138806284,64.76480026321951,132.33390336843374
0.39,6.0724,0.0264,-0.0027,,,,,,
0.4,6.0059,0.0289,-0.0029,395.82048667989346,121.07698977614137,147.39807451008517,203.17001993614366,66.00248202222191,135.6935269134534
0.41,5.9512,0.03,-0.0035,,,,,,
0.42,5.8964,0.0311,-0.0009,410.52116146082915,122.42489105034389,149.03899780041866,207.04067097999555,67.13434515105985,138.6765471470492
0.43,5.8534,0.0314,-0.0013,,,,,,
0.44,5.8182,0.0316,-0.0009,410.3871219355158,123.13259284236675,149.90054780809865,207.85214096938864,67.9674943786081,140.5957002983833
0.45,5.7517,0.0319,-0.0009,,,,,,
0.46,5.7204,0.032,-0.0009,410.659982607515,123.71582887917695,150.6105742876937,208.61497457600493,68.71655041944113,142.40063939979467
0.47,5.65,0.0321,-0.0023,,,,,,
0.48,5.5953,0.032,-0.0023,409.4498549747967,124.03930927689558,151.00437651100333,208.91114603069406,69.31335193380204,143.91868383135346
0.49,5.5405,0.0319,-0.0017,,,,,,
0.5,5.474,0.031,-0.0019,400.72408575598143,123.94575472686074,150.89048401530874,207.5782298418792,69.69961753815984,144.7903580829808
0.51,5.3997,0.0303,-0.0023,,,,,,
0.52,5.3215,0.0298,-0.0021,392.2569372455575,123.63948538511285,150.51763438187652,206.09798390939457,69.9480493919227,145.4552388350827
0.53,5.2511,0.0312,-0.0021,,,,,,
0.54,5.1885,0.0311,-0.0027,402.1876496154322,124.33662834691214,151.36633016145825,208.52436152820349,70.678678822951,147.64050998924
0.55,5.1377,0.0309,-0.0031,,,,,,
0.56,5.0829,0.0298,-0.0029,391.290718718529,124.05956232851383,151.0290323999299,206.58997068280024,70.93394434920911,148.15784967905117
0.57,4.9499,0.0285,-0.0025,,,,,,
0.58,4.8913,0.0141,-0.0021,271.3545891509788,116.29181331445498,141.57264229585826,178.1414596454229,66.94422078294879,135.58363158940602
0.59,4.817,0.0182,-0.0023,,,,,,
0.6,4.7427,0.0199,-0.0021,319.10619644300886,119.56464619455022,145.55696058466984,190.2850757803554,69.23032496157838,142.9833643099867
0.61,4.6371,0.0204,0.0067,,,,,,
0.62,4.6097,0.0207,0.0067,326.28396562723435,119.99326038666115,146.07875177506577,192.09283926046598,69.80670109735314,144.88458310148056
0.63,4.5667,0.0208,0.0065,,,,,,
0.64,4.5393,0.0208,0.0057,325.7224661475702,120.27401342406115,146.42053808146576,192.27487898819845,70.29776412426109,146.1279326466312
0.65,4.5158,0.0208,0.0043,,,,,,
0.66,4.3535,0.0212,0.0082,332.2365142838778,120.25116907907622,146.39272757452758,193.59893923638884,70.58780293570159,147.58949212519386
0.67,4.3291,0.0213,0.009,,,,,,
0.68,4.3046,0.0215,0.0084,332.55992453069894,120.65763239580463,146.88755248184913,194.0166281357215,71.1433016598633,148.96787162659857
0.69,4.3007,0.0215,0.0071,,,,,,
