Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.0433,0.0,0.0,,,,,,
0.02,0.4078,0.0,0.0103,,,,,,
0.04,0.677,0.0,0.0105,,,,,,
0.06,0.8673,0.0367,0.004,13505.180968503093,69.72613308751684,84.88398810654225,609.2698716840096,30.068207582306812,85.38489786616732
0.08,1.0657,0.0476,0.0094,14954.35649430002,77.0428267717497,93.79126737430398,650.7944670959774,34.284486688558474,95.13381758529441
0.1,1.1303,0.0567,0.0018,9580.564437097697,81.37451472478638,99.06462662147908,566.900460027397,37.32717421204591,103.0194404425677
0.12,1.24,0.0656,-0.0007,7492.774146929281,85.92232558447823,104.60109201588654,530.1102251988247,40.27967434972423,110.02248004010563
0.14,1.35,0.0744,0.0051,6343.647094069876,90.07938062122957,109.66185466932296,508.2276292717259,43.00807785751847,116.35876414976438
0.16,1.4437,0.0786,0.0029,5464.532351514583,93.3341213051383,113.62414767582055,488.55081893089056,45.27390250076421,121.27943679368485
0.18,1.5665,0.0814,-0.0034,4608.820245043438,96.65950598255941,117.6724420657245,464.0276960223423,47.47176537558921,125.59355592975577
0.2,1.7519,0.0817,-0.0084,3705.561922774906,100.26570000318,122.06259130821914,431.8262186202802,49.69170902658898,129.1549871593333
0.22,1.9231,0.0793,-0.008,3008.6160214800743,103.10583449639277,125.52014634343469,402.5422615721641,51.587831399781855,131.8863416962447
0.24,2.1144,0.0778,-0.0112,2506.685287169187,106.02018860349831,129.06805569121533,379.15200432104234,53.492735136968534,134.5819857735797
0.26,2.2531,0.0752,-0.0072,2147.7250511976977,108.0480083989904,131.5367058770318,360.1554636605813,55.043606547166725,136.79395534216732
0.28,2.3501,0.0691,-0.0023,1816.637089276384,109.0511424167587,132.7579125073584,339.5218448647124,56.13592289165931,137.90147849254043
0.3,2.3566,0.0633,-0.0056,1600.0519048269766,109.1735166406136,132.9068898233557,324.26027414979563,56.830726185595395,138.74228111312132
0.32,2.2746,0.0563,-0.0081,1430.0018584339348,108.17611704050886,131.69266422322818,310.3795975281979,57.00803068480553,138.85767476176235
0.34,2.1398,0.0501,-0.0116,1312.2715880686546,106.65281267157636,129.8382067306147,299.5353405239008,56.91532650119598,138.81857671594173
0.36,1.8848,0.0441,-0.0092,1260.3892888620092,103.70223597635251,126.24620031903785,292.6504163145347,56.181912687758704,138.39432052469166
0.38,1.668,0.0384,-0.001,1198.4754557173871,100.75474426979952,122.6579495458429,284.698318495637,55.39791060887362,137.6741219245094
0.4,1.519,0.0347,-0.001,1149.3083574158668,98.73683293465011,120.2013618334871,278.55004472187665,54.97714291800525,137.55212132809876
0.42,1.4046,0.0329,0.0003,1128.749328666349,97.38338613100674,118.55368746383431,275.4845530330846,54.860020922235286,138.21945694666718
0.44,1.3513,0.0343,-0.0004,1152.5899605456439,97.51639959696685,118.7156169006553,277.75489306538117,55.45686752900269,140.5753201685756
0.46,1.3195,0.0364,-0.0004,1180.2284777593065,98.04569522462432,119.35997679519483,280.67412343739664,56.23087840837748,143.2424353885348
