Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,-0.0001,0.0,0.0,,,,,,
0.01,-0.0001,0.0158,0.0007,,,,,,
0.02,-0.0001,0.0189,0.0007,,,,,,
0.03,0.0082,0.0213,0.0009,16462.942563369474,17.724507992057845,21.577661903374768,330.27314517884423,12.114409046431122,64.49454805809036
0.04,0.0743,0.0224,0.0015,,,,,,
0.05,0.1777,0.0232,0.0009,13360.122397518377,45.303530658817095,55.15212428029908,481.1230902650762,21.898883670201904,75.92071535062172
0.06,0.1363,0.0262,0.0005,,,,,,
0.07,0.0826,0.0283,0.0007,9260.24797307124,39.008938595256176,47.489142637703175,381.74825720161294,21.892657313834047,84.35045867374782
0.08,0.1239,0.0313,0.0021,,,,,,
0.09,0.1487,0.0337,0.0066,6963.328279965416,47.4081709428946,57.71429506091516,378.0067704966284,25.924076948874497,92.35280668506299
0.1,0.1653,0.0361,0.0068,,,,,,
0.11,0.2314,0.0393,0.0241,5702.0226713163465,54.727143308815634,66.62434837594948,376.70585802773337,29.58883692068339,99.44877207569658
0.12,0.3265,0.041,0.0296,,,,,,
0.13,0.4299,0.0437,0.0214,4828.44256608157,65.87782886905252,80.19909601449872,390.798650181581,34.18683896923612,105.66640436915792
0.14,0.4919,0.0451,0.0144,,,,,,
0.15,0.525,0.0467,0.0209,4253.435896080345,70.70964040526117,86.08130136292665,385.9222842706747,36.81522285943733,110.67542981626791
0.16,0.5829,0.0495,0.0199,,,,,,
0.17,0.616,0.0455,0.0313,3664.37244667335,74.34794825711684,90.51054570431616,375.50048924265656,38.92218312463247,113.98500204389994
0.18,0.6449,0.0429,0.0575,,,,,,
0.19,0.6532,0.0416,0.0691,3115.7842289093114,75.58012678693352,92.01058913191908,357.7374465307391,40.18488407989962,115.93054863237711
0.2,0.6614,0.0386,0.0716,,,,,,
0.21,0.6656,0.0367,0.0549,2693.5456479323516,76.30740901623703,92.89597619367987,341.53221036230383,41.00197602835212,116.99831411900185
0.22,0.6656,0.0356,0.0459,,,,,,
0.23,0.6656,0.034,0.0408,2410.091178420269,76.88355933217652,93.59737657830186,329.06874860321784,41.7862721685921,118.53891169200968
0.24,0.6532,0.0332,0.0378,,,,,,
0.25,0.6449,0.0329,0.0378,2214.7924073305558,76.96579215265992,93.69748609889034,318.37039825359466,42.45602273941372,120.52143331416507
0.26,0.649,0.0323,0.0342,,,,,,
0.27,0.6449,0.0324,0.0294,2064.0889567119634,77.70047937465144,94.59188793435827,311.0429136133118,43.319066330864594,122.64670432806166
0.28,0.6242,0.0335,0.0157,,,,,,
0.29,0.5994,0.0352,0.0148,2036.7423456662705,77.67589265964452,94.56195628130637,306.83431239758545,44.026961904405475,126.16883675606337
0.3,0.587,0.0384,0.0089,,,,,,
0.31,0.5746,0.0394,-0.0027,2046.1783877949315,78.3605957679815,95.39550789145574,306.04348692240245,44.997792617055,130.16915283436003
0.32,0.5085,0.0405,-0.0082,,,,,,
0.33,0.4836,0.0419,0.0055,2017.9815270373933,76.06835227103151,92.60495059082098,297.09131332998686,44.89257204343853,133.13639824268023
0.34,0.463,0.0438,0.0091,,,,,,
0.35,0.4506,0.0449,0.0098,1990.827774071966,75.6402185946287,92.08374437606973,292.79371188668426,45.43087659070271,136.2821730099519
0.36,0.4506,0.0441,0.0093,,,,,,
0.37,0.4547,0.0463,0.0089,1927.116154768878,76.50270763986221,93.13373103983226,290.09377669949913,46.31626370578902,138.7738014339904
0.38,0.4588,0.0482,0.0078,,,,,,
0.39,0.4671,0.0479,0.0078,1871.0084864996434,77.70093589523168,94.59244369854292,288.4710503256977,47.31476117160403,141.28509590316858
0.4,0.4712,0.0485,0.0064,,,,,,
0.41,0.4878,0.0542,0.0015,1903.3391532890155,79.76646655366802,97.10700276098717,292.43392385441996,48.77536124354415,145.4477367280609
0.42,0.5085,0.0551,-0.0025,,,,,,
0.43,0.6242,0.0554,0.0207,1801.0289423943418,84.98618954572174,103.46144814261777,297.32030688207163,51.30503476104185,147.90026084448286
0.44,0.5994,0.0543,-0.0297,,,,,,
0.45,0.5829,0.0527,-0.0253,1727.630587338312,84.31512736901996,102.6445028840243,290.8910106808924,51.23499838674113,148.5673227968158
0.46,0.5829,0.0511,-0.0198,,,,,,
0.47,0.587,0.0487,-0.02,1599.9039564227173,84.37090499667099,102.71240608290381,283.48111465604177,51.571506468102164,148.68501478624248
0.48,0.5787,0.0463,-0.0188,,,,,,
0.49,0.5622,0.0455,-0.0175,1500.2268421109216,83.53298517853844,101.69232978256854,275.48108306695576,51.55746555771413,148.89154533316332
0.5,0.5457,0.0429,-0.0173,,,,,,
0.51,0.525,0.04,-0.0173,1373.2998525075059,81.88181787084201,99.68221306015549,264.46611759360314,51.073574139136355,147.83320337992453
0.52,0.5126,0.0376,-0.0173,,,,,,
0.53,0.4919,0.0357,-0.0166,1268.20980827734,80.39633632176508,97.8738007395401,254.7876462055373,50.66035621100374,147.01725410067
0.54,0.5167,0.0346,-0.0135,,,,,,
0.55,0.5002,0.0331,-0.0133,1185.6145713618132,80.62099247166059,98.14729518289116,249.46981404028315,50.98718851091352,146.9680115625387
0.56,0.4961,0.0309,-0.0131,,,,,,
0.57,0.6118,0.0303,-0.0109,1090.0099874446887,84.25731957754748,102.57412818136214,249.52333271889103,52.623839930009815,146.82653358715416
0.58,0.5581,0.03,-0.0198,,,,,,
0.59,0.5415,0.0284,-0.0166,1041.0911329005487,82.00256312081184,99.82920727751006,241.31131909841335,51.925212538300165,146.73892298460493
0.6,0.525,0.0292,-0.0154,,,,,,
0.61,0.5209,0.0294,-0.015,1031.8920495188431,81.78837566083419,99.56845732623293,239.27131981563915,52.266687054695325,148.60634024557575
0.62,0.5209,0.0292,-0.0133,,,,,,
0.63,0.5167,0.0295,-0.0128,1006.9585252180642,81.95519676221492,99.77154388443556,236.99599583040515,52.69095396982258,149.8814000173463
0.64,0.4919,0.0295,-0.0122,,,,,,
0.65,0.4795,0.0281,-0.0122,965.5262031921795,80.59314479911008,98.11339366848183,231.01489763309596,52.37016241368944,150.03635055881594
0.66,0.4506,0.0274,-0.0124,,,,,,
0.67,0.4382,0.0277,-0.0114,941.5824435841869,79.1309851311788,96.3333732031742,226.00840961923393,52.070681378544826,150.80905758821405
0.68,0.4382,0.0275,-0.0101,,,,,,
0.69,0.4299,0.0281,-0.0101,926.3278758730453,79.12133338358227,96.32162324957841,224.12842909378702,52.41618479703276,152.19742895947184
0.7,0.4258,0.0281,-0.0099,,,,,,
0.71,0.4092,0.0284,-0.0095,912.2992916867113,78.5306625784429,95.60254574766962,221.35605138706796,52.5063460105354,153.45739636390354
0.72,0.4134,0.0284,-0.0088,,,,,,
0.73,0.4299,0.0293,-0.0076,901.5650667418081,79.8605831466804,97.22157948291527,222.10022310483708,53.4289331842089,155.22445681075962
0.74,0.4423,0.0293,-0.0074,,,,,,
0.75,0.4464,0.0291,-0.008,877.8146826612867,80.81042299345289,98.37790625289918,221.32463664495643,54.09389517414776,156.19398403762463
0.76,0.463,0.0283,-0.0067,,,,,,
0.77,0.4795,0.0273,-0.0069,831.3792896878174,82.073503211053,99.91556912649929,219.48087195418347,54.7642701776827,156.02022099344097
0.78,0.4671,0.0262,-0.0084,,,,,,
0.79,0.4671,0.0244,-0.0086,776.7750036786233,81.24923655954545,98.91211407249013,213.51216442878717,54.43854772429741,154.7297129856198
0.8,0.4671,0.0217,-0.0082,,,,,,
0.81,0.4506,0.0196,-0.0107,694.6620446173172,79.70546536132746,97.0327404398769,204.21036184914678,53.55251150274161,151.29961024052696
0.82,0.434,0.0177,-0.0116,,,,,,
0.83,0.4051,0.0161,-0.0131,631.3726264048929,77.06946044430458,93.82369097567515,194.38299601082792,52.23685761375961,148.27565024786264
0.84,0.3679,0.0148,-0.016,,,,,,
0.85,0.3389,0.0142,-0.0171,594.2040053700363,73.64668163309783,89.65682981420606,185.3353575570607,50.71851425383161,146.56246409256144
0.86,0.31,0.0134,-0.0204,,,,,,
0.87,0.3183,0.0121,-0.0217,549.8101610046975,72.17097705113291,87.86031988833571,178.72731266531272,49.92106443247282,144.3248834944254
0.88,0.2893,0.0108,-0.0257,,,,,,
0.89,0.2728,0.0097,-0.0268,499.2537806887313,69.02179410064066,84.02653194860603,168.8811420663,48.24050966377771,140.88378173388355
0.9,0.2645,0.0086,-0.027,,,,,,
0.91,0.2356,0.0078,-0.0268,452.88373312174195,66.07265824407479,80.43627960148235,159.5983728058589,46.67329085098939,137.56996384245807
0.92,0.219,0.0065,-0.0266,,,,,,
0.93,0.1942,0.006,-0.0264,404.4423186014756,62.419273752917434,75.9886810905082,148.88674399537146,44.68384379786115,133.4991953993739
0.94,0.1736,0.0057,-0.0261,,,,,,
0.95,0.1653,0.0052,-0.0259,377.0754668896371,59.78973139964373,72.78749909521845,141.67170389923925,43.39948277436735,131.58896812071208
0.96,0.1611,0.0046,-0.0255,,,,,,
0.97,0.1487,0.0044,-0.0253,348.52461587269556,57.955903516528466,70.55501297664335,135.50647703564735,42.39940057390259,129.3412200633912
0.98,0.1446,0.0044,-0.0251,,,,,,
0.99,0.1405,0.0044,-0.0247,342.1839155553736,57.30383499061073,69.7611904233522,133.4135464958526,42.293767151362744,129.9562324869999
1.0,0.1322,0.0041,-0.0247,,,,,,
1.01,0.1239,0.0039,-0.0247,323.9991882992728,55.42306082440094,67.47155230796636,128.23843808938872,41.35040765495938,128.46362995130116
1.02,0.1198,0.003,-0.0247,,,,,,
1.03,0.1115,0.003,-0.0249,292.3165809730115,53.52692185147883,65.16320921049598,121.5356301145509,40.06777409475458,124.67608902340461
1.04,0.1115,0.003,-0.0247,,,,,,
1.05,0.1115,0.003,-0.0245,290.3058844185033,53.64016014574541,65.30106452525528,121.18583791463956,40.282562834204434,125.28418299580359
1.06,0.1033,0.0032,-0.0242,,,,,,
1.07,0.0991,0.0034,-0.0238,297.53446324280753,52.540340137348,63.96215321068452,119.837635342967,40.228502800259946,127.83714278850495
1.08,0.0991,0.0038,-0.0236,,,,,,
1.09,0.0991,0.0039,-0.0232,309.82562656817214,52.972875013541184,64.48871740778927,121.49900025664662,40.89925131533103,130.74888781945296
1.1,0.095,0.0034,-0.0232,,,,,,
1.11,0.0909,0.0037,-0.0228,298.87229789400374,51.854699273135296,63.127459984686446,118.16669210012748,40.42141881140254,130.37252171797806
1.12,0.0909,0.0042,-0.0228,,,,,,
1.13,0.0867,0.0044,-0.0228,314.240583207985,51.79675556345223,63.056919816376634,119.26669111266071,40.931244789043696,133.89944930627198
1.14,0.0826,0.0042,-0.0226,,,,,,
1.15,0.0785,0.005,-0.0223,322.27456085295387,50.96047871247204,62.03884364996597,118.19801392839501,40.97958571421182,136.6483666749581
1.16,0.0743,0.0059,-0.0219,,,,,,
1.17,0.0743,0.0065,-0.0217,350.3161197303589,51.00097126856635,62.088138935646,120.46280098189165,41.751077715769824,141.94981537927012
1.18,0.0826,0.0058,-0.0004,,,,,,
1.19,0.0909,0.0056,0.0011,317.45211852300565,52.271545378679626,63.63492480882737,119.38728298467294,42.653304557910396,140.03318052000935
1.2,0.1074,0.0081,0.0032,,,,,,
1.21,0.1239,0.018,0.0049,531.9503827408614,60.22167544236561,73.31334401679291,151.22946463211767,49.36532970951977,164.0508962669289
1.22,0.1446,0.0232,0.0076,,,,,,
1.23,0.186,0.0294,0.0114,673.7958513900021,68.83612528208741,83.80050034341076,175.80156811918917,54.76387069783493,176.1105191594678
1.24,0.2686,0.0326,0.0195,,,,,,
1.25,0.3803,0.0305,0.0296,675.9667012192342,82.49582379193967,100.42969852931787,196.84422298366843,61.163718965816614,178.6199249782562
1.26,0.4671,0.0294,0.0376,,,,,,
1.27,0.4754,0.0262,0.0387,621.7218456677533,86.25348503888233,105.00424265603067,197.69343340211944,62.645630728774435,176.12114595722204
1.28,0.4961,0.0233,0.0431,,,,,,
1.29,0.5085,0.0216,0.0437,565.7419286636488,86.62718553941752,105.45918239581265,193.12844799906338,62.521202391147966,172.5220034516451
1.3,0.4754,0.0217,0.0383,,,,,,
1.31,0.4878,0.0235,0.0431,583.6398041464105,86.4294063406513,105.21840771905376,194.03440226041891,62.852809371805485,175.04963300524358
1.32,0.5787,0.024,0.0592,,,,,,
1.33,0.7069,0.0233,0.0813,566.2430907830051,93.91363510087801,114.32964273150367,202.8573123175236,66.53446513960141,176.0093501118107
1.34,0.955,0.022,0.131,,,,,,
1.35,1.079,0.0208,0.1345,481.61615331755667,102.0373338020181,124.21936288941333,201.41027521297715,70.34041973158018,174.6331915283492
1.36,1.3312,0.0187,0.1396,,,,,,
1.37,2.0796,0.0146,-0.0019,308.7864165625947,113.95020385610627,138.7219873030859,182.03206127478973,75.38006718110886,168.21665034715798
1.38,2.4931,0.0133,-0.0249,,,,,,
1.39,2.9107,0.0133,-0.0261,258.17575081333473,119.94457683639327,146.01948484430486,176.00027048871524,78.82632069925859,167.21560107323202
1.4,3.1009,0.0139,-0.0367,,,,,,
1.41,2.9313,0.0143,-0.0411,265.0408832885717,120.98101266941748,147.28123281494302,178.08406728268494,79.69852906537899,169.41900303745845
1.42,2.6378,0.0143,-0.0359,,,,,,
1.43,2.3318,0.0154,-0.0289,299.3423344679039,117.39592820211485,142.91678215909633,182.3742655939152,77.8956145808742,171.37930693818254
1.44,1.9473,0.0157,-0.0259,,,,,,
1.45,1.7447,0.0157,-0.0261,339.29366233122477,111.93507290970031,136.26878441180907,185.78323533843164,75.11827189486414,172.04479908040466
1.46,1.5297,0.0152,-0.0253,,,,,,
1.47,1.2486,0.0163,-0.0251,396.2631329098378,105.5519672942425,128.49804714081696,190.53554113316494,72.0822895754991,173.05691692236095
1.48,1.1204,0.0168,-0.0247,,,,,,
1.49,1.0584,0.0171,-0.0245,433.70179103308016,102.65841752629292,124.97546481461748,193.97238378549685,70.93357662644641,174.52103681069875
1.5,0.9012,0.0174,-0.0217,,,,,,
1.51,0.8227,0.018,-0.0196,493.09831515945837,97.92223711979675,119.20967997192648,198.50456205348368,68.95341942919596,175.95399660683384
1.52,0.7607,0.0171,-0.0181,,,,,,
1.53,0.6986,0.0152,-0.0171,460.9936261082934,93.62038180582199,113.97263872013113,189.1411793277775,66.65365577317891,172.49386181601582
1.54,0.6656,0.0147,-0.0166,,,,,,
