Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.222,0.006,0.005,7895.8842841429505,36.31507057375717,44.209651133269595,411.89963174601024,12.920496570250403,42.45046286197951
0.02,0.384,0.007,0.005,,,,,,
0.03,0.503,0.007,0.003,8066.805262260653,50.87407743655182,61.933659487976136,467.65990024038194,19.981425080474274,57.53416057990547
0.04,0.648,0.009,0.002,,,,,,
0.05,0.741,0.01,0.002,4448.209169123817,60.257068525560534,73.35643124850849,395.29754731128673,25.083336603377404,68.77582699147274
0.06,0.861,0.013,0.002,,,,,,
0.07,1.185,0.012,0.003,2250.512796406463,69.9940725908366,85.210175327975,315.25855173937293,29.91868931990948,76.95000232891903
0.08,1.457,0.015,0.003,,,,,,
0.09,1.602,0.016,0.003,1672.6200093597051,78.06724862043653,95.03838962487926,291.08272993769674,34.31710163071644,85.31653533341346
0.1,1.841,0.018,0.002,,,,,,
0.11,2.063,0.018,0.001,1237.4864052891637,84.53903199954702,102.91708243423116,266.3004443691545,38.00147871552954,91.31556796897686
0.12,2.173,0.018,0.001,,,,,,
0.13,2.344,0.019,0.002,1029.1943828345297,88.60471165051733,107.86660548758633,252.89475917157893,40.72907240906355,96.02030429863221
0.14,2.429,0.019,0.001,,,,,,
0.15,2.6,0.019,0.0,864.7240272283047,91.7754693609456,111.72665835245553,240.282540069919,43.01935593111823,99.63676417425178
0.16,2.668,0.019,0.0,,,,,,
0.17,2.787,0.018,0.0,736.3632056018978,93.86638695826859,114.2721232535444,228.63014314308643,44.78885545998676,102.1745589621705
0.18,2.813,0.018,0.0,,,,,,
0.19,2.94,0.017,0.0,643.505243968609,95.55107386726642,116.32304644710695,219.38084829435783,46.33195225457427,104.35386683081488
0.2,3.017,0.018,0.0,,,,,,
0.21,3.06,0.019,0.0,634.6905462303664,98.21717324089666,119.56873264109159,220.95429151721314,48.35876723196836,108.62093670402892
0.22,3.119,0.02,0.0,,,,,,
0.23,3.171,0.021,0.0,627.7946241673536,100.70527639681777,122.59772778743034,222.5306270834142,50.26834901446018,112.6352321315289
0.24,3.213,0.022,0.0,,,,,,
0.25,3.256,0.025,0.0,658.9896216378653,103.69306997739089,126.23504171160631,229.36278332447378,52.39631195926714,117.69679676857447
0.26,3.196,0.027,0.0,,,,,,
0.27,3.162,0.032,0.0,763.8165951392921,106.50708454725239,129.6607985792638,244.92789674128252,54.40751698300683,123.89791635774932
0.28,3.094,0.035,0.001,,,,,,
0.29,3.043,0.041,0.001,900.8308043014619,109.2318786859654,132.97793926987092,262.99356181429954,56.34054032121325,130.25211521260934
0.3,2.949,0.044,0.002,,,,,,
0.31,2.864,0.05,0.002,1050.4013308418673,111.0452784024804,135.1855563160631,280.28655218717756,57.840894178650814,135.8694961246426
0.32,2.77,0.054,0.0,,,,,,
