Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.02,0.581,0.0001,0.0083,3399.2071626620946,46.225852743100184,56.274951165513265,321.26796273949896,12.809893670593603,29.920940994526312
0.04,0.536,0.0005,0.0046,2980.6340681559723,48.61459113284789,59.18298050955396,301.8247191845977,17.547075336105873,43.928143885358
0.06,0.648,0.0019,0.0187,2185.2523690972544,54.98264193477346,66.93539018146335,284.24085071316733,22.550035002903837,57.97965741731129
0.08,0.736,0.0019,0.0187,1477.0582128573342,58.59816260455549,71.33689360554581,250.8474232299219,24.87962290355304,62.41577768284898
0.1,0.826,0.0072,-0.02,2123.1312871316236,66.00041714196115,80.34833391195271,303.27136880769865,30.062254493896567,78.59567213352877
0.12,0.862,0.0072,-0.02,1727.8374849752136,68.10372338014965,82.90888063670391,283.96126670407114,31.82012291380383,82.3319855141616
0.14,0.884,0.0132,-0.0284,2186.948679555794,72.5335519228569,88.30171538434753,319.1325060087427,35.05404819116082,92.6421245790672
0.16,0.907,0.0132,-0.0284,1895.1075054316796,74.13459197635787,90.25080762339219,304.6882441811601,36.514576147060026,95.84357749677757
0.18,1.01,0.0151,-0.028,1701.3807054578594,77.59188635350512,94.45968773470189,296.76354163397076,38.749039684578115,100.56403268223009
0.2,1.01,0.0151,-0.0267,1558.873931195008,78.60430217032598,95.69219394648381,288.66544137281045,39.900792925251494,103.28073635294552
0.22,1.052,0.0151,-0.0264,1393.6739282343297,80.19324565672687,97.62655992992836,278.59842871441333,41.213232720171874,105.83336705316478
0.24,1.052,0.0145,-0.0294,1268.364145411334,80.85512935900104,98.43233139356649,269.79216123631375,42.08044840075857,107.62024002762932
0.26,0.989,0.0135,-0.0312,1197.9098440051598,80.2730581094859,97.72372291589589,263.75119582777506,42.39419396720554,108.7566583228289
0.28,0.989,0.0125,-0.0175,1076.0760991864015,80.50994218168874,98.01210352553413,253.65719790751865,43.00109876193384,109.71183818773311
0.3,1.078,0.0117,-0.0174,920.5267777715072,82.25703406825093,100.13899799613158,240.84432074394778,44.13814325750888,110.7584765978888
0.32,1.078,0.0111,-0.0157,852.2879029821046,82.62096421409618,100.58204339107361,234.45332629986245,44.741282178568994,111.81396960070724
0.34,1.124,0.0104,-0.0154,764.198161875452,83.57946269003166,101.74891110090812,226.01439453068016,45.52952064913384,112.6195859303929
0.36,1.183,0.01,-0.0152,694.462703705912,84.80705958297234,103.24337688361851,219.23820718094265,46.44935860762032,113.72197022740029
0.38,1.225,0.01,-0.0152,654.5480476387581,85.95900825371464,104.64574917843522,215.53540018978612,47.39027835840558,115.31802940679373
0.4,1.291,0.009,-0.0119,578.7888049500826,86.78494558354035,105.6512381017013,206.71559476240475,48.013792114553205,115.27982635570302
0.42,1.322,0.009,-0.0119,553.0469406643526,87.70898696457735,106.7761580438333,204.10813755026484,48.836056056171,116.73214471589935
0.44,1.356,0.0097,-0.0093,549.1487969596561,89.05420411175928,108.41381370127218,204.7195999415556,49.962609870826384,119.29227739201703
0.46,1.356,0.0097,-0.0092,534.2436626000659,89.54590688305456,109.01240837937077,203.123684543832,50.58385797748703,120.64144600038229
0.48,1.364,0.0095,-0.0095,513.1673995579919,90.00171922627139,109.56731036241736,200.578064948167,51.14076445124239,121.62293609562238
0.5,1.364,0.0091,-0.01,490.0159992130923,90.21399068772001,109.82572779374611,197.45524924680325,51.54009196020023,122.20027235579848
0.52,1.309,0.0087,-0.0108,479.5345044547311,89.6962673989274,109.19545596391163,195.54334136292215,51.60433187845865,122.66239993718496
0.54,1.309,0.0086,-0.0079,465.84150392216696,90.03645437793763,109.60959663401103,193.7881810441681,52.098589893891244,123.65324806542756
0.56,1.293,0.0086,-0.0085,458.87155632709124,90.23373144976085,109.84976002579582,192.89587428451318,52.53486898877785,124.78487663125462
0.58,1.293,0.0085,-0.01,446.79582624444436,90.56979909675657,110.25888585692105,191.3153470629172,52.99840061151165,125.70638206412319
0.6,1.291,0.0085,-0.0104,438.10116304608823,90.92655832943353,110.69320144452779,190.2386937414686,53.4883277424317,126.7877621026499
0.62,1.278,0.0082,-0.0114,424.6909522444141,90.92398555207416,110.69006936774245,188.12495988801197,53.739015438525584,127.23862930933284
