Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.1588,0.0,-0.0001,,,,,,
0.01,0.1588,0.0,-0.0001,,,,,,
0.02,0.3013,0.0,0.0001,,,,,,
0.03,0.4709,0.0009,0.0004,3426.628759197952,45.99228192797037,55.9906040862248,322.70057945941977,16.694037761466205,44.04561023932488
0.04,0.5711,0.0018,0.0,,,,,,
0.05,0.4825,0.0037,-0.0003,6566.954526422498,51.94786855342667,63.240883456345514,429.00675734479665,21.712800451464965,60.24531379348275
0.06,0.463,0.0073,-0.0003,,,,,,
0.07,0.4539,0.0107,-0.0003,5668.706454370734,56.63715259869845,68.94957707667638,411.0334553679646,25.810486939189897,75.27503324403952
0.08,0.4711,0.0121,-0.0003,,,,,,
0.09,0.4882,0.011,-0.0001,4160.402351702983,59.5020312034782,72.43725537814737,374.72210388493124,28.03437724366257,80.54893133784721
0.1,0.6058,0.0099,-0.0004,,,,,,
0.11,0.6058,0.0076,-0.0006,2788.28215102222,62.59965610734801,76.20827700024975,335.16902644041113,29.654317449994227,80.89601125276641
0.12,0.8023,0.0049,-0.0006,,,,,,
0.13,0.8794,0.0021,-0.0007,901.7359173215358,65.01160541765691,79.14456311714754,216.88838938021848,29.457855455877663,71.59173898193957
0.14,0.8794,0.0021,-0.0006,,,,,,
0.15,1.0066,0.0007,-0.0006,615.1394991714782,66.6623479333411,81.15416270145873,188.84981765062165,28.531573781874407,64.41614494118565
0.16,1.099,0.0011,-0.0003,,,,,,
0.17,1.1376,0.0,-0.0005,,,,,,
0.18,1.1376,0.0,-0.0006,,,,,,
0.19,1.1838,0.0,-0.0006,,,,,,
0.2,1.2031,0.0,-0.0006,,,,,,
0.21,1.2031,0.0,-0.0006,,,,,,
0.22,1.2493,0.0,-0.0005,,,,,,
0.23,1.3033,0.0,-0.0005,,,,,,
0.24,1.3837,0.0,-0.0006,,,,,,
0.25,1.4642,0.0,-0.0005,,,,,,
0.26,1.9083,0.0,-0.0007,,,,,,
0.27,2.0355,0.0,-0.0007,,,,,,
0.28,2.0624,0.0,-0.0007,,,,,,
0.29,2.1434,0.0005,-0.0007,370.6071635411346,87.01137439899428,105.92689057268869,172.44481474096563,37.15847152033179,73.25929134570214
0.3,2.4131,0.001,-0.0007,,,,,,
0.31,2.4131,0.001,-0.0007,312.84283135042085,88.68044530226739,107.95880297667335,163.45416444337658,40.785634211926585,81.60284895759428
0.32,3.785,0.0053,-0.0008,,,,,,
0.33,3.9969,0.0086,-0.0009,324.2612477021433,102.15202301622709,124.35898454149385,174.5956679219864,53.355134919347236,110.07313432344309
0.34,4.0547,0.009,-0.0009,,,,,,
0.35,4.6443,0.0091,-0.001,294.6786803523382,105.40087974789488,128.31411447569812,171.29445036758582,55.68082906419096,112.67292313337902
0.36,5.2069,0.0093,-0.001,,,,,,
0.37,5.4382,0.0094,-0.001,266.21701846328426,108.52336233210102,132.1153976216882,167.7403445098503,58.00334764107082,114.88511964427605
0.38,5.4382,0.0095,-0.001,,,,,,
0.39,4.7869,0.0101,-0.0009,288.01546786678233,107.92238829020906,131.38377704895015,172.45048455533185,58.13267195421325,117.40680826589116
0.4,4.0663,0.0118,-0.0009,,,,,,
0.41,3.4382,0.0179,-0.0008,453.4191181348941,108.1047248695331,131.6057520150838,202.9457567798699,58.9372978283438,127.77144771381717
0.42,2.6058,0.0179,-0.0007,,,,,,
0.43,2.232,0.018,-0.0008,594.5882679726066,101.4966182967035,123.56110053511732,219.23458812431377,56.14636375267977,129.0009882469344
0.44,1.7349,0.0181,-0.0005,,,,,,
0.45,1.5422,0.0181,-0.0001,745.3124030629772,95.51058032792594,116.27374996443157,233.5048755600854,53.93745915448146,130.2305807631204
0.46,1.5422,0.018,-0.0001,,,,,,
0.47,1.1761,0.018,0.0001,864.5149120475946,91.05374013610209,110.84803147003734,242.87575906515386,52.47985391323327,131.3128497775543
0.48,1.0258,0.0179,0.0029,,,,,,
0.49,1.0258,0.0179,0.0029,912.8872716928761,88.9691061236273,108.3102161505028,245.97171532084005,52.03219688006767,132.47444893671477
0.5,0.6983,0.018,0.0165,,,,,,
0.51,0.5981,0.0182,0.0438,1051.4390616158103,79.27976610604924,96.51449786823386,243.97301013703645,48.74877251462886,133.5772248665095
0.52,0.548,0.0186,0.0939,,,,,,
0.53,0.5451,0.0194,0.1173,1018.4603425648438,77.44302576904379,94.27846615361852,237.08213007757436,48.8772348644807,135.91447097908528
0.54,0.5452,0.0198,0.1325,,,,,,
0.55,0.5454,0.0198,0.1397,985.2823205717941,77.65035817690288,94.5308708240557,234.175626743716,49.470789435382706,137.55921302867915
0.56,0.5462,0.0198,0.1397,,,,,,
0.57,0.548,0.0198,0.137,955.572415165105,78.11916757352625,95.10159530690153,231.98562839626678,49.99869212159396,138.8128096774806
0.58,0.5518,0.0198,0.1277,,,,,,
0.59,0.5557,0.0199,0.1189,935.3080973770109,78.96415517142438,96.13027586086446,231.08729703423023,50.603027960055755,140.13545670054552
0.6,0.5634,0.0199,0.1174,,,,,,
0.61,0.5595,0.0223,0.1187,953.3437080840928,80.03265940014569,97.43106361756867,233.02667488812926,51.60978309904501,143.4371199567272
0.62,0.5557,0.0234,0.1199,,,,,,
0.63,0.5557,0.0249,0.1225,970.6306098738776,80.77324294375781,98.33264358370516,234.33775009952518,52.50202551525679,146.6934249570882
0.64,0.5558,0.0261,0.1276,,,,,,
0.65,0.5566,0.0275,0.1276,984.4326286624242,81.60797257112496,99.34883617354343,235.6201013028728,53.41098297985617,149.7811306221138
0.66,0.5634,0.029,0.1338,,,,,,
0.67,0.5634,0.029,0.1338,978.7844293675079,82.38712391583297,100.29736824536188,235.6128052949702,54.19550623275364,151.99330720105087
0.68,0.6058,0.0335,0.1387,,,,,,
0.69,0.6405,0.0361,0.1349,1050.2372427964112,86.655077793254,105.49313818309183,246.52083723715356,56.67998456385193,157.7003848604518
0.7,0.6906,0.0391,0.1427,,,,,,
0.71,0.7561,0.042,0.1028,1102.3959651536977,91.84040603346034,111.80571169290825,257.7227302251084,59.25332766582893,162.20043393624343
0.72,0.8023,0.044,0.0555,,,,,,
0.73,0.8177,0.0461,0.0553,1132.5981636144063,94.95842670102735,115.60156294038113,263.8902451537869,60.85864666995365,165.43018480509858
0.74,0.8177,0.0461,0.0554,,,,,,
0.75,0.7965,0.0498,0.0555,1148.2973585312009,95.25220830807255,115.95921011417528,264.25785505959306,61.47883681579177,168.21272424567852
0.76,0.7753,0.0505,0.0716,,,,,,
0.77,0.7753,0.0505,0.0663,1127.3984735641518,94.9631486403814,115.60731138829043,261.4872803418176,61.76167672997984,169.61016023255337
0.78,0.7599,0.0502,0.0568,,,,,,
0.79,0.7291,0.0499,0.061,1100.7537493466793,93.87921976373916,114.28774579933463,257.0556805234462,61.59448690667093,170.37156193921348
0.8,0.6867,0.0485,0.0451,,,,,,
0.81,0.6867,0.0459,0.0451,1042.6481048126589,92.45934426307718,112.55920171157223,250.16699376453488,61.06629424076798,169.5251707400545
0.82,0.6366,0.0459,0.0454,,,,,,
0.83,0.6313,0.0423,0.0457,985.998368097807,90.38541112062866,110.03441353815664,242.261539144125,60.331168498511936,168.66792625415644
0.84,0.6374,0.0386,0.0477,,,,,,
0.85,0.6435,0.0386,0.0621,919.2761183890167,90.28171159594682,109.90817063854396,236.90028968552394,60.43854798574635,167.70358727125952
0.86,0.6559,0.0341,0.0515,,,,,,
0.87,0.6559,0.0332,0.0545,841.8468251618141,90.06253342635767,109.64134504078326,230.44682865633803,60.239763065781354,165.4438682050208
0.88,0.8331,0.0331,0.0576,,,,,,
0.89,0.8331,0.0331,0.0576,814.128280299776,95.33767149391302,116.06325225345932,236.11985799073483,62.72986540503596,166.62732606417907
0.9,0.9333,0.0331,0.0137,,,,,,
0.91,1.0181,0.0335,0.0045,802.9027114690501,100.42328815218883,122.25443775049077,242.57170388592428,65.03271299998988,168.07793427064814
0.92,1.0181,0.0335,0.0007,,,,,,
0.93,1.0798,0.0365,-0.0012,816.2272920236621,102.66890644263448,124.98823393016372,246.22777454679257,66.45502550033835,170.9742685195831
0.94,1.0759,0.0366,-0.0015,,,,,,
0.95,1.0605,0.0367,-0.0015,804.7123323556929,102.59457728781653,124.89774626342883,244.4380754451478,66.70613921580407,171.99633582282001
0.96,1.0181,0.0364,-0.0015,,,,,,
0.97,0.9796,0.0362,-0.0005,789.6348507356679,101.02489673634058,122.9868308094581,240.0488571933186,66.2558454782846,172.49594065943543
0.98,0.9256,0.0352,-0.0011,,,,,,
0.99,0.9256,0.0335,0.0038,751.4181897091564,99.43761984102422,121.05449371950773,233.93598062973163,65.66713788759036,171.5784804700847
1.0,0.8216,0.032,0.0088,,,,,,
1.01,0.7869,0.032,0.0212,734.7868975999678,95.72614301019452,116.53617409936726,226.43916731577323,64.26270875197878,171.21916107197325
1.02,0.7869,0.0305,0.0212,,,,,,
1.03,0.7821,0.0305,0.0364,711.3146589685442,95.34837317001059,116.07628038088245,223.5316675220829,64.3003337768882,170.99235484139106
1.04,0.7823,0.0285,0.0432,,,,,,
1.05,0.7825,0.0283,0.0485,680.9847043940746,94.95507490066448,115.59748248776546,220.03675325856022,64.24931002888223,170.1628178896977
1.06,0.783,0.0267,0.0515,,,,,,
1.07,0.7946,0.0248,0.0551,636.9517852185792,94.54343199963165,115.09635199955157,215.34213966349193,64.02467689641516,168.0868231285496
1.08,0.7946,0.0245,0.0551,,,,,,
1.09,0.8023,0.0242,0.0566,625.4880475915247,94.78483314083203,115.39023164970857,214.27493159776557,64.31370998197026,168.35140655983122
1.1,0.8023,0.0242,0.0566,,,,,,
1.11,0.8254,0.0236,0.0523,614.6166666371649,95.46750278964454,116.2213077439151,213.90926331181328,64.76926821147704,168.6119482230519
1.12,0.783,0.0235,0.0462,,,,,,
1.13,0.7407,0.0227,0.0184,608.6647435878192,93.48747681403546,113.81084133882578,210.0233390200886,63.87814179236662,168.3865179892631
1.14,0.7175,0.0223,0.0076,,,,,,
1.15,0.6829,0.0222,0.0028,603.8855271412051,92.0411632504719,112.05011178318318,207.0553635207507,63.32665428994297,168.54521923917397
1.16,0.6597,0.0222,0.0004,,,,,,
1.17,0.6581,0.0221,0.0003,600.2592553279263,91.48294220310954,111.37053833422031,205.508337827535,63.26916218922063,169.13642002989087
1.18,0.661,0.0221,0.0003,,,,,,
1.19,0.6638,0.022,0.0006,594.907684571754,91.81930443613298,111.78002279181406,205.12955452186836,63.623026526292975,169.77399206902933
1.2,0.6829,0.0218,0.001,,,,,,
1.21,0.7291,0.0217,0.0091,583.7044908034826,93.7564068879856,114.13823447233031,206.56917069798817,64.71421031731765,170.30556679695533
