Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.145,0.003,-0.001,6248.027447601797,31.66834776794409,38.55277119575803,356.7627531266009,11.472442230273204,38.67048702743044
0.02,0.52,0.004,0.0,,,,,,
0.03,1.295,0.007,0.0,2718.2229835132075,61.98295583843632,75.4575114554877,313.53640080838716,22.896416458964897,57.938196764222425
0.04,2.131,0.009,0.0,,,,,,
0.05,3.332,0.011,0.001,839.3991332910032,79.94773025327378,97.32767161268113,214.8964582955688,31.393272949419334,70.41225166142992
0.06,4.057,0.011,0.005,,,,,,
0.07,5.097,0.013,0.005,512.1937143426896,89.39562495130255,108.82945646245528,186.97810901945863,37.159142511689055,78.59887385499327
0.08,5.378,0.015,0.005,,,,,,
0.09,5.719,0.016,0.003,467.56944636435696,94.9732379851506,115.61959406887901,187.06998026692585,41.21860534559961,86.12373912189982
0.1,5.855,0.016,0.003,,,,,,
0.11,5.872,0.017,-0.004,440.408563016322,98.14207552794335,119.47730933836581,187.14099839340685,43.97009872307317,91.34388550164348
0.12,5.83,0.018,0.0,,,,,,
0.13,5.625,0.019,-0.001,459.3853756261504,100.61379462270695,122.48635867112152,193.52439417837073,46.20066935812437,96.64431192111343
0.14,5.48,0.019,-0.003,,,,,,
0.15,5.335,0.02,-0.002,470.687035854815,102.21793430028238,124.43922436556116,197.79341975676843,47.91417775230076,100.83830526727179
0.16,5.029,0.019,0.0,,,,,,
0.17,4.628,0.019,0.004,491.26583053097994,101.5239818067192,123.59441263426687,201.70923151512315,48.398936025940614,103.28213608212101
0.18,4.227,0.019,-0.005,,,,,,
0.19,3.767,0.018,-0.001,538.6524285538243,99.63549021964239,121.29537939782553,208.40161144246377,48.2438891938175,105.32517992662446
0.2,3.477,0.016,0.0,,,,,,
0.21,3.247,0.014,-0.004,504.33267868620635,96.80094564016679,117.84462947498567,202.1778993271045,47.5528842397033,104.43903504643446
0.22,3.068,0.011,0.001,,,,,,
0.23,2.693,0.01,-0.003,469.57572873661866,92.88053738230968,113.07195855237701,194.77342555463707,46.167057610547445,102.15523964413538
0.24,2.582,0.009,-0.001,,,,,,
0.25,2.446,0.008,0.001,437.04848696128647,91.09094321672472,110.89332217688228,188.87351993296912,45.74454829739608,101.27793871215923
0.26,2.378,0.008,0.003,,,,,,
0.27,2.139,0.007,0.004,435.66855095840106,89.19208948720643,108.58167415833826,187.65734217880836,45.33466801486439,101.39139368908278
0.28,1.926,0.007,-0.006,,,,,,
0.29,1.619,0.007,-0.003,505.16162576297654,85.65347296285371,104.27379317216973,195.80067079941168,44.426198216469714,103.0285578409098
0.3,1.526,0.009,-0.001,,,,,,
0.31,1.347,0.009,0.003,622.4190723413678,84.69568853806881,103.10779474199683,210.98967569436493,45.003618654384404,108.1142924370406
0.32,1.236,0.009,-0.002,,,,,,
0.33,1.159,0.012,0.0,778.8597098540884,84.47919888986924,102.84424212679734,229.32091507726946,45.894934723597366,113.8968102616599
0.34,1.04,0.014,-0.001,,,,,,
0.35,0.972,0.017,-0.002,1047.4111135206927,84.11874999342524,102.40543477460466,255.91922426742846,46.81876375016421,120.80253857909702
0.36,0.938,0.019,-0.001,,,,,,
0.37,0.912,0.02,-0.001,1168.2884950943387,84.53605019787035,102.9134524147987,267.01300445577147,47.75321860049277,125.06985686961593
0.38,0.912,0.025,0.0,,,,,,
0.39,0.955,0.026,0.0,1294.392286779484,87.55287521624732,106.58610895890979,280.52249318045756,49.85366110903487,131.18907236018123
0.4,0.997,0.027,0.0,,,,,,
0.41,1.117,0.027,0.001,1145.1369931214379,91.27524401755119,111.11768836919275,271.55245574681055,51.86741268700939,133.66784733642172
0.42,1.185,0.027,0.001,,,,,,
0.43,1.347,0.029,0.003,1019.8010397120876,95.88302438960922,116.72716012648078,264.3713579132537,54.31628035430456,136.74023898876044
0.44,1.364,0.031,0.0,,,,,,
0.45,1.389,0.031,-0.004,1012.4412650636101,97.56507008714276,118.7748679321738,265.1814478470606,55.55754488613383,139.5582574763249
0.46,1.355,0.032,-0.008,,,,,,
0.47,1.313,0.033,-0.018,1065.4008621648554,97.55373214309671,118.76106521768295,270.1315554667749,56.069644828591116,142.1943972447199
0.48,1.304,0.034,-0.014,,,,,,
0.49,1.295,0.036,-0.01,1105.27391237625,98.41217614650425,119.80612748270084,274.53113764262577,57.02066625223378,145.3213705262514
0.5,1.287,0.036,-0.003,,,,,,
0.51,1.287,0.038,-0.002,1116.477384576417,99.15258197888018,120.7074911047237,276.1506926063776,57.86602911842716,147.82835995902445
0.52,1.287,0.037,0.006,,,,,,
0.53,1.287,0.038,0.005,1083.3886823604166,99.58384303758743,121.23250456749776,273.42667599348556,58.48814721669551,149.274044249969
0.54,1.287,0.037,0.008,,,,,,
0.55,1.295,0.037,0.008,1030.1493675664183,99.93912142110516,121.66501738221498,268.66901307816335,59.0155203109069,150.16493632209352
0.56,1.295,0.037,0.008,,,,,,
0.57,1.295,0.038,0.004,1022.0083121518722,100.62014145257433,122.49408524661223,268.4076554178898,59.736519894669485,152.0543180353231
0.58,1.295,0.038,0.002,,,,,,
0.59,1.295,0.038,0.008,995.3729066243988,101.02666530618636,122.98898385100948,266.09966580656106,60.31197737933567,153.3867968347954
0.6,1.287,0.038,0.013,,,,,,
0.61,1.295,0.0335,0.021,891.0990984367979,100.35928895580862,122.17652568533224,254.9575535851182,60.24001658750864,152.17202672476884
0.62,1.304,0.029,0.021,,,,,,
0.63,1.321,0.03,0.023,800.7801184218321,100.2863823767307,122.08776984993304,245.1782496683378,60.401199823821145,151.25626023184154
0.64,1.338,0.031,0.028,,,,,,
0.65,1.355,0.032,0.031,803.4647730449077,101.65966457042089,123.75959165094717,246.56814947507166,61.480082678384626,153.77037823112934
0.66,1.381,0.032,0.032,,,,,,
0.67,1.389,0.032,0.032,775.2075094707662,102.54809775709852,124.84116248690255,244.09862635108925,62.22188871181616,154.98232590163244
0.68,1.406,0.031,0.033,,,,,,
0.69,1.423,0.032,0.033,748.9522923644386,103.41805355703696,125.90023911291456,241.76499936778063,62.95160743336551,156.1679066369473
0.7,1.47,0.032,0.034,,,,,,
0.71,1.517,0.032,0.035,708.2754139341529,105.10351542775594,127.95210573813766,238.36176201006714,64.04083941350207,157.37542216033836
0.72,1.543,0.033,0.035,,,,,,
0.73,1.551,0.033,0.035,700.014006913312,106.19134729457389,129.27642279339432,238.19129439223414,64.90921158217618,159.14675159878627
0.74,1.543,0.034,0.035,,,,,,
