Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,-0.0012,0.0,0.0,,,,,,
0.01,0.4864,0.0,-0.0002,,,,,,
0.02,0.5493,0.0,0.0,,,,,,
0.03,0.3449,0.0,0.0002,,,,,,
0.04,0.2642,0.0,0.0,,,,,,
0.05,0.2574,0.0001,-0.0001,4881.376691535552,41.36485360130496,50.357213079849515,353.59987893011737,14.698029487819717,37.50055279663057
0.06,0.2576,0.0002,-0.0001,,,,,,
0.07,0.2578,0.0004,-0.0002,5070.375438123814,43.422660498889044,52.862369302995354,358.4331834129321,18.11134889642482,48.89684659577455
0.08,0.2583,0.0008,-0.0002,,,,,,
0.09,0.2701,0.0011,-0.0003,3404.5725990724027,46.487379592341426,56.59333167763304,317.0361368719283,21.26534209669552,59.4507641635673
0.1,0.2741,0.0012,-0.0003,,,,,,
0.11,0.2721,0.0012,-0.0004,2520.2199946239643,47.88497678238209,58.294754343769505,287.17184592415407,22.672423381049228,63.261962145159295
0.12,0.2701,0.0012,-0.0004,,,,,,
0.13,0.2662,0.0012,-0.0004,2013.26980666822,48.63070854382597,59.20260170552727,265.56045972633217,23.675331994123017,65.98231140533323
0.14,0.2623,0.001,-0.0004,,,,,,
0.15,0.2623,0.0009,-0.0004,1604.8004652675695,48.86769097829488,59.4911020605329,245.35468259628405,24.003815232309176,65.89636788110698
0.16,0.2544,0.0009,-0.0004,,,,,,
0.17,0.2465,0.0009,-0.0004,1393.0782385717,48.8890373865466,59.517088992317596,231.87860968747168,24.632380720001386,67.98518817765678
0.18,0.2387,0.0009,-0.0004,,,,,,
0.19,0.2033,0.0009,-0.0006,1226.8332864114466,47.287516032944914,57.56741082271555,215.99217417139974,24.710710622615554,69.82583844725585
0.2,0.1954,0.0009,-0.0007,,,,,,
0.21,0.1915,0.0009,-0.0007,1105.8958452965765,47.178590606144866,57.4348059553068,206.77138069947912,25.190061007095665,71.58479937976848
0.22,0.1836,0.0008,-0.0008,,,,,,
0.23,0.1816,0.0007,-0.0008,961.3064790299804,46.72912970344451,56.887636160715054,195.54247917339586,25.109263849627137,70.86912984334842
0.24,0.181,0.0006,-0.0008,,,,,,
0.25,0.1804,0.0006,-0.0008,864.9795346133426,46.93302430898967,57.135855680509174,188.44041895201323,25.347186481371477,70.94052374652271
0.26,0.1836,0.0005,-0.0008,,,,,,
0.27,0.1758,0.0005,-0.0008,781.4340895106977,46.85529860251273,57.04123308131985,181.30901280839794,25.41172677532568,70.627531571726
0.28,0.1561,0.0003,-0.0007,,,,,,
0.29,0.1168,0.0003,-0.0007,652.346393103128,42.067545489545694,51.212664074229544,160.22408638794363,23.424875962604006,67.09208507827923
0.3,0.1089,0.0003,-0.0006,,,,,,
0.31,0.1089,0.0002,-0.0006,582.223612624247,41.3296782789516,50.3143909482889,152.41334643700006,22.841986904865127,64.69670605179194
0.32,0.105,0.0002,-0.0006,,,,,,
0.33,0.0971,0.0002,-0.0006,544.2789331363122,40.400197560673895,49.18284920429866,146.3825891440268,22.861765041691896,65.67243267064131
0.34,0.0932,0.0001,-0.0006,,,,,,
0.35,0.0893,0.0001,-0.0006,482.80801071721555,39.43450218155876,48.00722004711502,138.61297075397945,21.67660927403761,60.8758826844983
0.36,0.0853,0.0001,-0.0006,,,,,,
0.37,0.0834,0.0001,-0.0006,456.6455772253474,38.97003417731809,47.44178073760464,134.56911535970332,21.79846002958978,61.70657196503671
0.38,0.0814,0.0001,-0.0006,,,,,,
0.39,0.0814,0.0,-0.0006,,,,,,
0.4,0.0775,0.0,-0.0006,,,,,,
0.41,0.0735,0.0,-0.0006,,,,,,
0.42,0.0735,0.0,-0.0006,,,,,,
0.43,0.0696,0.0,-0.0005,,,,,,
0.44,0.0696,0.0,-0.0005,,,,,,
0.45,0.0657,0.0,-0.0004,,,,,,
0.46,0.0598,0.0,-0.0004,,,,,,
0.47,0.0568,0.0,-0.0004,,,,,,
0.48,0.0539,0.0,-0.0004,,,,,,
0.49,0.0539,0.0,-0.0004,,,,,,
0.5,0.0519,0.0,-0.0004,,,,,,
0.51,0.0499,0.0,-0.0004,,,,,,
0.52,0.0499,0.0,-0.0004,,,,,,
0.53,0.046,0.0,-0.0004,,,,,,
0.54,0.046,0.0,-0.0004,,,,,,
0.55,0.0421,0.0,-0.0004,,,,,,
0.56,0.0421,0.0,-0.0004,,,,,,
0.57,0.0401,-0.0001,-0.0004,,,,,,
0.58,0.0391,-0.0001,-0.0004,,,,,,
0.59,0.0386,-0.0001,-0.0004,,,,,,
0.6,0.0384,-0.0001,-0.0004,,,,,,
0.61,0.0385,-0.0001,-0.0004,,,,,,
0.62,0.0387,-0.0001,-0.0004,,,,,,
0.63,0.0392,-0.0001,-0.0004,,,,,,
0.64,0.0401,-0.0001,-0.0004,,,,,,
0.65,0.0421,-0.0001,-0.0003,,,,,,
0.66,0.0421,-0.0001,-0.0003,,,,,,
0.67,0.046,-0.0001,-0.0002,,,,,,
0.68,0.046,-0.0001,-0.0002,,,,,,
0.69,0.0539,-0.0001,-0.0002,,,,,,
0.7,0.0539,-0.0001,-0.0002,,,,,,
0.71,0.0558,-0.0001,-0.0002,,,,,,
0.72,0.0578,-0.0001,-0.0002,,,,,,
0.73,0.0573,-0.0001,-0.0002,,,,,,
0.74,0.0576,-0.0001,-0.0002,,,,,,
0.75,0.0578,-0.0001,-0.0002,,,,,,
0.76,0.0578,-0.0001,-0.0002,,,,,,
0.77,0.0578,-0.0001,-0.0002,,,,,,
0.78,0.0578,-0.0001,-0.0002,,,,,,
0.79,0.0578,-0.0001,-0.0002,,,,,,
0.8,0.0558,0.0,-0.0002,,,,,,
0.81,0.0559,0.0,-0.0002,,,,,,
0.82,0.0559,0.0,-0.0002,,,,,,
0.83,0.0561,0.0,-0.0002,,,,,,
0.84,0.0578,0.0,-0.0002,,,,,,
0.85,0.0539,0.0,-0.0002,,,,,,
0.86,0.053,0.0,-0.0002,,,,,,
0.87,0.0531,0.0,-0.0002,,,,,,
0.88,0.0533,0.0,-0.0002,,,,,,
0.89,0.0539,0.0,-0.0002,,,,,,
0.9,0.0539,0.0,-0.0002,,,,,,
0.91,0.0578,0.0,-0.0002,,,,,,
0.92,0.0578,0.0,-0.0002,,,,,,
0.93,0.0583,0.0,-0.0002,,,,,,
0.94,0.0588,0.0,-0.0002,,,,,,
0.95,0.0598,0.0,-0.0002,,,,,,
0.96,0.0617,0.0,-0.0002,,,,,,
0.97,0.0617,0.0,-0.0002,,,,,,
0.98,0.0657,0.0,-0.0002,,,,,,
0.99,0.0657,-0.0001,-0.0002,,,,,,
1.0,0.0696,-0.0001,-0.0002,,,,,,
1.01,0.0696,-0.0001,-0.0002,,,,,,
1.02,0.0716,-0.0001,-0.0002,,,,,,
1.03,0.0735,-0.0001,-0.0002,,,,,,
1.04,0.0775,-0.0001,-0.0002,,,,,,
1.05,0.0775,-0.0001,-0.0002,,,,,,
1.06,0.0814,-0.0001,-0.0002,,,,,,
1.07,0.0893,-0.0001,-0.0002,,,,,,
1.08,0.0932,-0.0001,-0.0002,,,,,,
1.09,0.0971,-0.0001,-0.0002,,,,,,
1.1,0.105,-0.0001,-0.0002,,,,,,
1.11,0.105,0.0,-0.0002,,,,,,
1.12,0.1089,0.0,-0.0002,,,,,,
1.13,0.1168,0.0,-0.0002,,,,,,
1.14,0.1168,0.0,-0.0002,,,,,,
1.15,0.1325,0.0001,-0.0002,493.3274698843371,50.89678797667198,61.961307102035455,146.88121411677457,31.93676400413625,82.4936854765569
1.16,0.1482,0.0001,-0.0002,,,,,,
1.17,0.1561,0.0001,-0.0002,517.3501377486688,53.34099683154907,64.93686570797279,153.25689413142734,32.85666733100752,82.95488391396098
1.18,0.1561,0.0001,-0.0002,,,,,,
1.19,0.1758,0.0,-0.0002,,,,,,
1.2,0.1954,0.0,-0.0002,,,,,,
1.21,0.2072,0.0,-0.0002,,,,,,
1.22,0.1364,0.0,-0.0002,,,,,,
1.23,0.1247,0.0,-0.0002,,,,,,
1.24,0.1245,0.0,-0.0002,,,,,,
1.25,0.1246,0.0,-0.0002,,,,,,
1.26,0.1247,0.0,-0.0002,,,,,,
1.27,0.1364,0.0,-0.0002,,,,,,
1.28,0.1836,0.0,-0.0002,,,,,,
1.29,0.1994,0.0002,-0.0002,549.4385703134483,57.83505490790545,70.40789293136316,162.53888243964454,37.04312987506231,93.21607614129718
1.3,0.1959,0.0002,-0.0002,,,,,,
1.31,0.2016,0.0003,-0.0002,564.2462785423722,58.39378651378044,71.08808792981966,164.34779545952202,38.53602751030519,98.6525660655943
1.32,0.2072,0.0003,-0.0002,,,,,,
1.33,0.2505,0.0004,-0.0002,600.7983283580169,62.10880115262376,75.6107144466724,173.77151987314448,40.89289634083846,102.9705889293405
1.34,0.2269,0.0004,-0.0002,,,,,,
1.35,0.2446,0.0004,-0.0002,593.7256367116985,61.85264190269352,75.29886840327907,172.4106380298315,40.92223255934959,103.34193174902836
1.36,0.2623,0.0004,-0.0002,,,,,,
1.37,0.2468,0.0005,-0.0002,605.5010960841358,62.37611929887105,75.93614523340824,173.85703889418585,41.91199690901411,106.78727728586809
1.38,0.2393,0.0005,-0.0002,,,,,,
1.39,0.2518,0.0005,-0.0002,602.34338727382,62.80040794492499,76.45267054164782,174.07398919570664,42.20291725195848,107.19546506884127
1.4,0.2642,0.0005,-0.0002,,,,,,
1.41,0.3331,0.0008,-0.0002,658.9907752422279,68.11086976921108,82.91758058860479,187.39127282673522,45.86780445637162,114.59902996083811
1.42,0.3095,0.0007,-0.0002,,,,,,
1.43,0.3311,0.0007,-0.0002,632.8970357235147,67.90287293735543,82.66436705417183,184.30957951456114,45.50074428755018,113.02388101544479
1.44,0.3527,0.0006,-0.0002,,,,,,
1.45,0.3999,0.0003,-0.0002,516.1430886427434,70.37583266338795,85.67492672064621,172.33916263011224,43.74820051302756,101.73398663795936
1.46,0.3724,0.0002,-0.0002,,,,,,
1.47,0.3331,0.0001,-0.0002,565.1638352219458,67.5277073000169,82.20764366958579,176.03365614736404,39.04656095309261,88.38083358182577
1.48,0.2583,0.0001,-0.0001,,,,,,
1.49,0.2308,0.0001,-0.0001,530.5302271554588,61.15935456598855,74.45486642815997,164.1560896195247,37.176590822386,88.4430734718552
1.5,0.278,0.0001,0.0,,,,,,
1.51,0.248,0.0001,0.0,542.789727605203,62.47585230348413,76.05755932598069,167.3236864361142,37.70287397375709,88.789143275881
1.52,0.2345,0.0002,0.0,,,,,,
1.53,0.2307,0.0003,0.0,540.7528032847946,61.61412740243724,75.0085029247062,165.22771130270596,41.02437359848869,102.70675375435502
1.54,0.2426,0.0008,0.0,,,,,,
1.55,0.2544,0.0011,0.0,656.7500493937293,65.20814317068553,79.38382646866066,179.73450793272858,46.51147275468386,122.09434538222615
1.56,0.3173,0.001,0.0,,,,,,
