Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,2.719,0.011,0.001,1314.5041636274887,63.45221568086213,77.24617561148433,244.64528879693427,19.489843048833723,46.79025721686319
0.02,15.285,0.023,0.001,,,,,,
0.03,34.092,0.047,0.002,154.4914124367711,96.64753292601237,117.65786617079767,114.35041027036077,42.94806592894585,76.03013869553827
0.04,46.793,0.041,0.003,,,,,,
0.05,54.727,0.047,0.003,98.72057880850805,94.89522401380785,115.52462053854869,106.60409606118664,52.992772637007164,86.8229584619568
0.06,62.662,0.049,0.003,,,,,,
0.07,59.3,0.051,0.0045,99.66724090564753,97.88923179325157,119.16949957439321,113.73463685739996,59.26568093329211,95.60360902615899
0.08,55.937,0.06,0.006,,,,,,
0.09,61.244,0.07,0.001,115.79876252849031,105.34903097661099,128.250994232396,126.41721925694665,65.55072944231546,106.18670035671155
0.1,56.218,0.105,0.007,,,,,,
0.11,55.487,0.125,0.006,199.83782498440289,127.67476040544477,155.4301431022806,162.87848480464663,71.70213044083091,120.375310856929
0.12,53.9,0.142,0.003,,,,,,
0.13,52.567,0.169,0.003,280.87375902030794,142.5616951775274,173.5533680422073,191.74319822071394,76.41724407430912,130.54071069422233
0.14,52.219,0.198,0.001,,,,,,
0.15,47.944,0.197,0.0015,355.9173492262539,152.58162759115731,185.75154663271326,214.39494163017298,79.4762969768511,137.98404969502823
0.16,43.669,0.188,0.002,,,,,,
0.17,41.487,0.196,0.001,401.7841149468213,156.46880666582376,190.48376463665502,226.5933949660668,80.55995400499192,142.17694259498234
0.18,37.326,0.183,0.003,,,,,,
0.19,33.769,0.199,0.0,484.3398837734515,160.3530021100134,195.2123503947989,244.1385874399426,80.76491683863956,146.30068213908814
0.2,31.01,0.223,0.0,,,,,,
0.21,28.25,0.226,-0.001,628.8567248556018,166.3856844857089,202.55648546086303,271.2207262649064,81.796071239941,152.35365257999842
0.22,25.109,0.225,0.0,,,,,,
0.23,21.398,0.216,-0.001,745.1910430112166,164.87044886485108,200.71185079199265,286.99350219538127,80.29926334693504,154.66806317495227
0.24,19.454,0.202,-0.001,,,,,,
0.25,17.196,0.19,-0.001,773.6216346137868,160.6106411795929,195.52599795776527,288.51807036520864,78.79220332477209,155.10246813133207
0.26,15.718,0.183,-0.003,,,,,,
0.27,14.088,0.156,-0.002,743.6760410968252,154.67994006978537,188.30601399799957,281.12617940431636,76.948577638691,153.92262834586705
0.28,11.719,0.147,-0.001,,,,,,
0.29,10.344,0.136,0.0,821.3320004117189,148.34876036213126,180.59849087563808,286.8270915794622,74.2272449733649,153.608483623781
0.3,7.933,0.133,-0.001,,,,,,
0.31,6.676,0.134,0.002,1102.5983470944295,141.0733057883889,171.7414157423865,312.888115364286,70.90819386345157,155.4172816386134
0.32,6.022,0.146,0.001,,,,,,
0.33,5.25,0.151,0.002,1416.3318228252656,138.8939285208975,169.08826080804914,340.82349963780666,70.39190597849945,160.08106472174765
0.34,4.706,0.148,0.001,,,,,,
0.35,4.562,0.14,0.003,1427.2272704549844,135.51940607258436,164.98014652314617,339.01235130742845,69.68121694020697,160.72497406215732
0.36,4.273,0.112,0.002,,,,,,
0.37,4.129,0.107,0.002,1194.0997358075863,130.34800433054326,158.68452701109615,313.6362806732495,68.21791145093708,157.2866761495637
0.38,3.781,0.1,0.008,,,,,,
0.39,3.492,0.099,0.008,1227.1344170924297,126.42270187969416,153.90589794049725,313.37530645362,67.13889586396567,157.5978997923313
0.4,2.94,0.099,0.015,,,,,,
0.41,2.456,0.095,0.018,1469.5180974509383,118.69107642942569,144.49348434886608,327.21506297351317,64.49346024503078,158.33824600658969
0.42,2.202,0.092,0.024,,,,,,
0.43,1.964,0.09,0.025,1588.2137321878918,113.64463963574254,138.34999607829528,331.4913932238386,62.99942063718877,158.87225061123016
0.44,1.777,0.089,0.022,,,,,,
0.45,1.616,0.085,0.017,1678.370234158702,109.29048002063571,133.04928002512173,333.5599247942066,61.740227864778845,159.29034312515543
0.46,1.514,0.083,0.013,,,,,,
0.47,1.446,0.075,0.01,1583.0659435882474,106.24941262114235,129.34711101704286,322.8568568997268,60.86327905057527,158.3228952003374
0.48,1.395,0.064,0.009,,,,,,
0.49,1.336,0.056,0.01,1311.9133354572953,102.51810543256683,124.80465009182048,297.77566848174223,59.41663734333891,153.948256562725
0.5,1.251,0.05,0.009,,,,,,
0.51,1.183,0.046,0.009,1197.8057772432205,98.8532273263429,120.34305935380877,284.2192208102504,58.081929485226354,151.45151261646203
0.52,1.14,0.045,0.01,,,,,,
0.53,1.081,0.037,0.01,1061.2763563053275,95.79843347558948,116.62417988332632,268.797890494014,56.911254353032476,148.5655396009698
0.54,1.021,0.034,0.01,,,,,,
0.55,0.987,0.032,0.01,978.2282850755424,93.36046123855394,113.65621368171783,257.8967747447706,56.07222231569613,147.06148936091336
0.56,0.945,0.03,0.011,,,,,,
0.57,0.936,0.028,0.012,902.9729489999262,91.78694932837834,111.74063396498234,248.8258496712983,55.581321931063556,145.78541559830424
0.58,0.92,0.027,0.012,,,,,,
0.59,0.92,0.025,0.013,839.9561053131182,91.0753347496667,110.87432056481164,241.97585121894934,55.45352398553186,144.89371425017544
0.6,0.92,0.023,0.013,,,,,,
0.61,0.911,0.022,0.013,763.2529164350875,90.4239112069352,110.08128320844285,232.98452081311564,55.300778599415395,143.70225663905936
0.62,0.979,0.02,0.018,,,,,,
