d,vs
0.02,16.13996298701387
0.04,23.47770009987525
0.06,28.53950330201047
0.08,33.55475897248473
0.1,37.940411789597526
0.12,40.096109355760106
0.14,42.72198453596544
0.16,44.10802469918427
0.18,46.07740409245523
0.2,48.05087036101981
0.22,49.78158732079796
0.24,50.734783038264005
0.26,51.89922417254073
0.28,56.565181492316924
0.3,56.38899255909786
0.32,58.526984601266456
0.34,61.15238157537349
0.36,65.45247771243149
0.38,69.11493651139304
0.4,71.15091256680063
0.42,72.67554032310088
0.44,73.49319706743717
0.46,69.24068053514047
0.48,65.12402093772958
0.5,69.34787841327687
0.52,68.47917679681854
0.54,67.53573988688137
0.56,68.33982843524313
0.58,67.87434990720296
0.6,66.39724436462052
0.62,64.52308980459172
0.64,63.065081777256665
0.66,62.616301903381725
0.68,60.09823908171335
0.7,60.03956858843906
0.72,59.887377192949856
0.74,59.49992481808488
0.76,58.7802224791143
0.78,59.65853774407115
0.8,61.66558161530584
0.82,62.210902333354426
0.84,64.2510452167851
0.86,68.13035155447517
0.88,71.71339143567334
0.9,74.89909665719088
0.92,75.43846676065068
0.94,74.70601178829546
0.96,73.82168269118816
0.98,74.34283284707897
1.0,74.43750319888392
1.02,73.73340969587025
1.04,73.83369692784032
1.06,74.80960787966494
1.08,76.27281340091825
1.1,78.50180078297353
1.12,81.64130132120366
1.14,86.32765106814674
1.16,86.89004970616499
1.18,90.14216907944521
1.2,91.39220618255496
1.22,109.06241780943137
1.24,104.63068703795729
1.26,100.93253900380941
1.28,109.31336649919251
1.3,107.00297626497704
1.32,106.9778684512484
1.34,104.99334479296093
1.36,101.42987101542384
1.38,99.74772924359256
1.4,89.52562789547545
1.42,89.84057891897244
1.44,90.05581028376362
1.46,90.52365265989485
1.48,90.5328280895227
1.5,90.49409789341871
1.52,90.57149854146778
1.54,91.33442177745846
1.56,92.5082522830022
1.58,93.61981776726545
1.6,94.99570605759737
1.62,96.73275880506814
1.64,97.53428167111844
1.66,97.96642562381443
1.68,98.28598223212575
1.7,98.49257231593779
1.72,99.20326224829357
1.74,100.79904691827844
1.76,104.0820346608455
1.78,113.51239414084195
1.8,117.68434409030476
1.82,117.03546888064709
1.84,123.8576206714125
1.86,123.03838592004816
1.88,122.02902818874472
1.9,122.53012675479344
1.92,122.51124387775337
1.94,118.29343744695387
1.96,119.9433037897742
1.98,121.164483512574
2.0,119.92477047384993
2.02,115.86509832398933
2.04,113.71403137409523
2.06,113.36773680108884
2.08,120.04269205868943
2.1,119.09642364026708
2.12,120.83976911528678
2.14,120.9902589651406
2.16,120.57844074198802
2.18,119.4349597580866
2.2,118.44598385881277
2.22,117.0544800032285
2.24,116.06970872680505
2.26,115.10948891396875
2.28,115.0991857053842
