d,vs
0.02,75.69109596470332
0.04,97.0596031599231
0.06,104.20336253171679
0.08,116.4477873245035
0.1,124.7391337203189
0.12,128.47968967493802
0.14,134.42222599483148
0.16,136.08210163342235
0.18,138.86550286838832
0.2,141.46343069921033
0.22,145.44916120586623
0.24,146.60371659823144
0.26,149.19043989504246
0.28,161.96421861419563
0.3,159.94867927472382
0.32,164.54680144198383
0.34,171.0182576527438
0.36,182.0089174452607
0.38,192.29703165861753
0.4,195.89884859121526
0.42,200.35326238776807
0.44,199.84844260713456
0.46,186.03592979772299
0.48,171.41297913665812
0.5,181.42394061633308
0.52,177.66697476860858
0.54,172.33349001017226
0.56,174.08192137657298
0.58,169.72468319202613
0.6,164.77186562643934
0.62,158.5503692717389
0.64,153.8427650487289
0.66,151.9386574688347
0.68,144.87102507512807
0.7,143.38239538801483
0.72,141.46070034453103
0.74,140.28702875288343
0.76,138.4627249574555
0.78,141.39478823726418
0.8,148.08660988556701
0.82,149.1822799493832
0.84,153.20730476392026
0.86,162.83491840287917
0.88,171.43739206328408
0.9,178.95385457294287
0.92,179.22647217849467
0.94,176.6536987519861
0.96,173.07995483459212
0.98,172.3288088522108
1.0,171.52264620176737
1.02,168.81003218964955
1.04,169.37633242684348
1.06,172.38997422016575
1.08,176.03148657546308
1.1,181.98186685440365
1.12,189.46244796580248
1.14,200.89603185033116
1.16,201.4212364820185
1.18,210.1189943536445
1.2,213.32102457258944
1.22,253.7677859194184
1.24,238.25848796622094
1.26,236.16280998976214
1.28,260.1254560418608
1.3,253.31094966143766
1.32,252.11087768668048
1.34,244.82704071376617
1.36,233.72373643534
1.38,227.66838197554324
1.4,200.63450575703556
1.42,200.98183266823656
1.44,200.6547618224117
1.46,201.5448673550254
1.48,200.5309826626843
1.5,200.35376453663434
1.52,199.5661761291018
1.54,200.72790639364706
1.56,203.63745200772223
1.58,208.17762246623457
1.6,211.1143394938911
1.62,214.23489092942822
1.64,216.9376870065179
1.66,214.37284085852406
1.68,215.50243792868704
1.7,213.9886291179596
1.72,214.35147141049106
1.74,215.80055907746228
1.76,224.30978664509507
1.78,240.72372988001314
1.8,253.72182196400806
1.82,251.5852032506182
1.84,273.11097340875307
1.86,269.59354384397335
1.88,267.58826207576624
1.9,269.59128134292615
1.92,267.76237034624035
