d,vs
0.02,16.38681619904919
0.04,23.912467707464277
0.06,29.069176244568965
0.08,34.205002808283204
0.1,38.58212823149504
0.12,40.920769436142244
0.14,43.594661729611964
0.16,45.08034207875074
0.18,46.959056992473016
0.2,48.84768653110229
0.22,50.67863398663306
0.24,51.54638724289689
0.26,52.81889069181535
0.28,57.42739429467051
0.3,57.05348148769145
0.32,59.196393741638374
0.34,61.94535512347442
0.36,66.57437499812484
0.38,70.10079455036491
0.4,72.12105539870076
0.42,73.78341969722906
0.44,74.34527767772305
0.46,69.96671244083974
0.48,65.37911759174868
0.5,69.75301658556221
0.52,68.86232054066535
0.54,68.05151213311295
0.56,68.75673015942317
0.58,68.33437490121625
0.6,67.09645669835685
0.62,65.2416341789365
0.64,63.73467327427707
0.66,63.510412143603375
0.68,61.01830807063279
0.7,61.28401403273781
0.72,61.25929208690977
0.74,60.70611751177969
0.76,59.85556119591878
0.78,61.21545304659816
0.8,63.4631132370177
0.82,64.0747992739483
0.84,66.12000227651126
0.86,70.00814807467108
0.88,73.68850574501123
0.9,77.08541870935531
0.92,78.02269962636868
0.94,77.2265796587041
0.96,76.74868500025764
0.98,77.34108579306967
1.0,77.21569027337928
1.02,76.58467652268266
1.04,76.94573150368825
1.06,77.95754373536519
1.08,79.34641668881852
1.1,81.89858201290826
1.12,85.40643804669702
1.14,90.31918925182397
1.16,90.66596128964815
1.18,94.02069271125892
1.2,95.57826915817832
1.22,114.26779906865993
1.24,109.28233722642236
1.26,105.20085237166946
1.28,113.68759434379132
1.3,111.83336411386695
1.32,111.59607566444473
1.34,109.76638654869129
1.36,106.64319896151906
1.38,104.61980599089328
1.4,93.57594607735768
1.42,93.88314768490326
1.44,94.7993727460442
1.46,95.71877790320701
1.48,95.24784581654933
1.5,95.53098409887781
1.52,95.74871881672026
1.54,96.34365473861924
1.56,97.81333073833548
1.58,99.70973912638073
1.6,101.15468063265143
1.62,102.74172784242187
1.64,103.7776693883826
1.66,103.95634616812691
1.68,104.44520084342678
1.7,104.71337847046026
1.72,105.25867523612467
1.74,106.66445361010456
1.76,110.24180694851299
1.78,119.89611223396153
1.8,124.17960297030257
1.82,123.81027669185681
1.84,130.4427350539111
1.86,129.6882060782283
1.88,128.76919782764315
1.9,129.37176440593657
1.92,129.27995414401693
1.94,124.45109913155568
1.96,125.87098975306884
1.98,127.27959002299902
2.0,126.0572585434588
2.02,121.52074943371262
2.04,119.55367353889241
2.06,119.65428865996508
2.08,126.95401531881087
2.1,126.27177852380193
2.12,128.06112238809723
2.14,128.4609736903763
2.16,128.00642098682238
2.18,126.49948771656324
2.2,125.78715082371603
2.22,125.03272776345064
2.24,124.49117044338767
2.26,123.50267754105332
2.28,123.4799960234576
2.3,123.27500838726506
2.32,122.96308054616745
