d,vs
0.02,10.904100853587988
0.04,15.813154264841614
0.06,19.22724945078423
0.08,22.645985039223316
0.1,25.610912672255917
0.12,27.096685000057732
0.14,28.90834750946902
0.16,29.857117185203833
0.18,31.20898506124074
0.2,32.41386914952731
0.22,33.53520218397656
0.24,34.082304628537415
0.26,34.93085192972687
0.28,38.00502626533596
0.3,37.96381882172229
0.32,39.306882858538444
0.34,41.17188363590389
0.36,43.96736920334501
0.38,46.346399982127444
0.4,47.71366939516973
0.42,48.695494354952835
0.44,49.04173613957605
0.46,46.22671782197845
0.48,43.459560067317696
0.5,46.19682500583063
0.52,45.449898037933444
0.54,44.859373887284555
0.56,45.35468684541374
0.58,45.090715609907605
0.6,44.237456643077174
0.62,43.19576680039417
0.64,42.30567288067066
0.66,42.31346721378481
0.68,40.574551357277194
0.7,40.57857955363898
0.72,40.60329465227973
0.74,40.25504646430847
0.76,39.66599979551487
0.78,40.474579739487076
0.8,41.9782350105308
0.82,42.198224876412965
0.84,43.54755233816452
0.86,46.25685460757915
0.88,48.63706538362174
0.9,50.98641204494207
0.92,51.42806408703071
0.94,50.85154230817163
0.96,50.38571074463787
0.98,50.6592645244615
1.0,50.59206457090565
1.02,50.2362346095526
1.04,50.64480061138495
1.06,51.238823142120815
1.08,52.24417545568831
1.1,53.878085111788124
1.12,56.5592557774679
1.14,60.03270323674771
1.16,60.53607762175825
1.18,62.937974393811416
1.2,63.76039182631927
1.22,76.36245901933226
1.24,73.13275557966956
1.26,70.46764788800134
1.28,76.24722380924013
1.3,74.62028932362415
1.32,74.73772298310499
1.34,73.28044058679157
1.36,71.23122988349054
1.38,69.78010702537823
1.4,62.428784429055
1.42,62.47938513298522
1.44,62.784214414598964
1.46,63.05291901434371
1.48,63.093954594530345
1.5,63.33676656979774
1.52,63.629769450241746
1.54,64.09183916478183
1.56,64.6544125098661
1.58,65.86410549631384
1.6,66.724322427191
1.62,67.73220897232993
1.64,68.50531622934116
1.66,68.78067062119003
1.68,68.86197398296918
1.7,68.87279339949878
1.72,69.3349530797112
1.74,70.1124795595297
1.76,72.86414454173477
1.78,79.25213392012141
1.8,81.98695346436551
1.82,81.37242163954612
1.84,86.16239678024093
1.86,85.80347052376877
1.88,85.25592523300817
1.9,85.35609651492318
1.92,85.48026398167649
1.94,82.29341763122815
1.96,83.1825378102639
1.98,83.88688024052578
2.0,83.03045865852363
2.02,80.3060782874439
2.04,79.27866105056258
2.06,79.04232863726554
2.08,83.88980345181949
2.1,83.70814999740094
2.12,85.04347080358492
2.14,85.20371522908705
2.16,84.8391916811274
2.18,84.32170665409578
2.2,84.03115135550009
2.22,83.28564136340891
2.24,82.6159427705735
2.26,82.00154786474545
2.28,82.13050263397743
2.3,82.10216414476531
2.32,81.69177614496718
2.34,81.66994207029987
2.36,82.06378631975232
2.38,82.83044723149523
2.4,82.94061784431152
2.42,83.73428225983284
2.44,84.56955147415329
2.46,86.03406835023989
2.48,88.12543480325714
2.5,89.41484099837456
2.52,90.52074730357012
2.54,91.10046820061244
2.56,92.71550570011892
2.58,94.21051214738723
2.6,96.39830800465813
2.62,97.78962453309089
2.64,100.10740992962364
2.66,100.84605395312968
2.68,104.45972242233184
2.7,104.74518297854894
2.72,106.36370487534691
2.74,107.31084309844356
2.76,109.56049756214709
2.78,110.61913296396017
2.8,111.8424354199725
2.82,113.15622821069276
