File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_126232,24.5,265.7,24.5,5.5397,0.2669,1.5758,294.8789435,249.3094711,303.5071823,223.5570309,246.2946315,512.7974862,2.569384124,6,1
SCPT_126232,25,265.7,25,7.4382,0.2186,1.143,274.538935,259.1034062,315.4302337,230.7553121,254.1718671,503.3174182,2.324922478,6,1
SCPT_205817,0.51,32,0.51,0.525,0.04,-0.0173,1373.299853,81.88181787,99.68221306,264.4661176,51.07357414,147.8332034,3.461157373,6,2
SCPT_205817,1.01,109,1.01,0.1239,0.0039,-0.0247,323.9991883,55.42306082,67.47155231,128.2384381,41.35040765,128.46363,3.788818864,6,2
SCPT_205817,1.51,118,1.51,0.8227,0.018,-0.0196,493.0983152,97.92223712,119.20968,198.5045621,68.95341943,175.9539966,2.993407382,6,2
SCPT_205817,2.01,133,2.01,0.6945,0.0155,0.0748,402.1099301,95.82928284,116.6617356,179.4127867,71.96223811,185.2848257,3.060849429,6,2
SCPT_205817,2.51,188,2.51,0.5953,0.0349,0.1428,494.4028739,99.53553742,121.1736977,187.7441968,80.08360135,217.5592525,3.349171345,6,2
SCPT_205817,3.01,193,3.01,1.724,0.0313,-0.02,367.9381052,128.9847893,157.0249609,196.4671483,97.28611359,226.3644476,2.678771684,6,2
SCPT_205817,3.51,258,3.51,4.3991,0.0812,0.2361,425.0598608,168.3514232,204.9495587,233.3640504,125.7623789,268.2412919,2.354860276,6,2
SCPT_205817,4.01,184,4.01,6.6194,0.1224,2.2604,423.6270844,186.1828919,226.6574336,245.1578981,143.2107761,293.5221797,2.220553433,6,2
SCPT_205817,4.51,134,4.51,3.3365,0.056,0.1485,328.3109937,160.0006321,194.7833783,207.636894,125.6413026,271.7710663,2.42433547,6,2
SCPT_205817,5.01,154,5.01,1.724,0.0255,0.1398,239.0599252,134.1522335,163.3157625,169.9736802,110.1988117,250.7375045,2.630677464,6,2
SCPT_205817,5.51,129,5.51,0.8764,0.0044,0.336,115.1776013,103.4137662,125.8950197,117.1606836,88.71839589,203.3742458,2.689798216,6,2
