Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.8798,0.0,-0.0004,,,,,,
0.01,1.3157,0.0,-0.0004,,,,,,
0.02,1.6692,0.0,-0.0004,,,,,,
0.03,2.0973,0.0007,-0.0004,990.8541853090303,64.71380500483797,78.78202348415057,207.52965271770745,20.27308257537743,43.10369154334579
0.04,2.2937,0.0015,-0.0004,,,,,,
0.05,2.3133,0.0029,0.0,953.6648664391039,70.64047424567134,85.99709908168687,205.40075892334087,26.666125576810767,59.04814009675656
0.06,2.2987,0.0058,0.0003,,,,,,
0.07,2.2945,0.0116,0.0011,1326.7254051928512,78.83182532881487,95.96917866116593,254.2658468167671,32.8128665442941,76.98714061958638
0.08,2.3,0.0125,0.0028,,,,,,
0.09,2.3055,0.0133,0.0011,1175.8592149491376,82.18100990257744,100.04644683792037,251.04533285093888,35.61353673580299,83.51573076582234
0.1,2.3133,0.0151,0.0002,,,,,,
0.11,2.333,0.0174,-0.0001,1198.9512052287769,86.13286141795962,104.85739650882041,260.2375944629354,38.571834927137765,90.99679076806724
0.12,2.3644,0.0176,-0.0003,,,,,,
0.13,2.4626,0.0192,-0.0004,1082.1118119084765,89.42714785974078,108.86783217707574,255.3423971687096,41.055258877194156,96.18622888534487
0.14,2.4312,0.023,-0.0002,,,,,,
0.15,2.439,0.0261,-0.0012,1231.891884804412,93.18962599772269,113.44824034505372,273.95572606688194,43.763379764990994,103.78616800710265
0.16,2.5569,0.0288,-0.0026,,,,,,
0.17,2.659,0.0301,-0.0032,1158.9832363150729,97.22840824592566,118.36501873417038,272.56803544431176,46.42619410877777,109.19930961020448
0.18,2.765,0.0298,-0.0032,,,,,,
0.19,2.8082,0.0295,-0.0031,1011.7996296460626,99.30620054998553,120.8945050173737,261.70076259355966,48.18148579849588,112.06749024055323
0.2,2.8239,0.0287,0.0007,,,,,,
0.21,2.6629,0.0272,0.0099,939.9935636356313,98.92742318497804,120.43338474692979,255.23992496637277,48.83319115103513,113.69014501741495
0.22,2.5922,0.0243,0.0687,,,,,,
0.23,2.1248,0.0232,0.2507,941.7941626124395,94.1105421268059,114.56935563263328,252.35423191428546,47.846201449623806,113.76600025556745
0.24,2.0816,0.0212,0.4304,,,,,,
0.25,2.0266,0.0204,0.5446,826.584233583217,92.18485237244315,112.22503767080035,239.25599459285021,48.119271843744265,114.22484643335663
0.26,2.0266,0.0193,0.7017,,,,,,
0.27,2.0031,0.0186,0.6799,738.9060653789942,91.66510567236196,111.59230255765804,229.43347905436386,48.702550200542696,115.07051848911475
0.28,2.0188,0.0178,0.72,,,,,,
0.29,2.0098,0.0174,0.7311,674.0668526532017,91.87471237531824,111.84747593517004,222.23493157931836,49.429254824861104,116.1612246978192
0.3,2.0062,0.0167,0.7333,,,,,,
0.31,2.0085,0.0166,0.7574,628.5570996503579,92.19320418970302,112.23520510050803,217.09994331472308,50.15322787880603,117.41661797982042
0.32,2.0109,0.0167,0.7483,,,,,,
0.33,2.0384,0.0162,0.7989,589.3755463881467,92.86445313049235,113.05237772407766,212.77702236128084,51.03782043854254,118.92399109665085
0.34,2.0256,0.016,0.8779,,,,,,
0.35,2.0353,0.016,0.9097,559.6531060467228,92.99025565462101,113.20552862301689,209.09201128334954,51.81472436280417,120.51147964677861
0.36,2.045,0.0157,0.8931,,,,,,
0.37,2.0698,0.0153,0.8993,524.1200464103869,93.69850140146468,114.0677408365657,204.85741945167453,52.55341932770874,121.52413756171667
0.38,2.058,0.0145,0.9056,,,,,,
0.39,2.0541,0.0142,0.9202,489.4923020478698,93.56347790175388,113.90336440213517,199.89052769016018,52.94088831779507,121.95791343757313
0.4,2.0659,0.0144,0.9401,,,,,,
0.41,2.0384,0.0145,0.9658,481.3914050710549,93.95129838125597,114.37549368152901,199.11543180032282,53.71591210199902,123.83991723458698
0.42,2.0188,0.0149,0.9701,,,,,,
0.43,2.0227,0.0157,0.9387,493.42858260092083,95.01463642288869,115.66999216699492,201.82071949738858,54.73131176176405,126.6362735724901
0.44,2.007,0.0176,0.8903,,,,,,
0.45,2.0227,0.0185,0.8119,535.3374804683683,97.2716875076561,118.41770653105961,209.68329422903645,56.187574849781775,130.8635625216152
0.46,2.0031,0.0178,0.7457,,,,,,
0.47,1.9638,0.019,0.7123,544.8924178919701,97.80814445475026,119.07078455360903,211.5177428117818,56.75492854294747,132.741707949003
0.48,1.9049,0.0208,0.7131,,,,,,
0.49,1.8912,0.0232,0.6825,613.9610690251822,99.20384628247423,120.76989982214253,221.98167375403366,58.06013350545497,137.638730691406
0.5,1.8862,0.0246,0.6744,,,,,,
0.51,1.8813,0.0266,0.6126,659.2096474988958,101.00226433687733,122.95927832315503,229.23657263473044,59.33479794663984,141.5274273791165
0.52,1.8774,0.0269,0.5806,,,,,,
