Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.2203,0.0,0.0001,,,,,,
0.01,0.3737,0.0,-0.0009,,,,,,
0.02,0.4312,0.0007,-0.0012,3529.0089540055897,42.60844591293269,51.87115154617893,324.5852176182828,14.422516332506051,38.44852753674336
0.03,0.5041,0.0014,-0.0015,,,,,,
0.04,0.6691,0.0027,-0.0003,3697.4153566339573,53.51029834953082,65.14297190377665,340.7481815189597,20.838401493469352,54.78565473169768
0.05,0.7151,0.0055,-0.0016,,,,,,
0.06,0.811,0.011,-0.0019,4383.239046723862,63.226693065738644,76.97162634089922,394.47139967179277,26.945017282665255,72.96924036960272
0.07,0.8839,0.0219,-0.002,,,,,,
0.08,0.9874,0.024,-0.002,4741.4163827616285,72.03348516985496,87.69293846764953,427.6623743614219,32.036228464698226,86.98176834418484
0.09,1.0872,0.0264,-0.0021,,,,,,
0.1,1.1677,0.0278,-0.0021,3568.6096744371653,77.51359921387228,94.36438165167061,392.37040950437853,35.34835805232446,93.92556806090845
0.11,1.1984,0.03,-0.0021,,,,,,
0.12,1.1984,0.0311,-0.002,3223.8402089608194,80.3952761135507,97.87251005127911,383.0664442964689,37.67454196026862,99.82357391482796
0.13,1.1984,0.0313,-0.002,,,,,,
0.14,1.1447,0.0312,-0.0019,2954.0340664542227,81.19712826025751,98.84867788205263,372.83957452105244,39.075797521329584,103.80172340746265
0.15,1.1025,0.0311,-0.0013,,,,,,
0.16,1.0948,0.0309,0.0001,2725.138606501386,81.72120842840498,99.4866885215365,363.0595265556554,40.261869937533625,107.19827349346231
0.17,1.0872,0.0286,0.0064,,,,,,
0.18,1.0833,0.0281,0.0119,2309.1557727126183,82.0783812464591,99.921507604385,341.4943674907369,41.21260085884612,109.07686856216574
0.19,1.0833,0.028,0.0119,,,,,,
0.2,0.9951,0.0279,0.0038,2273.4799375307125,81.69669722911566,99.45684880066256,339.6086149858697,41.8969220966631,111.8492572655794
0.21,0.903,0.0279,0.0013,,,,,,
0.22,0.8187,0.027,0.0006,2192.0808297015396,79.11858882078663,96.31828204269677,328.4707673006567,41.71617594687538,113.92711674638049
0.23,0.8187,0.0261,0.0005,,,,,,
0.24,0.7189,0.0242,0.0005,1963.1326039671162,77.13388906350353,93.9021258164391,310.38220090298705,41.56554556993262,114.70663613667195
0.25,0.6576,0.0207,0.0005,,,,,,
0.26,0.6,0.0199,0.0006,1713.5771759663155,73.83713142436403,89.8886817340084,288.42505875437996,40.741686172492884,113.9612571947008
0.27,0.5271,0.0195,0.0016,,,,,,
0.28,0.4737,0.0193,0.0161,1607.909050052386,70.2902896549582,85.57078740603608,272.4373468817081,40.09604158822535,115.45477853584234
0.29,0.4676,0.0193,0.0161,,,,,,
0.3,0.4646,0.0197,0.0378,1521.8528118825052,70.4040076758461,85.70922673581265,266.3220689110594,40.827955634941496,117.78457748282425
0.31,0.4657,0.02,0.0392,,,,,,
0.32,0.4668,0.02,0.039,1453.4765462671814,71.10469992496871,86.56224338691844,262.4378207307004,41.64758743698591,119.96323470778869
0.33,0.4773,0.0207,0.0419,,,,,,
0.34,0.531,0.0207,0.044,1393.5922926210208,73.96593847649221,90.04549031920791,263.7438030536159,43.272113907881796,122.48016585534097
0.35,0.6614,0.0207,0.0475,,,,,,
0.36,0.857,0.0206,0.0481,1279.2292089045256,82.94319887589354,100.97432906630519,274.4369926011234,47.08365142995959,124.62669695151882
0.37,1.1179,0.0204,0.0481,,,,,,
0.38,1.4899,0.0199,0.0487,815.6522690519982,93.3357206182772,113.62609466572876,240.98029590436934,51.61038437106665,126.29241498331272
0.39,2.0423,0.019,0.0487,,,,,,
0.4,2.0423,0.0155,0.0041,553.6287684975886,97.9172089320269,119.20355869985883,212.63765809026296,53.65932990531414,124.14205737265108
0.41,2.8018,0.0145,-0.0022,,,,,,
0.42,2.8018,0.0134,-0.0025,408.899847516945,102.77234995741807,125.11416516555245,194.2456953700847,56.24213141838327,123.61651176915443
0.43,2.9667,0.0129,-0.0026,,,,,,
0.44,3.124,0.0115,-0.0027,349.0472559023915,104.00178799756895,126.61087234486655,184.71684327947787,57.144439256226214,122.71703776048845
0.45,3.2084,0.0104,-0.0026,,,,,,
