Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.23,0.005,0.00463,7942.971854718703,36.29161567439965,44.18109734274741,414.29769278920065,12.791490179826113,41.46700240852746
0.02,0.38,0.003,0.00446,,,,,,
0.03,0.61,0.002,0.00669,3611.6043455801123,49.95389117134297,60.813432730330575,334.46202889100357,18.515289958519848,48.957222742243005
0.04,0.85,0.003,0.00474,,,,,,
0.05,1.17,0.009,0.00289,2487.8941898350986,65.7279892537518,80.0166825697848,316.65070873278006,26.555371204675772,68.06992437534281
0.06,1.51,0.02,0.00294,,,,,,
0.07,1.82,0.028,0.00119,2684.9254742644553,80.92020342309864,98.51155199333748,350.64338940292475,34.144399142381936,86.18360014033112
0.08,2.14,0.03,0.00045,,,,,,
0.09,2.28,0.029,0.00102,1798.4498133307256,87.21555678282104,106.1754604312604,308.5427989575543,37.93314860736631,92.41523408217536
0.1,2.17,0.026,0.00662,,,,,,
0.11,1.99,0.025,0.00234,1616.328088754314,86.1998329514126,104.93892707128491,297.60598164591937,38.84980588840519,95.27431141694977
0.12,2.01,0.023,0.00341,,,,,,
0.13,2.06,0.022,0.00062,1279.665700025857,87.65261888312256,106.70753603162746,274.6377697952761,40.468027569501956,97.77436171127523
0.14,2.2,0.021,0.00339,,,,,,
0.15,2.38,0.016,0.00065,834.4875839401587,89.23566325524637,108.63472048464774,235.20038846788654,41.87359356871306,97.37178044844978
0.16,2.54,0.007,0.00368,,,,,,
0.17,2.58,0.009,0.00277,533.9046644320871,88.23207296186337,107.4129583883554,198.6117998672366,41.81749263563,93.31701635847617
0.18,2.5,0.015,-0.00111,,,,,,
0.19,2.48,0.02,-0.001,820.017391491482,94.15390364970358,114.62214357355218,239.33965519989985,45.82451274246175,106.4479392684282
0.2,2.45,0.023,0.00436,,,,,,
0.21,2.33,0.025,0.00145,947.7570213286477,96.04443520593888,116.92366025070821,255.18101578785493,47.56889469163109,112.33934100285946
0.22,2.23,0.029,0.00098,,,,,,
0.23,2.18,0.029,0.00059,1052.1781746068793,97.20273945262872,118.33376976841758,267.106257199687,48.92095543851506,117.13676227053146
0.24,2.11,0.028,0.00343,,,,,,
0.25,1.99,0.028,-0.00107,1050.752917094915,96.3373577618957,117.28026162317738,266.7182965043443,49.271309523530256,119.0092270303699
0.26,1.92,0.026,0.0004,,,,,,
0.27,1.85,0.026,-0.0005,1008.3545023558285,95.38914099268563,116.12591077370425,262.16928441902826,49.50538772186544,120.1208491902473
0.28,1.75,0.026,-0.00046,,,,,,
0.29,1.64,0.026,-0.00126,1057.9515871057727,94.09349335767259,114.54860060934055,266.06854574588283,49.63005636486027,122.20327038659626
0.3,1.53,0.028,-0.00176,,,,,,
0.31,1.42,0.032,-0.00127,1305.2187415136534,93.78947883276729,114.1784959703254,287.82785952497005,50.38176103600705,127.54713120262218
0.32,1.31,0.036,-0.00154,,,,,,
0.33,1.25,0.039,-0.00205,1585.3620813224768,93.57440831055804,113.91667098676632,309.5574231341703,51.1656036815217,132.8309611637551
0.34,1.17,0.04,-0.00361,,,,,,
0.35,1.09,0.045,-0.00284,1792.9956817084806,92.63791508515676,112.77659227758215,321.62982944827144,51.60298135867865,137.21562038502168
0.36,1.05,0.048,-0.00233,,,,,,
0.37,1.04,0.05,-0.00196,1807.5081234665352,93.10289280063341,113.34265210511894,320.6261173216495,52.51038633290881,141.02851693810854
0.38,1.05,0.053,-0.00147,,,,,,
0.39,1.04,0.053,-0.00058,1779.934604804168,94.13140307109705,114.59475156481382,319.1432670512234,53.54284969599204,144.00614040161818
0.4,1.02,0.053,-0.00051,,,,,,
0.41,1.01,0.052,0.00085,1697.2946132395673,93.96647966544865,114.39397524489401,312.70540473189203,53.9786837851482,145.44757473364766
0.42,1.0,0.049,-0.00102,,,,,,
0.43,0.98,0.045,-0.00134,1530.0335855767523,92.8765848594983,113.06714678547618,300.3287396289296,53.811518461189415,144.43750385745295
0.44,0.99,0.043,-0.0019,,,,,,
0.45,1.0,0.041,-0.00219,1411.1351656197646,93.14700161656212,113.39634979407565,292.91690958411505,54.234040606744095,144.37248199812137
0.46,1.02,0.039,-0.00167,,,,,,
0.47,1.02,0.038,-0.00208,1314.6989478146977,93.50112485321998,113.82745634305041,286.67839441252585,54.70430322785136,144.5559666862552
0.48,1.04,0.039,-0.00177,,,,,,
0.49,1.05,0.04,-0.00151,1299.2442752233499,94.9368605314707,115.57530847309478,286.8741195370378,55.81032757719518,147.09705007134056
0.5,1.03,0.04,-0.00477,,,,,,
0.51,1.02,0.04,-0.00311,1262.0286856900536,94.83282117225583,115.44865186187667,282.91618693980513,56.19940737994138,148.56155964253855
0.52,1.03,0.041,-0.00189,,,,,,
0.53,1.08,0.042,-0.00197,1246.2292695111973,96.8094327878833,117.85496165481445,284.1840859138126,57.50547917665552,151.03280698909685
0.54,1.11,0.043,-0.00273,,,,,,
0.55,1.12,0.041,-0.00222,1193.59947913756,97.82375282305635,119.0897860454599,281.5275373183534,58.28906729410503,152.01891572176652
0.56,1.17,0.041,-0.00272,,,,,,
0.57,1.12,0.041,0.00263,1159.4037721798472,98.22436988790426,119.5774937765791,278.7578603762456,58.87073910113428,153.39888702670237
0.58,1.1,0.042,-0.00223,,,,,,
0.59,1.09,0.043,-0.00243,1156.7776687228459,98.48127309213149,119.89024550346443,277.60942136942475,59.44043509889985,155.67295512529518
0.6,1.07,0.043,-0.00387,,,,,,
