Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.35,0.391,0.0,-0.0008,,,,,,
0.36,0.279,-0.0004,-0.0008,,,,,,
0.37,0.2365,-0.0005,-0.0008,,,,,,
0.38,0.2157,-0.0005,-0.001,,,,,,
0.39,0.2058,-0.0005,-0.001,,,,,,
0.4,0.2038,-0.0005,-0.0011,,,,,,
0.41,0.2223,-0.0005,-0.0011,,,,,,
0.42,0.2409,-0.0005,-0.0011,,,,,,
0.43,0.279,-0.0005,-0.0011,,,,,,
0.44,0.3176,-0.0005,-0.001,,,,,,
0.45,0.3446,-0.0005,-0.0008,,,,,,
0.46,0.3408,-0.0005,-0.001,,,,,,
0.47,0.3466,-0.0004,-0.001,,,,,,
0.48,0.3524,-0.0004,-0.001,,,,,,
0.49,0.4142,-0.0004,-0.0009,,,,,,
0.5,0.4335,-0.0004,-0.0008,,,,,,
0.51,0.4373,-0.0003,-0.0009,,,,,,
0.52,0.4373,-0.0002,-0.0008,,,,,,
0.53,0.4605,-0.0002,-0.0008,,,,,,
0.54,0.4644,-0.0003,-0.0006,,,,,,
0.55,0.4755,-0.0003,-0.0007,,,,,,
0.56,0.4866,-0.0004,-0.0008,,,,,,
0.57,0.5184,-0.0004,-0.0008,,,,,,
0.58,0.4953,-0.0004,-0.0008,,,,,,
0.59,0.5025,-0.0004,-0.0008,,,,,,
0.6,0.5098,-0.0005,-0.0008,,,,,,
0.61,0.5242,-0.0004,-0.0008,,,,,,
0.62,0.5764,-0.0005,-0.0007,,,,,,
0.63,0.5841,-0.0005,-0.0006,,,,,,
0.64,0.5802,-0.0004,-0.0004,,,,,,
0.65,0.5913,-0.0004,-0.0007,,,,,,
0.66,0.6025,-0.0003,-0.0009,,,,,,
0.67,0.6266,-0.0001,-0.001,,,,,,
0.68,0.6111,0.0,-0.001,,,,,,
0.69,0.6111,0.0001,-0.001,362.2549419049427,72.83340275509518,88.66675118011588,161.96043093968123,34.53170634838029,73.31718910445201
0.7,0.5725,0.0001,-0.001,,,,,,
0.71,0.5841,0.0001,-0.0009,354.6877589998581,72.16226685929504,87.8497161765331,160.16202827129004,34.58133871124257,73.82443348613133
0.72,0.5648,0.0001,-0.0008,,,,,,
0.73,0.5532,0.0001,-0.0006,347.2703974229898,71.30638933024105,86.80777831507606,158.22907246437168,34.57774051100406,74.31521987829355
0.74,0.5281,0.0,-0.0008,,,,,,
0.75,0.503,-0.0003,-0.001,,,,,,
0.76,0.503,-0.0003,-0.001,,,,,,
0.77,0.4528,-0.0004,-0.001,,,,,,
0.78,0.4533,-0.0004,-0.001,,,,,,
0.79,0.4537,-0.0004,-0.0008,,,,,,
0.8,0.4663,-0.0004,-0.0008,,,,,,
0.81,0.4914,-0.0004,-0.0008,,,,,,
0.82,0.5107,-0.0004,-0.0008,,,,,,
0.83,0.5107,0.0,-0.0008,,,,,,
0.84,0.4569,0.0002,-0.0008,,,,,,
0.85,0.4341,0.0003,-0.0008,283.9066813655708,67.25152284929075,81.8714191208757,143.81924787298254,38.16016796876158,88.92966803503082
0.86,0.4318,0.0003,-0.0007,,,,,,
0.87,0.4296,0.0003,-0.0004,279.61572306373347,67.26381865209574,81.88638792429046,142.98836228934601,38.350099462538964,89.44757378149288
0.88,0.4286,0.0001,-0.0006,,,,,,
0.89,0.4291,0.0001,-0.0007,297.9727698914893,68.06790851315841,82.86527992906241,146.86081913393326,35.223837666042506,77.98954023640547
0.9,0.4296,0.0001,-0.0006,,,,,,
0.91,0.4296,0.0,-0.0007,,,,,,
0.92,0.4296,0.0,-0.0008,,,,,,
0.93,0.4309,0.0001,-0.0008,289.5606472049233,68.52095724233301,83.4168175124054,145.56961575792988,35.678476211173404,78.86427722449154
0.94,0.4322,0.0001,-0.0008,,,,,,
0.95,0.4349,0.0001,-0.0007,285.65240547282974,68.8775217887065,83.85089609059924,145.06896854048142,35.93793012852246,79.29538446992441
0.96,0.4489,0.0001,-0.0006,,,,,,
0.97,0.4605,0.0001,-0.0006,282.7266288252468,70.16358946648347,85.4165436983277,145.45879038244013,36.44562753733944,79.74820259160526
0.98,0.4605,0.0,-0.0006,,,,,,
0.99,0.4508,-0.0001,-0.0006,,,,,,
1.0,0.4412,-0.0003,-0.0006,,,,,,
1.01,0.4412,-0.0006,-0.0006,,,,,,
1.02,0.4277,-0.0006,-0.0007,,,,,,
1.03,0.4142,-0.0006,-0.0007,,,,,,
1.04,0.4117,-0.0006,-0.0006,,,,,,
1.05,0.416,-0.0006,-0.0006,,,,,,
1.06,0.4203,-0.0006,-0.0004,,,,,,
1.07,0.4296,-0.0006,-0.0005,,,,,,
1.08,0.4566,-0.0006,-0.0006,,,,,,
1.09,0.4644,-0.0006,-0.0006,,,,,,
1.1,0.462,-0.0006,-0.0006,,,,,,
1.11,0.4632,-0.0006,-0.0005,,,,,,
1.12,0.4644,-0.0006,-0.0004,,,,,,
1.13,0.4798,-0.0006,-0.0002,,,,,,
1.14,0.4875,-0.0006,-0.0004,,,,,,
1.15,0.4875,-0.0006,-0.0004,,,,,,
1.16,0.4755,-0.0006,-0.0006,,,,,,
1.17,0.4709,-0.0006,-0.0006,,,,,,
1.18,0.4715,-0.0006,-0.0006,,,,,,
1.19,0.4721,-0.0006,-0.0006,,,,,,
1.2,0.4914,-0.0006,-0.0006,,,,,,
1.21,0.4837,-0.0006,-0.0006,,,,,,
1.22,0.4682,-0.0006,-0.0006,,,,,,
1.23,0.455,-0.0006,-0.0006,,,,,,
1.24,0.4538,-0.0006,-0.0004,,,,,,
1.25,0.4552,-0.0006,-0.0004,,,,,,
1.26,0.4566,-0.0006,-0.0002,,,,,,
1.27,0.4798,-0.0006,-0.0002,,,,,,
1.28,0.4721,-0.0006,0.0,,,,,,
1.29,0.474,-0.0006,0.0,,,,,,
1.3,0.476,-0.0006,0.0,,,,,,
1.31,0.476,-0.0006,0.0,,,,,,
1.32,0.5841,-0.0006,0.0001,,,,,,
1.33,0.4914,-0.0006,0.0002,,,,,,
1.34,0.4972,-0.0006,0.0002,,,,,,
1.35,0.503,-0.0006,0.0001,,,,,,
1.36,0.5532,-0.0006,0.0,,,,,,
1.37,0.5493,-0.0006,0.0,,,,,,
1.38,0.5648,-0.0006,0.0,,,,,,
1.39,0.5802,-0.0006,0.0,,,,,,
1.4,0.6111,-0.0006,0.0001,,,,,,
1.41,0.6053,-0.0006,0.0002,,,,,,
1.42,0.6198,-0.0006,0.0002,,,,,,
1.43,0.6343,-0.0005,0.0002,,,,,,
1.44,0.642,-0.0004,0.0002,,,,,,
1.45,0.6169,-0.0003,0.0004,,,,,,
1.46,0.6405,-0.0002,0.0002,,,,,,
1.47,0.6641,0.0,0.0001,,,,,,
1.48,0.7219,0.0003,0.0001,,,,,,
1.49,0.8429,0.0003,0.0003,231.64908064206915,85.2497553874919,103.7823109065119,143.34169424363964,49.076820820807974,103.00359610202368
1.5,0.9974,0.0003,0.0004,,,,,,
1.51,1.1751,0.0003,0.0004,233.3286854104093,92.98570673793768,113.19999081140239,148.6986696227474,51.6731876573917,103.6060794485333
1.52,1.3721,0.0004,0.0003,,,,,,
1.53,1.6424,0.001,0.0002,207.12678307966985,99.33154108022715,120.92535435853742,146.6955765647761,60.14381986279526,121.86562819367641
1.54,1.9244,0.0015,0.0002,,,,,,
1.55,1.9244,0.0025,0.0002,216.19619129264655,104.05247983373815,126.67258414542037,151.72426255027233,66.6342610580973,137.89536278615532
1.56,2.3686,0.0034,0.0002,,,,,,
1.57,2.5617,0.0042,0.0003,218.99383684670178,111.6584637176655,135.9320427867232,157.06928245951292,72.75045068795536,148.3091290174021
1.58,2.7278,0.0042,0.0004,,,,,,
1.59,2.8746,0.0058,0.0004,227.7397303639346,115.62063111523192,140.75555092289105,161.53945518397157,76.24403915178914,155.29316450855248
1.6,2.9904,0.0062,0.0002,,,,,,
1.61,3.0638,0.0063,0.0001,226.8945824736531,117.46850906543189,143.00514147096055,162.4722624070903,77.74673888724226,157.5430686667648
1.62,3.0793,0.0063,0.0001,,,,,,
1.63,3.0291,0.0063,0.0001,227.02119828952186,117.4356257896084,142.96510965691456,162.456511169753,77.88617975496554,158.0226030413196
1.64,2.9441,0.0063,0.0002,,,,,,
1.65,2.9441,0.005,0.0002,214.68186177429962,115.82670701006488,141.00642592529638,158.5352180665817,76.3522848874572,153.7869708800523
1.66,2.6892,0.0043,0.0004,,,,,,
1.67,2.5694,0.004,0.0006,212.3121150040025,112.36605583323866,136.79345927524707,155.78865692652366,73.74282126843336,149.69509706398446
1.68,2.4729,0.0036,0.0006,,,,,,
1.69,2.3918,0.0036,0.0006,211.489299702493,110.70853771258956,134.77561112836992,154.5278878899338,72.59050446366872,148.02565134617726
1.7,2.3792,0.0035,0.0006,,,,,,
1.71,2.3858,0.0034,0.0005,208.50507508469678,110.60726251330465,134.65231958141436,153.71580017764106,72.45740777840452,147.36505903198938
1.72,2.3925,0.0034,0.0004,,,,,,
1.73,2.4072,0.0034,0.0004,207.2793650787266,110.94410421139533,135.0623877356117,153.594457604624,72.78554579013111,147.8089966029903
1.74,2.5887,0.0034,0.0004,,,,,,
1.75,2.7935,0.0034,0.0004,198.26347034827742,114.06212675634225,138.85824126859058,153.29483977260378,74.60029759471911,148.4028157327697
1.76,2.9904,0.0035,0.0002,,,,,,
1.77,3.1295,0.0036,0.0,193.6871449347183,116.67513074591406,142.03928960372147,153.7450860570209,76.43211762038156,150.06618139870503
1.78,3.2106,0.0036,-0.0002,,,,,,
1.79,3.2608,0.0041,-0.0001,195.2479516891358,118.10872497463679,143.78453475173174,154.99749747938918,77.96338825488243,153.10595135842678
1.8,3.2608,0.0041,0.0001,,,,,,
1.81,3.2608,0.0048,0.0004,200.82364656832144,118.93234975309434,144.7872083950714,156.86446996692695,79.23447212157427,156.71565945077143
1.82,3.257,0.0052,0.0012,,,,,,
1.83,3.2222,0.0052,0.002,204.59953121731277,119.24619673992389,145.16928298773342,157.95843829736944,79.86959137357071,158.78177195786435
1.84,3.199,0.0058,0.0024,,,,,,
1.85,3.1488,0.0061,0.0022,214.1029218177794,119.83242470717919,145.88295181743553,160.58584475440455,80.91086252604771,162.52993243372188
1.86,3.1102,0.006,0.0022,,,,,,
1.87,3.1102,0.0059,0.0023,212.35893938943957,119.56603581824244,145.55865230046908,159.9797838889406,80.78524087619084,162.25312755727353
1.88,3.0602,0.0058,0.0024,,,,,,
1.89,3.0374,0.0058,0.0025,212.3872424341619,119.17435076026095,145.08181831683942,159.71627492090082,80.63415040378477,162.30083184886146
1.9,3.0652,0.0058,0.0025,,,,,,
1.91,3.0929,0.0059,0.0028,211.38281741368112,119.77220546157976,145.80964143148842,159.82690934351595,81.19672310878435,163.11754119374834
1.92,3.1488,0.006,0.0028,,,,,,
1.93,3.257,0.006,0.003,208.03430001681676,121.00835578887312,147.31452009080206,159.77618860929914,82.15520164375683,163.96844141684795
1.94,3.3342,0.0063,0.003,,,,,,
1.95,3.3535,0.0066,0.003,210.78068402094632,122.28284599087866,148.8660733802001,161.21477290172902,83.39525641744028,166.48224022103662
1.96,3.3381,0.0066,0.003,,,,,,
1.97,3.3381,0.0069,0.003,213.15293132505698,122.62953510609775,149.28812969437988,161.97729277846486,83.8856769835288,167.87421217516348
1.98,3.2106,0.0071,0.0031,,,,,,
1.99,3.1488,0.0071,0.0032,218.75334728504376,121.86121667323171,148.35278551523862,162.79204031816204,83.61540780924636,168.8571452332762
2.0,3.1488,0.0076,0.0032,,,,,,
2.01,3.0291,0.0081,0.0034,230.7857941078123,122.17803324535005,148.73847525520878,165.74941961193238,84.2984799343016,172.16034770445432
2.02,2.9557,0.0081,0.0036,,,,,,
2.03,2.9557,0.0083,0.0036,234.09485032553084,122.03346333455866,148.562477102941,166.3852138988691,84.40346846757839,173.10885810753484
2.04,2.8166,0.0083,0.0038,,,,,,
2.05,2.7046,0.0083,0.004,241.35443207630567,120.46362150099185,146.65136530555532,166.98715402081635,83.55870802370383,173.42479778831432
2.06,2.7046,0.0083,0.004,,,,,,
2.07,2.5965,0.0083,0.0041,244.30898991464932,119.81211188957316,145.85822316991516,167.19794815791906,83.29385830973926,173.79884198625516
2.08,2.4188,0.0077,0.0042,,,,,,
2.09,2.4188,0.0077,0.0042,243.46389369764483,118.02986935056147,143.68853660068353,165.8464956655856,82.15530550523084,172.44047074812752
2.1,2.3454,0.0076,0.0044,,,,,,
2.11,2.2257,0.0073,0.0046,245.62672375598038,116.15751050851765,141.4091432277606,165.09177032109477,81.03251850899917,171.55620927185203
2.12,2.2146,0.0073,0.0046,,,,,,
2.13,2.2095,0.0072,0.0047,244.19683799006089,116.05563334746981,141.28511885778934,164.6827349073311,81.06703456843034,171.6488093463286
2.14,2.2099,0.0069,0.0048,,,,,,
2.15,2.2102,0.0069,0.005,239.67013219697904,115.9144671967204,141.11326441339875,163.56667578427604,80.99502357076176,171.10624523476903
2.16,2.2102,0.0069,0.005,,,,,,
2.17,2.2643,0.0068,0.0056,235.521174692559,116.43094170291864,141.74201598616182,162.9452356720146,81.38837172283318,171.21300040183758
2.18,2.3802,0.0067,0.0052,,,,,,
2.19,2.3802,0.0062,0.0053,223.72006629310619,116.97082363560581,142.39926355638968,160.59103467925937,81.55716747568682,169.62504490339217
2.2,2.442,0.006,0.0054,,,,,,
2.21,2.4999,0.006,0.006,217.08210296106867,117.87189368517286,143.49621839934088,159.59788896318182,82.11949850910204,169.3539344635953
2.22,2.4999,0.006,0.006,,,,,,
2.23,2.4845,0.006,0.0062,216.83895866430532,117.8805464072326,143.50675214793534,159.5166641740656,82.25220417052076,169.73262072572783
2.24,2.4729,0.0062,0.0064,,,,,,
2.25,2.4729,0.0064,0.0064,220.85141771718918,118.31550846139358,144.03627117039218,160.69400135550583,82.84365373166654,171.54381239111362
2.26,2.4574,0.0065,0.007,,,,,,
2.27,2.3106,0.0064,0.007,225.31696258165084,117.09272257824865,142.54766226917226,160.908890947156,82.23985120417571,171.84197568927476
2.28,2.1639,0.0064,0.0069,,,,,,
2.29,2.1639,0.0061,0.0069,226.15374510561716,115.60993290617205,140.74252701620946,160.12046941793656,81.34083350214189,171.06917705729694
2.3,2.1561,0.0053,0.0069,,,,,,
2.31,2.0789,0.0051,0.007,216.13754215630098,113.8881470493269,138.6464398861371,156.6913860896027,79.87269096001027,167.45174507894728
2.32,1.9939,0.0048,0.0072,,,,,,
2.33,1.878,0.0042,0.0072,210.48608234757634,110.95123846356627,135.07107291216764,153.46893680036214,77.63983876567177,163.51159634707977
2.34,1.7815,0.0034,0.0076,,,,,,
2.35,1.6772,0.0027,0.0074,194.9877868071586,106.92313097005638,130.1672898765904,147.17743354039516,73.81049197650611,154.58919719227734
2.36,1.6772,0.0027,0.0077,,,,,,
2.37,1.673,0.0022,0.008,187.48104194412636,106.34236648639641,129.4602722443087,144.92764418483338,72.7113756379473,150.84812119111697
2.38,1.6724,0.0018,0.0084,,,,,,
2.39,1.6922,0.0018,0.008,181.46761205096865,106.21189678970488,129.3014395700755,143.29964336906698,71.79547958088428,147.2890267690632
2.4,1.712,0.0014,0.0074,,,,,,
2.41,1.8433,0.0013,0.006,174.71231346260873,107.7779185295576,131.20790081859187,142.51384037563932,70.9123187307971,141.57550308354388
2.42,2.0016,0.0013,0.004,,,,,,
2.43,2.1523,0.0013,0.0008,172.3690246981752,111.4776838135421,135.71196290344255,144.17534084098514,72.67945622456699,142.03463487917006
2.44,2.2875,0.0013,0.0008,,,,,,
2.45,2.3609,0.0013,0.0008,171.20715517858886,113.77630165032973,138.51028026996661,145.26726979330329,73.82211201238297,142.42695345684433
2.46,2.3609,0.0013,0.0009,,,,,,
2.47,2.4111,0.0019,0.0022,171.82121881744155,114.52405382737287,139.42058726810612,145.85881635824853,76.58842119639507,149.9610405896571
2.48,2.4227,0.0022,0.0034,,,,,,
2.49,2.4342,0.0022,0.0056,173.0710684951595,115.06032786863801,140.07344262268975,146.4854400031372,77.80681270999497,153.1694578095973
2.5,2.442,0.0027,0.006,,,,,,
2.51,2.4574,0.0032,0.0068,180.9760202518789,116.36942272510619,141.6671233175206,149.31204474185907,80.55325400687641,161.15219506550184
2.52,2.4729,0.0036,0.0068,,,,,,
2.53,2.4729,0.0041,0.007,189.21831058101378,117.60815523579869,143.17514550445057,152.13781502594662,82.48369959172418,166.77113219023218
2.54,2.4342,0.0044,0.0072,,,,,,
2.55,2.4227,0.0045,0.0072,193.89773070122834,117.74642887592177,143.34347863155693,153.35187242514658,83.05997190499532,169.11256050925297
2.56,2.4227,0.0045,0.0074,,,,,,
2.57,2.3879,0.0045,0.0076,194.13461956504915,117.5638946685432,143.12126307474824,153.26352198855923,83.06731892955605,169.4290133580945
2.58,2.3878,0.0045,0.0077,,,,,,
2.59,2.3879,0.0045,0.0078,193.61282575114348,117.67617758835327,143.2579553249518,153.17555858468435,83.24652614882986,169.7616321004796
2.6,2.3879,0.0045,0.0082,,,,,,
2.61,2.4111,0.0043,0.0082,190.50895657611068,117.76208248546206,143.36253519969296,152.43342904587377,83.22633265336454,169.10213687747637
2.62,2.469,0.0043,0.0082,,,,,,
2.63,2.469,0.0044,0.0083,189.8637817322764,118.47071012754883,144.22521232918987,152.69186996312638,83.84846765096438,169.96600391008104
2.64,2.5076,0.0044,0.0084,,,,,,
2.65,2.5849,0.0044,0.0084,187.1535135027639,119.52142500712822,145.5043434869387,152.65330020703553,84.58213584105489,170.34990400933435
2.66,2.639,0.0045,0.009,,,,,,
2.67,2.7008,0.0048,0.0086,188.36031607816471,120.9611780260025,147.25708629252478,153.84011681401006,85.91438498547271,172.6718369945654
2.68,2.7471,0.0052,0.0088,,,,,,
2.69,2.7741,0.0051,0.0094,189.31323902260132,121.93377845577648,148.4411215983366,154.66829160511364,86.86140815296575,174.40153729118444
2.7,2.7935,0.0052,0.0096,,,,,,
2.71,2.7935,0.0057,0.0093,193.95333563358085,122.8144482300103,149.5132413234908,156.34837972059853,87.93591930892796,177.28264288036246
2.72,2.8012,0.0059,0.0093,,,,,,
2.73,2.8012,0.0059,0.0094,195.12156536748603,123.18749150637271,149.9673809642798,156.84577927707522,88.40346930541268,178.41444490588836
2.74,2.7046,0.0065,0.0095,,,,,,
2.75,2.639,0.0068,0.0098,206.52615834755935,122.99945207636488,149.73846339731378,159.44539879047113,88.8664484328533,181.993441289001
2.76,2.5887,0.0069,0.01,,,,,,
2.77,2.5857,0.0069,0.0102,208.21612406764217,122.79363125560171,149.48789891986297,159.6856327912606,88.8920506073381,182.6461814719829
2.78,2.587,0.0068,0.0098,,,,,,
2.79,2.5883,0.0067,0.0096,205.68000893301132,122.72866433223865,149.40880875229055,159.0151065310513,88.86568733825523,182.28194388333907
2.8,2.6032,0.0064,0.0096,,,,,,
2.81,2.6351,0.0059,0.0083,196.50244961420702,122.39461246025577,149.0021369081375,156.56733101566974,88.33517615946364,179.64168268706942
2.82,2.6081,0.0059,0.0087,,,,,,
2.83,2.6081,0.0053,0.009,190.8874549622673,121.65866185212205,148.106197037366,154.6929423235304,87.59514577211544,177.45914551564078
2.84,2.4922,0.0051,0.01,,,,,,
2.85,2.3995,0.0051,0.0114,192.73913603916114,119.83075663538078,145.88092112133313,153.94946987199407,86.44311478414897,176.77975247354317
2.86,2.3995,0.0051,0.0114,,,,,,
2.87,2.1948,0.0051,0.0134,196.96149529259364,118.08819056949815,143.75953634547602,153.83120664352154,85.50631451871101,176.97597792772905
2.88,2.0866,0.0051,0.014,,,,,,
2.89,2.0866,0.0051,0.014,199.211686262194,117.14136034937928,142.60687346880957,153.73411758345927,85.05013222819902,177.22087750368343
2.9,1.9785,0.005,0.015,,,,,,
2.91,1.7931,0.005,0.0158,206.13944509183148,113.9729560230866,138.74968559332282,153.30615399024256,83.23646617061465,176.87540836823356
2.92,1.7931,0.0046,0.0158,,,,,,
2.93,1.7081,0.0044,0.0162,200.68811113339245,112.36517893506613,136.79239174703702,150.9502501864207,81.93991474702318,174.19942199947528
2.94,1.5729,0.0044,0.0148,,,,,,
2.95,1.5729,0.0038,0.0141,196.47007140218003,110.02109692169782,133.9387266872843,148.39992161649252,80.14479865206322,171.1008555928994
2.96,1.4918,0.0036,0.0141,,,,,,
2.97,1.3643,0.0029,0.0141,189.39979726220432,105.95859062162324,128.99306684371524,144.04206329923522,76.92193000463368,165.30165810959394
2.98,1.3643,0.0025,0.0141,,,,,,
2.99,1.3064,0.002,0.0142,176.40200039098838,103.84838986652238,126.42412679402726,139.44449884340176,74.25998749082262,157.7238716492305
3.0,1.26,0.0015,0.0145,,,,,,
3.01,1.26,0.0015,0.0147,169.34325976839713,102.4344506332638,124.70280946658201,136.71008080300007,72.26503906464599,152.1499046419252
3.02,1.1982,0.0015,0.0152,,,,,,
3.03,1.1944,0.0015,0.015,170.20958346903714,101.3652678401057,123.40119563143303,136.20228351421378,71.84292712851166,152.34475705769836
3.04,1.1828,0.0015,0.0152,,,,,,
3.05,1.1751,0.0015,0.0156,170.20288320941228,101.09444930158082,123.07150349757667,135.98361414246327,71.80580045015697,152.5801481188103
3.06,1.1596,0.0019,0.0156,,,,,,
3.07,1.1519,0.0025,0.0162,187.58871729185438,102.26740141100451,124.4994451960055,140.9926093810074,74.83677092404247,163.30235015106194
3.08,1.1519,0.0033,0.0162,,,,,,
3.09,1.0399,0.004,0.0166,218.92718284065123,102.2519053398917,124.48058041378121,148.12650941101714,76.81464836678283,173.74518877192912
3.1,0.9626,0.0043,0.0174,,,,,,
3.11,0.8622,0.0044,0.0178,237.5775304024856,98.92100816985034,120.42557516329606,149.77344884081992,75.49867641437382,175.9545416528142
3.12,0.7579,0.0044,0.018,,,,,,
3.13,0.642,0.0044,0.0189,257.3049263713194,92.95825110596273,113.16656656378072,149.40482895793264,72.48877574091381,175.85595523022707
3.14,0.5455,0.0043,0.0205,,,,,,
3.15,0.476,0.0041,0.0291,264.1422452139585,86.58440762410129,105.40710493368853,145.3835196833171,69.14879529442682,174.14400103374422
3.16,0.418,0.0038,0.0401,,,,,,
3.17,0.3601,0.0029,0.0488,227.34708339345897,79.5091411828507,96.79373709216607,131.42800141362116,64.65710587641509,166.40141674995834
3.18,0.3601,0.0029,0.0488,,,,,,
3.19,0.2867,0.0014,0.058,178.56772889808505,72.81052508039357,88.63890009787045,115.8272246597733,59.00242311570315,151.3562669622575
3.2,0.2597,0.0008,0.0628,,,,,,
3.21,0.2403,0.0006,0.0672,142.18194326669746,67.59610857712713,82.29091478954606,103.28192490457394,53.708289202904965,135.6072063256951
3.22,0.2172,0.0003,0.0711,,,,,,
3.23,0.2172,0.0003,0.0747,123.73620328946646,64.71418111031772,78.78248135169115,96.27780719537162,50.05932653153508,124.02422426919748
3.24,0.2167,0.0002,0.0773,,,,,,
3.25,0.2169,0.0002,0.0773,119.70932042010115,64.38681907954144,78.38395366205046,95.06672497575653,48.4761658331687,117.8388419473459
3.26,0.2172,0.0002,0.0817,,,,,,
3.27,0.2266,0.0002,0.0915,120.26640476056812,64.91366715876558,79.02533393241026,95.79374183024042,48.86580012667253,118.06010348648512
3.28,0.236,0.0002,0.0915,,,,,,
3.29,0.2558,0.0003,0.0962,130.01349473522646,67.44297444283436,82.10449062605922,100.74553837694363,51.515393859632994,124.75401877366858
3.3,0.2712,0.0004,0.0988,,,,,,
3.31,0.3292,0.0004,0.1028,144.82119644252177,72.57659731310545,88.35411846812839,109.36269710510014,54.8043712455415,129.94908905093726
3.32,0.3292,0.0006,0.1028,,,,,,
3.33,0.3639,0.0006,0.1056,153.0196332299067,75.08666729448986,91.40985583677026,113.22376693074605,57.600372196009516,137.2932153846268
3.34,0.3987,0.0007,0.1108,,,,,,
3.35,0.3987,0.0007,0.1108,156.2147386629974,77.13670729507716,93.90555670705047,115.47849923296613,59.21291950976828,140.37947663489692
3.36,0.3948,0.0008,0.1138,,,,,,
3.37,0.395,0.001,0.1195,166.05536938906113,77.5587355719913,94.41933026155463,118.06784899705775,61.01110871614202,147.25326696569326
3.38,0.3951,0.0011,0.1195,,,,,,
3.39,0.3988,0.0012,0.1311,171.48337988678608,78.045776488935,95.0122496387035,119.62888315884254,62.12896575441456,151.02172590076887
3.4,0.4064,0.0012,0.1373,,,,,,
3.41,0.4064,0.0012,0.1373,170.2214912082082,78.38624842328636,95.42673721095731,119.53915054754,62.40004695574557,151.26777979089238
3.42,0.4605,0.0012,0.1486,,,,,,
3.43,0.4721,0.0012,0.1532,167.15954959020172,81.30094161851315,98.97505936166819,120.93355996557673,63.86494284781585,151.6598357731909
3.44,0.4914,0.0012,0.159,,,,,,
3.45,0.5069,0.0012,0.1646,165.20376077166242,82.6957481303138,100.67308468038202,121.42451310133069,64.62676018789816,151.9630401512363
3.46,0.5146,0.0013,0.168,,,,,,
3.47,0.5223,0.0017,0.1717,178.27588987210808,84.24196808290066,102.55543940527038,125.5472979562589,66.91710764350334,159.27003683495306
3.48,0.5223,0.0022,0.1717,,,,,,
3.49,0.5455,0.0028,0.1761,204.99346290642285,86.88408793253069,105.77193313525476,133.32516096601972,70.2968481034641,170.24619479338293
3.5,0.5609,0.0029,0.1761,,,,,,
