Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.96,1.4287,0.0597,-0.0104,,,,,,
0.97,1.4267,0.0581,-0.0127,863.1965826358316,113.59997506588026,138.2956218193325,261.091418032004,72.74294631400461,183.9492252735777
0.98,1.4306,0.057,-0.0145,,,,,,
0.99,1.4345,0.0551,-0.0151,818.4856130936446,113.52903571072291,138.2092608652279,256.0898044895411,72.89283968902147,183.6389291388191
1.0,1.4442,0.0541,-0.0158,,,,,,
1.01,1.4442,0.0541,-0.0158,800.4751171787746,113.79899825069309,138.53791091388723,254.14955371062746,73.25898124514723,184.140767838899
1.02,1.4449,0.0537,-0.0166,,,,,,
1.03,1.4456,0.0533,-0.0175,787.0866144622437,113.96812933348521,138.7438096233733,252.60890556431087,73.57865790603186,184.69981764768065
1.04,1.4471,0.0533,-0.0175,,,,,,
1.05,1.4519,0.0517,-0.0176,764.7926873875708,114.05332787926383,138.84752959214728,249.98905603819478,73.83241069865399,184.87268565912396
1.06,1.4403,0.0517,-0.0176,,,,,,
1.07,1.4364,0.0511,-0.0168,757.8342275508531,113.95614394003277,138.72921870960514,248.91015332356486,74.03432225539962,185.46091841796812
1.08,1.4326,0.0514,-0.016,,,,,,
1.09,1.4326,0.051,-0.016,752.7629208144833,114.13307185041427,138.9446092092,248.28587232978094,74.37598089537293,186.28080536381546
1.1,1.3744,0.0507,-0.0137,,,,,,
1.11,1.324,0.0506,-0.0114,772.1616528433225,112.45329758072802,136.89966662001675,248.75979728824828,73.86079431971852,186.8392035470083
1.12,1.324,0.0506,-0.0114,,,,,,
1.13,1.231,0.0484,-0.0099,771.4554775825833,110.60130824131448,134.64507090246983,246.818275472757,73.18346278614351,186.50325171896802
1.14,1.231,0.0459,-0.0099,,,,,,
1.15,1.1729,0.0459,-0.0078,750.9986035168677,109.24693084742502,132.9962636403435,242.80584369919933,72.71028677736656,185.97924890398954
1.16,1.1457,0.0433,-0.0053,,,,,,
1.17,1.1341,0.0426,-0.003,721.6867868888409,108.03507229096458,131.52095757160907,238.2069134145129,72.25772497860864,184.94323343837107
1.18,1.107,0.0412,-0.0005,,,,,,
1.19,1.0798,0.0346,0.002,650.1335901971618,105.39725786645522,128.3097052287281,227.69097959178097,70.85404242173831,180.71731692569324
1.2,1.0798,0.0313,0.002,,,,,,
1.21,1.0178,0.0297,0.0056,604.8037758840652,103.07967772367209,125.48830331577471,219.94569388542294,69.6906208553731,177.83592352538042
1.22,1.014,0.0281,0.0067,,,,,,
1.23,1.014,0.0281,0.0067,582.6501276525981,102.77289126199393,125.11482414503611,216.71917327456347,69.65038703441894,177.28918805908228
1.24,1.0101,0.0281,0.0083,,,,,,
1.25,0.9868,0.0282,0.0096,587.1067866847916,102.3926305625384,124.65189807613372,216.77825445680242,69.71054513026661,178.0605327459058
1.26,0.9674,0.0282,0.0109,,,,,,
1.27,0.9774,0.0291,0.0457,589.0404799006768,102.32490967525267,124.56945525682936,216.58200322444432,70.10496740439086,179.49597756619602
1.28,0.9873,0.0293,0.0463,,,,,,
1.29,1.0178,0.0293,0.0413,581.8364408914543,103.50720765668513,126.0087745385732,216.73402825210047,70.86228743695212,180.42156468356413
1.3,0.9558,0.0288,0.0388,,,,,,
1.31,0.9558,0.0283,0.0382,576.5349817665334,102.07781392608796,124.2686430404549,214.2987370325907,70.32186322156682,180.22554430402255
1.32,0.9054,0.0265,0.0392,,,,,,
1.33,0.8977,0.0253,0.0403,547.3193663130754,100.0506341154336,121.80077196661482,208.40759278575885,69.33595135828597,178.21861299101707
1.34,0.8977,0.0253,0.0403,,,,,,
1.35,0.886,0.0225,0.0474,517.2181100273763,99.04790602413348,120.58005950764077,203.82813170964909,68.81961134003683,176.1687755184796
1.36,0.8841,0.0225,0.0474,,,,,,
1.37,0.8834,0.0208,0.0503,494.7557764556629,98.5869705020236,120.01892061115917,200.38458432697996,68.62337323873658,175.02490764762757
1.38,0.8834,0.02,0.0499,,,,,,
1.39,0.885,0.0198,0.05,478.5476296866873,98.46245856385713,119.86734086034781,197.87961286759617,68.63710845341025,174.54859396623308
1.4,0.8865,0.0203,0.0501,,,,,,
1.41,0.8938,0.0207,0.0501,485.9545369428942,99.15801759872538,120.71410838105699,199.34964374910672,69.26357209623852,176.2087678665964
1.42,0.8938,0.0221,0.0505,,,,,,
1.43,0.8783,0.0251,0.0508,529.7419501610818,100.3227030691566,122.13198634506021,205.31204241885578,70.47883804366148,181.30104778977022
1.44,0.8797,0.0312,0.0508,,,,,,
1.45,0.8811,0.0312,0.0509,579.1598601612234,102.17459561963538,124.38646423259961,212.02104626153843,72.07366186206563,187.16263191289295
1.46,0.8864,0.0341,0.051,,,,,,
1.47,0.8977,0.0385,0.0518,632.5947868802303,104.38494279317402,127.07732166125533,219.3849059811119,73.82036344289341,193.0430217190898
1.48,0.9209,0.0428,0.0526,,,,,,
1.49,0.9481,0.0474,0.0537,690.8060466535544,107.50726517992634,130.87840978425817,228.2181903721537,75.983659329201,199.09290633310368
1.5,0.9481,0.0506,0.0537,,,,,,
1.51,1.043,0.0506,0.0295,708.2534084353472,110.74828305532127,134.8239967629998,233.76346778884653,77.74112976267467,201.61172902043964
1.52,1.138,0.0531,0.0209,,,,,,
1.53,1.138,0.0531,0.0209,717.8074413420611,113.54644690582766,138.23045710274673,238.0350624943576,79.32852362713209,203.68752348635272
1.54,1.4674,0.0573,0.0012,,,,,,
1.55,1.4597,0.058,-0.0081,711.8367841960523,120.91737193405105,147.2037571371056,245.30373841334776,83.12822707063258,207.09750410902018
1.56,1.4597,0.0584,-0.0118,,,,,,
1.57,1.4597,0.0585,-0.0122,712.0799970817212,121.22350316210823,147.57643863213175,245.4342785676233,83.48449468632293,208.00232084735464
1.58,1.4597,0.0572,-0.0121,,,,,,
1.59,1.4597,0.0559,-0.012,687.7787244333155,120.95278687131571,147.24687097377566,242.20537760167514,83.46326371312172,207.43990916354832
1.6,1.4519,0.0537,-0.0116,,,,,,
1.61,1.45,0.0537,-0.0116,668.6623625249366,120.56943480128157,146.78018149721237,239.45224345979625,83.39505022650776,207.00340174694477
1.62,1.4481,0.051,-0.0089,,,,,,
1.63,1.4481,0.0505,-0.0083,639.9069874137459,120.08704593514291,146.19292548626095,235.40648693404557,83.24039897299158,205.9970531855918
1.64,1.4403,0.0505,-0.007,,,,,,
1.65,1.4326,0.0473,-0.0068,613.7961621857397,119.35011789205493,145.29579569467558,231.39953170601333,82.94187072986692,204.8662727769994
1.66,1.3744,0.0435,-0.008,,,,,,
1.67,1.2853,0.0382,-0.0099,561.3380858387544,114.93611437488171,139.9222261955082,220.8524244286849,80.48981147823484,199.70176034823183
1.68,1.1961,0.0368,-0.0095,,,,,,
1.69,1.1961,0.0354,-0.0092,549.6962046564707,112.73781707734814,137.24603818111947,217.35353680413928,79.42113994149602,198.22617241003567
1.7,1.1147,0.0354,-0.0083,,,,,,
1.71,1.0527,0.0353,-0.0066,569.2326343575633,109.89356325409273,133.7834683093303,217.0038577211123,78.21101245631358,198.5562386834992
1.72,1.0527,0.0352,-0.0066,,,,,,
1.73,0.9849,0.0352,-0.0007,566.8340316886823,108.43583264682826,132.00883974396484,214.50574371308016,77.69733959447436,198.96975609540212
1.74,0.9626,0.0352,0.0006,,,,,,
1.75,0.9403,0.0357,0.0002,568.6869635447985,107.6232903545172,131.0196578228905,213.27071329056287,77.51829809812425,199.8469025408866
1.76,0.9395,0.0361,0.0005,,,,,,
1.77,0.9433,0.0377,0.0008,579.7293224579454,108.28794471553738,131.82880226239334,214.83917936639986,78.15203647426972,201.85233428713124
1.78,0.9471,0.0396,0.0008,,,,,,
1.79,1.0023,0.0403,0.002,592.5613234632434,110.41326893566153,134.4161534868923,218.49813930160883,79.52340324137133,204.2812992972337
1.8,1.0023,0.0406,0.002,,,,,,
1.81,1.2465,0.0406,0.002,568.3182218422096,115.8340035918591,141.01530872052413,221.54300379403034,82.36445258412995,205.38510393128504
1.82,1.2504,0.0404,-0.0005,,,,,,
1.83,1.1845,0.0402,-0.0005,573.9177655117622,114.6983337327489,139.63275410943345,221.17560653925014,81.94435435129043,205.61435299783807
1.84,1.0682,0.0393,-0.0005,,,,,,
1.85,0.9558,0.0369,0.0002,561.7588815584836,109.02108690747724,132.72132319171143,212.92125703077627,79.12752898296822,203.5740169540736
1.86,0.8667,0.0347,0.0009,,,,,,
1.87,0.8085,0.0329,0.0023,534.3653016019925,104.35066818518617,127.035596051531,203.95560375067382,76.74020811536437,200.85746665002634
1.88,0.8085,0.0292,0.0023,,,,,,
1.89,0.7426,0.0292,0.0088,504.77025410595456,101.596453533715,123.68263908452263,197.26673682388258,75.28174777349913,198.17458123126426
1.9,0.6767,0.026,0.0088,,,,,,
1.91,0.6767,0.026,0.0089,478.52214056194055,98.82780622896632,120.31211193091553,190.8408668362104,73.7844656416593,195.5927101098102
1.92,0.576,0.0196,0.009,,,,,,
1.93,0.545,0.0172,0.0092,400.71885217594536,91.64196988414457,111.56413725026296,173.31919903003725,69.30949145945472,185.55548082599887
1.94,0.4791,0.015,0.0094,,,,,,
1.95,0.4442,0.0134,0.0096,359.70720820197147,86.16701588567827,104.89897586082573,161.54578958055467,66.10715315137344,179.82671762158049
1.96,0.4209,0.0116,0.0098,,,,,,
1.97,0.4209,0.0116,0.0098,337.77363194652116,84.45088280742269,102.80977037425372,156.63192656237013,64.99967906062189,176.87162800559486
1.98,0.4016,0.0101,0.0104,,,,,,
1.99,0.4016,0.0101,0.0104,318.17616068364316,82.93746887884892,100.96735341772913,152.19166903353494,64.00353269587477,174.100266435476
2.0,0.355,0.0078,0.0094,,,,,,
2.01,0.324,0.0073,0.0088,277.58521318355236,77.521973093595,94.3745759400287,140.070980957523,60.573212326014534,167.06226408906056
2.02,0.293,0.0072,0.0088,,,,,,
2.03,0.2698,0.0071,0.0088,269.21217396733647,74.17064601816546,90.29469950037534,134.40662657879776,59.02366930178319,166.65162344959526
2.04,0.2581,0.007,0.0088,,,,,,
2.05,0.2581,0.0069,0.0088,263.9740517429895,73.35221902412185,89.29835359458313,132.46317203854602,58.66881867409824,166.39148406617923
2.06,0.2543,0.0069,0.0096,,,,,,
2.07,0.2526,0.0064,0.0096,254.88150832117617,72.74356510089937,88.5573836010949,130.31856587843748,58.28018460448428,165.15117054286475
2.08,0.2528,0.0064,0.0102,,,,,,
2.09,0.2531,0.0063,0.0111,252.0563702657937,72.76993194608622,88.58948236914844,129.80466687219777,58.37646935616399,165.21725377971478
2.1,0.2543,0.0063,0.0115,,,,,,
2.11,0.2562,0.006,0.0119,246.82417241031914,72.86538142868969,88.70568173927441,129.07982714224394,58.39696726226869,164.5835268956739
2.12,0.2581,0.0056,0.0121,,,,,,
2.13,0.262,0.0052,0.0123,234.3511951245524,72.79298857046946,88.61755130318022,127.18978349835734,58.04582875227437,161.9629428699168
2.14,0.2736,0.0049,0.0127,,,,,,
2.15,0.2775,0.0046,0.013,225.45388357540466,73.42036745889934,89.38131690648615,126.65904137745339,58.08640319565027,159.8473165791374
2.16,0.2775,0.0046,0.013,,,,,,
2.17,0.2862,0.004,0.0134,215.37085798629303,73.52806522926043,89.5124272356214,125.25149793225965,57.82092497966088,157.37336176844116
2.18,0.295,0.004,0.0134,,,,,,
2.19,0.3124,0.0037,0.0146,211.5436408933161,74.85934905002811,91.13312058264293,126.26695355566416,58.325761502572014,156.24970360105107
2.2,0.3124,0.0036,0.0153,,,,,,
2.21,0.3163,0.0036,0.0157,209.17816101701675,75.04463115550261,91.35868140669884,125.99805772142709,58.444852415496214,156.0669919317977
2.22,0.3112,0.0036,0.017,,,,,,
2.23,0.311,0.0036,0.0174,207.72444979082977,74.79400641237282,91.05357302375822,125.29818031801332,58.44901255317869,156.40356131527665
2.24,0.3117,0.0037,0.0174,,,,,,
2.25,0.3124,0.0038,0.0182,210.46744914316574,75.1393616391008,91.47400547368794,125.95395436251518,58.89589003021204,157.86820161087263
2.26,0.3124,0.0041,0.0182,,,,,,
2.27,0.3202,0.0041,0.0201,215.1486174823784,75.91456936780583,92.41773662167667,127.42752666036593,59.62587188250949,159.82190998081663
2.28,0.3434,0.0041,0.0211,,,,,,
2.29,0.3395,0.0042,0.023,217.12391623851153,77.10364748334588,93.86530997972542,129.04607712860283,60.39802065946611,160.74917568371572
2.3,0.3357,0.0044,0.023,,,,,,
2.31,0.3395,0.0046,0.0239,222.592327019868,77.52696923362296,94.38065819745405,130.1667442183798,61.00308264090249,163.01978604099492
2.32,0.324,0.0048,0.0251,,,,,,
2.33,0.324,0.0048,0.0251,223.43647257484687,76.89290860573544,93.60875830263446,129.29919578265833,60.95428947885245,164.2253504712458
2.34,0.3221,0.0051,0.0268,,,,,,
2.35,0.3219,0.0054,0.0268,231.07988661787485,77.29455748626675,94.09772215719431,130.67191500833616,61.64178287973146,167.11223536874422
2.36,0.3221,0.0054,0.0277,,,,,,
2.37,0.3223,0.0052,0.0283,227.07950643430544,77.21690033588392,94.00318301759782,129.85998957797173,61.604952168862745,166.65281269035316
2.38,0.324,0.005,0.0291,,,,,,
2.39,0.3279,0.0044,0.0298,214.39210102291554,76.92569812632873,93.64867597987845,127.57874258051541,61.050015089223244,163.44052880776283
2.4,0.3357,0.0042,0.03,,,,,,
2.41,0.3357,0.0044,0.03,214.25595751606673,77.43783674563561,94.27214908164336,128.04256092310408,61.39911709511639,163.81397737746772
2.42,0.3473,0.0045,0.0314,,,,,,
2.43,0.3512,0.0051,0.0321,224.95198823603107,78.91949984197406,96.07591285109885,131.2270390589858,62.70534197983758,167.39380019167794
2.44,0.3512,0.0072,0.0321,,,,,,
2.45,0.3279,0.0089,0.0318,271.01724841752355,80.11792569062769,97.53486605815546,138.5661427649022,65.17366275736171,180.24198520144927
2.46,0.3318,0.009,0.0318,,,,,,
2.47,0.3085,0.0089,0.0318,267.98581861804513,79.0112097390683,96.18755968234403,136.57277470360228,64.74998778324223,180.5316176653433
2.48,0.3047,0.0089,0.0319,,,,,,
2.49,0.2911,0.0086,0.0422,259.197138958429,77.5902613389723,94.4577094561402,133.44064715186667,64.1721648591946,180.01840158545104
2.5,0.2853,0.0078,0.043,,,,,,
2.51,0.3042,0.007,0.039,241.30100444702725,77.69646919883107,94.58700598118565,131.13476879307487,63.62754709872896,175.67717144080942
2.52,0.3231,0.0061,0.039,,,,,,
2.53,0.3628,0.0061,0.0351,234.83096591137408,80.64604599194777,98.17779512063207,133.88033769315462,64.66358704275866,173.13451857810108
2.54,0.3357,0.0053,0.0347,,,,,,
2.55,0.3357,0.0048,0.0346,213.81768058630269,78.24323746504551,95.25263691396846,127.81092457683826,62.82261485617232,168.06133995002438
2.56,0.2891,0.0044,0.0348,,,,,,
2.57,0.2891,0.0038,0.035,192.9436486560616,74.62993474100739,90.85383359774814,120.0833985452445,60.43551050854898,163.1760661898428
2.58,0.2775,0.0038,0.0359,,,,,,
2.59,0.262,0.0031,0.0371,176.72623887588276,72.15083623513961,87.83580063408301,114.34280989190096,58.71290432531511,159.10984236698303
2.6,0.2562,0.0025,0.0377,,,,,,
2.61,0.2533,0.0021,0.0377,156.22962494106218,70.36948068167106,85.66719387333869,108.76293899247418,56.69066518346567,151.511365563961
2.62,0.2504,0.0021,0.0384,,,,,,
2.63,0.2504,0.002,0.0396,152.9597842228142,70.04564185460004,85.27295530125222,107.67861413484755,56.48776002121947,150.83160528231895
2.64,0.2501,0.002,0.0403,,,,,,
2.65,0.2503,0.0019,0.0407,150.2368233926044,69.93111035086386,85.13352564452993,106.95375126686024,56.363127989657855,150.11619227685026
2.66,0.2504,0.0018,0.0407,,,,,,
2.67,0.2581,0.0018,0.0428,148.58702825792798,70.33974272721888,85.63099114617951,107.08608194642396,56.47718529421177,149.38251310717064
2.68,0.262,0.0018,0.044,,,,,,
2.69,0.2659,0.0018,0.0451,148.9621581670784,70.88565132253346,86.29557552308422,107.71376271306849,56.837637173104426,149.6978019752877
2.7,0.2698,0.0018,0.0464,,,,,,
2.71,0.2698,0.0018,0.0464,148.8880373034532,71.18385610410164,86.65860743108026,107.94549357716711,57.07434602636702,149.99477195779588
2.72,0.2698,0.0018,0.0474,,,,,,
2.73,0.2659,0.0019,0.0478,149.71600105772663,71.11185048122086,86.57094841192104,107.83648656512419,57.32803135322104,151.31772001772688
2.74,0.2659,0.0019,0.0478,,,,,,
2.75,0.2625,0.002,0.0491,150.54778642413564,71.06547035963717,86.51448565521048,107.75968042865512,57.582752659071055,152.59713619938344
2.76,0.263,0.002,0.0499,,,,,,
2.77,0.2636,0.002,0.0506,150.02277673921625,71.17167147178706,86.64377396565382,107.67079880037838,57.73362498757435,152.8818862628131
2.78,0.2659,0.002,0.0518,,,,,,
2.79,0.2659,0.0021,0.0522,151.6133723510154,71.50291394783433,87.0470256756244,108.20718905475032,58.15665691921933,154.1448582985713
2.8,0.2659,0.0021,0.0522,,,,,,
2.81,0.262,0.0021,0.0535,150.33404844026208,71.26829588954215,86.76140369161654,107.55385849435821,58.14839974416635,154.4067892197542
2.82,0.262,0.002,0.0535,,,,,,
2.83,0.2426,0.002,0.0547,144.44608901377777,69.76341060301525,84.9293694297577,104.48932522433148,57.38841317803368,153.61860426887438
2.84,0.2368,0.002,0.0554,,,,,,
2.85,0.2339,0.002,0.056,142.11005345843324,69.13336292823037,84.16235486915002,103.12569392387962,57.19927651739032,153.85096622221556
2.86,0.2325,0.002,0.0569,,,,,,
2.87,0.2317,0.002,0.0571,141.0170784926253,68.99558670314697,83.99462729078762,102.61928769427259,57.23264652427343,154.11262838013428
2.88,0.2314,0.002,0.0587,,,,,,
2.89,0.2315,0.0019,0.0587,138.33155091084222,68.85335562264058,83.82147641017114,101.85924150652755,57.09253351456286,153.35662955106798
2.9,0.2316,0.0019,0.0596,,,,,,
2.91,0.232,0.0018,0.0598,135.85454854735048,68.7723209518116,83.72282550655325,101.21415799329979,56.96366998193419,152.55088039753085
2.92,0.2329,0.0017,0.0598,,,,,,
2.93,0.2349,0.0017,0.0613,133.7798780567408,68.86112543939286,83.83093531752175,100.86353580736312,56.90382189210635,151.69810563283968
2.94,0.2349,0.0017,0.0613,,,,,,
2.95,0.2388,0.0018,0.0619,136.0004084735856,69.36202523664168,84.44072637504205,101.75065252462288,57.41864027635391,153.11142733908784
2.96,0.2426,0.0018,0.0627,,,,,,
2.97,0.2426,0.0018,0.0636,136.0376821327905,69.66734839980982,84.81242413889892,102.02640483314914,57.65752666804245,153.39130936393587
2.98,0.2426,0.0019,0.0638,,,,,,
2.99,0.2388,0.0019,0.0638,136.7530685743495,69.58486165006104,84.71200548703084,101.88258117787889,57.89324654561236,154.71769554923526
3.0,0.2385,0.0019,0.0647,,,,,,
