Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.1269,0.0,0.0004,,,,,,
0.01,0.2345,0.0,0.0004,,,,,,
0.02,0.246,0.0,0.0005,,,,,,
0.03,0.1884,0.0006,0.0005,4658.232387186988,36.456733774492925,44.38211068199139,333.0944601852135,14.146719256406714,41.50177714926775
0.04,0.1422,0.0012,0.0008,,,,,,
0.05,0.1321,0.0024,0.0007,6486.098090661149,37.35656230178657,45.477554106522774,355.5906258847877,17.381971080062918,56.40548122585969
0.06,0.1276,0.0048,0.0006,,,,,,
0.07,0.1464,0.005,0.0006,4799.985060035514,41.36931055605277,50.36263893780337,328.10258140250147,20.58768446885783,67.61774200773246
0.08,0.1653,0.005,0.0006,,,,,,
0.09,0.296,0.0046,0.0006,3309.685564660576,50.47792027340778,61.45138120240948,320.79716944158986,24.264544724086996,71.65214351193148
0.1,0.3037,0.0042,0.0006,,,,,,
0.11,0.3421,0.0043,0.0002,2584.8176569291454,53.35710470338391,64.95647529107607,301.5342998797745,26.050790959783058,74.80588008254631
0.12,0.3921,0.0043,-0.0001,,,,,,
0.13,0.3883,0.0044,-0.0001,2186.6643512617516,56.1587255531298,68.36714415163628,290.50155508405345,27.844585118991077,78.34226258920935
0.14,0.419,0.0053,0.0,,,,,,
0.15,0.5113,0.0058,0.0001,2055.479504650276,61.716778579464744,75.13346957500056,296.71298433825984,30.845018186596356,84.37245460106001
0.16,0.5267,0.0057,0.0004,,,,,,
0.17,0.5728,0.0061,0.0002,1762.6086859278275,64.45029920390915,78.46123381345463,284.48322913494474,32.599987443987956,87.73349557370553
0.18,0.5574,0.0063,0.0002,,,,,,
0.19,0.6112,0.0083,0.0002,1809.349899091393,67.46048416900635,82.12580681444253,291.84069133843497,34.81811116225997,93.96850667717722
0.2,0.6189,0.0103,0.0002,,,,,,
0.21,0.6574,0.0103,0.0002,1774.3338546019168,70.3084169698791,85.59285544159196,293.5696276406114,36.83220790174188,99.17495588575564
0.22,0.6689,0.0103,0.0003,,,,,,
0.23,0.6843,0.0103,0.0004,1577.8339815309187,71.72331959690298,87.31534559622972,282.4763384815,37.99436170104041,101.51414509094492
0.24,0.6151,0.0103,0.0004,,,,,,
0.25,0.6035,0.0102,0.0004,1530.0187717652977,70.47286632696441,85.7930546589132,276.4755409132103,38.15719901627597,103.4507424227829
0.26,0.5459,0.0091,0.0004,,,,,,
0.27,0.5267,0.0096,0.0003,1405.6094321249261,68.78427513529994,83.73737842558255,263.35458577834294,38.03387542048968,104.55134317632687
0.28,0.5305,0.0087,0.0003,,,,,,
0.29,0.4998,0.0086,0.0002,1271.5102461102792,68.14105414275386,82.95432678248295,252.52279518745723,38.15526710215658,104.90648596972905
0.3,0.4536,0.0072,0.0004,,,,,,
0.31,0.4844,0.0084,0.0,1191.7656776382362,68.13381321000246,82.94551173391604,245.93761168836667,38.61899342236499,106.34108368198355
0.32,0.4229,0.0066,-0.0004,,,,,,
0.33,0.419,0.0061,-0.0004,1016.461308629292,65.25969107552334,79.44658043976754,227.7824251417568,37.47536693773193,103.52400010349308
