Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.0308,0.0,-0.0002,,,,,,
0.01,0.0999,0.0,-0.0002,,,,,,
0.02,0.1422,0.0,-0.0002,,,,,,
0.03,0.0923,0.0004,-0.0002,4268.909966172746,30.04765323519464,36.57975176458478,290.9526506742313,12.34290982274055,39.16352047167938
0.04,0.0898,0.0009,-0.0001,,,,,,
0.05,0.0886,0.0017,0.0,6069.520473900852,33.254963528852294,40.48430342642888,327.5038982004278,15.947374777007568,53.7735286203436
0.06,0.0943,0.0034,0.0006,,,,,,
0.07,0.0999,0.0041,0.001,4655.883717065659,37.14792202634964,45.22355724946913,306.73429383549075,19.166974653796615,65.70951255371212
0.08,0.2076,0.0045,0.0012,,,,,,
0.09,0.5843,0.0044,0.0,2718.1574468629183,58.791130259302065,71.57181075045469,321.5985215331261,26.662408644983824,71.59868793176554
0.1,0.9418,0.0044,-0.0005,,,,,,
0.11,0.9495,0.0028,-0.0007,1121.1607466904197,65.41828020725072,79.63964546969652,233.62498346471523,29.120470099663216,71.28466477166135
0.12,0.9995,0.0024,-0.0008,,,,,,
0.13,1.0764,0.0023,-0.0007,827.509919533418,68.02537063000645,82.81349468000785,211.18444169727573,30.557772730989708,72.55187614977673
0.14,0.8419,0.0023,-0.0006,,,,,,
0.15,0.692,0.0023,-0.0006,1049.5321025113578,63.086052580319716,76.80041183691097,229.0127863187436,29.838011776123007,74.98117602513142
0.16,0.5651,0.0023,-0.0006,,,,,,
0.17,0.5199,0.0022,-0.0005,1165.5257298887943,60.06508458795525,73.12271167229335,236.65558753767115,29.539025203793788,76.78494679401808
0.18,0.5191,0.0022,-0.0005,,,,,,
0.19,0.5248,0.0021,-0.0004,1035.5905733929128,60.91260333461736,74.15447362475157,227.42707372592378,30.390275456848393,78.50564373149454
0.2,0.5305,0.0019,-0.0004,,,,,,
0.21,0.5997,0.0018,-0.0004,821.2927316836586,63.161238957007306,76.89194307809585,210.30455786281982,31.448860051972538,78.99932392152229
0.22,0.5882,0.0017,-0.0004,,,,,,
0.23,0.6132,0.0017,-0.0004,741.6457005823005,64.06484347125715,77.99198335631306,203.37886034777168,32.204764741579865,80.25341346752043
0.24,0.6381,0.0017,-0.0004,,,,,,
0.25,0.6228,0.0016,-0.0004,677.8966186678634,64.8212295936943,78.9128012444974,197.4484749097657,32.86800186480818,81.33029639479483
0.26,0.6574,0.0016,-0.0004,,,,,,
0.27,0.6727,0.0015,-0.0004,601.154166646477,66.4313126065945,80.87290230368026,190.1860409600796,33.77215777605106,82.28345708163725
0.28,0.6881,0.0015,-0.0004,,,,,,
0.29,0.6766,0.0015,-0.0004,570.3330604731835,67.10817396210413,81.69690743212678,187.21105463699723,34.478459079715435,83.78818237018311
0.3,0.6535,0.0015,-0.0004,,,,,,
0.31,0.6305,0.0015,-0.0004,566.950579496789,66.61633331489377,81.09814490508808,186.5744524470533,34.76855179320268,85.1694410955299
0.32,0.6343,0.0015,-0.0004,,,,,,
0.33,0.5997,0.0016,-0.0006,568.9064555820487,66.53265581008736,80.99627663836722,186.90472167774837,35.312556488172795,87.22401864348402
0.34,0.542,0.0019,-0.0007,,,,,,
0.35,0.4844,0.0026,-0.0007,737.513995752449,65.11810084292964,79.27420972182739,205.08955818177822,36.239393653648854,94.15123399109167
0.36,0.4767,0.0026,-0.0008,,,,,,
0.37,0.4921,0.0026,-0.0008,698.4208278719633,65.80128280139695,80.10590949735281,201.5781581351553,36.887258121603004,95.49541529357798
0.38,0.4344,0.0026,-0.0009,,,,,,
0.39,0.4306,0.0029,-0.0009,751.6540609436258,64.58551788961832,78.62584786562229,205.78905223715904,37.05266733264281,98.06250622554157
0.4,0.419,0.0032,-0.0009,,,,,,
0.41,0.4036,0.0038,-0.001,777.2613774849558,64.8638472536264,78.96468361311041,206.43798827462118,38.06718304374377,102.81346059163195
0.42,0.3902,0.0038,-0.001,,,,,,
0.43,0.3767,0.0039,-0.001,752.2856139586399,64.30893498693742,78.28913824496729,202.14665247554754,38.27575670254891,104.35855119361133
0.44,0.3883,0.0037,-0.001,,,,,,
0.45,0.3575,0.0035,-0.001,700.8337066012459,63.56205074082689,77.37988785839795,195.7494638494105,38.12767298678987,104.05084462169003
0.46,0.346,0.0036,-0.001,,,,,,
0.47,0.3575,0.0036,-0.001,681.3289879698392,63.992646151493204,77.90409096703522,193.9251286938107,38.68172968918528,105.5878827067354
0.48,0.3229,0.0037,-0.001,,,,,,
0.49,0.2883,0.0039,-0.001,674.4800989939024,61.412687055276685,74.76327119772814,187.27857236907428,38.19164142339525,107.65163071220661
0.5,0.2818,0.004,-0.001,,,,,,
0.51,0.282,0.004,-0.001,657.4143157536532,61.47330965223138,74.83707262010776,185.07720984856041,38.57706500381355,109.08741541693954
0.52,0.2821,0.0037,-0.001,,,,,,
0.53,0.2845,0.0034,-0.001,605.058063687174,61.40986164613079,74.7598315692027,180.0392751730514,38.518300045369216,107.85841114516269
0.54,0.2922,0.0032,-0.001,,,,,,
0.55,0.2998,0.0032,-0.001,576.3477917631122,62.2796808354731,75.81874188666292,178.43580739216614,39.01484208267062,108.06114553143483
0.56,0.2768,0.0032,-0.001,,,,,,
0.57,0.2806,0.0032,-0.001,559.2530562707177,61.587582646078346,74.97618756913886,174.88820838457482,39.03040925253167,108.98869181688082
0.58,0.2691,0.0031,-0.001,,,,,,
0.59,0.2695,0.0031,-0.001,538.1787585322353,61.171778888371875,74.46999169019185,171.5587505741507,39.074926127708736,109.45824218997564
0.6,0.2698,0.003,-0.001,,,,,,
