File Name,depth_input,vs_input,Depth,Qc,Fs,u,Ic,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,A07-H,A07-P,R09,Mc15,Mc18
SCPT_57360.csv,7,132.5,7,2.313,0.0819,0.038,2.750316406,164.3928956,200.1304816,200.8347962,138.9949217,318.2668212,-0.215676622,-0.412386916,-0.415900015,-0.047854753,-0.876307446
SCPT_57360.csv,7.5,143,7.5,1.538,0.0274,0.1228,2.715791603,138.8022567,168.9766603,154.329855,121.994391,280.0536937,0.029794324,-0.16691597,-0.076247597,0.158869562,-0.672136718
SCPT_57360.csv,8,157.5,8,2.4245,0.0728,0.0627,2.688928796,166.6804984,202.9153894,192.1020895,143.8200181,324.3133346,-0.056653338,-0.253363633,-0.198601489,0.090862815,-0.722284672
SCPT_57360.csv,8.5,163.5,8.5,6.7745,0.0536,-0.0122,1.984260675,191.4279688,233.0427446,201.3107729,165.3344235,318.8912904,-0.157698605,-0.3544089,-0.208036858,-0.011157241,-0.668037272
SCPT_57360.csv,9,169,9,3.0095,0.0584,0.0092,2.497981778,172.5507903,210.0618317,185.4360409,150.5264062,325.2053178,-0.020792915,-0.217503209,-0.092811315,0.11576019,-0.654558015
SCPT_57360.csv,9.5,171.5,9.5,9.2308,0.0562,-0.033,1.809231553,201.6293103,245.4617691,208.3544882,178.997747,330.774727,-0.161847647,-0.358557942,-0.194657633,-0.042789953,-0.656854294
SCPT_57360.csv,10,171,10,13.7042,0.1332,0.0519,1.798804855,235.8097708,287.0727645,252.1159944,206.470783,375.974181,-0.321361868,-0.518072162,-0.38822572,-0.188495359,-0.787856917
SCPT_57360.csv,10.5,172,10.5,13.2328,0.1194,0.0741,1.788713697,232.7523324,283.3506656,245.4513574,206.3562652,375.1728769,-0.30248046,-0.499190755,-0.355604314,-0.182109641,-0.779892448
SCPT_57360.csv,11,167,11,8.0856,0.0919,0.0863,2.016905223,214.9189621,261.6404756,219.8709311,190.5420096,365.5781173,-0.252267224,-0.448977518,-0.275046885,-0.131878881,-0.783486171
SCPT_57360.csv,11.5,187,11.5,11.6588,0.0871,0.0366,1.778995758,222.8413102,271.2850733,227.7732173,202.4470647,368.1390673,-0.175351288,-0.372061582,-0.197241856,-0.079369827,-0.67735215
SCPT_57360.csv,12,182,12,11.2414,0.0909,0.088,1.812698567,224.5462469,273.3606484,227.6282541,204.5074575,374.0950713,-0.210074998,-0.406785293,-0.223707147,-0.116597755,-0.720503279
SCPT_57360.csv,12.5,204,12.5,9.4483,0.0811,0.1042,1.888098409,218.638342,266.1684163,217.3978652,199.8289777,371.9360863,-0.069298965,-0.266009259,-0.063609161,0.020658105,-0.600602035
SCPT_57360.csv,13,194,13,15.115,0.116,0.1147,1.699047516,240.3096437,292.5508706,245.999562,222.6787947,394.9067731,-0.214070115,-0.410780409,-0.237471596,-0.137872192,-0.710791561
SCPT_57360.csv,13.5,205,13.5,8.4596,0.0939,0.1122,1.995192606,222.1693786,270.4670696,217.3275194,203.3856136,386.2274303,-0.080430078,-0.277140373,-0.058395543,0.007906228,-0.633416414
SCPT_57360.csv,14,177,14,9.1955,0.0942,0.0795,1.945092625,225.4436053,274.4530847,219.5479638,207.9900178,390.1999626,-0.241920308,-0.438630602,-0.21542099,-0.161340355,-0.7905096
SCPT_57360.csv,14.5,180,14.5,9.3006,0.0969,0.1299,1.94593162,227.4390689,276.8823448,220.0352116,210.866981,395.1617792,-0.233925523,-0.430635817,-0.200830735,-0.158270662,-0.786338398
SCPT_57360.csv,15,177,15,8.1258,0.0927,0.0887,2.016257,223.7136489,272.3470509,212.9321919,207.9981794,395.880599,-0.234217148,-0.430927443,-0.184824035,-0.161379594,-0.804962916
SCPT_57360.csv,15.5,228,15.5,9.5571,0.0816,0.1371,1.882755259,224.9252405,273.8220319,213.7857435,212.6019683,393.0862105,0.013577546,-0.183132748,0.064371314,0.069923905,-0.544683324
SCPT_57360.csv,16,205,16,12.8719,0.1228,0.1425,1.813699534,245.550143,298.9306089,238.9942892,231.6088687,418.8024893,-0.180491196,-0.37720149,-0.153429678,-0.122040059,-0.714389444
SCPT_57360.csv,16.5,213,16.5,16.2692,0.1679,0.1424,1.76242347,263.4503483,320.7221631,261.1685746,247.9672352,440.3559752,-0.212572753,-0.409283047,-0.203873913,-0.152004456,-0.726291269
SCPT_57360.csv,17,195,17,7.8207,0.1776,0.1291,2.229473568,245.1828191,298.483432,230.4905587,226.0548135,444.5298563,-0.229004574,-0.425714869,-0.167210343,-0.147777949,-0.824017662
SCPT_57360.csv,17.5,199,17.5,3.1176,0.0898,0.2191,2.59342594,195.5732877,238.0892198,169.3963354,188.6316107,407.0320211,0.017369642,-0.179340652,0.161063676,0.053508861,-0.715587034
SCPT_57360.csv,18,182,18,2.8656,0.079,0.0658,2.609265719,191.6099825,233.2643265,162.4965189,185.8342118,402.9198061,-0.051455278,-0.248165572,0.113350108,-0.020848255,-0.794730863
SCPT_57360.csv,18.5,191,18.5,3.4183,0.051,0.1968,2.385665102,189.4377585,230.6198799,157.5544609,185.2202872,383.7854633,0.008212909,-0.188497386,0.192502246,0.03072757,-0.697810279
SCPT_57360.csv,19,240,19,10.5884,0.0593,-0.035,1.739532623,223.7950273,272.4461202,204.8477816,222.3568088,397.3427298,0.069908347,-0.126801947,0.158371749,0.076355585,-0.504160284
SCPT_57360.csv,19.5,237,19.5,24.9244,0.1198,-0.042,1.401939961,258.580162,314.7932406,265.4967598,268.5797835,441.0348633,-0.087145609,-0.283855903,-0.113542495,-0.125087874,-0.621063786
SCPT_57360.csv,20,237,20,26.0479,0.113,-0.0626,1.358811347,256.5491935,312.3207573,265.3791677,270.8824967,440.6535366,-0.079260293,-0.275970587,-0.113099484,-0.133624994,-0.620198794
SCPT_156296.csv,0.1,151.3,0.1,0.5065,0.0031,-0.0007,2.942985101,56.75186333,69.08922492,293.5487884,26.12523973,70.18602771,0.980576131,0.783865837,-0.662779234,1.756362734,0.768115365
SCPT_156296.csv,0.5,151.3,0.5,0.1368,0.0004,-0.0016,3.403754118,47.21305215,57.47675915,138.5663145,28.55609786,80.03390409,1.164594238,0.967883943,0.087915605,1.667394122,0.636814275
SCPT_156296.csv,1,151.3,1,0.0936,0.0005,-0.0018,3.624802739,46.93198887,57.13459515,107.3833254,33.39612328,97.90689942,1.170565112,0.973854818,0.342859708,1.510824797,0.4352476
SCPT_156296.csv,1.5,151.3,1.5,0.125,0.0004,-0.0019,3.450156308,52.87295204,64.36707205,108.4942023,38.25579347,105.6077468,1.051372716,0.854662422,0.332567884,1.374969609,0.359532892
SCPT_156296.csv,2,151.3,2,0.5497,0.0011,-0.0015,2.779196417,80.67044422,98.20749731,141.2117153,55.78505438,130.9719591,0.628892355,0.432182061,0.06900433,0.99775863,0.144281373
SCPT_156296.csv,2.5,151.3,2.5,7.7181,0.0291,-0.0013,1.771580807,156.1389551,190.0822062,191.9296094,113.959297,216.3277549,-0.031481728,-0.228192022,-0.237864066,0.28342328,-0.357530021
SCPT_156296.csv,3,210.9,3,10.1011,0.0457,0.0025,1.707237145,171.7201582,209.0506274,206.2876714,129.3777711,240.7092984,0.205517923,0.008807628,0.02211243,0.488647505,-0.132205887
SCPT_156296.csv,3.5,198.7,3.5,9.4326,0.0419,0.0069,1.728822366,172.3202066,209.7811211,203.228,132.7576107,247.3483776,0.142441737,-0.054268557,-0.022532352,0.40327116,-0.219001629
SCPT_156296.csv,4,173.5,4,13.0541,0.0763,0.0121,1.675628658,193.5900033,235.6747867,228.2482151,151.7426261,277.2462307,-0.109564938,-0.306275233,-0.2742561,0.133991763,-0.468728431
SCPT_156296.csv,4.5,198.1,4.5,10.9072,0.0552,0.0136,1.704593379,185.8572885,226.2610469,213.8236216,148.7382122,273.4977008,0.063792841,-0.132917454,-0.076379523,0.286584158,-0.322521262
SCPT_156296.csv,5,245.6,5,9.6724,0.0385,0.0182,1.695853178,178.7248499,217.5780782,199.7456627,146.0971206,267.794723,0.317856724,0.12114643,0.206659326,0.519432586,-0.086516532
SCPT_156296.csv,5.5,180.6,5.5,1.057,0.0392,0.0418,3.03048271,127.6968838,155.4570759,182.6495282,109.2315742,270.5059732,0.346625281,0.149914987,-0.011284529,0.502814478,-0.404009539
SCPT_156296.csv,6,234.1,6,9.4522,0.0293,0.0091,1.655122046,177.1965727,215.7175667,191.0923039,149.7513068,270.6099468,0.278488678,0.081778384,0.202991797,0.446772411,-0.144930099
SCPT_156296.csv,6.5,240.9,6.5,11.1903,0.0277,0.0208,1.547980127,179.9637777,219.0863381,191.6253321,156.158909,274.4799547,0.291626314,0.09491602,0.228839839,0.433507773,-0.130496324
SCPT_156296.csv,7,247.7,7,11.6425,0.0245,0.0389,1.505345575,179.828737,218.9219407,189.5675771,158.6961982,275.3276911,0.3202134,0.123503105,0.267472768,0.445226665,-0.105743656
SCPT_156296.csv,7.5,251.9,7.5,8.1153,0.0151,0.0367,1.635710618,169.6356392,206.512952,174.2640502,147.5298158,262.3892947,0.395379345,0.198669051,0.368460505,0.535001887,-0.040797075
SCPT_156296.csv,8,232.5,8,8.3228,0.0223,0.0444,1.679766245,176.9385791,215.4034876,182.2382179,155.7058555,280.6280951,0.273087563,0.076377269,0.243575504,0.400921539,-0.188140063
SCPT_156296.csv,8.5,207.4,8.5,8.7444,0.0271,0.061,1.685666175,182.3461468,221.9866135,187.4918323,162.0846389,292.3866595,0.12874251,-0.067967785,0.100914012,0.246530635,-0.343427807
SCPT_156296.csv,9,184,9,7.7417,0.0224,0.0578,1.72174342,178.4236448,217.2113936,180.5980796,159.2796376,289.129724,0.030775008,-0.165935286,0.01866175,0.144274373,-0.451939702
SCPT_156296.csv,9.5,152.8,9.5,1.0434,0.0579,0.3397,3.141382483,137.2267476,167.0586492,156.8475811,131.0944259,326.744719,0.107495227,-0.089215067,-0.026144636,0.153212005,-0.760049313
SCPT_156296.csv,10,174.3,10,2.4018,0.0263,0.2607,2.439670527,155.1965772,188.9349636,158.2474888,140.4337378,300.5868487,0.116085399,-0.080624895,0.09661776,0.216042192,-0.544958774
SCPT_156296.csv,10.5,269.1,10.5,11.1313,0.1162,0.0328,1.886928934,228.2917127,277.9203459,241.9217219,200.827492,373.3721188,0.164458805,-0.032251489,0.106468847,0.292636767,-0.327492502
SCPT_156296.csv,11,225,11,14.4226,0.0371,0.0581,1.454621305,200.6012798,244.2102536,206.4322856,192.0813929,326.3079353,0.114781147,-0.081929147,0.086127958,0.158181199,-0.37174112
SCPT_156296.csv,11.5,212.1,11.5,9.1927,0.0381,0.0533,1.723684903,197.0725843,239.9144504,195.9278226,182.6603982,330.0395868,0.073485752,-0.123224542,0.079311522,0.14942918,-0.442154746
SCPT_156296.csv,12,195.5,12,9.3328,0.0747,0.035,1.873976102,215.1267487,261.8934332,217.2150164,195.8833585,364.1685001,-0.095667004,-0.292377298,-0.105327343,-0.001958993,-0.622056293
SCPT_156296.csv,12.5,170.3,12.5,6.5031,0.0406,0.0789,1.943270037,193.6484383,235.7459249,187.7978343,178.7951812,339.0029397,-0.128482754,-0.325193048,-0.097804447,-0.048679324,-0.688447191
SCPT_156296.csv,13,243.7,13,2.1698,0.024,0.4137,2.479785056,155.2887509,189.047175,143.1666571,147.7393029,317.1789746,0.450651668,0.253941374,0.531928575,0.500488707,-0.263528243
SCPT_156296.csv,13.5,204.4,13.5,14.9298,0.06,0.0671,1.535777443,219.1689161,266.8143326,221.8019597,212.6674085,365.9163885,-0.069763881,-0.266474175,-0.081706052,-0.039650625,-0.582326002
SCPT_156296.csv,14,260.7,14,8.8545,0.0253,0.0815,1.666117197,192.8493436,234.7731139,183.862143,185.4778454,328.8098584,0.30146104,0.104750746,0.349184067,0.340434878,-0.232109325
SCPT_156296.csv,14.5,250.5,14.5,10.5886,0.0309,0.0894,1.599337665,200.268888,243.8056028,193.2813679,195.3985927,340.9292535,0.223798017,0.027087723,0.259311929,0.248417383,-0.308216067
SCPT_156296.csv,15,196.1,15,8.8506,0.052,0.0975,1.815982848,210.3343437,256.059201,200.4748395,200.7074722,367.4505288,-0.070073644,-0.266783938,-0.022064017,-0.023223753,-0.627963961
SCPT_156296.csv,15.5,182.1,15.5,3.2,0.0161,0.3883,2.170281564,164.7830707,200.6054773,142.5341104,158.7223846,315.7469388,0.099926101,-0.096784193,0.244974644,0.137399319,-0.550385079
SCPT_156296.csv,16,193.4,16,8.8939,0.0659,0.1195,1.871045047,218.2582439,265.7056882,206.530157,208.545081,385.1948726,-0.120918384,-0.317628678,-0.065685857,-0.075394651,-0.688988786
SCPT_156296.csv,16.5,207.3,16.5,11.5127,0.1089,0.1255,1.847928731,239.9189885,292.0752903,232.0629346,227.5941991,415.1925277,-0.146134299,-0.342844593,-0.112841585,-0.093397195,-0.694575315
SCPT_156296.csv,17,175.2,17,10.6437,0.1037,0.1365,1.882260305,237.3742903,288.9773969,226.6354614,225.992277,415.4464538,-0.303710001,-0.500420295,-0.257414651,-0.254572648,-0.863425556
SCPT_156296.csv,17.5,206.4,17.5,14.1434,0.0968,0.1237,1.68956851,241.6160593,294.1412896,234.3977771,235.9879382,415.6485564,-0.157533901,-0.354244195,-0.127203541,-0.133964661,-0.700024053
SCPT_156296.csv,18,229.1,18,10.0853,0.0469,0.0583,1.713970933,214.9872461,261.7236039,199.4411276,213.3153537,380.0348866,0.063579884,-0.133130411,0.138639496,0.071386985,-0.506104466
SCPT_156296.csv,18.5,216.8,18.5,14.4815,0.0571,0.0115,1.542574346,226.1481109,275.3107437,218.037363,230.1704207,393.6469737,-0.042214873,-0.238925167,-0.005691168,-0.059844725,-0.596479232
SCPT_156296.csv,19,223.9,19,11.2611,0.0191,0.1242,1.487924924,198.6296409,241.8099976,185.5760462,204.2042285,343.08399,0.119757534,-0.07695276,0.187734773,0.09207891,-0.426775762
SCPT_156296.csv,19.5,179.1,19.5,4.3954,0.0422,0.2845,2.187120001,194.4313876,236.6990805,164.3809865,191.8404341,380.1782952,-0.082135029,-0.278845323,0.085757487,-0.068719645,-0.752696032
SCPT_156296.csv,20,169,20,17.2891,0.0608,0.1114,1.450979634,231.4999181,281.8259872,226.3679543,242.5534088,405.3100059,-0.314680805,-0.511391099,-0.292263077,-0.361323214,-0.874753506
SCPT_156296.csv,20.5,187.1,20.5,5.3785,0.1188,0.1469,2.339205262,225.9479685,275.0670921,197.4369255,218.2279484,441.129917,-0.188661512,-0.385371806,-0.053775935,-0.153896918,-0.857696195
SCPT_156296.csv,21,222.9,21,1.7034,0.0142,0.9922,2.512671804,146.585323,178.4516975,102.8145118,156.0789433,333.8800462,0.419115572,0.222405278,0.773796732,0.356361314,-0.404058545
SCPT_156296.csv,21.5,314.3,21.5,1.3727,0.0251,0.5285,2.763479359,149.8015572,182.3671131,103.3461562,159.6686028,361.1123398,0.741036478,0.544326183,1.11226385,0.677247509,-0.138841157
SCPT_156296.csv,22.5,246,22.5,3.5697,0.0747,1.51,2.459679523,196.9548259,239.7710924,157.2696722,203.1370497,423.9191986,0.222357144,0.025646849,0.447369547,0.191450663,-0.544211332
SCPT_156296.csv,23,319.7,23,2.7832,0.0354,1.5296,2.420054041,174.4263094,212.3450723,130.3787784,185.3360181,386.133028,0.605880699,0.409170405,0.896939162,0.545212564,-0.188798886
SCPT_156296.csv,23.5,222.6,23.5,1.4738,0.0046,0.9062,2.409862471,134.7415393,164.0331783,84.31377643,143.6278767,296.3772663,0.502018019,0.305307725,0.970831166,0.438150674,-0.286256752
SCPT_156296.csv,24,318.8,24,1.6065,0.0041,1.0267,2.349307047,136.2683655,165.8919233,86.15687973,144.8853364,293.7234484,0.84993773,0.653227435,1.30839413,0.788621301,0.081925274
SCPT_156296.csv,24.5,344.1,24.5,5.2251,0.0859,-0.0214,2.265166037,222.3231978,270.6543277,181.5883057,222.2967178,442.3354905,0.436800144,0.24008985,0.639190245,0.436919257,-0.25113631
SCPT_156296.csv,25,301.2,25,2.9201,0.066,1.0807,2.548797085,191.2720631,232.8529463,143.5203698,201.133571,427.7827149,0.454077667,0.257367373,0.741297521,0.403805276,-0.350840895
SCPT_156296.csv,25.5,407.3,25.5,9.3854,0.0748,-0.0177,1.870907558,236.4805181,287.8893264,201.994741,241.7703433,440.7758376,0.543684186,0.346973892,0.701308352,0.521561734,-0.078986427
SCPT_156296.csv,26,407.3,26,10.919,0.144,-0.0102,1.961168462,262.6840372,319.7892626,227.7945142,262.3148234,482.8560637,0.438598084,0.24188779,0.581106046,0.440004616,-0.17016859
SCPT_57355.csv,0.1,67,0.1,1.2434,0.0493,0.0059,2.991396983,82.09083397,99.93666744,547.1434834,37.40658673,101.2348341,-0.203133746,-0.39984404,-2.100018458,0.582845815,-0.412750289
SCPT_57355.csv,0.5,73,0.5,2.7562,0.0413,-0.0125,2.463218963,115.051006,140.0620942,250.519888,64.66363039,149.5309087,-0.454916119,-0.651626413,-1.233078869,0.121260525,-0.717043677
SCPT_57355.csv,1,78,1,1.9191,0.0969,-0.058,2.912274196,126.8604613,154.4388225,290.0528109,79.88196725,198.5531442,-0.486378926,-0.68308922,-1.313354186,-0.023841309,-0.934347967
SCPT_57355.csv,1.5,97,1.5,2.6789,0.0148,-0.0455,2.257426183,120.5159584,146.7150799,177.6354851,80.26545127,172.7474897,-0.217071201,-0.413781496,-0.605022636,0.189371696,-0.577119953
SCPT_57355.csv,2,110.5,2,0.8981,0.0266,-0.0326,3.03232905,106.3165784,129.428878,199.6339385,77.9916474,198.8884485,0.038594289,-0.158116005,-0.591469861,0.348413785,-0.587728586
SCPT_57355.csv,2.5,127,2.5,5.4425,0.0286,-0.0634,1.972846284,150.1752317,182.8220212,191.2939331,108.2127668,215.2836611,-0.167615737,-0.364326031,-0.409624075,0.160087734,-0.527769426
SCPT_57355.csv,3,124,3,3.8399,0.0214,0.0097,2.118755939,142.6782062,173.6952075,180.1383542,105.6875773,216.5455138,-0.140310223,-0.337020517,-0.373443624,0.159794208,-0.557519185
SCPT_57355.csv,3.5,111.5,3.5,0.4998,0.0099,0.0457,3.159172454,92.90151476,113.0974962,138.6919675,77.14950088,200.6377451,0.18248464,-0.014225654,-0.218230822,0.368279482,-0.587476428
SCPT_57355.csv,4,81.5,4,6.0103,0.0289,0.0234,1.916621842,161.0453298,196.055184,188.279313,125.2005011,242.9749404,-0.681082857,-0.87779315,-0.837323547,-0.429313441,-1.092355292
SCPT_57355.csv,4.5,120,4.5,4.9751,0.0122,-0.0712,1.875044741,148.8679151,181.2305053,165.0083029,117.197468,223.4630041,-0.215567694,-0.412277988,-0.31850405,0.02363147,-0.621754128
SCPT_57355.csv,5,150,5,3.0479,0.0307,-0.0636,2.332436259,151.739497,184.7263442,183.3732306,121.4115692,257.8153437,-0.011529921,-0.208240215,-0.200888293,0.211449122,-0.541608312
SCPT_57355.csv,5.5,133.5,5.5,2.0023,0.0147,-0.0312,2.42511893,134.7126619,163.9980232,156.5288098,110.3941822,239.2511781,-0.009042602,-0.205752896,-0.159138603,0.190044043,-0.583412477
SCPT_57355.csv,6,119,6,0.7354,0.0196,0.0129,3.080020214,113.7141908,138.4346671,144.0543721,100.2721961,252.0214964,0.045435291,-0.151275004,-0.191067319,0.171235044,-0.750390894
SCPT_57355.csv,6.5,112.5,6.5,0.6659,0.0191,0.0606,3.13350719,111.5233646,135.7675743,136.0342573,100.8566187,256.1264317,0.008719105,-0.18799119,-0.189953524,0.10925333,-0.822717975
SCPT_57355.csv,7,134,7,1.192,0.0259,0.0725,2.855562216,130.4672779,158.8297296,155.4109139,114.8266618,272.6860828,0.026717349,-0.169992945,-0.148232867,0.154416097,-0.710481454
SCPT_57355.csv,7.5,143.5,7.5,8.2153,0.0366,-0.0262,1.781603186,184.3834627,224.4668242,195.0465665,159.0594798,294.4225091,-0.25068259,-0.447392885,-0.306903297,-0.102943184,-0.718680806
SCPT_57355.csv,8,139,8,10.7097,0.0314,-0.0454,1.595750529,186.6739729,227.2552714,195.1556971,166.1154137,293.9427334,-0.294889702,-0.491599996,-0.339323754,-0.178208877,-0.748911031
SCPT_57355.csv,8.5,151,8.5,11.3528,0.0458,-0.048,1.638236017,197.1328884,239.9878641,207.1018131,175.7854597,313.633914,-0.266598225,-0.463308519,-0.315930686,-0.151984436,-0.73094659
SCPT_57355.csv,9,203,9,15.4955,0.0703,-0.0525,1.551310353,213.5894556,260.021946,228.2374439,193.5459724,337.2056354,-0.050849762,-0.247560056,-0.117180529,0.047690911,-0.507486959
SCPT_57355.csv,9.5,196,9.5,14.8617,0.0827,0.0309,1.617620117,219.6432967,267.3918394,233.7175874,197.9501363,349.0381118,-0.113890193,-0.310600487,-0.175998836,-0.009900503,-0.57706646
SCPT_57355.csv,10,218,10,5.9168,0.0551,-0.0188,2.072868499,192.701838,234.5935419,197.9156876,170.0254441,333.1370274,0.123350949,-0.073359345,0.096653943,0.248546966,-0.424058836
SCPT_57355.csv,10.5,172.5,10.5,16.581,0.0841,0.0261,1.555455287,224.0695697,272.7803457,237.001082,207.0572584,359.0618357,-0.261559346,-0.45826964,-0.31766747,-0.182598129,-0.733097381
SCPT_57355.csv,11,186,11,16.9496,0.0913,0.045,1.563546768,228.3903773,278.0404594,240.9110758,211.8571011,367.2730705,-0.205309672,-0.402019967,-0.258681212,-0.130165322,-0.680358959
SCPT_57355.csv,11.5,177,11.5,19.2629,0.1102,0.0359,1.536330896,237.7337616,289.4150141,252.5961744,221.918146,380.9841048,-0.295001666,-0.49171196,-0.355642332,-0.22615887,-0.766607922
SCPT_57355.csv,12,164,12,3.0773,0.083,0.0716,2.579369858,185.4534678,225.7694391,188.1924246,168.4263929,366.1720736,-0.122937575,-0.31964787,-0.137598547,-0.026632389,-0.803236942
SCPT_57355.csv,12.5,162,12.5,4.686,0.0332,0.0434,2.093497347,182.1337589,221.7280543,172.7486645,167.7292467,329.4502766,-0.117145021,-0.313855315,-0.064241397,-0.034754717,-0.709829102
SCPT_57355.csv,13,204,13,15.489,0.1297,-0.037,1.715983244,245.0389724,298.3083142,252.6015312,225.5440942,400.7520877,-0.183297275,-0.380007569,-0.213693278,-0.100395686,-0.675223007
SCPT_57355.csv,13.5,173,13.5,8.339,0.0534,-0.024,1.858117566,207.2926909,252.3563193,200.3350231,193.6765085,358.8647537,-0.180840166,-0.37755046,-0.146699486,-0.112897691,-0.729653992
SCPT_57355.csv,14,172,14,18.4648,0.1278,-0.0133,1.603989145,249.2203638,303.3987038,257.3614798,235.850663,408.0845094,-0.370843023,-0.567553318,-0.402987156,-0.315704344,-0.863979807
SCPT_57355.csv,14.5,210,14.5,14.7631,0.1266,0.0796,1.738429967,246.4689215,300.0491218,248.3143033,230.4314189,410.53875,-0.160128376,-0.35683867,-0.167587765,-0.092845756,-0.670362791
SCPT_57355.csv,15,259,15,19.8262,0.1751,0.1067,1.653793231,265.7077062,323.470251,273.9532538,249.325345,432.8501926,-0.025568794,-0.222279088,-0.056129424,0.038069412,-0.513563631
SCPT_57355.csv,15.5,249,15.5,18.1367,0.1715,0.0567,1.70214675,264.4738494,321.9681645,268.9011864,247.9741146,434.9920727,-0.060289482,-0.256999776,-0.076891079,0.004128532,-0.557874911
SCPT_57355.csv,16,292,16,19.0809,0.0599,0.0503,1.388710703,225.0132136,273.9291296,230.4090608,230.9382336,382.5991752,0.260594675,0.06388438,0.236897548,0.234603515,-0.270234099
SCPT_57355.csv,16.5,289,16.5,43.601,0.18,0.0335,1.178243507,269.5244899,328.1167703,310.8725758,287.4441446,447.6111463,0.06976743,-0.126942864,-0.072956416,0.005398126,-0.43749819
SCPT_57355.csv,17,218,17,28.6795,0.0537,0.1092,1.125820476,219.8946839,267.697876,244.7007976,246.8088882,384.1899671,-0.008653659,-0.205363953,-0.115541167,-0.124119242,-0.566642073
SCPT_57355.csv,17.5,191,17.5,25.2497,0.1864,0.0783,1.524543724,276.7159497,336.8715909,286.2560915,270.8658831,454.5514483,-0.3707181,-0.567428394,-0.404613407,-0.349350374,-0.867037677
SCPT_57355.csv,18,215,18,7.3928,0.0458,0.1088,1.894220461,208.1773185,253.4332573,186.0770196,203.5841223,377.9944277,0.032247819,-0.164462475,0.144477356,0.054558731,-0.564241426
SCPT_57355.csv,18.5,196,18.5,8.5469,0.0981,0.1836,2.00101857,232.4262837,282.9537366,211.7649195,223.1415949,420.6942319,-0.170458456,-0.36716875,-0.07736213,-0.129691865,-0.763791621
SCPT_57355.csv,19,184,19,1.384,0.0684,0.2585,3.014414856,162.8941627,198.3059372,128.8309674,167.8589791,398.7366141,0.121835076,-0.074875218,0.356434543,0.091811541,-0.773365326
SCPT_57355.csv,19.5,194,19.5,1.3976,0.0288,0.4867,2.785144545,150.5901198,183.3271024,108.6741566,157.5840137,358.7032973,0.253296451,0.056586157,0.579504143,0.207899423,-0.614637418
SCPT_57355.csv,20,194,20,10.7841,0.0637,0.0595,1.745959873,227.4638171,276.912473,207.1761331,227.4933035,406.3507554,-0.159133021,-0.355843315,-0.065711157,-0.159262644,-0.739358557
SCPT_205817.csv,0.51,32,0.51,0.525,0.04,-0.0173,3.461157373,81.88181787,99.68221306,264.4661176,51.07357414,147.8332034,-0.939541059,-1.136251354,-2.11197724,-0.467531321,-1.530348731
SCPT_205817.csv,1.01,109,1.01,0.1239,0.0039,-0.0247,3.788818864,55.42306082,67.47155231,128.2384381,41.35040765,128.46363,0.676352115,0.47964182,-0.162543446,0.969265602,-0.164297947
SCPT_205817.csv,1.51,118,1.51,0.8227,0.018,-0.0196,2.993407382,97.92223712,119.20968,198.5045621,68.95341943,175.9539966,0.18651096,-0.010199335,-0.520127458,0.537253429,-0.399537953
SCPT_205817.csv,2.01,133,2.01,0.6945,0.0155,0.0748,3.060849429,95.82928284,116.6617356,179.4127867,71.96223811,185.2848257,0.327780824,0.13107053,-0.299340094,0.614207617,-0.331545111
SCPT_205817.csv,2.51,188,2.51,0.5953,0.0349,0.1428,3.349171345,99.53553742,121.1736977,187.7441968,80.08360135,217.5592525,0.635927222,0.439216928,0.001361582,0.853370857,-0.146029276
SCPT_205817.csv,3.01,193,3.01,1.724,0.0313,-0.02,2.678771684,128.9847893,157.0249609,196.4671483,97.28611359,226.3644476,0.402995704,0.20628541,-0.017805044,0.685033927,-0.159456112
SCPT_205817.csv,3.51,258,3.51,4.3991,0.0812,0.2361,2.354860276,168.3514232,204.9495587,233.3640504,125.7623789,268.2412919,0.426905986,0.230195691,0.100359903,0.71856534,-0.038927333
SCPT_205817.csv,4.01,184,4.01,6.6194,0.1224,2.2604,2.220553433,186.1828919,226.6574336,245.1578981,143.2107761,293.5221797,-0.011793723,-0.208504017,-0.286966727,0.250618254,-0.467017448
SCPT_205817.csv,4.51,134,4.51,3.3365,0.056,0.1485,2.42433547,160.0006321,194.7833783,207.636894,125.6413026,271.7710663,-0.177337966,-0.374048261,-0.437951052,0.064408758,-0.707120244
SCPT_205817.csv,5.01,154,5.01,1.724,0.0255,0.1398,2.630677464,134.1522335,163.3157625,169.9736802,110.1988117,250.7375045,0.137977376,-0.058732918,-0.098691,0.334666489,-0.487453991
SCPT_205817.csv,5.51,129,5.51,0.8764,0.0044,0.336,2.689798216,103.4137662,125.8950197,117.1606836,88.71839589,203.3742458,0.221074316,0.024364022,0.096266048,0.374345142,-0.455235453
SCPT_205817.csv,6.01,197,6.01,1.1535,0.0194,0.2615,2.808677802,122.8119016,149.5101411,149.8929684,106.9456204,252.6318788,0.472549799,0.275839505,0.273282233,0.610883244,-0.248729676
SCPT_205817.csv,6.51,187,6.51,1.8026,0.0471,0.2386,2.753617358,146.4343516,178.2679063,181.7055998,125.5172981,290.25661,0.244531401,0.047821107,0.028720823,0.398665034,-0.439656777
