Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.77,3.1663,0.1348,0.0077,1155.6055527794233,139.40248352645241,169.70737124959425,315.39869840705046,82.0551799864143,194.71781167272783
0.78,3.1362,0.1327,0.0061,,,,,,
0.79,3.1306,0.1318,0.0075,1123.8234202733345,139.23499779956234,169.50347558207588,312.07797459974967,82.35339453049654,195.3961745738834
0.8,3.1604,0.1318,0.0089,,,,,,
0.81,3.1902,0.1315,0.0143,1091.5391505003795,140.1064692124453,170.5643973021073,309.57579683260127,83.13756011718446,196.60522956739442
0.82,3.2364,0.1313,0.018,,,,,,
0.83,3.2786,0.1307,0.023,1052.9802287895664,141.13255416061236,171.81354419552812,306.5262716995976,83.99076580040533,197.7053554151365
0.84,3.3209,0.1292,0.0238,,,,,,
0.85,3.5477,0.1215,0.0221,942.1785665587677,142.54892724880176,173.53782447680217,296.20005724803224,84.99795310567602,197.1366021236382
0.86,3.6938,0.1161,0.0106,,,,,,
0.87,3.8745,0.1093,0.0066,821.9055151198056,143.66764865997777,174.89974619475555,283.68167198954046,85.8840872517717,195.71834887619372
0.88,4.0667,0.0969,0.0033,,,,,,
0.89,4.2781,0.091,0.0009,677.224164904379,143.70595953273593,174.94638551811332,265.9487482040723,86.34731043557952,192.35437341950777
0.9,4.3627,0.0841,0.0,,,,,,
0.91,4.2397,0.0783,-0.0002,606.7113795996738,141.63005207074852,172.41919382525907,254.81992822268356,85.69388150167387,189.68305542893876
0.92,3.9745,0.0753,-0.0002,,,,,,
0.93,3.8438,0.0706,-0.0002,588.1529801625451,138.29167433806285,168.3550818028591,249.5218091574331,84.27765161828354,188.04326459833325
0.94,3.7361,0.0687,-0.0002,,,,,,
0.95,3.6169,0.0661,-0.0002,574.0271122241726,136.3664818720773,166.01136923557235,245.92851124960356,83.57996070828169,187.3620835881103
0.96,3.4785,0.061,-0.0001,,,,,,
0.97,3.3325,0.0546,-0.0001,522.6522304334871,132.35564892418324,161.1286160816144,235.29449122336254,81.7723082790065,183.61854719677896
0.98,3.0672,0.0526,0.0,,,,,,
0.99,2.5482,0.0517,0.0003,568.0342817202044,126.0280720889373,153.42547906479322,236.5904042263724,78.76290899802636,182.90069604610338
1.0,2.4137,0.0516,0.0006,,,,,,
1.01,2.2522,0.0517,0.0019,599.0983506634387,123.52249957457703,150.37521687339813,238.55147316758266,77.80621365108502,183.6606533950608
1.02,2.2215,0.0518,0.0029,,,,,,
1.03,2.2172,0.0524,0.0062,605.1339740788536,123.59336081339838,150.46148272935457,239.2072935832955,78.14244028918903,184.87560005417552
1.04,2.2128,0.0524,0.0089,,,,,,
1.05,2.2176,0.0527,0.0091,603.7736884697937,123.94313472648801,150.8872944496376,239.1172954763551,78.60060916215978,185.91548496985413
1.06,2.2119,0.053,0.0099,,,,,,
1.07,2.2448,0.054,0.0101,606.2980403629633,124.78442736984944,151.9114767980776,239.94598091234343,79.31307306875155,187.41474423516374
1.08,2.2777,0.0531,0.0174,,,,,,
1.09,2.3445,0.0543,0.0186,592.5345357431222,126.11035228328505,153.52564625791226,239.01310658553444,80.25978821945831,188.49116947828014
1.1,2.6674,0.0579,0.0227,,,,,,
1.11,2.8404,0.0604,0.0269,576.4401023968047,132.1284143186967,160.85198264884818,241.5131721243928,83.66240128723886,192.27210428960137
1.12,3.0134,0.0635,0.0267,,,,,,
1.13,3.1864,0.0639,0.0304,563.4838364515791,135.83065602039244,165.35905950308646,242.49553497642327,85.88265142150624,194.72787983157284
1.14,3.4055,0.0641,0.03,,,,,,
1.15,3.5785,0.0638,0.0236,530.9861288252529,138.82353654891972,169.0025662334675,240.05449084941998,87.74550666939074,195.72233341712595
1.16,3.4747,0.0635,-0.007,,,,,,
1.17,3.3248,0.0615,-0.0056,535.1099865019057,137.0158833532868,166.8019449518274,239.05999933167718,86.97298242829805,195.5354964623834
1.18,3.1364,0.0598,-0.0074,,,,,,
1.19,2.8865,0.0565,-0.0074,538.8256015397639,132.9342342289883,161.8329808005075,236.19834146899072,85.02240868127565,194.01985890203179
1.2,2.5098,0.0536,-0.0074,,,,,,
1.21,2.3445,0.0502,-0.0074,547.574096154635,126.9618193972029,154.56221491833398,232.49935294394302,82.08764541265404,191.57300388811984
1.22,2.2484,0.0468,-0.0064,,,,,,
1.23,2.1638,0.042,-0.0035,506.3688009601618,123.37914067816418,150.20069299950424,223.61106361126366,80.31791017551615,187.84894616857986
1.24,1.987,0.0344,-0.0012,,,,,,
1.25,1.9178,0.0308,0.0023,442.86878321565104,117.72768477274494,143.32065972334166,209.4705438168432,77.27378644352129,181.00156351232206
1.26,1.8832,0.0292,0.0012,,,,,,
1.27,1.8217,0.0285,0.0018,431.3731950927291,116.09819797039772,141.33693665961462,206.24728693539817,76.54838780746553,179.8371690383825
1.28,1.8186,0.0293,0.0025,,,,,,
1.29,1.8226,0.0302,0.0066,443.37143405922063,116.86172612350173,142.26644919382818,208.56196058616618,77.25772145272302,181.91519269989035
1.3,1.8265,0.032,0.0093,,,,,,
1.31,1.9063,0.0336,0.0106,460.04603342011904,119.10054715225459,144.99197044622298,212.7257666267458,78.78670591190003,185.23664842894271
1.32,2.0562,0.0344,0.0118,,,,,,
1.33,2.2676,0.0332,0.0122,422.3397597023594,123.03790976702322,149.78528145550655,209.77874608896843,81.04096592069418,185.89742032880028
1.34,2.4752,0.032,0.0122,,,,,,
1.35,2.7674,0.0318,0.0126,377.39639868433096,127.1110239969477,154.743855300632,205.28614785371877,83.44694091379424,185.83223782027542
1.36,3.1672,0.0317,0.013,,,,,,
1.37,3.7592,0.0326,0.0141,335.28951649391377,133.99584922758336,163.12538166836237,202.81550952075509,87.74794284479005,187.55301633071983
1.38,5.5275,0.0336,0.0116,,,,,,
1.39,6.2041,0.039,-0.0128,299.06492136814035,146.21720754393766,178.00355701001106,205.05135989162684,96.11253797926516,193.39565910581126
1.4,6.8423,0.0442,-0.0212,,,,,,
1.41,7.3958,0.0484,-0.0296,311.9721447719931,152.98084486045397,186.23755026490048,212.67684168901533,100.75735637053477,199.88148995458383
1.42,7.9494,0.0504,-0.0468,,,,,,
1.43,8.33,0.0517,-0.0552,307.1944855922924,156.35667943374634,190.34726191934337,214.34238413392558,103.46508924766188,202.50060100400714
1.44,8.8336,0.054,-0.0556,,,,,,
1.45,9.8907,0.0543,-0.0565,292.8998655518983,160.02859973023075,194.8174257585418,214.5519648099708,106.90036934073301,204.77386046885997
1.46,10.3905,0.0545,-0.0569,,,,,,
1.47,10.7326,0.0548,-0.0561,283.822534601386,161.5218753419909,196.63532650329327,214.00623136664376,108.6606604305962,205.85419907268954
1.48,10.8479,0.0552,-0.0567,,,,,,
1.49,10.9171,0.055,-0.057,281.8116828981315,162.07224417331255,197.30534073272833,213.981264872087,109.37074197431245,206.68312763319156
1.5,10.8979,0.0571,-0.057,,,,,,
1.51,10.8018,0.0575,-0.0549,289.6174667672179,163.12299459119643,198.58451515450002,216.18937462530778,110.01433766425137,208.5670095610584
1.52,10.6557,0.0576,-0.0528,,,,,,
1.53,10.6211,0.0574,-0.0507,290.7724636434996,163.1376194080058,198.60231927931142,216.28726435706267,110.13367608940703,209.1890211257398
1.54,10.2444,0.0572,-0.0412,,,,,,
1.55,9.9984,0.0565,-0.0196,294.7561772047319,162.24876638849574,197.52023734251657,216.14035254219107,109.43091972704227,209.35313033001447
1.56,9.9945,0.0558,-0.0159,,,,,,
1.57,9.9945,0.0555,-0.0194,291.2451336420951,162.14264013763358,197.39104016755394,215.28282501331574,109.65282839597036,209.5456681188824
1.58,9.9945,0.055,-0.0189,,,,,,
1.59,9.9945,0.0545,-0.0184,287.70180769006197,162.03223893940205,197.2566387088373,214.41502700143025,109.8734414492602,209.72152405708155
1.6,9.7908,0.0546,-0.0169,,,,,,
1.61,9.5793,0.0514,-0.0139,282.79888734711426,160.55164609065,195.45417784948697,212.1351183154741,109.0529501866126,208.7246672857103
1.62,9.391,0.049,-0.0103,,,,,,
1.63,9.168,0.0489,-0.0126,279.55237186045827,159.23402623442877,193.85011889408722,210.30415482073943,108.28945186032165,207.957315763176
1.64,8.9412,0.0488,-0.0124,,,,,,
1.65,8.7259,0.0489,-0.013,284.5563319671592,158.76323208555007,193.27697819110443,210.74590864364384,107.88664010736841,208.52366079311122
1.66,8.5183,0.049,-0.013,,,,,,
1.67,8.2377,0.0495,-0.0136,292.5172600515892,158.35179988283602,192.77610420519167,211.80170863417746,107.46357728998086,209.40288590939105
1.68,7.9801,0.0519,-0.0139,,,,,,
1.69,7.7226,0.0541,-0.0135,314.77157717101176,159.16986141078803,193.77200519574197,216.50717865514744,107.61273017690019,212.3734324619579
1.7,7.6967,0.0565,-0.0131,,,,,,
1.71,7.7035,0.0595,-0.0106,331.9401360984548,161.13492550833803,196.16425714058545,221.10358697181888,108.78242459921448,215.65347899599067
1.72,7.7103,0.0596,-0.0081,,,,,,
1.73,7.8187,0.0593,-0.0031,328.428618673779,161.55186877694555,196.67184025019458,220.693410722359,109.33760444510165,216.21793999129562
1.74,8.1839,0.059,-0.0006,,,,,,
1.75,8.4914,0.0576,0.0004,311.6428859973149,162.60989678510728,197.95987434708712,218.38613923075386,110.73132222548223,216.16120435777069
1.76,8.5606,0.0558,-0.0045,,,,,,
1.77,8.4222,0.0534,-0.0265,299.13111874747295,161.29013362849574,196.3532061564296,214.8948115484895,110.25583804472261,214.64733673576237
1.78,8.2339,0.0504,-0.0273,,,,,,
1.79,8.0532,0.0473,-0.0249,284.23350991487166,158.5476687752788,193.01455329164375,209.7499196868993,108.78872882112759,211.82035293875072
1.8,7.8494,0.0429,-0.0224,,,,,,
1.81,7.5035,0.0386,-0.0083,261.8688820015681,154.09061252739755,187.588571772484,201.68886014752712,106.21288679221172,206.76914752077818
1.82,6.7577,0.0336,-0.0043,,,,,,
1.83,6.3579,0.028,-0.0029,237.46003354400403,146.69318270473815,178.58300503185512,190.69378945285595,101.29091967045893,198.62547395205985
1.84,6.0772,0.025,-0.0027,,,,,,
1.85,5.8043,0.0251,-0.0023,232.6963865587079,143.87563109744315,175.15294220558297,187.36866435611827,99.36752230304761,196.2291557615779
1.86,5.5083,0.0251,-0.0023,,,,,,
1.87,5.2315,0.0257,-0.0021,243.34060239884522,142.58762482343033,173.58493456765433,188.5217959873294,98.37764361498205,197.2172151680353
1.88,4.9855,0.0268,-0.0019,,,,,,
1.89,4.7856,0.0292,-0.0017,266.33734564796015,142.84890017343997,173.9030089067965,193.37874505211335,98.44911631042156,200.9258859159691
1.9,4.528,0.031,-0.0012,,,,,,
1.91,4.2666,0.0313,-0.001,286.76162328251104,141.73227247812707,172.5436360603286,196.5192236754221,97.68032072323537,203.11620212172122
1.92,3.8322,0.0313,-0.0002,,,,,,
1.93,3.517,0.0313,-0.0004,306.93726347280415,137.9326067979288,167.91795610182635,197.47370362373732,95.27561393868781,203.3612459261711
1.94,3.221,0.0312,0.0008,,,,,,
1.95,3.1138,0.0296,0.0019,310.7768206490409,134.81462244183953,164.12214905963074,195.77263920701105,93.45413452248836,202.23521720613098
1.96,3.123,0.0277,0.0046,,,,,,
1.97,3.1322,0.0265,0.0075,292.1546563659737,133.7837201419237,162.86713756408105,191.34149635565652,92.9418188548601,199.87154079830822
1.98,3.1979,0.0248,0.0126,,,,,,
1.99,4.2359,0.0238,0.0188,248.8983862873585,138.73883275044344,168.8994485657572,186.20072265292197,96.47950049493785,198.0450474216933
2.0,5.5506,0.022,0.0207,,,,,,
2.01,8.0839,0.0212,0.0203,192.20069873595864,148.06357871982848,180.25131322413904,181.4215023459833,105.16945363254058,196.5207508392464
2.02,8.3684,0.0207,0.0103,,,,,,
2.03,8.4415,0.0209,0.0053,188.57638435243044,148.64051498922987,180.95367042167115,181.0872487271797,105.99326962945882,196.71196443213657
2.04,8.3607,0.021,0.0032,,,,,,
2.05,8.2915,0.0214,0.001,191.00039826363226,148.90952216454667,181.28115741770898,181.71740648493716,106.21672502307962,197.7812684051461
2.06,8.1839,0.0222,0.0008,,,,,,
2.07,7.9917,0.0221,0.0006,195.21010214467057,149.03539389758706,181.43439257097558,182.59042238282615,106.223884384705,199.04477343675526
2.08,7.7418,0.0221,0.0006,,,,,,
2.09,7.4573,0.022,0.0004,198.67032424861353,148.1964442230587,180.4130625324193,182.4890205621059,105.41230879335197,199.30987567845628
2.1,7.1882,0.0219,0.0003,,,,,,
2.11,6.9038,0.0217,0.0002,201.94876599752072,147.06273587634297,179.03289584946103,182.13306412623186,104.40545839978537,199.3206224272091
2.12,6.5847,0.0218,0.0004,,,,,,
2.13,6.3079,0.0219,-0.0035,208.06534257976458,145.96469470778933,177.6961500790479,182.44863392673264,103.40644920222176,199.90178748959943
2.14,6.1003,0.0221,-0.0037,,,,,,
2.15,5.9696,0.0244,-0.0048,221.2598605344089,146.67666459817278,178.56289603255817,185.75191939988818,103.78275227443696,203.12779674578294
2.16,5.8197,0.0252,-0.0059,,,,,,
2.17,5.7966,0.0253,-0.006,226.5573015788026,146.8434872952918,178.76598453339872,186.91809471692304,103.92250153355502,204.5206755104375
2.18,5.7774,0.0252,-0.006,,,,,,
2.19,5.7807,0.0252,-0.0039,225.92255274681006,146.90508830809043,178.8409770707188,186.7451246770832,104.11246136938848,204.88626333179232
2.2,5.784,0.025,-0.0062,,,,,,
2.21,5.7918,0.0217,-0.0066,211.3405978208318,145.12206384036912,176.67033858827546,182.12540663319183,103.11697996574252,201.40747570872824
2.22,5.8312,0.0196,-0.012,,,,,,
2.23,5.9465,0.0189,-0.0238,198.14129792554868,144.02404490496554,175.33361988430588,178.28332242477666,102.5856346618673,198.31266684873665
2.24,6.0657,0.0184,-0.0383,,,,,,
2.25,6.1618,0.0171,-0.0426,188.75987925222975,143.6021545342221,174.82001421557476,175.78947412798703,102.51351721067533,196.24349194016955
2.26,6.1541,0.0165,-0.0447,,,,,,
2.27,6.183,0.0159,-0.0458,183.52956141624293,142.99492302662523,174.0807758585003,174.04616443520712,102.19782758657954,194.83671465295674
2.28,6.2118,0.016,-0.046,,,,,,
2.29,6.3617,0.0159,-0.046,181.89651582081666,143.59618275988345,174.81274422942334,174.09788463636752,102.86854262593928,195.31077358542103
2.3,6.5386,0.0158,-0.046,,,,,,
2.31,6.6923,0.0153,-0.0459,177.00699454487392,144.10289899361194,175.4296161661363,173.3673148029525,103.54143983585439,194.83758159807417
2.32,6.8576,0.0152,-0.0457,,,,,,
2.33,6.8576,0.0139,-0.0455,170.50758054390565,143.61214507727632,174.83217661581466,171.44626472591878,103.32889545643862,192.8769817653216
2.34,6.8692,0.012,-0.0449,,,,,,
2.35,6.8192,0.0076,-0.0436,148.25887894848495,138.95927419411268,169.16781206239804,162.4177648594013,98.4327980464512,178.69620068210034
2.36,6.6885,0.0069,-0.0437,,,,,,
2.37,6.504,0.0061,-0.0437,144.4632008769978,137.28385140504182,167.128166927877,159.99276017051287,96.22285447206495,173.97285935849547
2.38,6.2925,0.0046,-0.0437,,,,,,
2.39,5.9504,0.0043,-0.0437,141.03538943524825,134.8172406902608,164.12533649249144,156.95765153376982,92.49642946249142,166.48571099892146
2.4,5.6352,0.0043,-0.0437,,,,,,
2.41,5.2431,0.0044,-0.0434,141.74351788303062,132.45167970181592,161.24552311525417,155.03111305696837,91.21070767456735,167.17982541617852
2.42,4.4396,0.0046,-0.0395,,,,,,
2.43,4.2589,0.006,-0.0391,150.86020935268365,129.79360234731243,158.00960285759777,155.0681657150315,91.03779968817749,174.15446211607767
2.44,3.9706,0.008,-0.0389,,,,,,
2.45,3.2748,0.0108,-0.0389,186.49766682331824,129.16430817311664,157.24350560205505,163.25278793634368,92.25008494514745,188.00795708390265
2.46,2.975,0.0139,-0.0389,,,,,,
2.47,2.702,0.0173,-0.0388,236.47943015921769,129.89685067373878,158.13529647237766,174.96410771034053,93.52077393925268,200.01038671405453
2.48,2.3714,0.0204,-0.0387,,,,,,
2.49,2.0831,0.0213,-0.0387,281.5319027609026,126.518400113064,154.02240013764313,181.54499829367265,91.85673523850829,205.51616797988416
2.5,1.8025,0.0213,-0.0385,,,,,,
2.51,1.5718,0.0212,-0.0383,306.15432093678555,120.2781073385453,146.4255219773595,181.4214193287075,88.3678325643202,205.37813640740643
2.52,1.3681,0.0211,-0.0381,,,,,,
2.53,1.1605,0.0211,-0.0376,334.75795888789213,113.47745129189124,138.1464624423024,181.15063331749408,84.74413917901597,205.20329994105748
2.54,1.0067,0.0213,-0.0366,,,,,,
2.55,0.753,0.0214,-0.0345,364.50049522848667,103.93842606423273,126.53373607819637,176.67039270335377,79.89485500703978,205.33193242668264
2.56,0.6377,0.0217,-0.0292,,,,,,
2.57,0.5531,0.0218,0.0374,356.8999221251562,96.38808946099294,117.34202195251315,166.49262947069366,76.70697336547956,205.76377871808367
2.58,0.5185,0.0218,0.0542,,,,,,
2.59,0.5161,0.0218,0.0606,351.09968474150764,94.58719051464533,115.14962323522042,163.44280642510085,76.10982477813737,206.0621232471943
2.6,0.5154,0.0218,0.0652,,,,,,
2.61,0.5146,0.0218,0.0672,348.6587113696686,94.51337708057042,115.05976340243356,162.88685580970318,76.24079593992451,206.45909738317846
2.62,0.5146,0.0218,0.0674,,,,,,
2.63,0.4954,0.0216,0.0674,345.12003890326446,93.68041013423158,114.04571668515149,161.27552266422526,75.9274556439543,206.5523887241863
2.64,0.4762,0.0214,0.0675,,,,,,
2.65,0.457,0.0205,0.0676,334.2239683489292,91.6308037061502,111.55054364226982,157.31436470412942,74.88307659814531,205.42454954846565
2.66,0.4378,0.0204,0.0678,,,,,,
2.67,0.4301,0.0202,0.0666,329.33476821100453,90.29109114635068,109.91958922164432,154.90711250116163,74.29611710301965,205.32942758708563
2.68,0.4262,0.0201,0.0664,,,,,,
2.69,0.4185,0.0193,0.0664,320.91969107258143,89.50781721129637,108.9660383441869,152.77436881895784,73.87786905219029,204.46081087661275
2.7,0.4109,0.0184,0.0664,,,,,,
2.71,0.4032,0.0178,0.0664,307.7037624080711,88.31185467705828,107.51008395467966,149.54894261763118,73.14137179469391,202.6452545866083
2.72,0.3916,0.0168,0.0666,,,,,,
2.73,0.3897,0.0159,0.0668,291.1684873580695,87.0218263902971,105.93961473601385,145.7761190185431,72.25238353954383,200.01470973589596
2.74,0.3878,0.015,0.067,,,,,,
2.75,0.3878,0.0134,0.0676,270.13055052002824,86.06689312125711,104.77708727805214,141.8098639390618,71.32824426315068,195.97029595220698
2.76,0.3878,0.012,0.0679,,,,,,
2.77,0.3878,0.0112,0.0678,250.60031524073338,85.21127531480137,103.73546560062776,138.07292034666898,70.4160757764597,191.80555358464403
2.78,0.3878,0.0106,0.0679,,,,,,
2.79,0.3955,0.0101,0.0679,240.5292781420083,85.17409433815786,103.69020180297478,136.53119908743375,70.15256580038331,189.61744109666756
2.8,0.3916,0.0101,0.0678,,,,,,
2.81,0.3912,0.0098,0.067,236.72837640727255,84.88584507006053,103.33928965050846,135.50586471382982,70.00601844164834,189.20194456490796
2.82,0.3914,0.0098,0.0666,,,,,,
2.83,0.3916,0.0098,0.0668,235.95685822432503,84.98540884522828,103.46049772462572,135.36465809117388,70.15450469024496,189.54317419778187
2.84,0.4109,0.01,0.067,,,,,,
2.85,0.4262,0.0103,0.0674,242.1195685155017,87.08116677606351,106.01185520564255,138.59522399420635,71.44873102963867,191.23328425230883
2.86,0.4339,0.011,0.0689,,,,,,
2.87,0.4262,0.0118,0.0685,254.1255459461241,87.85501625852541,106.95393283646573,140.97192512665666,72.40016118021528,194.98790616512218
2.88,0.4147,0.0118,0.0676,,,,,,
2.89,0.407,0.0117,0.066,251.3507673663923,86.94448303498056,105.84545760780243,139.33560782373965,72.00927605241272,195.0482554643994
2.9,0.4032,0.0116,0.0583,,,,,,
2.91,0.3993,0.0113,0.0546,248.14860438783762,86.63236669681683,105.46548989177703,138.37230444371758,71.74186880401848,194.47979774176193
2.92,0.3839,0.0103,0.054,,,,,,
2.93,0.357,0.0094,0.054,226.91999539358793,83.46270973204066,101.60677706509298,131.4635342433054,69.65637290278187,190.05251852270274
2.94,0.357,0.0084,0.0541,,,,,,
2.95,0.334,0.0075,0.0542,205.57564443964134,81.11746959352267,98.75170211385368,125.43308569265264,67.83876289343597,184.78146821233315
2.96,0.3331,0.0063,0.0554,,,,,,
2.97,0.3333,0.0051,0.0567,178.6703855761811,79.42047728010301,96.6857984279515,119.25773784718866,65.80527762489866,176.043600090168
2.98,0.3334,0.0025,0.0592,,,,,,
2.99,0.334,0.0016,0.0598,128.3296804398579,75.39676326446155,91.78736397412712,106.04774818102653,59.898488466980695,151.67565799182265
3.0,0.3378,0.0011,0.0602,,,,,,
