Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.361,0.0,0.0155,,,,,,
0.01,0.5029,0.0,-0.0002,,,,,,
0.02,0.5873,0.0008,0.0009,2675.9755937974774,45.921048846787514,55.90388555261089,293.78544556737825,15.246721619173876,39.211333010511304
0.03,0.7292,0.0015,0.0019,,,,,,
0.04,0.7292,0.003,0.0058,3496.6089093260457,54.71996780382419,66.61561297856859,334.682571102117,21.28342335381778,55.57657275735608
0.05,0.8711,0.006,-0.019,,,,,,
0.06,0.9977,0.012,-0.0352,3653.0811002185387,66.54149815211392,81.00704122866043,370.4966660192018,27.96223685118979,73.91254961540756
0.07,1.0783,0.0171,-0.0423,,,,,,
0.08,1.1128,0.0171,-0.0494,3172.303631370655,72.28362328347548,87.99745443205711,363.5646792284764,31.688346728715555,83.30565878112644
0.09,1.1435,0.0171,-0.0514,,,,,,
0.1,1.1857,0.0171,-0.0524,2426.557839886948,75.26232818096446,91.62370387247849,333.4550293075553,34.025841468631036,88.18539477386837
0.11,1.247,0.0171,-0.0526,,,,,,
0.12,1.247,0.0165,-0.0526,1933.2948674924062,77.54586715019808,94.40366435676289,309.3784567135977,35.94894470961749,91.95491243420992
0.13,1.3237,0.0144,-0.0525,,,,,,
0.14,1.3774,0.0139,-0.0524,1389.2169998775412,79.58859178663663,96.89045956634024,275.08242093074205,37.52634756807368,93.57312144171823
0.15,1.3084,0.0138,-0.0436,,,,,,
0.16,1.1128,0.0138,-0.0195,1518.8261918064138,77.43872608107795,94.2732317508775,284.00542090598736,37.74480684040364,96.54502046023151
0.17,0.967,0.0138,-0.0195,,,,,,
0.18,0.967,0.0138,-0.0077,1570.8124416558985,76.31375113642477,92.90369703564755,287.4725557951313,38.22037605944025,99.36195693240762
0.19,0.8673,0.0138,-0.0048,,,,,,
0.2,0.7867,0.0139,-0.0002,1734.2323238615909,74.04308785508162,90.1394113018385,296.86290505431305,38.22706084889022,101.98616377916389
0.21,0.7138,0.0141,0.0025,,,,,,
0.22,0.6793,0.0145,0.0031,1758.632658345736,72.76781234508944,88.58690198532628,295.4293604351925,38.56752280245148,104.93679358344345
0.23,0.6448,0.0154,0.0031,,,,,,
0.24,0.5834,0.0177,0.0033,1787.9738840483678,72.05878483623825,87.72373806150743,291.0418200220161,39.30044740268062,109.9658601798508
0.25,0.5412,0.0177,0.0033,,,,,,
0.26,0.5144,0.0205,0.0031,1793.1046358769263,71.41893373190184,86.94478889101094,286.39186479961205,39.94692207969394,114.27195078948145
0.27,0.5144,0.0214,-0.0015,,,,,,
0.28,0.4837,0.0219,-0.0072,1748.703463577976,71.49286319257347,87.0347899735677,281.8185456550803,40.64092404301244,117.38546787698881
0.29,0.4722,0.0221,-0.0094,,,,,,
0.3,0.4568,0.0222,-0.01,1669.9662925107393,71.25851639496706,86.7494982199599,275.2921205898686,41.13442078911728,119.61325052909993
0.31,0.4377,0.0219,-0.0102,,,,,,
0.32,0.4031,0.0217,-0.0104,1582.267718269853,69.67236989002082,84.81853725741665,265.45156984949296,41.053965954616245,121.11070160143171
0.33,0.4031,0.0207,-0.0101,,,,,,
0.34,0.361,0.0207,-0.0098,1486.076601949541,68.18486426630595,83.00766084593768,255.67008388144555,40.93318494335392,122.13091747358878
0.35,0.3264,0.0194,-0.0091,,,,,,
0.36,0.3034,0.0181,-0.0079,1352.8340881721215,65.30572470913461,79.50262138503344,241.21101503777038,40.11136883852811,121.61003629783976
0.37,0.29,0.0165,-0.0068,,,,,,
0.38,0.2833,0.0154,-0.0064,1213.2880900700927,64.01487616835158,77.9311535962541,229.87624961268614,39.78188791427718,120.661667750359
0.39,0.2834,0.0143,-0.0054,,,,,,
0.4,0.2835,0.0143,-0.0054,1128.444457240485,64.13206386868194,78.0738168836128,224.1947333243113,40.10984953568711,121.06636716725613
0.41,0.2838,0.0141,-0.0044,,,,,,
0.42,0.2881,0.0139,-0.0041,1071.090179021964,64.63921743037376,78.69122121958546,220.7223272186397,40.656087589689314,122.13337825806765
0.43,0.3341,0.0139,-0.0035,,,,,,
0.44,0.3955,0.0138,-0.0035,1012.3380180910301,70.03496850523177,85.25996165854303,226.86788533348388,43.08208621496917,123.75320287824361
0.45,0.499,0.0138,-0.0043,,,,,,
0.46,0.6448,0.0133,-0.0043,939.6383651238044,78.46311671148432,95.52031599658962,237.60425890307067,46.65534342423268,125.00516145334213
0.47,0.8213,0.0116,-0.0095,,,,,,
0.48,0.8213,0.0101,-0.0129,710.002890836395,81.68475576175874,99.44231136214107,218.72592487216363,47.78040465682829,122.13577163167763
0.49,1.0514,0.0094,-0.0146,,,,,,
0.5,1.2087,0.0094,-0.015,526.31948152087,88.35220172637624,107.55920210167542,201.39238442584053,50.787281073840504,122.60690923012993
0.51,1.2892,0.0085,-0.0149,,,,,,
