Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
1.57,2.5253,0.0016,0.0059,164.49996576145833,109.13355200088743,132.85823721847166,145.26882318730975,67.01205771705524,130.80823364651803
1.58,2.5755,0.0016,0.0059,,,,,,
1.59,2.6411,0.0016,0.0059,163.80006955319146,110.29745628161356,134.27516416892087,145.78140601187272,67.68387267948839,131.27137475345182
1.6,2.6913,0.0016,0.006,,,,,,
1.61,2.7106,0.0017,0.0061,163.32667613022505,111.05053727042579,135.19195841617054,146.0789514646648,68.51790878410611,132.75465121471723
1.62,2.7299,0.0021,0.0063,,,,,,
1.63,2.7531,0.0026,0.0067,166.59438530011352,112.0312422321521,136.3858601087069,147.53047055728993,71.38108269382649,140.7487145838511
1.64,2.7569,0.0026,0.0074,,,,,,
1.65,2.7878,0.0029,0.0069,167.9756036339631,112.70858652661155,137.21045316283147,148.27455119505368,72.40608498539771,143.21544901961448
1.66,2.8805,0.004,0.0076,,,,,,
1.67,2.9615,0.0061,0.0076,191.55244271450712,117.15296207233402,142.62099730545012,157.2313061039254,77.94945236961249,158.3029791356458
1.68,3.0426,0.008,0.0073,,,,,,
1.69,2.9229,0.0105,0.0071,229.1119009291955,120.85089413725629,147.1228276453555,168.54526455277093,81.65941203038102,170.37925850025908
1.7,2.6681,0.014,0.0071,,,,,,
1.71,2.2473,0.019,0.0072,328.7280440817243,121.0621970969738,147.38006603109855,188.8737651930408,82.86411226031447,184.22477350219745
1.72,2.2473,0.0225,0.0074,,,,,,
1.73,1.8574,0.0244,0.0078,404.3788400586234,119.53093812941242,145.5159246792847,200.76998383134773,82.57914439047218,190.60574970883505
1.74,1.5447,0.0244,0.0084,,,,,,
1.75,1.3516,0.0243,0.0093,459.94278739916075,112.59904990563327,137.07710423294483,204.04047497974258,79.10972222972632,190.60990892712138
1.76,1.2397,0.0241,0.0114,,,,,,
1.77,1.1316,0.0235,0.0198,483.29458747810156,108.44113075804124,132.01528961848499,204.04460157684895,77.14091871345727,190.07856370365107
1.78,1.0659,0.0226,0.0341,,,,,,
1.79,0.9733,0.0224,0.0525,494.80095613535093,104.58986222413854,127.32678879460344,202.4329929165787,75.4204430521321,189.22427083509223
1.8,0.8806,0.0224,0.0765,,,,,,
1.81,0.7648,0.0224,0.0976,504.5140897672404,98.89430684178927,120.39306919869999,197.0357244954824,73.0724968061691,189.4187348323354
1.82,0.7643,0.0221,0.1323,,,,,,
1.83,0.7645,0.0219,0.1795,485.6147606784383,97.99959438803347,119.30385403760597,193.73042036123783,73.15473577042984,189.3889383141279
1.84,0.7648,0.0213,0.2095,,,,,,
1.85,0.8111,0.0206,0.2187,466.2748345005529,98.68327446017227,120.13616021238363,192.46838160179507,73.62906010045127,188.48816737410058
1.86,0.8497,0.0203,0.2209,,,,,,
1.87,0.9077,0.0203,0.2209,453.3776418390313,101.3261806219034,123.35361119188242,193.47104302057818,74.96450145109435,188.79867413270682
1.88,1.0235,0.0252,0.2324,,,,,,
1.89,1.2397,0.0301,0.2381,501.4201123336014,111.89839389297133,136.2241316957912,208.68490382770864,81.25176696752818,199.71412372701633
1.9,1.3555,0.0359,0.2274,,,,,,
1.91,1.3555,0.0369,0.1631,550.0058535709979,116.61303141718518,141.9636904209211,218.97112019632567,83.95191722562637,205.75583558384227
1.92,1.591,0.0378,0.1201,,,,,,
1.93,1.591,0.0387,-0.0363,541.3920690602492,122.40880293780047,149.01941227210494,222.30957440901045,86.50142677490872,207.82631606855819
1.94,1.6605,0.0387,-0.0396,,,,,,
1.95,1.6798,0.0387,-0.0397,526.3626637944604,123.87963847196518,150.80999466152284,221.287904955574,87.43081890370351,208.45285305295016
1.96,1.8033,0.0386,-0.039,,,,,,
1.97,1.9269,0.038,-0.0384,488.2914060774394,127.097013339924,154.72679884860312,218.23979233878796,89.29377709418856,208.70821132572507
1.98,2.3438,0.0375,-0.0318,,,,,,
1.99,2.9461,0.037,-0.039,399.0447186171206,136.80705655060927,166.54772101813305,211.41309813914023,94.9798236872846,209.17425903852072
2.0,3.3939,0.033,-0.0444,,,,,,
2.01,3.7491,0.0304,-0.0471,322.720451649876,139.73801268354953,170.11584152779943,199.9076882645684,97.01308737867087,204.78068141138309
2.02,4.1198,0.0295,-0.0475,,,,,,
2.03,4.3707,0.026,-0.0477,279.1657053291853,140.9652360223986,171.60985254900703,192.21093531435562,98.17114427957188,201.39230177672079
2.04,4.6023,0.0238,-0.0476,,,,,,
2.05,4.7645,0.0227,-0.0474,252.3325548282353,141.030904263756,171.68979649500733,186.6359178702323,98.55304295462828,198.48796170758786
2.06,4.9073,0.0223,-0.0458,,,,,,
2.07,5.0193,0.0225,-0.0453,245.77392833904406,142.0235239755332,172.89820310064914,185.89496111193714,99.49043786108821,198.82396918453796
2.08,5.139,0.0227,-0.0441,,,,,,
2.09,5.305,0.0231,-0.0422,243.00967530240916,143.49937842893073,174.69489547869827,186.31586728626706,100.77504036633783,200.07323533042552
2.1,5.2857,0.0231,-0.0405,,,,,,
2.11,5.2857,0.0283,-0.039,267.1681202226469,146.3220174335455,178.13115165822933,193.37609946528593,102.70542432677506,205.91425446148398
2.12,5.1197,0.0299,-0.0373,,,,,,
2.13,5.0963,0.031,-0.0382,282.89798033861126,147.09828422996063,179.07617210603905,197.06517561254762,103.21316392665759,208.80961958582287
2.14,5.1073,0.0311,-0.0371,,,,,,
2.15,5.1184,0.0311,-0.0361,282.10036399200857,147.39156801034306,179.43321322998287,197.05722183256302,103.57385841535633,209.39828941762826
2.16,5.1428,0.0297,-0.0329,,,,,,
2.17,5.4247,0.0284,-0.0329,262.8932058580638,147.33885502001934,179.3690408939366,193.05958917359294,103.92718301345523,207.51516148108433
2.18,5.7374,0.0269,-0.0306,,,,,,
2.19,5.9883,0.0267,-0.0285,245.25563233041566,148.3590587302516,180.61102801943676,190.08099967427555,105.14616390198701,206.48600732474853
2.2,6.1968,0.0267,-0.0321,,,,,,
2.21,6.386,0.0268,-0.0336,239.39232064327706,149.66176234972855,182.1969280779304,189.76302776459104,106.42582529006225,207.16062749648617
2.22,6.579,0.027,-0.0344,,,,,,
2.23,6.7026,0.0275,-0.0346,237.47368974460136,150.9877775724561,183.8112074795118,190.30577574926116,107.66888709291293,208.4050970100351
2.24,6.6717,0.0284,-0.0339,,,,,,
2.25,6.6485,0.0295,-0.0333,245.6242550530374,152.06654768058692,185.1244928285406,192.76993600747798,108.44062183242477,210.77881071621417
2.26,6.5713,0.0314,-0.0323,,,,,,
2.27,6.5134,0.0339,-0.0312,264.3361795905974,154.0334223060484,187.5189488943198,198.03014508705155,109.64476529252283,215.07128771085115
2.28,6.413,0.0363,-0.0299,,,,,,
2.29,6.2933,0.0395,-0.0287,289.16363962688035,156.05508003683113,189.98009743614227,204.41345881504705,110.76642541810547,219.8201274295584
2.3,6.0347,0.0449,-0.0293,,,,,,
2.31,5.8301,0.0451,-0.0283,319.48239333323863,156.9734368970941,191.09809709211456,210.82369999897372,111.033991157959,224.00748968151683
2.32,5.5212,0.0446,-0.0272,,,,,,
2.33,5.2239,0.0442,-0.0266,329.2156844730982,154.60095463300917,188.20985781409811,210.81964771958684,109.37147685836975,223.72723760668515
2.34,4.8417,0.0432,-0.0255,,,,,,
2.35,4.4209,0.0418,-0.0251,340.10858721454696,150.38142385966128,183.07303774219633,209.66608558188278,106.53341765363429,222.3154371518306
2.36,4.0078,0.0416,-0.024,,,,,,
2.37,3.5522,0.0415,-0.0238,368.3145726194013,145.57183264424657,177.21788321908278,211.12052851041898,103.41117725525719,222.22403059354713
2.38,3.0774,0.0414,-0.0228,,,,,,
2.39,2.6797,0.0394,-0.0217,398.37306768658686,138.45478854164884,168.55365561592035,210.94544673195992,99.10214058747265,220.73783104661015
2.4,2.3052,0.0336,-0.0209,,,,,,
2.41,2.0002,0.031,-0.016,388.5402549824477,128.86802085203715,156.88280799378438,202.16907304312414,93.35899207862519,213.95134977787745
2.42,1.8033,0.0298,-0.0082,,,,,,
2.43,1.6431,0.0265,0.0683,378.6610272153179,122.2899903670189,148.87477088158823,195.55976078294623,89.78450445005934,209.76644582761352
2.44,1.563,0.0236,0.1028,,,,,,
2.45,1.5345,0.0192,0.1378,323.55369829336865,117.40881682035939,142.9324726508723,182.38904951376108,86.75594185317547,201.47635697295846
2.46,1.5634,0.0182,0.1789,,,,,,
2.47,1.5923,0.018,0.2398,304.2875434438472,117.20208078372659,142.6807939975802,178.64862857308088,86.94943791198544,200.25920810073123
2.48,1.6528,0.018,0.3199,,,,,,
2.49,2.5369,0.0182,0.4013,259.1748625671057,127.42844072633318,155.1302756668404,177.06630064860647,93.27534174196701,201.6505056863128
2.5,5.5559,0.0184,0.2936,,,,,,
2.51,7.0925,0.0198,0.0417,197.14896056608794,149.39532718227338,181.87257222189805,179.59881306039148,109.16047932045558,205.84465609824636
2.52,8.2507,0.0212,0.0214,,,,,,
2.53,9.2275,0.0225,0.0117,190.8136824754229,154.8787949370018,188.54809818417613,182.80456363243854,114.83878279596455,210.12348569873646
2.54,10.0614,0.0255,0.0071,,,,,,
2.55,10.737,0.0267,0.0025,194.27398783693258,159.27776277636175,193.9033633799187,187.37789051592426,119.31184817677976,215.52091336104922
2.56,11.3122,0.0278,0.0025,,,,,,
2.57,11.9068,0.0279,0.0022,191.13411401240012,161.09569737189793,196.11650114839748,188.5069146781583,121.80885718093238,217.35131170049246
2.58,12.3469,0.0281,0.0021,,,,,,
2.59,12.6712,0.0292,0.0021,190.63105354834778,162.5025774082606,197.82922467092595,189.76926206063084,123.63678106168265,219.17207420180597
2.6,13.0071,0.0309,0.0024,,,,,,
2.61,13.5399,0.0322,0.0027,193.93259677435012,164.8270697649552,200.65904145298896,192.60408854604864,126.10971586333713,222.51793525501293
2.62,13.8024,0.0339,0.0025,,,,,,
2.63,13.8912,0.0346,0.0026,197.95322046864388,166.47382383997666,202.6637855443194,194.83880141518804,127.60372819105744,225.08405307914018
2.64,13.9839,0.035,0.0027,,,,,,
2.65,14.0109,0.0348,0.0023,197.68443319596645,166.79040054258365,203.0491832692323,195.06009293710767,128.09210480447499,225.69924789965106
2.66,14.1267,0.0355,0.0023,,,,,,
2.67,14.3738,0.0353,0.0021,197.0435961611437,167.361214773952,203.74408755089812,195.5152199819778,128.9862938171041,226.5916208732462
2.68,14.5746,0.0362,0.0021,,,,,,
2.69,14.7637,0.0376,0.0021,200.47268276636132,168.89592623020496,205.61243193242345,197.56016949722832,130.43485461822044,228.93571331679775
2.7,15.227,0.0387,0.002,,,,,,
2.71,15.3699,0.0405,0.002,204.18263869751627,170.7632725625071,207.88572311957387,200.0173366829173,132.27649626934152,231.6602414889571
2.72,15.5166,0.0406,0.0021,,,,,,
2.73,15.5822,0.0407,0.002,203.51016619792978,171.078834381045,208.2698853334461,200.21375454268306,132.86357022610997,232.26385568091658
2.74,15.6362,0.0409,0.0019,,,,,,
2.75,15.7405,0.041,0.0021,203.30754274042425,171.42831973943575,208.69534576974786,200.50643360647558,133.40866535054812,232.93286338813954
2.76,15.8293,0.041,0.0019,,,,,,
2.77,15.8447,0.041,0.0019,202.68502802594648,171.60655993052433,208.91233382846443,200.55846814984855,133.80475830974189,233.37169476842124
2.78,15.8138,0.041,0.0019,,,,,,
2.79,15.7945,0.0404,0.0019,201.40304320096604,171.43450815823326,208.70287949697962,200.132617136203,133.8475086292068,233.34373217343517
2.8,15.6787,0.0406,0.0019,,,,,,
2.81,15.3119,0.039,0.0019,200.15064968568632,170.72619628957494,207.84058678730864,199.07992952368846,133.12534014544812,232.64304227099046
2.82,14.922,0.038,0.002,,,,,,
2.83,14.2734,0.0352,0.0021,195.73578213588706,168.48055032980713,205.10675692324347,195.9237123418302,130.92706851448597,229.85596196048942
2.84,13.7329,0.0338,0.0027,,,,,,
2.85,13.0727,0.0314,0.0019,191.7155175471383,165.94463061129258,202.01955030939968,192.5380122264987,128.3117586063432,226.72398296524764
2.86,12.4936,0.0322,0.0015,,,,,,
2.87,12.0496,0.029,0.0013,190.14492900520634,164.06950493214376,199.7367886130446,190.26054638011723,126.22578576282837,224.65433974983725
2.88,11.1192,0.0276,0.0013,,,,,,
2.89,10.7216,0.0259,0.0016,188.1029005587143,161.27021316711017,196.32895515996023,187.0573149306898,123.19942650880478,221.57451124630782
2.9,10.3625,0.0241,0.0019,,,,,,
2.91,9.8992,0.0217,0.0019,180.05984017005918,157.90954824471277,192.23771090660685,182.35375463105493,120.24655587182173,216.78632727438114
2.92,9.3163,0.0189,0.0021,,,,,,
2.93,8.7719,0.0173,0.0021,172.03040182681474,153.62597026665085,187.02292032461844,176.79203144555697,116.19042407385353,210.66973547440168
2.94,8.27,0.0157,0.0022,,,,,,
2.95,7.8415,0.0157,0.0027,171.2555408078693,151.10576205374377,183.95484076107937,174.30590410133308,113.62698723990896,208.21414693550054
2.96,7.4631,0.0153,0.0044,,,,,,
2.97,7.1311,0.0148,0.0034,171.7685514482779,149.1855527509684,181.61719465335284,172.68715973828583,111.74558620954677,206.8304697823026
2.98,6.7566,0.0144,0.0038,,,,,,
2.99,6.4246,0.0125,0.0048,167.03082959026594,145.9330799108225,177.65766250013175,168.86406650903913,108.74962846365071,202.52606696512146
3.0,6.1505,0.0125,0.0036,,,,,,
