Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.0,0.0,0.0,,,,,,,
0.01,0.0118,0.0,-0.0002,,,,,,,
0.02,0.0157,0.0,-0.0001,,,,,,,
0.03,0.0275,0.0,-0.0001,,,,,,,
0.04,0.0354,0.0,0.0,,,,,,,
0.05,0.0315,0.0007,0.0002,4567.572424435756,24.394137760681986,29.6972111869172,255.00905104321342,12.765309275779005,47.54987830791057,4.269559706120673
0.06,0.0668,0.0015,0.0002,,,,,,,4.269559706120673
0.07,0.0865,0.003,0.0003,7034.258715590281,35.29341385315002,42.96589512557394,344.1110288384235,18.2930643348557,63.02737820484499,3.947143943955691
0.08,0.1376,0.006,0.0004,,,,,,,3.947143943955691
0.09,0.1612,0.012,0.0004,6524.573411501458,45.793840539802154,55.749023265846105,371.2555656472429,24.072979691234366,80.7999651690979,3.8756266524526253
0.1,0.2831,0.0124,0.0005,,,,,,,3.8756266524526253
0.11,0.4837,0.0126,0.0006,4461.6445269563965,61.37735391864424,74.72025694443647,383.4551274568107,29.938821525229546,86.24742520011557,3.230233719235417
0.12,0.5741,0.0126,0.0008,,,,,,,3.230233719235417
0.13,0.6567,0.0125,0.001,3474.184644602975,67.04035459006712,81.61434471834258,368.6519324639854,32.752047590772506,90.08121622752049,3.047144720109691
0.14,0.6763,0.0124,0.0012,,,,,,,3.047144720109691
0.15,0.6409,0.0119,0.0006,2866.6816837283477,67.66997359530659,82.38083742037324,344.40045310148713,33.82356575282422,92.7902184042013,3.051078913921881
0.16,0.4493,0.0117,-0.0004,,,,,,,3.051078913921881
0.17,0.3583,0.0115,-0.0005,2541.682783477255,60.1190977036014,73.1884667696017,304.04744979670556,32.11678646854522,94.9413664728367,3.3885468629238114
0.18,0.3593,0.0111,-0.0006,,,,,,,3.3885468629238114
0.19,0.3602,0.0083,-0.0008,1998.1968989631607,59.88362410582616,72.90180325926663,280.058207352373,32.26540343679541,93.60153952136629,3.315515440889877
0.2,0.3761,0.0073,-0.0009,,,,,,,3.315515440889877
0.21,0.4089,0.003,-0.0009,1304.49308408326,59.20665609193611,72.07766828583527,245.72697384013622,31.050508370867067,84.18466086764494,3.0575598096645376
0.22,0.4365,0.0015,-0.001,,,,,,,3.0575598096645376
0.23,0.4404,0.0013,-0.0009,862.1134369195247,58.92409921592892,71.73368600200043,210.2988342528942,30.029594813718465,77.31326314187915,2.9091874420006105
0.24,0.464,0.0012,-0.0009,,,,,,,2.9091874420006105
