Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.2173,0.0,0.0,,,,,,,
0.02,2.084,0.0,0.0041,,,,,,,
0.04,3.1113,0.0,0.0011,,,,,,,
0.06,4.1445,0.0343,0.0001,1872.1293823796163,92.69804132837609,112.84978944324047,291.793714438757,37.453229458175414,85.62282472018123,2.174051127868924
0.08,4.9959,0.0386,0.0002,1617.1810323347677,99.74128555604089,121.42417372039762,277.23169456770097,42.088549973401385,93.64133861781971,2.0893574899289162
0.1,5.8567,0.0456,-0.0006,1169.2338804522706,106.49581905636845,129.64708406862246,261.08828106396817,46.45729657078744,101.36915283143365,2.0329779734865427
0.12,6.6501,0.056,0.0004,1036.1032636206912,113.16108253612265,137.76131787006236,260.6025457474246,50.631066205276255,109.13045920949679,2.006246297463773
0.14,7.2971,0.0622,0.0008,923.401405667209,118.02564647075016,143.68339570352194,257.2085973623709,54.028095861213345,115.10924639268279,1.9763447509187106
0.16,7.8726,0.0644,0.0006,813.2697283978898,121.52447759973444,147.9428422953289,250.75651497073744,56.85147331034473,119.67089756013708,1.9391406821186687
0.18,8.595,0.0629,0.0078,688.745412697523,124.10092578060484,151.07938790682329,239.8228182384671,59.37491349091664,122.99337038265665,1.8800197890065322
0.2,9.1884,0.0751,0.0021,711.6882005874099,129.401999591652,157.53286906809808,248.33567391829587,62.64534728838458,129.32470943997762,1.8848490334666272
0.22,9.6526,0.091,0.002,764.8335548543962,134.88095641196935,164.20290345804966,260.48590095722443,65.8264666821276,135.8796571992106,1.906007848458978
0.24,9.9053,0.0805,-0.0032,649.9127658320406,134.53905473459253,163.7866753290692,246.8638403184343,67.00428010648221,136.73386326857593,1.8573648207028202
0.26,10.3299,0.0648,-0.0036,512.7207815781204,132.63690745606135,161.47101777259644,226.93186614726127,67.69724267443783,135.69288445972336,1.7762092794434932
0.28,10.9356,0.0774,0.0156,545.6068591683016,137.63811790227314,167.55944788102818,236.30162166542235,70.71093700549132,141.55150707584002,1.7868670695176623
0.3,10.9187,0.0896,0.0017,598.1644179248581,141.55956926280484,172.33338866776242,247.63038068237535,72.94503064188808,146.80942544801226,1.82658188506736
0.32,10.427,0.1096,0.015,713.0779474627222,145.95931936299854,177.6896061810417,267.30427867425703,75.01856332743169,153.1342907185895,1.9103766275111758
0.34,9.482,0.1123,0.0108,764.4996506455916,146.04211429148484,177.79040000702503,274.74828686374707,75.40915505998902,155.88429004438592,1.9754588740437278
0.36,8.867,0.1162,0.0023,807.6184323967219,146.60434366184586,178.4748531535515,281.1725865432261,76.09600775647569,158.7795739926488,2.0262974119502175
0.38,8.3397,0.1048,0.0252,758.5886450022265,144.5604145846216,175.986591668235,274.1720948444966,75.91599892864687,158.74808142695048,2.0345152430623727
0.4,7.7263,0.0931,0.0073,714.5512568370814,142.0507672946447,172.93136888043702,267.18643951283156,75.41907990004626,158.2761148840942,2.0482573117852936
0.42,7.0267,0.0892,-0.002,724.3725779850478,140.49860509353104,171.04178011386387,267.72232593364896,75.14387934219792,159.24111777284986,2.094490038903949
