Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.084,0.0,0.0002,,,,,,,
0.01,0.0917,0.0,-0.0002,,,,,,,
0.02,0.0104,0.0,0.0,,,,,,,
0.03,0.0104,0.0004,0.0002,4289.466869760268,16.44428990528152,20.019135536864457,211.77175299607154,9.013247815169194,38.53587977932651,4.8048968038712605
0.04,0.0104,0.0008,0.0002,,,,,,,4.8048968038712605
0.05,0.0104,0.0016,0.0002,6633.7320524752195,18.372303171794236,22.36628212218429,246.34702588646485,11.655374800427941,52.512272247908314,5.061914478726892
0.06,0.0259,0.0021,0.0002,,,,,,,5.061914478726892
0.07,0.0685,0.002,0.0002,3896.743570291008,32.62555211135514,39.718063439910615,272.2607067108832,17.10330380217835,59.68807452051176,4.006067148314662
0.08,0.1111,0.0019,0.0002,,,,,,,4.006067148314662
0.09,0.1652,0.0017,0.0002,2671.794166800286,41.89335637314285,51.00060775860869,272.6445986555679,20.540828060992308,62.68371745787343,3.477692377066638
0.1,0.262,0.0017,0.0002,,,,,,,3.477692377066638
0.11,0.3355,0.0017,0.0002,2154.0163263008226,50.95585103601326,62.03320995688571,281.43001582115966,24.05204310440531,66.29497164810275,3.086117448156129
0.12,0.5019,0.0017,0.0002,,,,,,,3.086117448156129
0.13,0.6799,0.002,0.0002,1185.9442273314828,61.40690712386316,74.75623475948558,236.24445929689716,28.271682213263947,71.0037712673401,2.7259577033359954
0.14,0.8037,0.0023,0.0002,,,,,,,2.7259577033359954
0.15,1.0475,0.003,0.0002,864.888515722409,69.55777332548752,84.67902839624568,217.01428716330824,32.37982056301304,77.85486337284856,2.541658885418018
0.16,1.1868,0.0038,0.0002,,,,,,,2.541658885418018
0.17,1.4887,0.0041,0.0002,676.169937408731,76.74276704317293,93.42597726994966,203.93162419492486,36.193277978922076,83.90812317875819,2.390117992186988
0.18,1.6589,0.0044,0.0002,,,,,,,2.390117992186988
0.19,1.9569,0.0046,0.0002,535.4126679402123,82.27749435585955,100.16390617235075,191.37611879088558,39.20180890330861,87.78100372729432,2.2572257060440197
0.2,2.3323,0.0049,0.0001,,,,,,,2.2572257060440197
0.21,2.4599,0.005,0.0001,443.02973544069397,87.04306323634987,105.96546828773029,182.19381445561544,41.94704872013002,91.16751699780029,2.145092943635227
0.22,2.7424,0.005,0.0001,,,,,,,2.145092943635227
0.23,2.8663,0.0051,0.0001,384.47659715794254,90.3966702710801,110.04812033001056,175.7532325312061,44.05151029978133,93.63650624468909,2.06688360781538
0.24,3.0404,0.0051,0.0001,,,,,,,2.06688360781538
0.25,3.1217,0.0051,0.0002,350.4113573993216,92.61780161496262,112.75210631386754,171.96418503958506,45.64211886945826,95.69322586637145,2.0225415514977008
0.26,3.3693,0.0052,0.0002,,,,,,,2.0225415514977008
0.27,3.497,0.0052,0.0001,318.4467170565135,95.29153637967734,116.00708776656373,168.3544670072517,47.47417190184092,97.9035793984598,1.965846855009305
0.28,3.5938,0.0052,0.0,,,,,,,1.965846855009305
0.29,3.7408,0.0054,0.0,300.58916101547146,97.30168397555904,118.4542239702458,166.70558575051354,49.05237446228982,100.22996411684291,1.9346085648934064
0.3,3.9769,0.0055,0.0,,,,,,,1.9346085648934064
0.31,4.0775,0.0055,0.0,280.79046958821107,99.47825005620663,121.10395659016461,164.5513353552141,50.6714356074585,102.24411707730027,1.8922506949947548
0.32,4.271,0.0055,0.0,,,,,,,1.8922506949947548
0.33,4.3329,0.0054,0.0,264.8470948969385,101.09951109277294,123.07766567815838,162.65512567775366,51.93372910503086,103.67335023177698,1.8601917500682201
0.34,4.3483,0.0053,0.0,,,,,,,1.8601917500682201
0.35,4.4644,0.0051,0.0,252.69841713099925,102.09552232834223,124.29020109537316,161.04641006970647,52.76706641871784,104.47234437755846,1.8413145157490265
0.36,4.4954,0.0048,0.0,,,,,,,1.8413145157490265
0.37,4.5302,0.0048,0.0,243.6164447097466,102.83668157584573,125.19248191842088,159.85683621365942,53.43204880080966,105.13115144586651,1.830370422111349
0.38,4.6889,0.0048,0.0,,,,,,,1.830370422111349
0.39,4.8282,0.0048,0.0,233.1115355870784,104.50892615847152,127.2282579320523,158.83304612743137,54.71947005718227,106.59098431162269,1.799402743331271
0.4,4.8475,0.0048,0.0,,,,,,,1.799402743331271
0.41,4.9404,0.005,0.0,228.73425039897435,105.63640950569588,128.60084635476022,158.83422584228927,55.858335451669184,108.54104820939465,1.7904579373315832
0.42,5.0178,0.005,0.0001,,,,,,,1.7904579373315832
0.43,5.1397,0.005,0.0002,221.89630981226162,106.88219294116683,130.1174522762031,158.2913592370528,56.92612248994869,109.8890236461678,1.7713207891973672
0.44,5.2616,0.005,0.0001,,,,,,,1.7713207891973672
0.45,5.3893,0.0049,0.0002,214.4990910898523,108.18177635202647,131.69955381985832,157.6015819167173,57.94791791674696,110.90761119538244,1.747624233509504
0.46,5.4357,0.0049,0.0002,,,,,,,1.747624233509504
0.47,5.4783,0.0048,0.0001,210.07445601943783,108.97845033740758,132.66941780206142,157.2762732291004,58.6906672533757,111.84790487122534,1.7389722826191245
0.48,5.5518,0.0048,0.0001,,,,,,,1.7389722826191245
0.49,5.5363,0.0048,0.0001,206.84995539422235,109.71256474749657,133.56312230130018,157.17932209448918,59.46466554957812,113.0421866245874,1.7339957696215578
0.5,5.517,0.0048,0.0001,,,,,,,1.7339957696215578
0.51,5.5015,0.0043,0.0001,202.78823595258362,109.93817362581373,133.83777658794716,156.5220408940716,59.52912440080317,112.56554268632962,1.7332056151087578
0.52,5.4396,0.0043,0.0002,,,,,,,1.7332056151087578
0.53,5.3506,0.0043,0.0001,202.2024607072977,109.99695996143348,133.90934256174512,156.59894975649877,59.928630666867925,113.6429838095616,1.7460823005958972
0.54,5.3351,0.0043,0.0002,,,,,,,1.7460823005958972
0.55,5.1416,0.0043,0.0002,202.37096342917704,109.83231878043328,133.70890981965792,156.70161424985662,60.2025221028373,114.67917035810999,1.7646542157791303
0.56,5.0333,0.0043,0.0002,,,,,,,1.7646542157791303
0.57,4.8321,0.0039,0.0002,201.99377817277997,109.07707627484227,132.78948416067755,156.26515693168906,59.77574076868312,114.20815049765395,1.7903690762140578
0.58,4.8204,0.0039,0.0002,,,,,,,1.7903690762140578
0.59,4.7701,0.0039,0.0002,200.6144042440172,109.3201763093593,133.08543202878525,156.21181724230192,60.23945059262149,115.19796749591761,1.7963685217424763
0.6,4.5573,0.0038,0.0002,,,,,,,1.7963685217424763
0.61,4.4838,0.0038,0.0002,201.4537538368999,108.6439313323906,132.26217727421462,156.09820859479,60.13102586151026,115.72901409508425,1.8243780041096311
0.62,4.271,0.0035,0.0002,,,,,,,1.8243780041096311
0.63,4.2477,0.0033,0.0002,199.87247637257965,107.88157477724239,131.33409103316467,155.307247988968,59.501142553104955,114.51122615352708,1.8451494905591106
0.64,4.0156,0.0032,0.0002,,,,,,,1.8451494905591106
0.65,3.9033,0.0032,0.0002,201.53919651011432,106.71740716207503,129.91684350165656,155.04863383430785,59.142732046541866,114.88753941710567,1.8833211366303517
0.66,3.853,0.0031,0.0002,,,,,,,1.8833211366303517
0.67,3.7989,0.003,0.0004,199.8387203089515,106.52503663768778,129.6826532980547,154.5745594492427,59.09332327018483,114.78150418636068,1.8939881332677446
0.68,3.7176,0.003,0.0004,,,,,,,1.8939881332677446
0.69,3.6595,0.003,0.0004,199.62545160267038,106.22285101111007,129.31477514396008,154.38919813419847,59.258638157337465,115.60687436756726,1.911260362911912
0.7,3.6402,0.003,0.0004,,,,,,,1.911260362911912
0.71,3.6286,0.003,0.0004,198.10189787139868,106.44285125650048,129.58260152965275,154.21240382271867,59.65833629810459,116.43832518892204,1.9151946579728811
0.72,3.6244,0.003,0.0005,,,,,,,1.9151946579728811
0.73,3.6265,0.0032,0.0006,197.42134785686605,106.91169244491194,130.15336471554497,154.40550148340427,60.438719225332086,118.2470037623668,1.9176812338059388
0.74,3.6286,0.0032,0.0005,,,,,,,1.9176812338059388
0.75,3.6673,0.0033,0.0006,195.6963970598955,107.53637341435449,130.9138458957359,154.43621098149293,61.14872391621842,119.54549947082153,1.913596042834295
0.76,3.7834,0.0034,0.0006,,,,,,,1.913596042834295
0.77,3.9575,0.0035,0.0005,191.64651921657588,109.40031681095368,133.1829943785523,154.70331295985272,62.58186555905239,121.33655757826033,1.879979696829997
0.78,4.0156,0.0036,0.0005,,,,,,,1.879979696829997
0.79,4.0233,0.0036,0.0005,189.86390063305106,110.10817211577915,134.04473127138334,154.76956726475572,63.32732304406238,122.58932238890452,1.8733047123179494
0.8,3.9536,0.0036,0.0006,,,,,,,1.8733047123179494
0.81,3.8646,0.0036,0.0006,190.097578463448,109.71682766653139,133.5683119418643,154.60486014978164,63.400520153473636,123.33046358098538,1.8923771141380399
0.82,3.853,0.0037,0.0006,,,,,,,1.8923771141380399
0.83,3.8414,0.0037,0.0006,189.4345361398352,110.00496524556608,133.91908812503698,154.66421367121418,63.921766507713706,124.53113875318982,1.8964831615290205
0.84,3.7872,0.0037,0.0006,,,,,,,1.8964831615290205
0.85,3.8027,0.0036,0.0006,187.770116265192,110.07914438424714,134.0093931634313,154.3192681771939,64.10658601730704,124.82878689491308,1.9000659302058411
0.86,3.7698,0.0036,0.0006,,,,,,,1.9000659302058411
0.87,3.7689,0.0035,0.0006,186.0971509423924,110.16751679838355,134.11697697194518,153.97553909038007,64.28900842861033,125.09817103017281,1.9030796088104225
0.88,3.7698,0.0035,0.0006,,,,,,,1.9030796088104225
0.89,3.7708,0.0034,0.0006,184.1010297695172,110.42420519316131,134.42946719167466,153.65739073074747,64.5457154035057,125.34681239249525,1.9016400801756561
0.9,3.7814,0.0033,0.0007,,,,,,,1.9016400801756561
0.91,3.8298,0.0032,0.0008,181.1633469334371,110.90285877757998,135.01217590314084,153.24156925648293,64.76436860962099,125.07837431819743,1.8921577716409732
0.92,3.7989,0.0029,0.0008,,,,,,,1.8921577716409732
0.93,3.8221,0.0029,0.0008,178.69702252738563,111.0170332452237,135.15117090722885,152.6908731646317,64.60804668767354,124.1671509589061,1.890349905907843
0.94,3.853,0.0029,0.0008,,,,,,,1.890349905907843
0.95,3.8414,0.0029,0.0008,177.3262115778499,111.40829702419445,135.62749202945412,152.61004610151193,65.0384992909751,124.8420207707308,1.8880507918140672
0.96,3.7137,0.0029,0.0008,,,,,,,1.8880507918140672
0.97,3.7485,0.0024,0.0008,175.5216439929974,111.0636098940097,135.2078729144466,151.90370430989637,64.1701981559793,122.42976368463168,1.8963256159302582
0.98,3.6866,0.0025,0.0008,,,,,,,1.8963256159302582
0.99,3.5976,0.0023,0.0008,175.04706631687299,110.49165070546715,134.51157477187306,151.38397358623857,63.92837591595539,122.34735182282509,1.9141598615563131
1.0,3.6208,0.0023,0.0008,,,,,,,1.9141598615563131
1.01,3.5473,0.0023,0.0008,174.93580655867618,110.47731269982438,134.49411980848186,151.2145264597777,64.1546109477829,122.95520727274366,1.9203658884339774
1.02,3.4274,0.0023,0.0008,,,,,,,1.9203658884339774
1.03,3.0984,0.0023,0.0008,177.5367981876068,107.99832682052097,131.47622395541686,150.07568962577272,63.260668878406605,123.44304024957273,1.9809349987315257
1.04,2.9553,0.0023,0.0008,,,,,,,1.9809349987315257
1.05,2.8005,0.0022,0.0009,179.29057903416748,106.1761302746212,129.2578977256258,149.17380326356817,62.44985779091249,123.23814137505092,2.0260414556028015
1.06,2.5103,0.0021,0.0009,,,,,,,2.0260414556028015
1.07,1.9182,0.0017,0.0009,186.3639620706626,98.53259488860488,119.95272421221463,145.7140880932354,58.19028622000567,119.4113547940472,2.1935149510980385
1.08,1.6009,0.0011,0.0009,,,,,,,2.1935149510980385
