Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.24,0.0,-0.0002,,,,,,,
0.01,0.3171,0.0,-0.0004,,,,,,,
0.02,0.3248,0.0,-0.0002,,,,,,,
0.03,0.5849,0.0017,-0.0002,3260.460748365942,49.245143660683176,59.95060967387518,322.2902677434297,18.157018905482566,47.91882900469367,2.78796675523609
0.04,0.845,0.0033,-0.0003,,,,,,,2.78796675523609
0.05,1.5926,0.0067,-0.0004,2043.1744687239252,68.4881561485858,83.37688574610446,280.7336050038171,27.089379620515327,65.6575208896856,2.4198392731071316
0.06,2.5984,0.0134,-0.0004,,,,,,,2.4198392731071316
0.07,3.2458,0.0156,-0.0004,1069.0522234634461,85.15340902960155,103.66501968821059,238.31846959368067,35.35206219812917,80.21572966362392,2.156309075821072
0.08,5.9201,0.0166,-0.0005,,,,,,,2.156309075821072
0.09,7.0377,0.0165,-0.0005,421.80449695389257,97.37663786338761,118.54547218151536,176.52943560637368,42.577331215920715,86.60181829875525,1.7265264965077574
0.1,8.1513,0.0164,-0.0005,,,,,,,1.7265264965077574
0.11,8.5829,0.0159,-0.0006,321.5370641935614,101.41694038491359,123.46410133815569,164.8137161996997,46.18322475624504,90.80768891975077,1.611934595024528
0.12,8.5829,0.0155,-0.0005,,,,,,,1.611934595024528
0.13,8.6793,0.0153,-0.0004,298.51786704167756,103.34794111921121,125.81488484077887,163.88324633477703,48.302016340743435,94.26318208116447,1.6009021924937468
0.14,8.608,0.0152,-0.0002,,,,,,,1.6009021924937468
0.15,8.5993,0.0153,0.0001,289.28296515652903,105.1133483018936,127.96407619360961,164.91031157960745,50.19532473588418,97.7317683434775,1.6059228665618461
0.16,8.5907,0.0152,0.0008,,,,,,,1.6059228665618461
0.17,8.5367,0.0152,0.0,280.73098554375923,106.63906060228793,129.82146508104617,165.53451078133742,51.889729145538794,100.78468553939597,1.609052225591871
0.18,8.475,0.0153,-0.0001,,,,,,,1.609052225591871
0.19,8.2862,0.0154,0.0,280.26193128384244,107.93742256019902,131.40207963850315,167.44241672564243,53.348071326336786,103.81448173418259,1.626924592323165
0.2,8.2318,0.0163,0.0,,,,,,,1.626924592323165
0.21,8.2079,0.0157,0.0008,277.1189721313689,109.34685541162946,133.11791093589676,168.6665746371078,54.86607265363164,106.73663548622528,1.634651115773575
0.22,8.2143,0.0151,0.0015,,,,,,,1.634651115773575
0.23,8.2207,0.013,0.0038,251.7957704494217,109.16390216071639,132.895185239133,163.9305813391497,55.40925702666733,106.57610859617185,1.6105584738239862
0.24,8.529,0.0121,0.0011,,,,,,,1.6105584738239862
0.25,8.6562,0.0112,0.0003,228.50543134609055,109.87066479869192,133.75559192884234,159.76977928275457,56.4293918645839,106.8004647199389,1.5681954991593465
0.26,8.7564,0.0112,0.0001,,,,,,,1.5681954991593465
0.27,8.8758,0.0113,0.0003,222.16471084092427,111.23791556920771,135.42007112773112,159.7509815577258,57.900770276459454,109.0464975145827,1.5560827467649532
0.28,9.1725,0.0115,0.0006,,,,,,,1.5560827467649532
0.29,9.3382,0.0125,0.0011,218.9813301866604,113.37292740615436,138.01921597270967,160.90103220423782,59.99649700931745,112.5446093480535,1.539277294304687
0.3,9.3382,0.013,0.0016,,,,,,,1.539277294304687
0.31,9.5579,0.013,0.0033,215.7844605406005,114.80301607395674,139.76019348133866,161.5618337722907,61.524185029618934,115.0645602729157,1.531025592691116
0.32,9.1536,0.015,0.007,,,,,,,1.531025592691116
