Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.01,0.042,0.005,0.0,8046.045182646241,23.39983115737258,28.486750974192713,325.756720154005,10.013369245689642,40.94849086728054,4.479712559777558
0.02,0.238,0.009,0.008,,,,,,,4.479712559777558
0.03,0.416,0.009,0.018,8740.864957231755,49.298534446052855,60.01560715171652,467.63328277300906,19.852220930788686,59.36141568900659,3.2474848430498287
0.04,0.594,0.014,0.019,,,,,,,3.2474848430498287
0.05,0.679,0.017,0.011,6351.853005763885,61.134474586026364,74.42457775690166,453.9663809147428,25.88498944249904,73.63992925574938,3.0950815083410266
0.06,0.841,0.02,0.008,,,,,,,3.0950815083410266
0.07,0.925,0.021,0.003,4463.070969105097,69.18738265628774,84.2281180163503,415.6649998620269,30.242917803888258,82.60522465785881,2.9586021537129388
0.08,1.027,0.024,0.002,,,,,,,2.9586021537129388
0.09,1.095,0.025,0.001,3452.0891635642997,74.88792580875419,91.1679096802225,385.55871168075424,33.71334885408372,90.1585619315606,2.8981876591879168
0.1,1.146,0.03,0.001,,,,,,,2.8981876591879168
0.11,1.231,0.035,-0.005,3417.7581250519656,80.72471658755263,98.27356801962931,393.96929220534025,37.280334187059864,99.18108617123308,2.9094349317371213
0.12,1.282,0.036,-0.001,,,,,,,2.9094349317371213
0.13,1.316,0.04,-0.001,3116.8307310708446,84.41561788837028,102.76683916845077,386.07037850916134,39.86923496958873,105.32651532229129,2.9026780193560664
0.14,1.35,0.042,-0.003,,,,,,,2.9026780193560664
0.15,1.35,0.045,-0.011,2994.744874202979,87.25136117329207,106.21904838487731,384.726183439313,42.049021530377686,110.91567859887915,2.917475688946652
0.16,1.316,0.047,-0.026,,,,,,,2.917475688946652
0.17,1.316,0.048,-0.029,2935.216038532719,88.7114106675586,107.99649994311483,384.3813613899758,43.61124589967756,115.4269411727447,2.949825360072892
0.18,1.299,0.05,-0.033,,,,,,,2.949825360072892
0.19,1.282,0.053,-0.023,2979.392492187348,90.14838676160691,109.74586214456494,389.01755500799226,45.18165102938391,120.23714372477998,2.9919714732431815
0.2,1.274,0.053,-0.018,,,,,,,2.9919714732431815
0.21,1.282,0.056,-0.013,2868.775427257491,91.62769799021285,111.54676277069392,385.5571251060096,46.669190598188365,124.20642216648758,3.0067073483062776
0.22,1.274,0.057,-0.006,,,,,,,3.0067073483062776
0.23,1.274,0.057,-0.003,2706.675379570656,92.62195570530966,112.75716346733351,378.3519192959276,47.89169103616306,127.38517349894138,3.0152881174764756
0.24,1.282,0.057,0.001,,,,,,,3.0152881174764756
0.25,1.299,0.057,0.017,2487.041068657034,93.85281531452274,114.25560125246247,367.93762381915224,49.152145113100886,130.11968898738553,3.003433266685663
0.26,1.308,0.056,0.022,,,,,,,3.003433266685663
0.27,1.325,0.057,0.025,2298.281207106988,95.10319629822462,115.77780418914303,358.51608742390835,50.35860011449874,132.697553646845,2.9913444948264662
0.28,1.341,0.058,0.028,,,,,,,2.9913444948264662
0.29,1.358,0.058,0.029,2158.1407643522703,96.56254070984156,117.55439738589408,351.7081564427831,51.625771727745445,135.44891993643338,2.981022004570584
0.3,1.358,0.059,0.029,,,,,,,2.981022004570584
0.31,1.375,0.059,0.029,2055.7447985766717,97.75695804719203,119.00847066614682,346.6101963298371,52.760958827096815,138.0729059842881,2.978044873106941
0.32,1.384,0.06,0.03,,,,,,,2.978044873106941
0.33,1.401,0.06,0.031,1954.9580566673633,99.03196001178567,120.56064697086951,341.4500900228876,53.90615349006464,140.6005718180752,2.971158225301995
0.34,1.409,0.062,0.028,,,,,,,2.971158225301995
0.35,1.418,0.063,0.028,1923.0951774221032,100.43361491459969,122.2670094612518,340.80333542629853,55.11316881805468,143.63016062825025,2.977044693251272
0.36,1.443,0.063,0.026,,,,,,,2.977044693251272
0.37,1.443,0.064,0.027,1840.7809208529275,101.6379414187336,123.73314607498004,336.4620525628441,56.185621839231054,145.98114276767552,2.970666026100612
0.38,1.443,0.065,0.03,,,,,,,2.970666026100612
0.39,1.452,0.065,0.031,1779.4042325866935,102.54747667627714,124.84040638851131,333.0877497504759,57.13849342481852,148.2437492736585,2.9711041390260444
0.4,1.452,0.067,0.032,,,,,,,2.9711041390260444
0.41,1.452,0.068,0.033,1771.5555251991148,103.56605509360543,126.08041489656313,333.4917950622943,58.155817858594546,151.01454649292947,2.9834825748169855
0.42,1.452,0.069,0.035,,,,,,,2.9834825748169855
0.43,1.443,0.069,0.034,1733.3710034751475,104.16553246358629,126.81021343393114,331.29181596017185,58.949602350266204,153.12857016239363,2.9913048573079157
0.44,1.443,0.07,0.034,,,,,,,2.9913048573079157
0.45,1.452,0.07,0.033,1684.4201723996423,105.02442620512578,127.85582320624007,328.53499450435163,59.824245760915204,155.1971778138309,2.9914757755433463
0.46,1.452,0.07,0.032,,,,,,,2.9914757755433463
0.47,1.46,0.07,0.033,1622.269966818806,105.71435164110574,128.6957324326505,324.55492730654055,60.59977003056398,156.92042287123817,2.98811663242957
0.48,1.469,0.07,0.033,,,,,,,2.98811663242957
0.49,1.452,0.07,0.032,1576.4981136261977,106.1451157350503,129.22014089484384,321.4223062840902,61.257414613373626,158.57716954041786,2.9914757755433463
