Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.0,0.0,0.0,,,,,,,
0.02,0.7384,0.0,0.0005,,,,,,,
0.04,1.513,0.0,0.0081,,,,,,,
0.06,1.5712,0.0325,0.0012,6787.157204840494,78.13355402871844,95.11910925235287,477.57524826099547,32.425562694792774,84.41681677451544,2.743765670554095
0.08,1.6633,0.0372,-0.0013,7151.924401627274,82.79084710291,100.78885734267305,490.39293577546164,35.813904236340555,92.43730744116259,2.742570084336368
0.1,1.786,0.0386,-0.0014,4333.048795962465,86.55455999697058,105.37076869196419,420.0359783131216,38.61673027401646,98.32863895325488,2.7087192844687618
0.12,1.8999,0.0342,-0.0015,2820.1237442284314,88.67048997182688,107.94668344396317,362.6784288770358,40.57809019783541,101.40949311453458,2.6416202162278526
0.14,1.9996,0.0325,-0.0013,2154.424640565752,90.8524592815441,110.60299390796673,332.24533104871836,42.48773173721193,104.78568686346038,2.5985376009879255
0.16,2.1102,0.0326,-0.0023,1795.140005422045,93.30914047007643,113.59373622444087,314.4117019912892,44.449086513964055,108.47268588038013,2.5668870999713445
0.18,2.2038,0.0325,-0.0009,1546.4998718165318,95.39551554238874,116.13367109508195,300.6329207677743,46.2047571682263,111.74497694606757,2.5400620718869518
0.2,2.3115,0.033,-0.0019,1372.0758949874282,97.60565234169073,118.82427241597134,290.5716005724126,47.9668876586478,115.0323445013549,2.5150075892502968
0.22,2.4235,0.0341,-0.0016,1251.1605982855513,99.87427781375783,121.58607733848781,283.6787185599605,49.72671121889993,118.38471727349724,2.4943584072738316
0.24,2.5193,0.0379,-0.0014,1226.4403441347847,102.59280663214508,124.89559068261143,284.9189009453646,51.68064274878596,122.72859657883154,2.496440663369303
0.26,2.6368,0.0417,-0.0014,1195.3936786707227,105.3409157210475,128.24111479084044,285.3837836915949,53.61506312729733,126.84742947460717,2.492350846787194
0.28,2.845,0.0623,-0.0011,1451.51591646008,111.83149032148566,136.1426838696347,313.7276603775311,57.208177244297936,136.24933529496818,2.549272538731477
0.3,3.1272,0.0639,-0.001,1301.4885067541004,114.95190874982733,139.94145413022457,304.45460604451927,59.2402002251701,139.2036735277855,2.4983928055479807
0.32,3.3582,0.0666,0.0001,1212.993010078369,117.77022407465786,143.3724466995835,299.51294762220977,61.14447526085357,142.3336341726816,2.4659939919383005
0.34,3.7618,0.0754,-0.0023,1173.8444974926676,122.46230314958332,149.08454296471012,300.2959454340959,63.86277190391325,147.00771410473695,2.4302130165423006
0.36,3.8828,0.0811,0.0068,1168.1075031630303,124.88998078126346,152.03997660327727,302.2414558951852,65.57760207850185,150.6040574086191,2.4308091315577736
0.38,4.2693,0.0816,0.0103,1054.2549181560987,127.76549707154773,155.54060513057985,293.84304795146386,67.52106861869974,152.9077033685394,2.374508328799051
0.4,4.6102,0.0811,-0.004,960.6363677236399,130.09860374078383,158.3809089018238,286.32294163420096,69.21733559734648,154.86924121931352,2.32588812291114
0.42,4.8011,0.0722,-0.0023,829.1373633676228,130.0643536797503,158.3392131753482,271.92787181776805,69.89607382273903,154.48758461949373,2.26968275631046
0.44,4.8483,0.0696,-0.0062,780.8546240104065,130.50125284853345,158.8710904243016,266.8308342603013,70.69018525449917,155.5843271039221,2.2539530364946323
0.46,4.9473,0.0639,-0.0071,706.0629207765966,130.41401373064636,158.7648862807869,257.7249974951073,71.27054813486548,155.62914209375953,2.2191850203279446
0.48,5.0502,0.0582,-0.0064,637.1020214180525,130.18395412941794,158.48481372276967,248.6971742690497,71.77412883212496,155.4383795006025,2.182598009388405
0.5,5.1859,0.0576,-0.006,608.9130652863356,131.18660169140858,159.70542814606262,245.7710954141756,72.80835622481501,156.8714056136878,2.163881114698829
0.52,5.3494,0.0597,-0.0053,600.1139745103526,132.90489946431757,161.79726891308226,245.99715657490268,74.15638535298375,159.21160554183717,2.1541788608509402
0.54,5.5601,0.0627,-0.0057,594.74338574482,134.9581066097426,164.29682543794752,246.92843390859508,75.66384184542771,161.81313356034826,2.1433139166095536
0.56,5.694,0.0656,-0.0049,594.204367299959,136.6863036909909,166.40071753685854,248.2907318325482,76.98342479410198,164.30051116087904,2.140560816738145
0.58,5.8279,0.0657,-0.0041,576.528313293766,137.73603470500385,167.6786509452221,246.68209243099142,78.0085978842131,165.82703107096677,2.1268282898236537
0.6,5.9497,0.0695,-0.0034,582.6556365613302,139.57551957547645,169.91802383101484,249.06022337649736,79.35163857866046,168.50830489985358,2.1289356017517265
0.62,6.0032,0.072,-0.0021,584.9741218660151,140.8709872109692,171.49511486552774,250.47555758682267,80.41710506331502,170.70573435481643,2.132800738758841
0.64,5.9803,0.0739,-0.0022,588.4086158527685,141.77117342578586,172.59099373573932,251.7436555732458,81.26086705727313,172.6612241952664,2.142037589495001
0.66,5.9089,0.0749,-0.0021,589.7532398499785,142.29664926752443,173.23070345611671,252.4183745231131,81.90869075709979,174.29950612292572,2.15293822798782
0.68,5.8058,0.0751,-0.002,588.7526160032043,142.52191351669651,173.50493819423926,252.5187350137935,82.40044436467434,175.658949606915,2.164379568581788
