Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.0155,0.0,0.0038,,,,,,,
0.01,0.0387,0.0,0.0298,,,,,,,
0.02,0.2322,0.0,0.0145,,,,,,,
0.03,0.2051,0.0011,0.0069,4975.704578119488,37.83770425318166,46.063292134308114,345.278956955859,15.059695120664221,44.932546022384564,3.2976647139595525
0.04,0.2593,0.0022,0.0032,,,,,,,3.2976647139595525
0.05,0.2554,0.0044,0.0017,7356.034912257745,45.19438398227411,55.019250065377186,409.7275186635626,20.09915803419836,61.32837381252016,3.3913458782859753
0.06,0.2747,0.0088,0.0049,,,,,,,3.3913458782859753
0.07,0.3134,0.0176,0.0082,7001.787934635244,53.41068331464534,65.02170142652477,419.47727301679447,25.5018028770521,80.0861357389495,3.5668862374004213
0.08,0.387,0.0181,0.0059,,,,,,,3.5668862374004213
0.09,0.4489,0.0185,0.0017,5073.532231755577,60.286628479969494,73.39241727996287,397.2284987970592,28.918917830250123,86.1274010048946,3.3626755773107946
0.1,0.4992,0.0185,-0.0135,,,,,,,3.3626755773107946
0.11,0.6037,0.0208,-0.0129,4177.997948624195,66.77404371939991,81.29014018013902,389.28083772639224,32.22274211766986,92.2058371042439,3.212410738680403
0.12,0.6733,0.0241,-0.0122,,,,,,,3.212410738680403
0.13,0.7275,0.0267,-0.0092,3834.286110233719,72.24868847235291,87.95492509677746,389.3555647651061,35.39960868830134,99.49733573803692,3.160318277808875
0.14,0.7662,0.029,-0.0028,,,,,,,3.160318277808875
0.15,0.8242,0.0315,-0.0053,3527.3344081237774,76.4520405308536,93.07204934190874,386.03987352645464,38.02241212548732,105.50422636307714,3.125852717933296
0.16,0.9481,0.0348,-0.0038,,,,,,,3.125852717933296
0.17,0.9945,0.0379,-0.0023,3334.6134660801727,81.96433963801876,99.78267434193587,389.88408556794985,41.07378892526732,111.70399491474144,3.058833613985209
0.18,1.0332,0.0418,-0.0078,,,,,,,3.058833613985209
