Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.0809,0.0,-0.0006,,,,,,,
0.01,0.464,0.0,-0.0009,,,,,,,
0.02,0.611,0.0,-0.0015,,,,,,,
0.03,0.7349,0.0035,-0.0013,3489.513261337117,53.30306156258546,64.89068364140839,338.04716092519044,19.922876697640408,52.72424478125826,2.7542228742002566
0.04,0.8316,0.007,-0.0068,,,,,,,2.7542228742002566
0.05,0.9012,0.014,-0.0069,7175.827576438225,64.22509746517103,78.18707517499082,468.68370360623834,26.5310453240218,71.95508456065902,2.884078971438775
0.06,1.0096,0.0281,-0.007,,,,,,,2.884078971438775
0.07,1.0444,0.0562,-0.006,9943.630406642022,76.5264159051667,93.16259327585512,567.5824624817906,33.39642818426034,93.96689908588257,3.1327217040359625
0.08,1.0793,0.0644,-0.0049,,,,,,,3.1327217040359625
0.09,1.1218,0.0667,-0.003,7795.911466538176,81.2647366466069,98.93098374369538,529.6210080455379,36.701812110919995,102.44454618639989,3.1358705985662265
0.1,1.1799,0.0676,-0.0032,,,,,,,3.1358705985662265
0.11,1.1992,0.0679,-0.0019,6245.977563914639,84.63716037441108,103.03654306450045,496.68682240132466,39.24014233383965,108.08339389888141,3.1000067876649693
0.12,1.2147,0.0678,-0.0028,,,,,,,3.1000067876649693
0.13,1.2302,0.0677,-0.0034,5237.650852986406,86.87058935554454,105.75550008501074,470.07811809676707,41.2467218992295,112.72747280358666,3.0835886049550227
0.14,1.234,0.0675,-0.0057,,,,,,,3.0835886049550227
0.15,1.2186,0.0646,-0.0057,4455.779032500733,87.92344277449884,107.03723468199858,444.5989724032613,42.69573566671182,116.16530685772709,3.076474909181172
0.16,1.2147,0.0631,-0.0064,,,,,,,3.076474909181172
0.17,1.2031,0.0616,-0.0073,3876.0758488081015,88.7212441769085,108.00847117188862,423.4249190356376,43.95226604830117,119.15247227418051,3.071282344617056
0.18,1.1953,0.0597,-0.0067,,,,,,,3.071282344617056
0.19,1.1799,0.0567,-0.006,3370.426963460214,88.9761403917729,108.31877960737572,402.6408839244404,44.89566687725345,121.22211823324045,3.0606785716564455
0.2,1.1644,0.0549,-0.0044,,,,,,,3.0606785716564455
0.21,1.1412,0.0499,-0.0019,2908.8776632372433,88.5174468525682,107.76037008138738,380.9592725379859,45.45662901990118,122.2527916229734,3.046829840985728
0.22,1.1257,0.0476,-0.0019,,,,,,,3.046829840985728
0.23,1.1063,0.0454,-0.0017,2578.575014762627,88.27034608228514,107.45955175234714,363.95867731124866,46.05019744228722,123.54319207978743,3.040830863175797
0.24,1.0947,0.0439,-0.0011,,,,,,,3.040830863175797
0.25,1.0909,0.0432,-0.0015,2349.5604980033218,88.57613709585999,107.83181907322087,351.9422100734269,46.84155759898337,125.35194392125308,3.036395731040594
0.26,1.087,0.0413,-0.0015,,,,,,,3.036395731040594
0.27,1.0793,0.0367,-0.0015,2017.4063171424968,88.10206534456584,107.25468824555843,332.6529582503968,47.138602853574795,125.12573114624061,3.0010184898835814
0.28,1.0676,0.0368,-0.0015,,,,,,,3.0010184898835814
0.29,1.0522,0.036,-0.0017,1914.254336719059,88.2811022119697,107.47264617109354,326.33240252159123,47.832130888547326,127.06598323600663,3.0115536077230307
0.3,1.0367,0.0358,-0.0017,,,,,,,3.0115536077230307
0.31,1.0173,0.0348,-0.0017,1791.3871678231199,88.15229278418381,107.31583469378899,317.5766840145547,48.3548581427948,128.62775465376265,3.0234301654021136
0.32,0.9709,0.0332,-0.0016,,,,,,,3.0234301654021136
0.33,0.9593,0.0332,-0.0015,1674.513234152485,87.42207832828379,106.42687796486722,307.7330695692593,48.59824646858171,129.8249595549031,3.047145838804162
0.34,0.9477,0.0322,-0.0015,,,,,,,3.047145838804162
0.35,0.9477,0.031,-0.0014,1550.3411736854944,87.38401170174863,106.38053598473748,299.19028518057144,49.03344044823104,130.59103242927992,3.0374071697679184
0.36,0.9424,0.0303,-0.0013,,,,,,,3.0374071697679184
0.37,0.9402,0.0293,-0.0013,1447.3173922120523,87.4715255051808,106.4870745280462,291.9018703055419,49.50757229502931,131.46477790778098,3.028282757015682
0.38,0.941,0.0281,-0.0013,,,,,,,3.028282757015682
0.39,0.9419,0.0281,-0.0013,1362.6116870590965,87.80654357970072,106.8949226187661,286.0391550106604,50.07639991235938,132.5069196177534,3.0169529837230837
0.4,0.9516,0.0282,-0.0013,,,,,,,3.0169529837230837
0.41,0.9709,0.0282,-0.0013,1294.9517090406223,88.94597845271612,108.28206072504572,281.95726060658717,51.014723759333386,134.28625012649985,2.999527061314574
0.42,0.998,0.0285,-0.0013,,,,,,,2.999527061314574
0.43,1.0173,0.0284,-0.0014,1214.3306269367283,90.40549753665918,110.05886656636771,276.64336541174475,52.07390402119353,136.08610429443993,2.97309228217002
0.44,1.0328,0.0283,-0.0015,,,,,,,2.97309228217002
0.45,1.087,0.0281,-0.0015,1113.5006365510926,92.10968525401539,112.13352987445352,269.4515176496544,53.19497152364528,137.53791665331076,2.930566337018513
0.46,1.1179,0.0281,-0.0016,,,,,,,2.930566337018513
0.47,1.1528,0.0281,-0.0016,1036.6627303723044,93.73783310258294,114.1156229074923,263.8883787582053,54.29954912272532,139.11991844952777,2.895158858075917
0.48,1.1992,0.0281,-0.0015,,,,,,,2.895158858075917
0.49,1.2418,0.0281,-0.0015,957.8425033664296,95.66137853877912,116.45733039503546,258.0288535194254,55.52369964009042,140.67183980218903,2.8503802987998346
0.5,1.2805,0.0281,-0.0015,,,,,,,2.8503802987998346
0.51,1.3385,0.0277,-0.0015,878.8741020694982,97.48748091327123,118.68041154659106,251.61198251966638,56.6867030640203,141.9169784119443,2.8018400486301713
0.52,1.3617,0.0269,-0.0015,,,,,,,2.8018400486301713
0.53,1.4159,0.0262,-0.0015,796.973067986286,98.62176731698824,120.06128195111613,243.75717244666978,57.49554747647456,142.33062597276125,2.754918891967836
0.54,1.4914,0.0252,-0.0011,,,,,,,2.754918891967836
0.55,1.5668,0.0236,-0.0016,684.3209526124205,100.22118009260704,122.00839315621728,232.01179428150482,58.43489930351442,141.83818869854164,2.6701466884643152
0.56,1.6287,0.0218,-0.0018,,,,,,,2.6701466884643152
0.57,1.6713,0.0199,-0.0021,581.372730522726,100.57245366633063,122.43603055031556,219.13073535253716,58.73211949514776,140.05467061786717,2.5938116056807425
0.58,1.7139,0.0183,-0.0021,,,,,,,2.5938116056807425
0.59,1.741,0.0177,-0.0023,520.2333579520271,100.87184671976524,122.800509050149,210.87278315789735,59.07061417812116,139.1886266940529,2.5446601660399635
0.6,1.7719,0.0177,-0.0023,,,,,,,2.5446601660399635
0.61,1.7951,0.0177,-0.0023,501.5460459651315,101.85784508581088,124.00085488707411,208.90549460198025,59.88389819976897,140.39931350626296,2.5266141363557217
0.62,1.8067,0.0178,-0.0023,,,,,,,2.5266141363557217
0.63,1.8145,0.0183,-0.0024,498.5898690982585,102.72539800097327,125.05700626205441,209.11014423983121,60.68466240386077,142.1760216464892,2.5272560256057277
0.64,1.8184,0.0189,-0.0024,,,,,,,2.5272560256057277
0.65,1.8377,0.02,-0.0025,511.14113612856676,104.06883100029904,126.69248991340753,211.9463122830928,61.78012325423668,144.9827610618981,2.5386332067797936
0.66,1.8454,0.0201,-0.0025,,,,,,,2.5386332067797936
0.67,1.8609,0.0201,-0.0025,500.1867913717733,104.73959430441812,127.50907132711771,210.82492937846047,62.441310321975116,146.2069839904958,2.5322743402986556
0.68,1.8687,0.0201,-0.0027,,,,,,,2.5322743402986556
0.69,1.888,0.0201,-0.0027,487.9244391514944,105.39899758792058,128.311823150512,209.47448043867152,63.08519205529268,147.31483292716703,2.5237116138643914
0.7,1.8996,0.0201,-0.0028,,,,,,,2.5237116138643914
0.71,1.9112,0.0199,-0.0028,474.21143345895155,105.92487320696875,128.9520195563098,207.76999154874238,63.64738030161437,148.20425854895615,2.514339526584538
0.72,1.9035,0.0198,-0.0027,,,,,,,2.514339526584538
0.73,1.9074,0.0199,-0.0027,467.2614121346913,106.25180946023995,129.35002890811822,206.91093106755702,64.1224340472093,149.24734294501414,2.515517392011173
0.74,1.9228,0.0199,-0.0025,,,,,,,2.515517392011173
0.75,1.9383,0.02,-0.0025,457.51925006885216,106.95803084287252,130.20977667827958,205.90099193253226,64.78268848049886,150.38726800998163,2.5070784340332324
0.76,1.9654,0.0201,-0.0023,,,,,,,2.5070784340332324
0.77,1.9654,0.0204,-0.0024,452.41755936267515,107.74098763340417,131.16294146675293,205.65192927458182,65.4965592318404,151.79776165510398,2.5030990417758328
0.78,2.0312,0.0208,-0.0024,,,,,,,2.5030990417758328
0.79,2.0544,0.0209,-0.0024,441.72708405211984,109.14801670186883,132.8758464196664,204.9927807589972,66.52071935844033,153.3177000697974,2.482069534657996
