Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.52,4.526,0.0924,0.0024,867.4013119597474,135.8872992303026,165.42801645428142,283.84234859437987,75.06550684143441,168.30547554658767,2.3732680858635495
0.53,4.469,0.0906,0.0002,,,,,,,2.3732680858635495
0.54,4.432,0.0893,0.0,840.3704408680851,135.57557139764705,165.04852170148337,280.51466194009964,75.41440754379546,169.1417830345929,2.3765798392293274
0.55,4.461,0.0857,0.0002,,,,,,,2.3765798392293274
0.56,4.493,0.0831,0.0004,775.525568433185,135.43824652450402,164.8813435950484,272.73857688917315,75.87631376541674,169.13295193782915,2.3483047097327012
0.57,4.526,0.0813,0.0006,,,,,,,2.3483047097327012
0.58,4.591,0.079,0.0008,724.8518977886757,135.7513977032936,165.2625711170531,266.7362233813005,76.5364834023622,169.54956255395984,2.3212753756865387
0.59,4.664,0.076,0.0008,,,,,,,2.3212753756865387
0.6,4.725,0.0724,0.0008,658.5070895331085,135.65247180857082,165.14213959304277,258.0822621047684,77.02222010425601,169.11752288825087,2.2801632046927853
0.61,4.795,0.0705,0.0008,,,,,,,2.2801632046927853
0.62,4.835,0.0702,0.0008,625.9178113549145,136.22486175899203,165.83896214138164,254.13482994111723,77.78606208092783,169.87255204550075,2.257906076740873
0.63,4.86,0.0701,0.001,,,,,,,2.257906076740873
0.64,4.864,0.0689,0.001,606.7033671683689,136.60886580564642,166.30644532861305,251.77929898947954,78.42149634635119,170.83448393275904,2.2493047240058384
0.65,4.811,0.0675,0.001,,,,,,,2.2493047240058384
0.66,4.733,0.0664,0.001,592.4941773203783,136.03780564497248,165.6112416547491,249.34181971490963,78.54357129799871,171.30980926778884,2.256171601267734
0.67,4.648,0.0652,0.0008,,,,,,,2.256171601267734
0.68,4.542,0.065,0.0008,589.6682065882475,135.39573366958942,164.82958881515233,248.42864883594038,78.59061658311612,172.07860451509168,2.275638489646489
0.69,4.428,0.0646,0.0008,,,,,,,2.275638489646489
0.7,4.322,0.0639,0.0008,591.3345457204716,134.61763142602098,163.88233390993858,248.02815804884835,78.5507353752512,172.89750982115018,2.3013694118874826
0.71,4.229,0.0633,0.0008,,,,,,,2.3013694118874826
0.72,4.135,0.0628,0.0006,591.0198446961128,133.92515122161885,163.03931453066645,247.4025394774549,78.55238606062032,173.68469466133305,2.323727778125534
0.73,4.066,0.0622,0.0004,,,,,,,2.323727778125534
0.74,3.993,0.0619,0.0004,588.8054716492392,133.44816314953007,162.45863339942792,246.66834011375903,78.66139891358112,174.51982939765264,2.341206098726666
0.75,3.952,0.0617,0.0004,,,,,,,2.341206098726666
0.76,3.924,0.0609,0.0004,580.3506237228034,133.30010147970256,162.27838441007268,245.30760332670195,78.94128886036833,175.30707229190622,2.3475516284469906
0.77,3.96,0.06,0.0004,,,,,,,2.3475516284469906
0.78,4.025,0.059,0.0004,553.5745829002261,133.8356254156926,162.93032659301707,241.8471131909464,79.59524555937621,175.77039105541328,2.3238616688940783
0.79,4.123,0.058,0.0006,,,,,,,2.3238616688940783
0.8,4.237,0.0565,0.0008,517.4906601730913,134.72809406438867,164.01681016534275,237.16737482589937,80.46245502370618,175.97381646003365,2.2815414880475755
0.81,4.347,0.0551,0.0008,,,,,,,2.2815414880475755
0.82,4.432,0.0546,0.001,488.9275135207679,135.5830689458553,165.05764915147603,233.414824695442,81.31214682307943,176.3496255201432,2.245538285428453
0.83,4.497,0.055,0.001,,,,,,,2.245538285428453
0.84,4.55,0.0558,0.001,483.77269443649476,136.8265781186158,166.5714864052714,233.5135436232068,82.31741884271047,177.96481398074795,2.23512781229461
0.85,4.591,0.0572,0.001,,,,,,,2.23512781229461
0.86,4.615,0.0581,0.001,487.6050074738434,138.0935350280708,168.1138687298253,235.02620740945082,83.30589546248837,179.98886212841575,2.2368342623203024
0.87,4.611,0.0591,0.001,,,,,,,2.2368342623203024
0.88,4.615,0.0601,0.001,493.1140171559822,138.9792050335957,169.19207569307304,236.49941789585532,84.07585889068424,181.83706941321674,2.2455394240569606
0.89,4.652,0.0611,0.001,,,,,,,2.2455394240569606
0.9,4.689,0.0621,0.001,494.47789100668643,140.17777903059263,170.65120925463452,237.5717906625374,85.02749744196565,183.67540750199086,2.2443499814812755
0.91,4.733,0.0629,0.001,,,,,,,2.2443499814812755
0.92,4.79,0.0631,0.001,489.3804919955638,141.24156747521596,171.94625605678465,237.5434241389548,85.92540538520043,185.11276814496338,2.235548830846408
0.93,4.847,0.0632,0.001,,,,,,,2.235548830846408
0.94,4.912,0.0629,0.001,477.7130972439355,142.09217154368642,172.98177405318347,236.32015251143872,86.7314432796649,186.08055732400044,2.2194350886942193
0.95,4.982,0.0628,0.0012,,,,,,,2.2194350886942193
0.96,5.063,0.0631,0.0012,467.26155698054765,143.13553150013573,174.2519513914696,235.41588665835775,87.64485041639568,187.1935208022585,2.2018571976485366
0.97,5.149,0.0632,0.0014,,,,,,,2.2018571976485366
0.98,5.263,0.0634,0.0014,455.84733499313256,144.36722794635915,175.7514079346981,234.48521377025696,88.67673323292465,188.3426527445204,2.179543706176306
0.99,5.38,0.0639,0.0016,,,,,,,2.179543706176306
1.0,5.495,0.0643,0.0016,448.65601955234183,145.8259689393479,177.5272665348583,234.277620085635,89.83688443899315,189.71555595444258,2.1569845870657467
1.01,5.609,0.0649,0.0018,,,,,,,2.1569845870657467
1.02,5.722,0.0656,0.0018,443.88018580718153,147.32117587958754,179.34751846210656,234.4859062778673,91.0119836917522,191.22248253592898,2.1375790261022805
1.03,5.95,0.066,0.002,,,,,,,2.1375790261022805
1.04,6.064,0.0664,0.002,433.41075491874733,149.02844542294332,181.42593355836578,233.9251824372906,92.3656233811907,192.54997146354137,2.10544348916912
1.05,6.182,0.0668,0.0022,,,,,,,2.10544348916912
1.06,6.296,0.0672,0.0024,427.37792641022133,150.31723810600568,182.994898563833,233.76052283398704,93.45226305846228,193.83545754812155,2.085734635784887
1.07,6.423,0.0675,0.0025,,,,,,,2.085734635784887
1.08,6.536,0.0682,0.0025,422.272890343133,151.6448441877679,184.61111466336962,233.77896690710534,94.56243882247445,195.1826649396157,2.0668347655981987
1.09,6.667,0.0693,0.0027,,,,,,,2.0668347655981987
1.1,6.793,0.0714,0.0027,425.3487610771514,153.54165725960445,186.92027840299673,235.60610170349636,95.93980105574605,197.31955539696062,2.0553597237144148
1.11,6.923,0.0724,0.0029,,,,,,,2.0553597237144148
1.12,7.053,0.0735,0.0031,424.1779346746375,155.12839835527762,188.85196321512058,236.49147853049433,97.17803692811117,199.02481823795344,2.040122786319605
1.13,7.184,0.0748,0.0031,,,,,,,2.040122786319605
1.14,7.31,0.0762,0.0033,425.36139098872536,156.8183558760691,190.90930280564933,237.85387180169846,98.45635116290114,200.91104735951404,2.0278654977932944
1.15,7.542,0.0776,0.0035,,,,,,,2.0278654977932944
1.16,7.644,0.0791,0.0035,425.2202213055946,158.7107585700118,193.2130973895796,239.16310760985363,99.88125022619217,202.8463243604855,2.0105770636990115
1.17,7.737,0.0806,0.0039,,,,,,,2.0105770636990115
1.18,7.814,0.082,0.0039,429.3134192910473,160.16028766937146,194.97774151053918,240.8262125915619,100.97673903406428,204.7146707763346,2.006803797077297
1.19,7.884,0.0836,0.0039,,,,,,,2.006803797077297
1.2,7.957,0.0848,0.0041,433.61724635431653,161.49982858817447,196.60848697690807,242.43696055806666,101.99877893858232,206.5140561176672,2.0047866100172285
1.21,8.006,0.0871,0.0041,,,,,,,2.0047866100172285
1.22,8.067,0.0881,0.0043,440.24441178009334,162.85725483685053,198.2610058883398,244.4381806341834,102.9971938466493,208.43244829763518,2.0067628441899434
1.23,8.128,0.0889,0.0043,,,,,,,2.0067628441899434
1.24,8.189,0.0898,0.0043,441.23769570267797,163.86148268721385,199.483544140956,245.2454496446429,103.85232717495025,209.8356497287755,2.0028092010764267
1.25,8.25,0.0906,0.0045,,,,,,,2.0028092010764267
1.26,8.307,0.0912,0.0045,441.3560529737204,164.7782551221635,200.59961493132948,245.84474331479615,104.66473361313194,211.13329208226207,1.998302064720454
1.27,8.372,0.0922,0.0047,,,,,,,1.998302064720454
1.28,8.498,0.0931,0.0047,441.2977403564757,165.96339082419453,202.0423888294542,246.63315617351563,105.64930069339512,212.5809189186629,1.9900703826343271
1.29,8.559,0.0942,0.0047,,,,,,,1.9900703826343271
1.3,8.616,0.0952,0.0049,443.5828704883409,167.01573712287654,203.3235060626323,247.6956982159938,106.51357489383045,214.058012597512,1.987785826475086
1.31,8.673,0.0962,0.0049,,,,,,,1.987785826475086
1.32,8.714,0.097,0.0051,445.36960722329013,167.94734478373965,204.45763712803088,248.5833034054422,107.30766822491472,215.4283699613762,1.986049801664814
1.33,8.751,0.0981,0.0051,,,,,,,1.986049801664814
1.34,8.779,0.0991,0.0051,448.7784708488657,168.86394229350606,205.5734949660074,249.7190377135549,108.0645271108618,216.86443637123048,1.987449014637075
1.35,8.799,0.1006,0.0051,,,,,,,1.987449014637075
1.36,8.807,0.1013,0.0051,453.2707106909127,169.71157667922677,206.60539769644998,250.97058611509456,108.75831113374907,218.3061920791203,1.9916201346855027
1.37,8.807,0.1019,0.0051,,,,,,,1.9916201346855027
1.38,8.82,0.1025,0.0051,455.0941717831249,170.304360439499,207.327047491564,251.5940946215662,109.33060871567805,219.45209656920161,1.9940103235329718
1.39,8.844,0.103,0.0053,,,,,,,1.9940103235329718
1.4,8.864,0.1038,0.0053,456.46939494664264,170.98194304871936,208.15193066800617,252.21616869915914,109.96246858170808,220.62171920370162,1.9944968442220425
1.41,8.889,0.1044,0.0053,,,,,,,1.9944968442220425
1.42,8.897,0.1051,0.0053,458.076754301555,171.6303903476989,208.94134477111172,252.8525156263006,110.57019747251502,221.77953174596414,1.99571845859765
1.43,8.917,0.1058,0.0053,,,,,,,1.99571845859765
1.44,8.921,0.1065,0.0053,460.15349666667385,172.2747138570358,209.72573860856534,253.56007257019098,111.16604706405731,222.95333606554593,1.9977953290721961
1.45,8.934,0.107,0.0053,,,,,,,1.9977953290721961
1.46,8.942,0.1071,0.0053,459.9839733944157,172.74142462372922,210.29390823758342,253.7736698559011,111.68299061133487,223.90009386945698,1.9979404083938694
1.47,8.954,0.1072,0.0055,,,,,,,1.9979404083938694
1.48,8.974,0.1075,0.0055,458.9999541735756,173.18738125505698,210.83681196267807,253.84465974371153,112.19860979870586,224.78698724806225,1.9968054499006493
1.49,9.011,0.1081,0.0055,,,,,,,1.9968054499006493
1.5,9.117,0.1086,0.0057,457.5434884308706,174.01985359264202,211.85025654756421,254.15638528372006,112.97016160380049,225.8767996081957,1.9900014470163192
1.51,9.19,0.1091,0.0057,,,,,,,1.9900014470163192
1.52,9.263,0.1095,0.0061,455.5221025339739,174.8082441792598,212.81003639214237,254.34676740163678,113.72447797277894,226.90495559697925,1.9826073192696207
1.53,9.32,0.11,0.0061,,,,,,,1.9826073192696207
1.54,9.369,0.1108,0.0061,455.50893078332183,175.58742858659596,213.75860871411683,254.84630359830547,114.43772352314525,228.02538444034388,1.978983395133638
1.55,9.41,0.1117,0.0063,,,,,,,1.978983395133638
1.56,9.455,0.1136,0.0063,459.97728058873474,176.6262248450913,215.0232302461981,256.2573212798981,115.23863983128051,229.52994743076385,1.9804825697092858
1.57,9.499,0.1143,0.0065,,,,,,,1.9804825697092858
1.58,9.548,0.1154,0.0067,461.5315364037883,177.46668190757208,216.04639536573993,257.05375167926445,115.96180384378196,230.7587115492166,1.9789717331513588
1.59,9.589,0.1165,0.0067,,,,,,,1.9789717331513588
1.6,9.634,0.1175,0.0067,464.00088221664885,178.34707258151724,217.1181753166297,258.02539501773583,116.69291200845848,232.05300825270305,1.978638600054123
1.61,9.691,0.1185,0.0069,,,,,,,1.978638600054123
1.62,9.752,0.1137,0.0069,450.29560898918857,178.08794141082728,216.8027112827463,255.558709654043,116.98242162804048,231.81162310117477,1.9617835950059888
1.63,9.862,0.1003,0.0071,,,,,,,1.9617835950059888
1.64,9.906,0.098,0.0071,404.77412851838665,175.1823712911786,213.2654954849131,245.7880666428232,116.20519282102198,228.109979982012,1.91049661007857
1.65,9.927,0.0983,0.0073,,,,,,,1.91049661007857
1.66,9.959,0.0988,0.0075,404.9470614702956,175.73039761564573,213.93265796687305,246.14518943453731,116.7658280116331,229.06160577535383,1.909481985110611
1.67,9.984,0.0995,0.0075,,,,,,,1.909481985110611
1.68,9.992,0.1002,0.0075,407.0349666453358,176.3795901333843,214.7229792928157,246.89783347784535,117.34802196569483,230.18299441430182,1.9113578392911108
1.69,7.745,0.1009,0.0073,,,,,,,1.9113578392911108
1.7,9.475,0.1013,0.0075,418.044912051603,175.90000949831898,214.13914199795354,248.15394570673246,116.94337261106412,231.11027090119248,1.946890376333045
1.71,9.687,0.102,0.0073,,,,,,,1.946890376333045
1.72,9.796,0.1024,0.0067,414.10810173637094,177.03731267408938,215.5236849945436,248.3371999982788,117.9941976516499,232.17807589208655,1.929518128763587
1.73,9.866,0.1027,0.0061,,,,,,,1.929518128763587
1.74,9.906,0.1026,0.0053,411.68020117548997,177.54780445106556,216.14515324477549,248.24848751512474,118.58372912964711,232.93648608239894,1.9232305987471694
1.75,9.967,0.1023,0.0047,,,,,,,1.9232305987471694
1.76,10.077,0.1014,0.0043,404.69135431582777,177.83993620962357,216.50079190736784,247.24553398648985,119.1382444098255,233.2835125337735,1.9094839257303833
1.77,10.28,0.1007,0.0039,,,,,,,1.9094839257303833
1.78,10.394,0.1004,0.0035,396.0857010919103,178.41376964064912,217.19937173644243,246.2150914854833,119.94860249107988,233.7037013606047,1.8877890236741175
1.79,10.495,0.1002,0.0031,,,,,,,1.8877890236741175
1.8,10.572,0.1005,0.0025,392.67527729934693,178.98639333310956,217.89647884030728,246.02569017173815,120.6262961087512,234.4250677383269,1.877681249829882
1.81,10.637,0.1009,0.0024,,,,,,,1.877681249829882
1.82,10.678,0.1019,0.0024,393.6432499194196,179.7418803906677,218.8162022147259,246.70130847412358,121.31057859651064,235.52189439509507,1.8754182633266043
1.83,10.698,0.102,0.0022,,,,,,,1.8754182633266043
1.84,10.69,0.1017,0.0022,392.06556811527855,179.95783381476164,219.079102035362,246.51111245038817,121.67955322918978,236.11567717817778,1.8741856347296597
1.85,10.674,0.1015,0.002,,,,,,,1.8741856347296597
1.86,10.642,0.1017,0.002,391.88127964589256,180.1203597844058,219.2769597375375,246.5011376225659,121.96673813689826,236.7544912002535,1.8769380523671457
1.87,10.609,0.1019,0.002,,,,,,,1.8769380523671457
1.88,10.597,0.1023,0.0018,393.1290289415038,180.42777610089092,219.65120568804116,246.84524614498187,122.31500157616145,237.57015299444532,1.8811647597079502
1.89,10.593,0.1025,0.0018,,,,,,,1.8811647597079502
1.9,10.609,0.1026,0.0018,392.7901862016113,180.7561934085247,220.0510180625518,246.95253008442506,122.72517943071173,238.29973768042606,1.8812871221910847
1.91,10.621,0.1031,0.0018,,,,,,,1.8812871221910847
1.92,10.629,0.1035,0.0018,393.79623956762833,181.23817531044568,220.63777863880347,247.4069557931659,123.20562048237979,239.20665362730514,1.8825675555498342
1.93,10.613,0.1039,0.0018,,,,,,,1.8825675555498342
1.94,10.589,0.1038,0.0018,394.22542778610176,181.47446620442008,220.92543711842447,247.5607928653926,123.52367294726677,239.91818962040938,1.8856814797553145
1.95,10.552,0.1037,0.0018,,,,,,,1.8856814797553145
1.96,10.475,0.103,0.0018,393.084051328372,181.3208254149561,220.73839615733786,247.13258496352583,123.6040443107711,240.2804964081938,1.890146517792038
1.97,10.386,0.1025,0.0016,,,,,,,1.890146517792038
1.98,10.28,0.1018,0.0014,392.18514646370045,180.9228705895572,220.25392941337398,246.536967908241,123.49825466516657,240.49829883265755,1.8983791715928562
1.99,10.199,0.1012,0.0014,,,,,,,1.8983791715928562
2.0,10.041,0.1007,0.0014,392.216192955172,180.45298868351452,219.68189926688726,246.03173897446956,123.31374607263979,240.72839763347702,1.909747771736141
2.01,9.943,0.1002,0.0012,,,,,,,1.909747771736141
2.02,9.854,0.0998,0.0012,391.98009558877936,180.110455722036,219.2649026181308,245.59280248726756,123.22917671052164,241.02015153989947,1.918753294873073
2.03,9.764,0.0992,0.0008,,,,,,,1.918753294873073
2.04,9.674,0.0986,0.0006,390.91302766251295,179.69696580166362,218.76152358463398,244.96156415490017,123.11587880783581,241.20909083146194,1.9266744761738226
2.05,9.597,0.0977,0.0004,,,,,,,1.9266744761738226
2.06,9.475,0.0968,0.0002,388.6494067831124,179.0870736289973,218.0190461570402,243.97318202603844,122.8932338161638,241.1896375227614,1.9342891786758094
2.07,9.341,0.0949,-0.0002,,,,,,,1.9342891786758094
2.08,9.219,0.0944,-0.0004,385.7717176775376,178.19484164522794,216.93285069853837,242.6498286567168,122.48321432209463,240.9432691687951,1.944115691278325
2.09,9.105,0.0941,-0.0006,,,,,,,1.944115691278325
2.1,8.999,0.0942,-0.0008,387.95575247965024,177.88795097449844,216.5592446646068,242.64083789232672,122.36155406253155,241.41757978712985,1.9582930274093335
2.11,8.824,0.0943,-0.0008,,,,,,,1.9582930274093335
2.12,8.718,0.0946,-0.001,392.80674897940423,177.5626202284132,216.16318984328564,243.0513704952087,122.16820283007299,242.07372926331402,1.978848204082732
2.13,8.604,0.0954,-0.0012,,,,,,,1.978848204082732
2.14,8.494,0.0961,-0.0012,399.69131391064894,177.59333576829022,216.20058267444026,244.08351207258707,122.18870390695568,243.09941355264152,1.9991048873519266
2.15,8.376,0.096,-0.0014,,,,,,,1.9991048873519266
2.16,8.287,0.095,-0.0012,399.5960036143858,177.02979177218106,215.51452911395955,243.49703842678014,121.95405404021255,243.2633949744936,2.0110063436309176
2.17,8.181,0.094,-0.0014,,,,,,,2.0110063436309176
2.18,8.087,0.0924,-0.0014,395.43983909973144,176.11033174770225,214.3951864754636,241.96218688085955,121.5572576167394,242.90934986464453,2.0182905985225426
2.19,8.006,0.0917,-0.0012,,,,,,,2.0182905985225426
2.2,7.924,0.0911,-0.0012,394.04269957103935,175.57285385701732,213.74086556506458,241.18880743742025,121.36664782605331,242.98657064304834,2.0268411450912422
2.21,7.847,0.0907,-0.001,,,,,,,2.0268411450912422
2.22,7.79,0.0902,-0.001,393.19147317316987,175.1941749569188,213.27986516494462,240.63517949635974,121.27393974371999,243.19872009979179,2.0345393346267566
2.23,7.733,0.0901,-0.001,,,,,,,2.0345393346267566
2.24,7.705,0.0898,-0.001,392.7807804010747,175.0600388321944,213.11656901310624,240.35378183352339,121.33999386492641,243.5906113442296,2.0400246609931894
2.25,7.603,0.0898,-0.001,,,,,,,2.0400246609931894
2.26,7.501,0.0897,-0.001,395.4751979426521,174.65220012278263,212.6200697146919,240.35626406291888,121.15989873850184,244.05521375659015,2.0561130347634076
2.27,7.383,0.0894,-0.0012,,,,,,,2.0561130347634076
2.28,7.281,0.0893,-0.0012,397.7713040281232,174.09934184999352,211.9470248608617,240.17690615153205,120.89264791080794,244.403924333386,2.073075443879772
2.29,7.196,0.089,-0.0012,,,,,,,2.073075443879772
2.3,7.131,0.0886,-0.0012,397.9133235241297,173.66379284366417,211.416791287939,239.74358980036362,120.74490751332978,244.65640787766375,2.0836369802687993
2.31,7.057,0.0883,-0.0012,,,,,,,2.0836369802687993
2.32,7.005,0.0871,-0.0012,395.37385449638293,173.1003111328335,210.7308135530147,238.77121952400256,120.55459316661941,244.61697765032707,2.08985602503138
2.33,6.956,0.0865,-0.0012,,,,,,,2.08985602503138
2.34,6.927,0.0859,-0.001,392.67890802571094,172.74939070910216,210.30360608064612,237.94498257718095,120.50908001352119,244.68678406129436,2.0929091169237712
2.35,6.919,0.0853,-0.001,,,,,,,2.0929091169237712
2.36,6.943,0.0847,-0.0008,388.0747327512125,172.69398682118245,210.2361578692656,237.0435372929514,120.69366482048326,244.770336289874,2.0876716744206707
2.37,6.984,0.0843,-0.0006,,,,,,,2.0876716744206707
2.38,7.037,0.084,-0.0004,383.3587073977888,173.00024935108377,210.60899921001504,236.41400601515275,121.12818372127892,245.05338199414174,2.077209506034871
2.39,7.106,0.0841,0.0,,,,,,,2.077209506034871
2.4,7.159,0.0843,0.0002,380.9441088741805,173.62916613474076,211.37463703359745,236.4253513379539,121.74719865352374,245.71784157137068,2.0676844270148975
2.41,7.204,0.0842,0.0002,,,,,,,2.0676844270148975
2.42,7.228,0.0841,0.0002,378.233922881696,173.96756708489872,211.78660340770278,236.15287500177908,122.1729822392841,246.17574263332804,2.061185878366857
2.43,7.237,0.0834,0.0004,,,,,,,2.061185878366857
2.44,7.228,0.0827,0.0004,373.5774816717156,173.79497573240735,211.57649219597417,235.14158895860186,122.28234673885616,246.1511289577216,2.0566459308497342
2.45,7.216,0.0822,0.0004,,,,,,,2.0566459308497342
2.46,7.2,0.0819,0.0006,371.07650835813774,173.68453648671877,211.44204441861416,234.536865765244,122.39290026944914,246.3414566907302,2.056392099242758
2.47,7.216,0.0815,0.0008,,,,,,,2.056392099242758
2.48,7.232,0.081,0.001,367.23643989768186,173.72437197144973,211.4905397913301,233.83121216007459,122.63455484561752,246.50038129885468,2.0507131958004545
2.49,7.257,0.0808,0.001,,,,,,,2.0507131958004545
2.5,7.277,0.0807,0.0012,364.8270948830574,173.95311674253375,211.76901168656286,233.51786436046368,122.98065188679587,246.8940277562945,2.045933211283326
2.51,7.273,0.0804,0.0012,,,,,,,2.045933211283326
2.52,7.269,0.08,0.0014,362.28694433714736,173.9197691674606,211.72841463864768,232.96812181468573,123.14477642221178,247.11021757237262,2.044266849479408
2.53,7.232,0.0791,0.0014,,,,,,,2.044266849479408
2.54,7.204,0.0784,0.0016,358.3082062392925,173.47889754331263,211.19170135707625,231.84269786649003,123.04966702487638,246.93907629040828,2.0443385031098997
2.55,7.184,0.0776,0.0016,,,,,,,2.0443385031098997
2.56,7.192,0.0772,0.0016,354.5035584662692,173.29373730722182,210.96628889574833,230.9538742338296,123.13091960847649,246.9308795288358,2.041243151194494
2.57,7.2,0.0766,0.0018,,,,,,,2.041243151194494
2.58,7.245,0.0762,0.002,350.1679746841429,173.3470879962964,211.0312375607087,230.16924293105575,123.39452542310383,247.01195410195734,2.0333059734776158
2.59,7.265,0.0759,0.002,,,,,,,2.0333059734776158
