Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.02,2.127,0.0061,0.0029,1362.144441888495,64.04282418050889,77.96517726322821,240.04466467900218,21.72126213019855,51.551190874165194,2.2468312929158607
0.04,3.103,0.0061,0.0029,884.5341319804962,74.3163266874376,90.47204988035881,203.91344609574725,27.809261285666242,61.60457941346268,2.0437903397246413
0.06,3.79,0.0387,-0.0026,1773.3662977062165,92.54352625686003,112.66168413878614,300.5634073570417,37.346329702577236,86.91933147540735,2.2556291843150875
0.08,3.663,0.0387,-0.0026,1515.2134553510814,95.40531939993598,116.14560622600902,291.50496499944353,40.25773769025485,93.45796941592182,2.2761107916444363
0.1,4.07,0.0394,-0.0031,1196.9029931195232,99.82795678173184,121.52968651689093,273.11410827235875,43.55375505647427,99.19396786979789,2.217049422953597
0.12,4.135,0.0394,-0.0031,1064.0170734909402,102.34923047359854,124.59906318525039,265.67552558265527,45.922853914148725,103.88887378645677,2.2075333924261313
0.14,4.112,0.0466,-0.0038,1123.5156220679078,105.97788752476804,129.01655872580457,276.3577873088868,48.56697959007109,110.39878927633136,2.2513247179892417
0.16,4.112,0.062,-0.0055,1316.2560475768125,110.90838100433444,135.01889861397237,299.52985883549746,51.612552266296,118.5105527230838,2.3237662678357593
0.18,4.42,0.0662,-0.0019,1215.7918767348904,114.57308980995037,139.4802832468961,294.98359947501683,54.18207078741695,123.20585945948758,2.297025194483511
0.2,4.42,0.0758,-0.0077,1283.3810605805454,117.75899037590901,143.35877089241097,304.9063181103114,56.42317394472326,128.78149601109263,2.3332205311276515
0.22,4.274,0.0907,0.0012,1455.291202301782,120.77817484919234,147.03429981640807,323.29670860435533,58.52385204189289,135.00498856935454,2.4031303898146157
0.24,4.023,0.0841,-0.0074,1366.8434977495392,119.94862704105873,146.0244155282454,315.91590888718076,59.064947264813725,136.59988988561258,2.419144726595719
0.26,3.913,0.0836,-0.0087,1328.0365672286302,120.52036373365075,146.72044280618354,313.6832446310625,60.1235966880616,139.25775879427314,2.4344461988209547
