Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.3,0.093,0.0006,0.001,4058.3228572264584,40.47808864904681,49.27767313797003,286.7776770290645,24.238493871430478,73.92611256129847,3.649772386514044
0.32,1.461,0.0054,0.0015,2019.997562880213,83.8330169498311,102.05758585196831,277.3104653957064,44.02991328561321,102.0451339978957,2.4362219763047186
0.34,2.175,0.0153,0.0373,1678.0939709565732,96.80913220812067,117.85459573162517,280.87722223852035,51.70023109245979,118.99562817032135,2.3846833135509167
0.36,2.474,0.0153,0.0373,1181.8089617678816,99.65933856976072,121.32441217188263,253.32133014901544,53.51171415930682,120.84406668062897,2.309757519708277
0.38,2.878,0.0153,0.004,884.9275422683411,102.9274938203437,125.30303595520103,232.70832830711615,55.51829565460765,122.64565394182041,2.2221423053304257
0.4,2.878,0.0203,-0.0277,961.8433864099093,106.01080589980829,129.05663326933183,246.21373674077836,57.65297803224246,128.8999325169228,2.2771134418581696
0.42,2.985,0.0236,-0.0236,942.7079160729382,108.61419716043842,132.2259791518381,248.98044628182384,59.487375145592516,133.1174453024078,2.2869409284407816
0.44,2.93,0.0307,-0.0206,1070.956470568306,111.41856025239306,135.63998639421763,265.99871004881186,61.42696944932738,139.35934349602914,2.356015890523529
0.46,2.881,0.0352,-0.02,1121.63356050702,113.0950387135098,137.68091669470758,274.04824079954193,62.74827200366533,143.44606961463694,2.3979540770233547
0.48,2.788,0.0409,-0.0182,1212.6542186030272,114.61120583841826,139.5266853685092,285.2405645483625,63.98793284764442,147.81992752115258,2.4539007738394356
0.5,2.77,0.0453,-0.017,1242.4124017663091,116.14383480164578,141.392494541134,290.54715776518856,65.20857680681567,151.34437459660074,2.4831633249028005
0.52,2.721,0.0535,-0.0163,1358.0003615233588,118.15315867267157,143.8386279493393,303.40044363568256,66.6685525903155,156.17502502956233,2.5364130729323255
0.54,2.731,0.0535,-0.0163,1285.6155990076907,118.78402963628612,144.60664477460918,298.7854829534898,67.40730700783489,157.67765370954723,2.534183979895981
0.56,2.809,0.057,-0.0145,1258.508033928806,120.62117352929396,146.84316777479265,298.80524457084834,68.72949580780576,160.4849607464606,2.5335684267829417
0.58,2.906,0.057,-0.0145,1172.7240896566916,121.86801526712514,148.36106206432626,292.833139303939,69.74337922056489,161.9567885496312,2.512918320111476
0.6,3.127,0.0563,-0.0142,1054.7460618854875,123.78530553384691,150.69515456294408,283.7375758195877,71.07788268717248,163.17817040771249,2.4651303303029337
0.62,3.268,0.0552,-0.0129,969.5128678890812,124.9739097069008,152.1421509475314,276.6195408498311,72.06763511940947,164.16955467001247,2.4332167154714797
0.64,3.449,0.0544,-0.0121,891.6551629179063,126.40828189922314,153.88834318166295,269.93173998910606,73.18437772389352,165.24566509762704,2.396719879398446
0.66,3.449,0.0534,-0.0116,853.44060156815,126.66032405002244,154.19517710437515,266.38075701585853,73.69954071603186,166.13596720039334,2.391961778725476
0.68,3.555,0.0532,-0.0107,809.6201567316944,127.70735637403351,155.46982515099734,262.59204173328493,74.61512473734285,167.3513559723165,2.372636209502337
0.7,3.791,0.0508,-0.0101,729.5964545101697,128.89635144055958,156.91729740589864,254.25969331760902,75.62794700590213,167.6542704431421,2.3219641266939357
0.72,4.008,0.0491,-0.0097,669.5575236752171,130.025828645762,158.29231313397113,247.81316884669607,76.61919972136357,168.177207151644,2.2797423616740833
0.74,4.423,0.0495,-0.0094,616.4287540273683,132.51580875443693,161.32359326627105,242.8134482454833,78.36095350065634,169.64941316499525,2.222180483345643
0.76,4.751,0.0518,-0.0092,594.3482777229506,134.96784202818623,164.308677251705,241.79989571049109,80.06273394399523,171.9003148948434,2.190214298506957
0.78,5.091,0.0576,-0.0081,599.6077849355589,138.26998821953103,168.32868131073343,245.1793095066604,82.17029282712544,175.52741445419554,2.175079230739665
0.8,5.101,0.0576,-0.0081,588.1640650971726,138.74302091692655,168.90454720321495,244.195991875075,82.77406278176218,176.65791254897434,2.173889372065096
0.82,5.026,0.0646,-0.0076,631.8781390185193,140.5910290666926,171.15429625510404,251.87418168739651,83.96212288823943,180.41553635909432,2.2124288847276485
0.84,4.924,0.0646,-0.0076,629.1267663667694,140.59343031531688,171.15721951429882,251.7483609842083,84.27728996285961,181.49129339636215,2.224897362755845
0.86,4.814,0.0671,-0.0074,644.2568450847905,141.10884558893432,171.78468158652873,254.39734151097548,84.8217518830617,183.44772751143702,2.2486042275661227
0.88,4.813,0.0719,-0.0074,665.3060582314023,142.55893196245867,173.55000412821056,258.466731237596,85.8539710959274,186.1823486740976,2.2670610652562213
0.9,4.91,0.074,-0.0076,659.9588997251793,143.8296447057128,175.09695877217214,258.8702111989926,86.84787733416148,187.97376358915005,2.262603614561722
0.92,4.91,0.0765,-0.0076,665.1097021005768,144.74207515900375,176.20774367183066,260.39076533093436,87.62145750307278,189.84014867863692,2.2715486244234167
