Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.1332,0.0,0.0002,,,,,,,
0.01,0.3361,0.0,-0.0002,,,,,,,
0.02,0.7746,0.0,-0.0002,,,,,,,
0.03,1.1886,0.0013,-0.0004,1473.1919361672522,57.03277833694687,69.43120841019619,238.5452800737407,19.66617840397862,46.51996004228832,2.4089182288133357
0.04,1.3592,0.0026,-0.001,,,,,,,2.4089182288133357
0.05,1.7205,0.0052,-0.0013,1628.856246674921,68.52602735157092,83.42298981930374,255.26132791108336,26.822177686579092,63.56578955894277,2.3415352394362547
0.06,1.9316,0.0103,-0.0014,,,,,,,2.3415352394362547
0.07,2.3213,0.0206,-0.0014,1938.7920056706341,82.45791330601081,100.38354663340446,300.6401372323299,34.47238730518947,82.96190379144429,2.4067589155183247
0.08,2.7557,0.0213,-0.0013,,,,,,,2.4067589155183247
0.09,3.0723,0.0216,-0.0012,1186.7290714359003,89.4165889315872,108.85497782975834,258.30238706421903,38.64129417467815,89.1393224624771,2.2514258665913243
0.1,3.1413,0.0217,-0.001,,,,,,,2.2514258665913243
0.11,3.5067,0.0212,-0.001,893.6908437245925,93.39367919891384,113.69665293780815,237.64747835077156,41.57921313381181,93.64573796568028,2.169998135875333
0.12,3.6122,0.0207,-0.001,,,,,,,2.169998135875333
0.13,3.6447,0.0202,-0.001,756.7826231335006,95.50482251382104,116.26674045160821,226.92612499938664,43.62320156974347,97.10450948445866,2.1378616297060216
0.14,3.2712,0.02,-0.0008,,,,,,,2.1378616297060216
0.15,3.0723,0.0187,-0.0004,779.9127041486548,94.14244531774595,114.60819429986465,230.6245709585702,44.00771382182926,99.55371787959866,2.222436868108906
0.16,3.0545,0.0183,-0.0006,,,,,,,2.222436868108906
0.17,3.0547,0.0181,-0.0006,716.6831958006376,95.28059032181616,115.99376213090663,225.59415621305996,45.40518172736719,102.31759293578236,2.219419510182261
0.18,3.0548,0.018,-0.0006,,,,,,,2.219419510182261
0.19,3.0561,0.0179,-0.0007,670.3932013450266,96.52541027790636,117.50919512092949,222.02436308296367,46.790992193064284,105.08616673843073,2.2169985113304227
0.2,3.1088,0.0165,-0.0007,,,,,,,2.2169985113304227
0.21,3.1576,0.0158,-0.0007,575.9068418142512,97.26884601432138,118.41424732178257,211.14918420337438,47.83995357053335,106.07227924407894,2.1745219768852255
0.22,3.255,0.0152,-0.0006,,,,,,,2.1745219768852255
0.23,3.2996,0.0152,-0.0007,520.8787632819318,98.73714843526469,120.20174592119179,205.18037458978262,49.218639603469114,108.03218946613936,2.142164231096185
0.24,3.3443,0.0152,-0.0007,,,,,,,2.142164231096185
0.25,3.3849,0.0152,-0.0007,491.32561467745313,100.14490122456576,121.91553192555833,202.42778880232507,50.55833516051633,110.3562370188703,2.1275022190428357
0.26,3.4214,0.0152,-0.0007,,,,,,,2.1275022190428357
0.27,3.4641,0.0153,-0.0006,467.94376321994946,101.50296752408946,123.56883002932629,200.34016653586096,51.8522204490836,112.64129709874294,2.11539143008765
0.28,3.5067,0.0155,-0.0006,,,,,,,2.11539143008765
0.29,3.5879,0.0158,-0.0006,449.5076035369782,103.19018612144752,125.62283527828394,199.0777736966815,53.30279865400196,115.20668722059003,2.1009559611087085
0.3,3.6203,0.0161,-0.0007,,,,,,,2.1009559611087085
0.31,3.6975,0.0165,-0.0007,437.28556382175225,104.85620580492001,127.65103315381567,198.68076490062293,54.73263029050148,117.85545727440038,2.0914385686948442
0.32,3.734,0.017,-0.0007,,,,,,,2.0914385686948442
0.33,3.7584,0.0175,-0.0006,434.1561345083755,106.41712359372637,129.55128089671038,199.63120373755436,56.09669670422248,120.66845458916153,2.0927541376992367
0.34,3.8274,0.0179,-0.0007,,,,,,,2.0927541376992367
0.35,3.8558,0.0184,-0.0008,427.256427021985,108.02678224167153,131.51086533768708,199.94785216379896,57.47104665314264,123.30268532838755,2.087269087939613
0.36,3.8883,0.0192,-0.0008,,,,,,,2.087269087939613
0.37,3.9167,0.0196,-0.0008,427.1632332458805,109.58548471712906,133.40841617737453,201.3228368094839,58.805193121633906,126.09436854973592,2.0901211486250206
0.38,3.9492,0.0198,-0.0008,,,,,,,2.0901211486250206
0.39,4.0182,0.0201,-0.0008,416.23342337215246,110.93484770351472,135.05111894340925,200.70422924726418,60.01773472428736,128.2284586458988,2.0800725112086162
0.4,4.0547,0.0205,-0.0008,,,,,,,2.0800725112086162
0.41,4.0872,0.0212,-0.0008,414.8767535636346,112.39770932669931,136.8319939629383,201.74319604909505,61.27776824114064,130.78028656870822,2.0804697493413564
0.42,4.1278,0.0214,-0.0008,,,,,,,2.0804697493413564
0.43,4.209,0.0215,-0.0008,402.03307870404757,113.66118944436015,138.37014367139497,200.6488319032155,62.43041345768259,132.63654436848353,2.0660883816830644
0.44,4.2536,0.0219,-0.0008,,,,,,,2.0660883816830644
0.45,4.3024,0.0222,-0.0008,395.88945179156025,114.96656087697556,139.95929150240505,200.695992693441,63.593474199618925,134.7528216622237,2.0595580922463506
0.46,4.347,0.0227,-0.0008,,,,,,,2.0595580922463506
0.47,4.4038,0.023,-0.0008,390.699758565142,116.314678503759,141.60047817848923,200.9128481279645,64.77323838303232,136.895589508673,2.0529399792559975
0.48,4.5094,0.0234,-0.0008,,,,,,,2.0529399792559975
0.49,4.5703,0.0239,-0.0008,383.37293182353056,117.90196129478082,143.53282244582013,200.89187183815423,66.0893373002651,139.0767974773482,2.0388709012712516
0.5,4.6271,0.0247,-0.0008,,,,,,,2.0388709012712516
0.51,4.6799,0.0252,-0.0008,382.82350707485017,119.43013057592736,145.39320244025942,202.0198188169642,67.35233294631047,141.48709536542512,2.035647633012997
0.52,4.7814,0.0254,-0.0008,,,,,,,2.035647633012997
0.53,4.8301,0.0258,-0.0008,374.66887710191793,120.75845898159608,147.0102978906387,201.6302809957405,68.5205171295531,143.34197615857778,2.021885011833141
0.54,4.8788,0.0262,-0.0008,,,,,,,2.021885011833141
0.55,4.9275,0.0273,-0.0009,376.4685395656725,122.26737043281423,148.84723357038254,203.14829492813055,69.75548867639955,145.78005073928617,2.0217462096762886
0.56,5.0209,0.0278,-0.001,,,,,,,2.0217462096762886
0.57,5.0574,0.0284,-0.001,373.6810931982211,123.6806242850499,150.56771652093033,203.7625609328365,70.94829888547737,147.88922741248714,2.0146294317117777
0.58,5.094,0.029,-0.001,,,,,,,2.0146294317117777
0.59,5.1346,0.03,-0.001,376.8535239512702,125.10334457374108,152.29972382890222,205.4549304100926,72.11551331672455,150.26880281927646,2.0172321163141174
0.6,5.163,0.0304,-0.001,,,,,,,2.0172321163141174
0.61,5.1833,0.0304,-0.001,372.66210572534806,125.93321516533396,153.31000107084134,205.38909949226095,72.96613432622358,151.81331250313093,2.014467427098527
0.62,5.1874,0.0304,-0.001,,,,,,,2.014467427098527
0.63,5.1955,0.0304,-0.001,367.4459364858551,126.47579050553469,153.97052757195527,204.91867508974613,73.64840426916398,153.06014579498884,2.013076880165874
0.64,5.1955,0.0303,-0.001,,,,,,,2.013076880165874
0.65,5.2056,0.0303,-0.001,361.88527416073407,126.95781837983931,154.55734411458698,204.32524002893297,74.29152419788555,154.21132199370786,2.011227036552469
0.66,5.2158,0.0303,-0.001,,,,,,,2.011227036552469
0.67,5.2361,0.0303,-0.001,356.45652323599455,127.53011214132499,155.25404956335217,203.8038214802319,74.98311851221371,155.40496178950738,2.0077726848503845
0.68,5.2807,0.0303,-0.001,,,,,,,2.0077726848503845
0.69,5.3213,0.0305,-0.001,350.5779214289473,128.33804923037138,156.23762515001735,203.35164462275404,75.81607758164168,156.71843488059648,1.9996274572385349
0.7,5.4309,0.0307,-0.001,,,,,,,1.9996274572385349
0.71,5.4918,0.0307,-0.001,342.11941475756754,129.381273431988,157.5076372215506,202.56627864030946,76.81022685048839,158.02652690620482,1.9823712362979418
0.72,5.5446,0.0307,-0.001,,,,,,,1.9823712362979418
0.73,5.6055,0.0309,-0.001,336.06837628651243,130.23630327116965,158.54854311272828,202.0832847499773,77.67631232616273,159.29963752132457,1.971636643541428
0.74,5.6542,0.031,-0.001,,,,,,,1.971636643541428
0.75,5.7476,0.0312,-0.001,330.0852305019754,131.19367445516076,159.71403846715222,201.67378767256326,78.60781898861259,160.62404280976241,1.9588893309597935
0.76,5.7922,0.0316,-0.001,,,,,,,1.9588893309597935
0.77,5.8491,0.0318,-0.001,327.3292959228409,132.14650351980106,160.8740042849752,201.87371466888303,79.51050617550887,162.11899149028605,1.9525820215030332
0.78,5.9018,0.0322,-0.001,,,,,,,1.9525820215030332
0.79,6.0033,0.0326,-0.001,324.33456964208216,133.30499889625455,162.28434648239684,202.1731462588798,80.54588949164472,163.73358986864355,1.9424829190625557
0.8,6.0439,0.0331,-0.001,,,,,,,1.9424829190625557
0.81,6.0805,0.0337,-0.001,325.1849103540283,134.36723325698827,163.57750135633356,203.14484909356455,81.48115906645498,165.50057350554562,1.942035091441538
0.82,6.1211,0.0347,-0.001,,,,,,,1.942035091441538
0.83,6.1901,0.0349,-0.001,325.6413088344155,135.5362313797709,165.00062950580806,204.11711870903912,82.4860499620287,167.30633319444283,1.9390172401395942
0.84,6.2185,0.0352,-0.001,,,,,,,1.9390172401395942
0.85,6.2469,0.0358,-0.001,325.9378158763498,136.4369713894526,166.09718256107274,204.8596022325394,83.31904267608965,168.88670194171692,1.9391520226102998
0.86,6.2753,0.0365,-0.001,,,,,,,1.9391520226102998
0.87,6.3037,0.0369,-0.001,327.2141006157156,137.4036456332542,167.27400337961382,205.83685459000884,84.18003866195914,170.56446677863568,1.9404305489902507
0.88,6.4012,0.037,-0.001,,,,,,,1.9404305489902507
0.89,6.4621,0.0371,-0.001,321.55370643099525,138.26120982616501,168.3179945709835,205.39737121619058,85.05504691520477,171.7001998000105,1.9268629949517662
0.9,6.5433,0.0371,-0.0011,,,,,,,1.9268629949517662
0.91,6.6366,0.0376,-0.0012,317.24565504850386,139.25472755846775,169.52749441900423,205.31505466337362,86.00666222593024,173.0031637560568,1.9139706237983554
0.92,6.7462,0.0382,-0.0012,,,,,,,1.9139706237983554
0.93,7.0507,0.0391,-0.0012,312.4413691577573,141.14384010290155,171.82728360353235,205.8107838770591,87.56936401569844,174.92256554361902,1.886615943743131
0.94,7.2253,0.0395,-0.0012,,,,,,,1.886615943743131
0.95,7.4161,0.0403,-0.0012,307.87521766419906,142.73799326526603,173.76799180119343,206.13715175564846,88.95504572193808,176.62524725427468,1.863252662904821
0.96,7.6393,0.0408,-0.0012,,,,,,,1.863252662904821
0.97,8.1346,0.0414,-0.0013,297.0222841197897,144.86187789461803,176.3535904804046,205.64834363050025,90.87403385205066,178.3033637766513,1.8141823468552154
0.98,8.3904,0.0428,-0.0014,,,,,,,1.8141823468552154
0.99,8.6177,0.0444,-0.0014,298.5570837642016,147.1765356849837,179.17143474693668,207.76062532779363,92.69014276953195,180.9410648772758,1.7954475718943508
1.0,8.8085,0.0468,-0.0015,,,,,,,1.7954475718943508
1.01,8.9262,0.048,-0.0016,305.91710302309366,149.35920140253575,181.82859301178266,210.75182388116986,94.28838128279824,183.75931225168642,1.792195875291353
1.02,8.9993,0.0489,-0.0016,,,,,,,1.792195875291353
1.03,8.9871,0.05,-0.0015,311.2369313234887,150.53694900489188,183.26237270160752,212.5483128952095,95.21871154600967,185.66517816446532,1.7975847821506876
1.04,8.9668,0.0516,-0.0015,,,,,,,1.7975847821506876
1.05,8.9222,0.0521,-0.0014,318.9068923072489,151.53415194781786,184.47635889299565,214.64021259299673,95.95639876825824,187.56121809997728,1.8115967853344292
1.06,8.7639,0.0521,-0.0014,,,,,,,1.8115967853344292
1.07,8.6136,0.0521,-0.0014,323.336194231286,151.3861148107355,184.29613976959104,215.20952159769837,95.97334706128653,188.4096409641682,1.8327484235354474
1.08,8.4553,0.0521,-0.0014,,,,,,,1.8327484235354474
1.09,8.2929,0.0514,-0.0013,325.6397451851452,150.93375977103705,183.74544667778426,215.1427098365351,95.83542077676933,188.90884486990097,1.85234320593704
1.1,7.9519,0.0511,-0.0012,,,,,,,1.85234320593704
1.11,7.8098,0.0508,-0.0012,331.68229996806514,150.1496735609874,182.79090694381074,215.52117958000457,95.39913712923446,189.40624184430666,1.8856341817674043
1.12,7.684,0.0506,-0.0012,,,,,,,1.8856341817674043
1.13,7.6525,0.0501,-0.0012,331.1528786288447,149.9228398689732,182.51476157961955,215.10749992337972,95.4833927808321,189.8924293890472,1.8945677876419964
1.14,7.6378,0.0498,-0.0012,,,,,,,1.8945677876419964
1.15,7.6325,0.0493,-0.0012,327.48733906275726,149.9321431292383,182.52608728776838,214.29190285301772,95.78602214145182,190.3347749533091,1.8923260020605148
1.16,7.6298,0.0483,-0.0012,,,,,,,1.8923260020605148
1.17,7.6314,0.0468,-0.0012,316.9621747895616,149.36648414513436,181.83745895929403,211.731638975262,95.82943017368034,189.87772102919044,1.880203987596151
1.18,7.633,0.046,-0.0012,,,,,,,1.880203987596151
1.19,7.6388,0.0453,-0.0012,310.15932727585283,149.1478872584054,181.57134101023266,210.13096457307827,96.0354662307595,189.8892105428698,1.8720799437348636
1.2,7.6515,0.0448,-0.0012,,,,,,,1.8720799437348636
1.21,7.7449,0.0441,-0.0012,302.80169290217447,149.21816902427088,181.6569014208515,208.63868416592217,96.45812956453163,190.04663650869895,1.8576761246253992
1.22,7.8667,0.0434,-0.0012,,,,,,,1.8576761246253992
1.23,8.0047,0.0434,-0.0012,294.93876660210486,149.74667922878908,182.30030514809104,207.39715411176502,97.23100622173824,190.48648453361392,1.8343390501714356
1.24,8.2605,0.0434,-0.0012,,,,,,,1.8343390501714356
1.25,8.3823,0.0434,-0.0012,288.20891277327024,150.71293325134405,183.4766143929406,206.717751183962,98.318389270571,191.33064748747287,1.8068419311134227
1.26,8.5203,0.0435,-0.0012,,,,,,,1.8068419311134227
1.27,8.6421,0.0438,-0.0012,285.05420126831865,151.59587350337472,184.5514981780214,206.67627773182588,99.26377467897122,192.37326407642246,1.7907017769273483
1.28,8.7598,0.042,-0.0013,,,,,,,1.7907017769273483
1.29,8.91,0.0401,-0.0012,267.72835024948284,150.78588856169551,183.56542955336846,202.48309626598052,99.40429162354482,190.9751305426374,1.7531019562885646
1.3,8.9506,0.0384,-0.0013,,,,,,,1.7531019562885646
1.31,8.9709,0.0378,-0.0014,258.3504534328528,150.16767595183626,182.81282289788763,199.98186856704203,99.43961835389089,190.26298836277473,1.7364417495604543
1.32,8.9952,0.0388,-0.0014,,,,,,,1.7364417495604543
1.33,8.9871,0.0397,-0.0014,264.15487925862294,151.2997098969414,184.1909511788852,201.93881983689795,100.2927200303229,192.217874803755,1.7458322767653522
1.34,8.9709,0.0406,-0.0014,,,,,,,1.7458322767653522
1.35,8.9506,0.0417,-0.0014,270.89245401746194,152.371340084879,185.49554445115706,204.0209284787132,101.06216849533509,194.17601853411392,1.7589261482076026
1.36,8.9486,0.0433,-0.0013,,,,,,,1.7589261482076026
1.37,8.9557,0.044,-0.0013,278.0395548304234,153.59778594728488,186.98860897930334,206.2951340422535,101.93775062926778,196.26571619271496,1.7704763088334077
1.38,8.9628,0.0446,-0.0011,,,,,,,1.7704763088334077
1.39,8.9562,0.045,-0.0008,280.765393661282,154.27387218660255,187.8116704880379,207.25368806029218,102.54120127265718,197.5631047856484,1.7754865978407572
1.4,8.9534,0.0453,-0.0011,,,,,,,1.7754865978407572
1.41,8.9987,0.0455,-0.0013,281.228078735438,154.81098637391884,188.4655486291186,207.6606480543924,103.11398463584972,198.5704421329178,1.775155155780466
1.42,9.044,0.0457,-0.0014,,,,,,,1.775155155780466
1.43,9.1089,0.0459,-0.0014,280.45602851020476,155.40587554380824,189.18976153159264,207.87756316222215,103.77548908861765,199.5241502713346,1.7698691175254904
1.44,9.1861,0.0459,-0.0014,,,,,,,1.7698691175254904
1.45,9.2794,0.0461,-0.0014,278.27983349789514,156.00297108135985,189.91666044687287,207.8284364674703,104.4932337411365,200.3671991965237,1.759782413221866
1.46,9.4905,0.0464,-0.0014,,,,,,,1.759782413221866
1.47,9.6164,0.0468,-0.0015,275.7417571172041,157.0161010250841,191.1500360305372,208.05688482787428,105.56410031609349,201.51032091150648,1.7418966925120554
1.48,9.7382,0.0472,-0.0016,,,,,,,1.7418966925120554
1.49,9.864,0.0483,-0.0016,276.90284926389626,158.19954426771824,192.59074954330916,209.14473612615473,106.62888272873958,203.06964097325312,1.7338761699051282
1.5,9.9899,0.0489,-0.0016,,,,,,,1.7338761699051282
1.51,10.2131,0.0494,-0.0016,275.65219873820485,159.33034083339177,193.96737144934653,209.73714983642927,107.76343922205005,204.4057895727188,1.7182276621946382
1.52,10.3146,0.0492,-0.0016,,,,,,,1.7182276621946382
1.53,10.3958,0.0489,-0.0016,271.5475014632125,159.610048918811,194.30788564029166,209.08201293512175,108.3433390254903,204.84321699560348,1.7053124650621083
1.54,10.4648,0.0484,-0.0016,,,,,,,1.7053124650621083
1.55,10.5217,0.0487,-0.0016,269.0547287875757,159.9316143904752,194.69935664927416,208.77021943400095,108.88681900600068,205.42622042629122,1.6971931494365238
1.56,10.546,0.0489,-0.0016,,,,,,,1.6971931494365238
1.57,10.4973,0.0497,-0.0016,271.7477776844863,160.5559893337906,195.45946527591897,209.69554830512038,109.42352026005723,206.6353748089934,1.7032029205737973
1.58,10.4405,0.0513,-0.0016,,,,,,,1.7032029205737973
1.59,10.3512,0.0528,-0.0015,281.97325542236644,161.8340825178005,197.0154048042789,212.5802743705992,110.13960127393179,208.91353076454874,1.7255648385610398
1.6,10.2497,0.0542,-0.0014,,,,,,,1.7255648385610398
1.61,9.793,0.0552,-0.0012,295.230944566592,162.23933019856455,197.50874980694815,215.27540069688524,110.04953925922385,210.70340732965784,1.7693435221888278
1.62,9.3363,0.0561,-0.0013,,,,,,,1.7693435221888278
