Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.0908,0.0,0.0006,,,,,,,
0.01,0.4314,0.0,0.0002,,,,,,,
0.02,0.5939,0.0,0.0005,,,,,,,
0.03,0.8803,0.0032,0.0008,2653.8721900038277,55.12367796749824,67.1070862213022,304.2178914886875,20.29606294400332,52.183258835756185,2.6432367341837204
0.04,1.3717,0.0064,0.0068,,,,,,,2.6432367341837204
0.05,2.7687,0.0129,-0.0121,1520.757415462214,78.59060688147811,95.67552142092988,257.47174625911606,30.97406175316599,71.7874737543622,2.2137674781169565
0.06,3.9799,0.0258,-0.0178,,,,,,,2.2137674781169565
0.07,4.4674,0.0515,-0.0183,1845.123751012759,99.48025978299182,121.106403214077,310.3367390185141,40.873607961173086,93.91066267331182,2.2260030487436047
0.08,4.6725,0.0594,-0.0188,,,,,,,2.2260030487436047
0.09,5.5393,0.07,-0.0201,1573.547586878919,109.35650521983561,133.12965852849553,306.5311711264912,46.37649059805296,104.3151583517503,2.17432717274503
0.1,6.0385,0.0872,-0.0201,,,,,,,2.17432717274503
0.11,9.9662,0.0984,-0.0201,1002.7877590010966,125.48177775803653,152.76042509674014,272.5546124207066,54.89488060064466,115.21541449639167,1.9079181309085513
0.12,12.5125,0.1136,-0.0201,,,,,,,1.9079181309085513
0.13,14.0526,0.1465,-0.0201,949.7652693390886,139.93948203515467,170.36110856453612,280.33806092207357,62.4504483090597,126.89359872253131,1.8114005078972453
0.14,15.6933,0.1858,-0.0176,,,,,,,1.8114005078972453
0.15,16.8659,0.2101,-0.0129,1070.8534136852222,152.9595898313298,186.21167457727108,305.2977979915184,68.74196247491503,138.07215434558225,1.8097916957244438
0.16,16.6105,0.2688,-0.014,,,,,,,1.8097916957244438
0.17,15.6972,0.3074,-0.0114,1613.8969740918035,163.6957421925114,199.28177310392692,366.50746901752916,72.70435725483655,149.6628182262467,1.9771988457470242
0.18,13.6192,0.3769,-0.0087,,,,,,,1.9771988457470242
0.19,12.4041,0.4071,-0.009,2544.794557672783,167.77223048201387,204.244454499843,440.5600243440176,74.19760940468727,159.38151205760505,2.215567706969177
0.2,10.9414,0.4889,-0.0085,,,,,,,2.215567706969177
0.21,10.4113,0.5663,-0.008,3963.5867984968568,172.83343679877663,210.40592305938026,527.6802079312025,76.45719587755069,170.4146106668685,2.4359566481281387
0.22,10.3667,0.5917,0.0089,,,,,,,2.4359566481281387
0.23,10.3222,0.6391,0.0138,4269.357495141626,177.2723287360801,215.8097915047932,548.766885760204,79.1085783801002,177.13433816899865,2.483530662837307
0.24,10.3068,0.6625,0.0165,,,,,,,2.483530662837307
0.25,10.3455,0.6716,0.0085,4245.094980432805,180.34229383264534,219.54714031800304,552.0122744241702,81.32415254568517,182.0841436453347,2.4996464085839687
0.26,9.8385,0.6704,0.0028,,,,,,,2.4996464085839687
0.27,9.6257,0.6693,0.0015,4252.825806427273,179.7096710602675,218.77699085597783,552.880554922681,82.20111950924132,185.48248006967742,2.5421457241056977
0.28,9.0143,0.6655,-0.0144,,,,,,,2.5421457241056977
0.29,8.5809,0.6579,-0.0319,4351.886439616482,177.27091789013429,215.80807395320699,556.0111803181343,82.35699009900567,188.28485018603936,2.6057985977773432
0.3,7.7915,0.6362,-0.0504,,,,,,,2.6057985977773432
0.31,6.9982,0.6099,-0.0535,4491.894918189668,170.57947643649135,207.66197131398948,556.1659605632602,80.96006997330464,189.32622924960273,2.7032287549267853
0.32,6.5919,0.5815,-0.0542,,,,,,,2.7032287549267853
0.33,5.6748,0.5472,-0.0545,4506.621709691167,163.08105111686393,198.5334535335735,549.0739385826338,79.21359148217634,189.35728055838362,2.793439386996646
0.34,4.9666,0.5237,-0.0541,,,,,,,2.793439386996646
0.35,4.2623,0.4728,-0.0537,4616.723815132604,152.72566757426327,185.92689965562488,542.4447359242192,76.3371087631575,188.18127519067866,2.918439086533425
0.36,3.887,0.4467,-0.0497,,,,,,,2.918439086533425
0.37,3.5542,0.4051,-0.0504,4355.024112290534,145.8046970772516,177.501370354915,522.7670232083973,74.56111547720609,186.7984950493828,2.9778285450864788
0.38,3.2446,0.3859,-0.0507,,,,,,,2.9778285450864788
0.39,3.0163,0.3656,-0.0508,4118.441005482541,140.38013867868673,170.89756013057516,503.23749699814357,73.2668685757761,186.5683698397874,3.044412867298187
0.4,2.8499,0.3202,-0.0508,,,,,,,3.044412867298187
0.41,2.5287,0.2932,-0.0507,3539.6875183221996,133.21560548334995,162.1755197188608,465.24960756251323,71.11538356686971,183.36094004838796,3.080712206477691
0.42,2.3894,0.2515,-0.0503,,,,,,,3.080712206477691
0.43,2.2424,0.2353,-0.0486,3042.590181685966,127.94598698056951,155.7603319763455,433.63440518545366,69.5455518792019,180.1911271904259,3.084323178461289
0.44,1.9599,0.2094,-0.0482,,,,,,,3.084323178461289
0.45,1.8438,0.2006,-0.048,2737.8030787616867,121.60920911324109,148.04599370307614,406.27839933397394,67.572059787679,178.27556615424228,3.1545520160640947
0.46,1.7316,0.1821,-0.0478,,,,,,,3.1545520160640947
0.47,1.5574,0.1722,-0.0474,2474.5456528209425,116.29017915498643,141.5706528843313,382.7236379256145,65.91092449105972,176.48531883020243,3.21115169953704
0.48,1.4955,0.1503,-0.0474,,,,,,,3.21115169953704
