d,vs
0.0,250.0
0.1,250.0
1.0,202.0
1.1,202.0
1.5,192.0
2.0,178.0
2.1,178.0
2.5,164.0
3.0,134.0
3.1,134.0
3.5,176.0
4.0,181.0
4.1,181.0
4.5,138.0
5.0,142.0
5.1,142.0
5.5,142.0
6.0,176.0
6.1,176.0
6.5,192.0
7.0,190.0
7.1,190.0
7.5,216.0
8.0,160.0
8.1,160.0
8.5,128.0
9.0,133.0
9.1,133.0
9.5,166.0
10.0,149.0
10.1,149.0
10.5,160.0
11.0,137.0
11.1,137.0
11.5,157.0
12.0,162.0
12.1,162.0
12.5,181.0
13.0,168.0
13.1,168.0
13.5,244.0
14.0,325.0
14.1,325.0
14.5,324.0
15.0,295.0
15.1,295.0
15.5,276.0
16.0,275.0
16.1,275.0
16.5,277.0
17.0,296.0
17.1,296.0
17.5,266.0
18.0,291.0
18.1,291.0
18.5,290.0
19.0,308.0
19.1,308.0
19.5,326.0
20.0,318.0
20.1,318.0
20.5,313.0
21.0,331.0
21.1,331.0
21.5,319.0
22.0,314.0
22.1,314.0
22.5,346.0
23.0,326.0
23.1,326.0
23.5,356.0
24.0,386.0
24.1,386.0
24.5,339.0
25.0,405.0
25.1,405.0
25.5,356.0
26.0,318.0
26.1,318.0
26.5,334.0
27.0,333.0
27.1,333.0
27.5,338.0
28.0,340.0
28.1,340.0
28.5,330.0
29.0,330.0
