d,vs
0.0,63.0
0.1,63.0
0.5,65.0
1.0,75.0
1.1,75.0
1.5,96.0
2.0,99.0
2.1,99.0
2.5,103.0
3.0,122.5
3.1,122.5
3.5,118.5
4.0,115.0
4.1,115.0
4.5,135.0
5.0,127.5
5.1,127.5
5.5,127.0
6.0,121.5
6.1,121.5
6.5,150.0
7.0,165.0
7.1,165.0
7.5,165.5
8.0,150.0
8.1,150.0
8.5,160.0
9.0,152.0
9.1,152.0
9.5,151.0
10.0,227.0
10.1,227.0
10.5,218.0
11.0,208.0
11.1,208.0
11.5,190.0
12.0,180.0
12.1,180.0
12.5,194.0
13.0,237.0
13.1,237.0
13.5,244.0
14.0,235.0
14.1,235.0
14.5,202.0
15.0,206.0
15.1,206.0
15.5,190.0
16.0,209.0
16.1,209.0
16.5,191.0
17.0,200.0
17.1,200.0
17.5,192.0
18.0,193.0
18.1,193.0
18.5,189.0
19.0,191.0
19.1,191.0
19.5,191.0
20.0,191.0
