d,vs
0.0,355.0
0.1,355.0
1.0,188.0
1.1,188.0
1.5,196.0
2.0,174.0
2.1,174.0
2.5,192.0
3.0,156.0
3.1,156.0
3.5,137.0
4.0,184.0
4.1,184.0
4.5,176.0
5.0,156.0
5.1,156.0
5.5,137.0
6.0,212.0
6.1,212.0
6.5,199.0
7.0,163.0
7.1,163.0
7.5,190.0
8.0,212.0
8.1,212.0
8.5,196.0
9.0,195.0
9.1,195.0
9.5,196.0
10.0,172.0
10.1,172.0
10.5,192.0
11.0,165.0
11.1,165.0
11.5,169.0
12.0,192.0
12.1,192.0
12.5,226.0
13.0,242.0
13.1,242.0
13.5,215.0
14.0,222.0
14.1,222.0
14.5,240.0
15.0,260.0
15.1,260.0
15.5,320.0
16.0,347.0
16.1,347.0
16.5,311.0
17.0,298.0
17.1,298.0
17.5,262.0
18.0,292.0
18.1,292.0
18.5,287.0
19.0,287.0
